Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
NOUVEL 18,"8,047,000","2,475.72","3,250",Jun-21,ANDERSON ROAD,Resale,Strata,230,"34,987",-,Condominium,1,Freehold,10,Core Central Region,16 to 20
ASCENTIA SKY,"1,590,000",947.23,"1,679",Jun-21,ALEXANDRA VIEW,Resale,Strata,88,"18,068",-,Condominium,1,99 yrs lease commencing from 2008,03,Rest of Central Region,11 to 15
RIVER PLACE,"3,203,850","2,066.69","1,550",Jun-21,HAVELOCK ROAD,Resale,Strata,192,"16,687",-,Condominium,1,99 yrs lease commencing from 1995,03,Rest of Central Region,01 to 05
PAPILLON,"1,160,000",936.47,"1,239",Jun-21,JALAN RAMA RAMA,Resale,Strata,87,"13,333",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
ICON,"1,020,000",570.49,"1,788",Jun-21,GOPENG STREET,Resale,Strata,53,"19,245",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,16 to 20
HIGHLINE RESIDENCES,"1,550,000",699.66,"2,215",Jun-21,KIM TIAN ROAD,Resale,Strata,65,"23,846",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,26 to 30
THE POIZ RESIDENCES,"1,330,000",775.01,"1,716",Jun-21,MEYAPPA CHETTIAR ROAD,Resale,Strata,72,"18,472",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,01 to 05
PARC SOPHIA,"988,000",624.31,"1,583",Jun-21,ADIS ROAD,Resale,Strata,58,"17,034",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
JERVOIS REGENCY,"1,570,000",947.23,"1,657",Jun-21,JERVOIS ROAD,Resale,Strata,88,"17,841",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
PARC RIVIERA,"1,580,000","1,151.75","1,372",Jun-21,WEST COAST VALE,Resale,Strata,107,"14,766",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,16 to 20
BOULEVARD VUE,"11,700,000","4,391.71","2,664",Jun-21,CUSCADEN WALK,Resale,Strata,408,"28,676",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
PARC HAVEN,"1,180,000","1,044.11","1,130",Jun-21,LORONG LIMAU,Resale,Strata,97,"12,165",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
RIVERWALK APARTMENTS,"1,245,000",818.06,"1,522",Jun-21,UPPER CIRCULAR ROAD,Resale,Strata,76,"16,382",-,Apartment,1,99 yrs lease commencing from 1980,01,Rest of Central Region,06 to 10
AMARYLLIS VILLE,"1,600,000",958,"1,670",Jun-21,NEWTON ROAD,Resale,Strata,89,"17,978",-,Condominium,1,99 yrs lease commencing from 1997,11,Core Central Region,11 to 15
TEXTILE CENTRE,"988,888","1,001.05",988,Jun-21,JALAN SULTAN,Resale,Strata,93,"10,633",-,Apartment,1,99 yrs lease commencing from 1970,07,Rest of Central Region,21 to 25
ASPEN HEIGHTS,"2,500,000","1,323.97","1,888",Jun-21,RIVER VALLEY ROAD,Resale,Strata,123,"20,325",-,Condominium,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE TRILINQ,"842,000",538.2,"1,564",Jun-21,JALAN LEMPENG,Resale,Strata,50,"16,840",-,Condominium,1,99 yrs lease commencing from 2012,05,Outside Central Region,06 to 10
VACANZA @ EAST,"1,220,000","1,022.58","1,193",Jun-21,LENGKONG TUJOH,Resale,Strata,95,"12,842",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"1,480,000","1,011.82","1,463",Jun-21,KEPPEL BAY VIEW,Resale,Strata,94,"15,745",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
BLUE HORIZON,"1,250,000","1,162.51","1,075",Jun-21,WEST COAST CRESCENT,Resale,Strata,108,"11,574",-,Condominium,1,99 yrs lease commencing from 2000,05,Outside Central Region,06 to 10
ASTORIA PARK,"920,000",861.12,"1,068",Jun-21,LORONG MYDIN,Resale,Strata,80,"11,500",-,Condominium,1,99 yrs lease commencing from 1993,14,Outside Central Region,01 to 05
BARTLEY RIDGE,"1,020,000",721.19,"1,414",Jun-21,MOUNT VERNON ROAD,Resale,Strata,67,"15,224",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,01 to 05
LE REVE,"1,130,000",839.59,"1,346",Jun-21,KAMPONG EUNOS,Resale,Strata,78,"14,487",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
GUILLEMARD EDGE,"651,000",430.56,"1,512",Jun-21,LORONG 30 GEYLANG,Resale,Strata,40,"16,275",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
THE SAIL @ MARINA BAY,"2,230,000","1,313.21","1,698",Jun-21,MARINA BOULEVARD,Resale,Strata,122,"18,279",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,56 to 60
THE PATERSON,"2,700,000","1,205.57","2,240",Jun-21,PATERSON ROAD,Resale,Strata,112,"24,107",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
THE INTERWEAVE,"570,000",376.74,"1,513",Jun-21,KIM KEAT ROAD,Resale,Strata,35,"16,286",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
BLUE HORIZON,"1,216,000","1,216.33","1,000",Jun-21,WEST COAST CRESCENT,Resale,Strata,113,"10,761",-,Condominium,1,99 yrs lease commencing from 2000,05,Outside Central Region,01 to 05
SIMS URBAN OASIS,"688,000",409.03,"1,682",Jun-21,SIMS DRIVE,Resale,Strata,38,"18,105",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,11 to 15
SEASCAPE,"5,500,000","2,669.47","2,060",Jun-21,COVE WAY,Resale,Strata,248,"22,177",-,Condominium,1,99 yrs lease commencing from 2007,04,Core Central Region,01 to 05
SIMS GREEN,"1,175,000","1,237.86",949,Jun-21,LORONG 27A GEYLANG,Resale,Strata,115,"10,217",-,Apartment,1,99 yrs lease commencing from 2001,14,Rest of Central Region,01 to 05
HERITAGE VIEW,"1,190,000",968.76,"1,228",Jun-21,DOVER RISE,Resale,Strata,90,"13,222",-,Condominium,1,99 yrs lease commencing from 1996,05,Rest of Central Region,06 to 10
KUM HING COURT,"4,250,000","1,625.36","2,615",Jun-21,TOMLINSON ROAD,Resale,Strata,151,"28,146",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
URBAN LOFTS,"655,000",430.56,"1,521",Jun-21,RANGOON ROAD,Resale,Strata,40,"16,375",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
ONE JERVOIS,"3,380,000","1,840.64","1,836",Jun-21,JERVOIS CLOSE,Resale,Strata,171,"19,766",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE LENOX,"1,430,000","1,377.79","1,038",Jun-21,CHANGI ROAD,Resale,Strata,128,"11,172",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
REGENCY PARK,"6,050,000","3,175.38","1,905",Jun-21,NATHAN ROAD,Resale,Strata,295,"20,508",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
ASTORIA PARK,"1,200,000","1,173.28","1,023",Jun-21,LORONG MYDIN,Resale,Strata,109,"11,009",-,Condominium,1,99 yrs lease commencing from 1993,14,Outside Central Region,01 to 05
CITYLIGHTS,"1,500,000","1,356.26","1,106",Jun-21,JELLICOE ROAD,Resale,Strata,126,"11,905",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,01 to 05
EDENZ LOFT,"550,000",430.56,"1,277",Jun-21,LORONG 24 GEYLANG,Resale,Strata,40,"13,750",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
ST MICHAEL REGENCY,"1,500,000","1,248.62","1,201",Jun-21,ST. MICHAEL'S ROAD,Resale,Strata,116,"12,931",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
WATERBANK AT DAKOTA,"1,840,000","1,280.92","1,436",Jun-21,DAKOTA CRESCENT,Resale,Strata,119,"15,462",-,Condominium,1,99 yrs lease commencing from 2009,14,Rest of Central Region,01 to 05
NEWEST,"2,260,000","2,863.22",789,Jun-21,WEST COAST DRIVE,Resale,Strata,266,"8,496",-,Apartment,1,956 yrs lease commencing from 1928,05,Outside Central Region,01 to 05
PARC RIVIERA,"985,000",710.42,"1,386",Jun-21,WEST COAST VALE,Resale,Strata,66,"14,924",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,21 to 25
LE REVE,"2,380,000","2,400.37",992,Jun-21,KAMPONG EUNOS,Resale,Strata,223,"10,673",-,Condominium,1,Freehold,14,Outside Central Region,-
MARTIN PLACE RESIDENCES,"2,420,000","1,044.11","2,318",Jun-21,MARTIN PLACE,Resale,Strata,97,"24,948",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
SOLEIL @ SINARAN,"2,020,000","1,463.9","1,380",Jun-21,SINARAN DRIVE,Resale,Strata,136,"14,853",-,Condominium,1,99 yrs lease commencing from 2006,11,Core Central Region,21 to 25
MON JERVOIS,"4,270,400","2,669.47","1,600",Jun-21,JERVOIS ROAD,Resale,Strata,248,"17,219",-,Condominium,1,99 yrs lease commencing from 2012,10,Core Central Region,01 to 05
SKYLINE RESIDENCES,"3,580,000","1,722.24","2,079",Jun-21,TELOK BLANGAH ROAD,Resale,Strata,160,"22,375",-,Condominium,1,Freehold,04,Rest of Central Region,16 to 20
THE VERVE,"648,000",441.32,"1,468",Jun-21,JALAN RAJAH,Resale,Strata,41,"15,805",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
BARTLEY RIDGE,"1,345,000",979.52,"1,373",Jun-21,MOUNT VERNON ROAD,Resale,Strata,91,"14,780",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
CARIBBEAN AT KEPPEL BAY,"1,410,000",893.41,"1,578",Jun-21,KEPPEL BAY DRIVE,Resale,Strata,83,"16,988",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,06 to 10
THE PARC CONDOMINIUM,"1,818,888","1,216.33","1,495",Jun-21,WEST COAST WALK,Resale,Strata,113,"16,096",-,Condominium,1,Freehold,05,Outside Central Region,11 to 15
THE PEAK@BALMEG,"2,680,000","1,948.28","1,376",Jun-21,BALMEG HILL,Resale,Strata,181,"14,807",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
MILL POINT,"1,768,000",914.94,"1,932",Jun-21,ZION CLOSE,Resale,Strata,85,"20,800",-,Apartment,1,999 yrs lease commencing from 1877,10,Core Central Region,11 to 15
TREVISTA,"1,750,000","1,119.46","1,563",Jun-21,LORONG 3 TOA PAYOH,Resale,Strata,104,"16,827",-,Condominium,1,99 yrs lease commencing from 2008,12,Rest of Central Region,31 to 35
DE LENTE,"1,700,000","1,033.34","1,645",Jun-21,HOLLAND ROAD,Resale,Strata,96,"17,708",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
BUCKLEY 18,"2,220,000","1,280.92","1,733",Jun-21,BUCKLEY ROAD,Resale,Strata,119,"18,655",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
CONCOURSE SKYLINE,"1,400,000",818.06,"1,711",Jun-21,BEACH ROAD,Resale,Strata,76,"18,421",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,11 to 15
EIGHT RIVERSUITES,"1,290,000",871.88,"1,480",Jun-21,WHAMPOA EAST,Resale,Strata,81,"15,926",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,06 to 10
LEICESTER SUITES,"765,000",484.38,"1,579",Jun-21,LEICESTER ROAD,Resale,Strata,45,"17,000",-,Apartment,1,Freehold,13,Rest of Central Region,06 to 10
CARIBBEAN AT KEPPEL BAY,"2,170,000","1,227.1","1,768",Jun-21,KEPPEL BAY DRIVE,Resale,Strata,114,"19,035",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,01 to 05
MARINA ONE RESIDENCES,"4,006,237","1,593.07","2,515",Jun-21,MARINA WAY,Resale,Strata,148,"27,069",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,21 to 25
THE ROCHESTER RESIDENCES,"2,250,000","1,765.3","1,275",Jun-21,ROCHESTER DRIVE,Resale,Strata,164,"13,720",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,06 to 10
8 SAINT THOMAS,"4,239,000","1,689.95","2,508",Jun-21,ST. THOMAS WALK,Resale,Strata,157,"27,000",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
SPRING GROVE,"1,750,000","1,334.74","1,311",Jun-21,GRANGE ROAD,Resale,Strata,124,"14,113",-,Condominium,1,99 yrs lease commencing from 1991,10,Core Central Region,01 to 05
VARSITY PARK CONDOMINIUM,"1,780,000","1,614.6","1,102",Jun-21,WEST COAST ROAD,Resale,Strata,150,"11,867",-,Condominium,1,99 yrs lease commencing from 2004,05,Outside Central Region,01 to 05
BISHOPSGATE RESIDENCES,"11,200,000","2,917.04","3,840",Jun-21,BISHOPSGATE,Resale,Strata,271,"41,328",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE CREST,"3,233,000","1,657.66","1,950",Jun-21,PRINCE CHARLES CRESCENT,Resale,Strata,154,"20,994",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,01 to 05
LUMIERE,"1,213,470",624.31,"1,944",Jun-21,MISTRI ROAD,Resale,Strata,58,"20,922",-,Apartment,1,99 yrs lease commencing from 2006,02,Core Central Region,41 to 45
8 SAINT THOMAS,"3,241,000","1,302.44","2,488",Jun-21,ST. THOMAS WALK,Resale,Strata,121,"26,785",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
THE PEARL @ MOUNT FABER,"1,380,000","1,087.16","1,269",Jun-21,MOUNT FABER ROAD,Resale,Strata,101,"13,663",-,Condominium,1,99 yrs lease commencing from 2002,04,Rest of Central Region,01 to 05
NOVENA COURT,"1,150,000",861.12,"1,335",Jun-21,JALAN NOVENA BARAT,Resale,Strata,80,"14,375",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
WHITEHAVEN,"920,000",538.2,"1,709",Jun-21,PASIR PANJANG ROAD,Resale,Strata,50,"18,400",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
WATERFRONT @ FABER,"1,530,000","1,065.64","1,436",Jun-21,FABER WALK,Resale,Strata,99,"15,455",-,Apartment,1,99 yrs lease commencing from 2013,05,Outside Central Region,01 to 05
MARINA ONE RESIDENCES,"4,430,000","1,582.31","2,800",Jun-21,MARINA WAY,Resale,Strata,147,"30,136",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,26 to 30
COMMONWEALTH TOWERS,"938,000",452.09,"2,075",Jun-21,COMMONWEALTH AVENUE,Resale,Strata,42,"22,333",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,41 to 45
THE LEVELZ,"1,620,000",979.52,"1,654",Jun-21,FARRER ROAD,Resale,Strata,91,"17,802",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE INTERLACE,"4,738,000","3,401.42","1,393",Jun-21,DEPOT ROAD,Resale,Strata,316,"14,994",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,21 to 25
ESCADA VIEW,"768,000",753.48,"1,019",Jun-21,LENGKONG EMPAT,Resale,Strata,70,"10,971",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
HUNDRED TREES,"740,000",484.38,"1,528",Jun-21,WEST COAST DRIVE,Resale,Strata,45,"16,444",-,Condominium,1,956 yrs lease commencing from 1928,05,Outside Central Region,06 to 10
THE OCEANFRONT @ SENTOSA COVE,"2,550,000","1,711.48","1,490",Jun-21,OCEAN DRIVE,Resale,Strata,159,"16,038",-,Condominium,1,99 yrs lease commencing from 2005,04,Core Central Region,01 to 05
NOUVEL 18,"9,156,000","2,820.17","3,247",Jun-21,ANDERSON ROAD,Resale,Strata,262,"34,947",-,Condominium,1,Freehold,10,Core Central Region,26 to 30
ZEDGE,"1,000,000",592.02,"1,689",Jun-21,AKYAB ROAD,Resale,Strata,55,"18,182",-,Apartment,1,Freehold,11,Core Central Region,16 to 20
CASA SARINA,"815,000",742.72,"1,097",Jun-21,LORONG SARINA,Resale,Strata,69,"11,812",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
SIMS URBAN OASIS,"1,080,000",699.66,"1,544",Jun-21,SIMS DRIVE,Resale,Strata,65,"16,615",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,06 to 10
ALEX RESIDENCES,"1,310,000",678.13,"1,932",Jun-21,ALEXANDRA VIEW,Resale,Strata,63,"20,794",-,Apartment,1,99 yrs lease commencing from 2013,03,Rest of Central Region,16 to 20
SAGE,"11,000,000","3,509.06","3,135",May-21,NASSIM ROAD,Resale,Strata,326,"33,742",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
MARINA BAY RESIDENCES,"3,600,000","1,636.13","2,200",May-21,MARINA BOULEVARD,Resale,Strata,152,"23,684",-,Condominium,1,99 yrs lease commencing from 2005,01,Core Central Region,16 to 20
PARK INFINIA AT WEE NAM,"6,500,000","3,283.02","1,980",May-21,LINCOLN ROAD,Resale,Strata,305,"21,311",-,Condominium,1,Freehold,11,Core Central Region,26 to 30
LUMIERE,"1,775,000",979.52,"1,812",May-21,MISTRI ROAD,Resale,Strata,91,"19,505",-,Apartment,1,99 yrs lease commencing from 2006,02,Core Central Region,41 to 45
COMMONWEALTH TOWERS,"2,020,888","1,076.4","1,877",May-21,COMMONWEALTH AVENUE,Resale,Strata,100,"20,209",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,31 to 35
CITY GATE,"1,390,000",775.01,"1,794",May-21,BEACH ROAD,Resale,Strata,72,"19,306",-,Apartment,1,99 yrs lease commencing from 2014,07,Rest of Central Region,11 to 15
THE RISE @ OXLEY - RESIDENCES,"1,750,000",818.06,"2,139",May-21,OXLEY RISE,Resale,Strata,76,"23,026",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
STARLIGHT SUITES,"3,700,000","1,862.17","1,987",May-21,RIVER VALLEY CLOSE,Resale,Strata,173,"21,387",-,Apartment,1,Freehold,09,Core Central Region,11 to 15
NOUVEL 18,"8,000,000","2,475.72","3,231",May-21,ANDERSON ROAD,Resale,Strata,230,"34,783",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
EUHABITAT,"1,192,000","1,011.82","1,178",May-21,JALAN EUNOS,Resale,Strata,94,"12,681",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
WATERMARK ROBERTSON QUAY,"3,800,000","2,120.51","1,792",May-21,RODYK STREET,Resale,Strata,197,"19,289",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
VACANZA @ EAST,"1,643,000","1,603.84","1,024",May-21,LENGKONG TUJOH,Resale,Strata,149,"11,027",-,Condominium,1,Freehold,14,Outside Central Region,11 to 15
THE WATERINA,"1,900,000","1,345.5","1,412",May-21,LORONG 40 GEYLANG,Resale,Strata,125,"15,200",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
RIVERGATE,"3,760,000","1,506.96","2,495",May-21,ROBERTSON QUAY,Resale,Strata,140,"26,857",-,Apartment,1,Freehold,09,Core Central Region,26 to 30
KIM KEAT LODGE,"2,020,000","2,023.63",998,May-21,KIM KEAT ROAD,Resale,Strata,188,"10,745",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
SKY GREEN,"770,000",462.85,"1,664",May-21,MACPHERSON ROAD,Resale,Strata,43,"17,907",-,Condominium,1,Freehold,13,Rest of Central Region,06 to 10
THE CAPRI,"1,150,000",688.9,"1,669",May-21,STEVENS ROAD,Resale,Strata,64,"17,969",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
REGENT PARK,"1,125,000","1,130.22",995,May-21,JALAN LEMPENG,Resale,Strata,105,"10,714",-,Condominium,1,99 yrs lease commencing from 1993,05,Outside Central Region,01 to 05
THE MORNINGSIDE,"4,575,000","2,411.14","1,897",May-21,JALAN KUALA,Resale,Strata,224,"20,424",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
QUEENS,"2,317,000","2,281.97","1,015",May-21,STIRLING ROAD,Resale,Strata,212,"10,929",-,Condominium,1,99 yrs lease commencing from 1998,03,Rest of Central Region,36 to 40
GLENTREES,"2,330,000","1,442.38","1,615",May-21,MOUNT SINAI LANE,Resale,Strata,134,"17,388",-,Condominium,1,999 yrs lease commencing from 1885,10,Core Central Region,01 to 05
SIMS URBAN OASIS,"990,888",710.42,"1,395",May-21,SIMS DRIVE,Resale,Strata,66,"15,013",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,11 to 15
THE CORNWALL,"2,050,000","1,044.11","1,963",May-21,CORNWALL GARDENS,Resale,Strata,97,"21,134",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE TRIZON,"3,160,000","1,894.46","1,668",May-21,RIDGEWOOD CLOSE,Resale,Strata,176,"17,955",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
LUMIERE,"1,251,300",645.84,"1,937",May-21,MISTRI ROAD,Resale,Strata,60,"20,855",-,Apartment,1,99 yrs lease commencing from 2006,02,Core Central Region,36 to 40
CARIBBEAN AT KEPPEL BAY,"2,300,000","1,517.72","1,515",May-21,KEPPEL BAY DRIVE,Resale,Strata,141,"16,312",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,01 to 05
ASCENTIA SKY,"2,530,000","1,819.12","1,391",May-21,ALEXANDRA VIEW,Resale,Strata,169,"14,970",-,Condominium,1,99 yrs lease commencing from 2008,03,Rest of Central Region,16 to 20
CARMI MANSIONS,"1,128,000","1,313.21",859,May-21,LORONG 33 GEYLANG,Resale,Strata,122,"9,246",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
ASTON LODGE,"700,000",807.3,867,May-21,LORONG 8 GEYLANG,Resale,Strata,75,"9,333",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
SIMS GREEN,"1,090,000","1,237.86",881,May-21,LORONG 27A GEYLANG,Resale,Strata,115,"9,478",-,Apartment,1,99 yrs lease commencing from 2001,14,Rest of Central Region,01 to 05
ONE-NORTH RESIDENCES,"2,150,000","1,420.85","1,513",May-21,ONE-NORTH GATEWAY,Resale,Strata,132,"16,288",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,11 to 15
SIMS RESIDENCES,"1,285,000","1,442.38",891,May-21,LORONG 39 GEYLANG,Resale,Strata,134,"9,590",-,Apartment,1,99 yrs lease commencing from 1997,14,Rest of Central Region,06 to 10
EIGHT RIVERSUITES,"695,000",441.32,"1,575",May-21,WHAMPOA EAST,Resale,Strata,41,"16,951",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,06 to 10
ECHELON,"2,000,000","1,001.05","1,998",May-21,ALEXANDRA VIEW,Resale,Strata,93,"21,505",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,41 to 45
HUNDRED TREES,"1,150,000",785.77,"1,464",May-21,WEST COAST DRIVE,Resale,Strata,73,"15,753",-,Condominium,1,956 yrs lease commencing from 1928,05,Outside Central Region,01 to 05
NASSIM PARK RESIDENCES,"14,700,000","4,833.04","3,042",May-21,NASSIM ROAD,Resale,Strata,449,"32,739",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
KENTISH GREEN,"1,040,000","1,076.4",966,May-21,OXFORD ROAD,Resale,Strata,100,"10,400",-,Apartment,1,99 yrs lease commencing from 1995,08,Rest of Central Region,01 to 05
THE COAST AT SENTOSA COVE,"4,500,000","3,358.37","1,340",May-21,OCEAN DRIVE,Resale,Strata,312,"14,423",-,Condominium,1,99 yrs lease commencing from 2006,04,Core Central Region,06 to 10
CASSIA VIEW,"2,900,888","2,411.14","1,203",May-21,GUILLEMARD ROAD,Resale,Strata,224,"12,950",-,Apartment,1,Freehold,14,Rest of Central Region,16 to 20
RIVER PLACE,"1,120,000",742.72,"1,508",May-21,HAVELOCK ROAD,Resale,Strata,69,"16,232",-,Condominium,1,99 yrs lease commencing from 1995,03,Rest of Central Region,06 to 10
DEVONSHIRE 12,"1,050,000",505.91,"2,075",May-21,DEVONSHIRE ROAD,Resale,Strata,47,"22,340",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"2,750,000","1,700.71","1,617",May-21,KEPPEL BAY VIEW,Resale,Strata,158,"17,405",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
8 SAINT THOMAS,"2,920,000","1,140.98","2,559",May-21,ST. THOMAS WALK,Resale,Strata,106,"27,547",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
EIGHT RIVERSUITES,"1,530,000","1,033.34","1,481",May-21,WHAMPOA EAST,Resale,Strata,96,"15,938",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,11 to 15
VOLARI,"4,800,000","2,034.4","2,359",May-21,BALMORAL ROAD,Resale,Strata,189,"25,397",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
RESIDENTIAL APARTMENTS,"2,200,000","2,368.08",929,May-21,RACE COURSE ROAD,Resale,Strata,220,"10,000",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
SIMSVILLE,"1,306,000","1,248.62","1,046",May-21,GEYLANG EAST AVENUE 2,Resale,Strata,116,"11,259",-,Condominium,1,99 yrs lease commencing from 1994,14,Rest of Central Region,06 to 10
DOVER PARKVIEW,"1,480,000","1,248.62","1,185",May-21,DOVER RISE,Resale,Strata,116,"12,759",-,Condominium,1,99 yrs lease commencing from 1993,05,Rest of Central Region,06 to 10
STUDIO 3,"1,618,000",882.65,"1,833",May-21,SHANGHAI ROAD,Resale,Strata,82,"19,732",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
SANT RITZ,"2,080,000","1,786.82","1,164",May-21,PHENG GECK AVENUE,Resale,Strata,166,"12,530",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,01 to 05
DOMAIN 21,"1,350,000",904.18,"1,493",May-21,DELTA ROAD,Resale,Strata,84,"16,071",-,Condominium,1,99 yrs lease commencing from 2004,03,Rest of Central Region,01 to 05
ARDMORE II,"6,080,000","2,023.63","3,004",May-21,ARDMORE PARK,Resale,Strata,188,"32,340",-,Condominium,1,Freehold,10,Core Central Region,21 to 25
EDEN RESIDENCES CAPITOL,"9,434,100","3,067.74","3,075",May-21,STAMFORD ROAD,Resale,Strata,285,"33,102",-,Apartment,1,99 yrs lease commencing from 2011,06,Core Central Region,06 to 10
EDEN RESIDENCES CAPITOL,"10,359,675","3,369.13","3,075",May-21,STAMFORD ROAD,Resale,Strata,313,"33,098",-,Apartment,1,99 yrs lease commencing from 2011,06,Core Central Region,06 to 10
D'LEEDON,"1,230,000",635.08,"1,937",May-21,LEEDON HEIGHTS,Resale,Strata,59,"20,847",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,31 to 35
THE VENUE RESIDENCES,"1,210,000",850.36,"1,423",May-21,TAI THONG CRESCENT,Resale,Strata,79,"15,316",-,Apartment,1,99 yrs lease commencing from 2012,13,Rest of Central Region,06 to 10
GRANGE HEIGHTS,"3,538,000","1,905.23","1,857",May-21,ST. THOMAS WALK,Resale,Strata,177,"19,989",-,Apartment,1,Freehold,09,Core Central Region,11 to 15
GALLOP GREEN,"7,540,000","3,562.88","2,116",May-21,WOOLLERTON PARK,Resale,Strata,331,"22,779",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
SIMSVILLE,"1,080,000",968.76,"1,115",May-21,GEYLANG EAST AVENUE 2,Resale,Strata,90,"12,000",-,Condominium,1,99 yrs lease commencing from 1994,14,Rest of Central Region,16 to 20
