Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
LANDED HOUSING DEVELOPMENT,"6,825,000","6,166.7","1,107",Jul-19,SUNSET DRIVE,Resale,Land,572.9,"11,913",-,Detached House,1,Freehold,21,Outside Central Region,-
THOMSON RIDGE,"3,850,000","2,923.5","1,317",Jul-19,THOMSON RIDGE,Resale,Land,271.6,"14,175",-,Semi-Detached House,1,Freehold,20,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"2,868,000","1,635.05","1,754",Jul-19,JALAN BUNGA RAMPAI,Resale,Land,151.9,"18,881",-,Terrace House,1,Freehold,19,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"18,600,000","17,902.68","1,039",Jul-19,OLD HOLLAND ROAD,Resale,Land,"1,663.2","11,183",-,Detached House,1,Freehold,10,Core Central Region,-
SERANGOON GARDEN ESTATE,"2,680,000","2,640.41","1,015",Jul-19,CHISELHURST GROVE,Resale,Land,245.3,"10,925",-,Terrace House,1,999 yrs lease commencing from 1956,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,020,000","1,500.5","1,346",Jul-19,MACPHERSON ROAD,Resale,Land,139.4,"14,491",-,Terrace House,1,Freehold,13,Rest of Central Region,-
THOMSON RIDGE,"4,850,122","3,199.06","1,516",Jul-19,THOMSON RIDGE,Resale,Land,297.2,"16,319",-,Semi-Detached House,1,Freehold,20,Rest of Central Region,-
WELLINGTON PARK,"2,700,000","1,860.02","1,452",Jul-19,ELLINGTON SQUARE,Resale,Land,172.8,"15,625",-,Terrace House,1,Freehold,20,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"13,000,000","10,456.15","1,243",Jul-19,LINDEN DRIVE,Resale,Land,971.4,"13,383",-,Detached House,1,Freehold,11,Core Central Region,-
MACPHERSON GARDEN ESTATE,"1,680,000",989.21,"1,698",Jul-19,JALAN GEMBIRA,Resale,Land,91.9,"18,281",-,Terrace House,1,Freehold,13,Rest of Central Region,-
SERANGOON GARDEN ESTATE,"3,368,000","2,955.79","1,139",Jul-19,BRIDPORT AVENUE,Resale,Land,274.6,"12,265",-,Terrace House,1,999 yrs lease commencing from 1954,19,Outside Central Region,-
OPERA ESTATE,"2,050,000","2,123.74",965,Jul-19,MARIA AVENUE,Resale,Land,197.3,"10,390",-,Terrace House,1,Freehold,15,Outside Central Region,-
CAPITOL PARK,"4,600,000","1,827.73","2,517",Jul-19,JALAN SENI,Resale,Land,169.8,"27,091",-,Terrace House,1,Freehold,11,Core Central Region,-
FRANKEL ESTATE,"8,880,000","8,078.38","1,099",Jul-19,EAST COAST ROAD,Resale,Land,750.5,"11,832",-,Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,500,000","3,683.44","1,222",Jul-19,ENG KONG GARDEN,Resale,Land,342.2,"13,150",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,999,000","4,430.46","1,354",Jul-19,COTSWOLD CLOSE,Resale,Land,411.6,"14,575",-,Detached House,1,Freehold,13,Outside Central Region,-
PAVILION PARK,"3,058,000","2,152.8","1,420",Jul-19,PAVILION STREET,Resale,Land,200,"15,290",-,Semi-Detached House,1,Freehold,23,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,625,000","1,079.63","2,431",Jul-19,KIM YAM ROAD,Resale,Land,100.3,"26,171",-,Terrace House,1,99 yrs lease commencing from 1997,09,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"3,100,000","1,885.85","1,644",Jul-19,PASIR PANJANG ROAD,Resale,Land,175.2,"17,694",-,Terrace House,1,Freehold,05,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,668,000","3,763.09",975,Jul-19,GLADIOLA DRIVE,Resale,Land,349.6,"10,492",-,Detached House,1,Freehold,20,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,000,000","3,061.28",980,Jul-19,LORONG GAMBIR,Resale,Land,284.4,"10,549",-,Semi-Detached House,1,Freehold,19,Outside Central Region,-
EAST COAST HILL,"3,250,000","1,935.37","1,679",Jul-19,SENNETT AVENUE,Resale,Land,179.8,"18,076",-,Terrace House,1,Freehold,16,Outside Central Region,-
BURGUNDY HILL,"2,600,000","4,504.73",577,Jul-19,BURGUNDY RISE,Resale,Land,418.5,"6,213",-,Semi-Detached House,1,99 yrs lease commencing from 1995,23,Outside Central Region,-
VILLA VERDE,"1,430,000","1,614.6",886,Jul-19,VERDE CRESCENT,Resale,Land,150,"9,533",-,Terrace House,1,99 yrs lease commencing from 1997,23,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,400,000","4,185.04","1,290",Jul-19,GARDENIA ROAD,Resale,Land,388.8,"13,889",-,Detached House,1,Freehold,20,Rest of Central Region,-
HEETON PARK,"2,600,000","1,767.45","1,471",Jul-19,THONG SOON ROAD,Resale,Land,164.2,"15,834",-,Terrace House,1,Freehold,26,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,658,000","1,504.81","1,766",Jul-19,ONAN ROAD,Resale,Land,139.8,"19,013",-,Terrace House,1,Freehold,15,Rest of Central Region,-
UNIVERSITY PARK,"2,880,000","2,308.88","1,247",Jul-19,UNIVERSITY WALK,Resale,Land,214.5,"13,427",-,Semi-Detached House,1,99 yrs lease commencing from 1994,11,Core Central Region,-
FRANKEL ESTATE,"7,350,000","6,980.45","1,053",Jul-19,FRANKEL AVENUE,Resale,Land,648.5,"11,334",-,Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,903,800","1,218.48","2,383",Jul-19,KIM YAM ROAD,Resale,Land,113.2,"25,652",-,Terrace House,1,99 yrs lease commencing from 1997,09,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"1,780,000","2,356.24",755,Jul-19,PENAGA PLACE,Resale,Land,218.9,"8,132",-,Terrace House,1,99 yrs lease commencing from 2011,27,Outside Central Region,-
SERANGOON GARDEN ESTATE,"3,200,000","2,981.63","1,073",Jul-19,COWDRAY AVENUE,Resale,Land,277,"11,552",-,Terrace House,1,999 yrs lease commencing from 1954,19,Outside Central Region,-
LUXUS HILLS,"2,950,000","1,614.6","1,827",Jul-19,SELETAR GREEN WALK,Resale,Land,150,"19,667",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
LENTOR VIEW,"3,500,000","3,553.2",985,Jul-19,LENTOR VALE,Resale,Land,330.1,"10,603",-,Semi-Detached House,1,Freehold,26,Outside Central Region,-
BRADDELL HEIGHTS ESTATE,"9,000,000","8,940.58","1,007",Jul-19,DUNSFOLD DRIVE,Resale,Land,830.6,"10,836",-,Detached House,1,Freehold,13,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,288,000","3,084.96","1,066",Jul-19,ROBEY CRESCENT,Resale,Land,286.6,"11,472",-,Semi-Detached House,1,999 yrs lease commencing from 1875,19,Outside Central Region,-
GERALD GARDENS,"2,200,000","1,895.54","1,161",Jul-19,GERALD CRESCENT,Resale,Land,176.1,"12,493",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
KEW COTTAGES,"2,880,000","2,371.31","1,215",Jul-19,LIMAU WALK,Resale,Land,220.3,"13,073",-,Terrace House,1,Freehold,16,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,580,000","1,731.93","1,490",Jul-19,LORONG CHUAN,Resale,Land,160.9,"16,035",-,Terrace House,1,Freehold,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"1,940,000","1,500.5","1,293",Jul-19,MULBERRY AVENUE,Resale,Land,139.4,"13,917",-,Terrace House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"31,000,000","15,500.16","2,000",Jul-19,LEEDON PARK,Resale,Land,"1,440","21,528",-,Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"1,750,000","3,510.14",499,Jul-19,LUCKY HEIGHTS,Resale,Land,326.1,"5,366",-,Semi-Detached House,1,Freehold,16,Outside Central Region,-
APOLLO GARDENS,"3,350,000","3,506.91",955,Jul-19,SUNBIRD CIRCLE,Resale,Land,325.8,"10,282",-,Semi-Detached House,1,Freehold,16,Outside Central Region,-
LAUW & SONS GARDEN,"4,900,000","4,360.5","1,124",Jul-19,BINCHANG RISE,Resale,Land,405.1,"12,096",-,Semi-Detached House,1,Freehold,20,Rest of Central Region,-
DUNEARN ESTATE,"8,050,000","4,351.89","1,850",Jul-19,TREVOSE CRESCENT,Resale,Land,404.3,"19,911",-,Detached House,1,Freehold,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"7,600,000","6,651.08","1,143",Jul-19,SUNSET DRIVE,Resale,Land,617.9,"12,300",-,Detached House,1,Freehold,21,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,320,000","1,669.5","1,390",Jul-19,JOO CHIAT TERRACE,Resale,Land,155.1,"14,958",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,718,000","1,926.76","1,930",Jul-19,SIRAT ROAD,Resale,Land,179,"20,771",-,Terrace House,1,999 yrs lease commencing from 1878,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"640,000","1,880.47",340,Jul-19,JALAN ASAS,Resale,Land,174.7,"3,663",-,Terrace House,1,99 yrs lease commencing from 1947,23,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,550,000","1,855.71","1,374",Jul-19,HIGHLAND ROAD,Resale,Land,172.4,"14,791",-,Terrace House,1,Freehold,19,Outside Central Region,-
OPERA ESTATE,"5,600,000","2,999.93","1,867",Jul-19,AIDA STREET,Resale,Land,278.7,"20,093",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,800,000","2,675.93","2,167",Jul-19,CHANCERY HILL WALK,Resale,Land,248.6,"23,331",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
YONG SENG ESTATE,"2,900,000","1,689.95","1,716",Jul-19,JALAN PARAS,Resale,Land,157,"18,471",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"9,500,000","7,709.18","1,232",Jul-19,JALAN ASUHAN,Resale,Land,716.2,"13,264",-,Detached House,1,Freehold,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"4,100,000","3,376.67","1,214",Jul-19,TOH TUCK ROAD,Resale,Land,313.7,"13,070",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"2,280,000","1,706.09","1,336",Jul-19,RICHARDS AVENUE,Resale,Land,158.5,"14,385",-,Terrace House,1,Freehold,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,580,000","5,807.18",961,Jul-19,KOVAN CLOSE,Resale,Land,539.5,"10,343",-,Detached House,1,Freehold,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"428,000","4,299.14",100,Jul-19,BEDOK ROAD,Resale,Land,399.4,"1,072",-,Semi-Detached House,1,70 yrs lease commencing from 1964,16,Outside Central Region,-
FABER HILLS,"3,025,000","2,102.21","1,439",Jul-19,FABER GREEN,Resale,Land,195.3,"15,489",-,Terrace House,1,Freehold,05,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"11,000,000","10,831.81","1,016",Jul-19,LORONG J TELOK KURAU,Resale,Land,"1,006.3","10,931",-,Detached House,1,Freehold,15,Outside Central Region,-
LOYANG VILLAS,"1,750,000","2,152.8",813,Jul-19,LOYANG VIEW,Resale,Land,200,"8,750",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,500,000","6,473.47",850,Jul-19,LORONG J TELOK KURAU,Resale,Land,601.4,"9,145",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,750,000","3,953.62",948,Jul-19,WOLSKEL ROAD,Resale,Land,367.3,"10,210",-,Semi-Detached House,1,Freehold,13,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"6,000,000","6,316.32",950,Jul-19,MACKERROW ROAD,Resale,Land,586.8,"10,225",-,Detached House,1,Freehold,13,Outside Central Region,-
WESTVILLE,"1,360,000","1,615.68",842,Jul-19,WESTWOOD CRESCENT,Resale,Land,150.1,"9,061",-,Terrace House,1,99 yrs lease commencing from 1994,22,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"6,100,000","4,535.95","1,345",Jun-19,WHITLEY ROAD,Resale,Land,421.4,"14,476",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
BURGUNDY HILL,"1,810,000","2,200.16",823,Jun-19,BURGUNDY CRESCENT,Resale,Land,204.4,"8,855",-,Semi-Detached House,1,99 yrs lease commencing from 1995,23,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,428,000","1,927.83","1,259",Jun-19,HILLSIDE TERRACE,Resale,Land,179.1,"13,557",-,Terrace House,1,999 yrs lease commencing from 1878,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,380,000","1,796.51","1,325",Jun-19,DUKU ROAD,Resale,Land,166.9,"14,260",-,Terrace House,1,Freehold,15,Rest of Central Region,-
TAI HWAN GARDEN,"2,800,000","2,016.1","1,389",Jun-19,TAI HWAN HEIGHTS,Resale,Land,187.3,"14,949",-,Terrace House,1,Freehold,19,Outside Central Region,-
SENNETT ESTATE,"2,800,000","1,705.02","1,642",Jun-19,MULBERRY AVENUE,Resale,Land,158.4,"17,677",-,Terrace House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,828,000","4,221.64","1,381",Jun-19,JALAN LATEH,Resale,Land,392.2,"14,860",-,Semi-Detached House,1,Freehold,13,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,700,000","3,316.39","1,719",Jun-19,OCEAN DRIVE,Resale,Land,308.1,"18,500",-,Terrace House,1,99 yrs lease commencing from 2004,04,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"2,520,000","1,969.81","1,279",Jun-19,PHILLIPS AVENUE,Resale,Land,183,"13,770",-,Terrace House,1,999 yrs lease commencing from 1886,19,Outside Central Region,-
BANYAN VILLAS,"2,680,000","1,614.6","1,660",Jun-19,LENTOR PLAIN,Resale,Land,150,"17,867",-,Terrace House,1,Freehold,26,Outside Central Region,-
THE COUNTRYSIDE,"2,830,000","2,235.68","1,266",Jun-19,COUNTRYSIDE WALK,Resale,Land,207.7,"13,625",-,Terrace House,1,Freehold,26,Outside Central Region,-
YUNNAN GARDENS,"2,400,000","2,549.99",941,Jun-19,YUNNAN CRESCENT,Resale,Land,236.9,"10,131",-,Terrace House,1,Freehold,22,Outside Central Region,-
HONG KONG PARK,"7,400,000","4,720.01","1,568",Jun-19,HUA GUAN AVENUE,Resale,Land,438.5,"16,876",-,Semi-Detached House,1,999 yrs lease commencing from 1879,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"2,938,000","1,691.02","1,737",Jun-19,JALAN TARI PIRING,Resale,Land,157.1,"18,701",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,400,000","4,932.06","1,095",Jun-19,KEE SUN AVENUE,Resale,Land,458.2,"11,785",-,Detached House,1,Freehold,15,Outside Central Region,-
ELIAS TERRACE,"2,100,000","1,614.6","1,301",Jun-19,ELIAS TERRACE,Resale,Land,150,"14,000",-,Terrace House,1,999 yrs lease commencing from 1881,18,Outside Central Region,-
MERA GARDENS,"1,738,888","1,870.78",929,Jun-19,ALMOND CRESCENT,Resale,Land,173.8,"10,005",-,Terrace House,1,99 yrs lease commencing from 1994,23,Outside Central Region,-
THE RIVERINA,"1,858,000","1,779.29","1,044",Jun-19,RIVERINA WALK,Resale,Land,165.3,"11,240",-,Terrace House,1,99 yrs lease commencing from 1996,18,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,198,000","3,059.13","1,045",Jun-19,PLANTATION AVENUE,Resale,Land,284.2,"11,253",-,Terrace House,1,Freehold,19,Outside Central Region,-
PASIR RIS BEACH PARK,"2,500,000","2,318.57","1,078",Jun-19,ELIAS ROAD,Resale,Land,215.4,"11,606",-,Semi-Detached House,1,999 yrs lease commencing from 1874,18,Outside Central Region,-
ODEON SEASIDE PARK,"2,700,000","1,750.23","1,543",Jun-19,EAST COAST ROAD,Resale,Land,162.6,"16,605",-,Terrace House,1,Freehold,15,Rest of Central Region,-
ST PATRICK'S ROW,"2,900,000","1,787.9","1,622",Jun-19,TELOK KURAU ROAD,Resale,Land,166.1,"17,459",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"1,125,000","2,407.91",467,Jun-19,KEW WALK,Resale,Land,223.7,"5,029",-,Semi-Detached House,1,99 yrs lease commencing from 1994,16,Outside Central Region,-
PARRY PARK,"2,708,888","2,692.08","1,006",Jun-19,PARRY WALK,Resale,Land,250.1,"10,831",-,Terrace House,1,999 yrs lease commencing from 1877,19,Outside Central Region,-
SERANGOON GARDEN ESTATE,"4,080,000","4,528.41",901,Jun-19,WALMER DRIVE,Resale,Land,420.7,"9,698",-,Semi-Detached House,1,999 yrs lease commencing from 1953,19,Outside Central Region,-
SENNETT ESTATE,"2,900,000","2,160.33","1,342",Jun-19,BUTTERFLY AVENUE,Resale,Land,200.7,"14,449",-,Terrace House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,100,000","3,674.83","1,116",Jun-19,JALAN POKOK SERUNAI,Resale,Land,341.4,"12,009",-,Semi-Detached House,1,Freehold,16,Outside Central Region,-
BEDOK GROVE,"2,978,000","1,767.45","1,685",Jun-19,BEDOK PLACE,Resale,Land,164.2,"18,136",-,Terrace House,1,Freehold,16,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,705,000","2,712.53",997,Jun-19,LORONG 7 REALTY PARK,Resale,Land,252,"10,734",-,Terrace House,1,999 yrs lease commencing from 1876,19,Outside Central Region,-
GOLDENHILL VILLAS,"2,850,000","1,614.6","1,765",Jun-19,GOLDEN WALK,Resale,Land,150,"19,000",-,Terrace House,1,Freehold,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,800,000","1,786.82","1,567",Jun-19,WEST COAST ROAD,Resale,Land,166,"16,867",-,Terrace House,1,Freehold,05,Outside Central Region,-
LOYANG VILLAS,"1,880,000","3,394.97",554,Jun-19,LOYANG VIEW,Resale,Land,315.4,"5,961",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
LOYANG VILLAS,"1,550,000","2,645.79",586,Jun-19,LOYANG RISE,Resale,Land,245.8,"6,306",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
SELETAR HILLS ESTATE,"5,580,000","4,709.25","1,185",Jun-19,JALAN SINDOR,Resale,Land,437.5,"12,754",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
WESTWOOD PARK,"1,538,000","2,152.8",714,Jun-19,WESTWOOD CRESCENT,Resale,Land,200,"7,690",-,Terrace House,1,99 yrs lease commencing from 1994,22,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,740,000","2,051.62","1,823",Jun-19,LORONG 104 CHANGI,Resale,Land,190.6,"19,622",-,Terrace House,1,Freehold,15,Rest of Central Region,-
THE SHORELINE RESIDENCES II,"2,110,000","1,688.87","1,249",Jun-19,WAK HASSAN DRIVE,Resale,Land,156.9,"13,448",-,Terrace House,1,99 yrs lease commencing from 2011,27,Outside Central Region,-
CORAL PARK,"4,038,800","3,358.37","1,203",Jun-19,PEMIMPIN PLACE,Resale,Land,312,"12,945",-,Semi-Detached House,1,Freehold,20,Rest of Central Region,-
SEASIDE PARK,"4,218,000","3,055.9","1,380",Jun-19,EAST COAST ROAD,Resale,Land,283.9,"14,857",-,Terrace House,1,Freehold,15,Outside Central Region,-
PEAKVIEW ESTATE,"2,350,000","1,837.41","1,279",Jun-19,PEAKVILLE AVENUE,Resale,Land,170.7,"13,767",-,Terrace House,1,Freehold,16,Outside Central Region,-
GAO MING HUA YUAN,"3,850,000","4,074.17",945,Jun-19,SHAMAH TERRACE,Resale,Land,378.5,"10,172",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
EAST COAST PARK,"5,430,000","3,427.26","1,584",Jun-19,SECOND STREET,Resale,Land,318.4,"17,054",-,Terrace House,1,Freehold,15,Outside Central Region,-
QUEEN ASTRID PARK,"23,600,000","15,874.75","1,487",Jun-19,QUEEN ASTRID PARK,Resale,Land,"1,474.8","16,002",-,Detached House,1,Freehold,10,Core Central Region,-
LOYANG VILLAS,"1,370,000","1,771.75",773,Jun-19,LOYANG RISE,Resale,Land,164.6,"8,323",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
OCEAN 8,"4,850,000","2,641.49","1,836",Jun-19,OCEAN DRIVE,Resale,Land,245.4,"19,764",-,Terrace House,1,99 yrs lease commencing from 2005,04,Core Central Region,-
MING TECK PARK,"5,000,000","3,502.61","1,428",Jun-19,MING TECK PARK,Resale,Land,325.4,"15,366",-,Terrace House,1,999 yrs lease commencing from 1876,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"7,900,000","4,857.79","1,626",Jun-19,CHANCERY LANE,Resale,Land,451.3,"17,505",-,Detached House,1,Freehold,11,Core Central Region,-
ELIAS TERRACE,"2,100,000","1,614.6","1,301",Jun-19,ELIAS TERRACE,Resale,Land,150,"14,000",-,Terrace House,1,999 yrs lease commencing from 1881,18,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"13,288,888","5,136.58","2,587",Jun-19,NAROOMA ROAD,Resale,Land,477.2,"27,848",-,Detached House,1,Freehold,11,Core Central Region,-
LENTOR VIEW,"2,500,000","2,740.51",912,Jun-19,LENTOR PLACE,Resale,Land,254.6,"9,819",-,Terrace House,1,Freehold,26,Outside Central Region,-
CHUAN TERRACE,"2,950,000","2,066.69","1,427",Jun-19,CHUAN TERRACE,Resale,Land,192,"15,365",-,Terrace House,1,Freehold,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,350,000","5,186.1",646,Jun-19,JALAN SENDUDOK,Resale,Land,481.8,"6,953",-,Semi-Detached House,1,999 yrs lease commencing from 1885,27,Outside Central Region,-
MACPHERSON GARDEN ESTATE,"1,440,000",884.8,"1,627",Jun-19,JALAN SETIA,Resale,Land,82.2,"17,518",-,Terrace House,1,Freehold,13,Rest of Central Region,-
GOLDEN HILL ESTATE,"2,740,000","1,677.03","1,634",Jun-19,LI HWAN CLOSE,Resale,Land,155.8,"17,587",-,Terrace House,1,Freehold,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,220,000","2,691","1,568",Jun-19,JOO CHIAT TERRACE,Resale,Land,250,"16,880",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,700,000","2,897.67","1,967",Jun-19,HILLCREST ROAD,Resale,Land,269.2,"21,174",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"4,500,000","4,524.11",995,Jun-19,FABER AVENUE,Resale,Land,420.3,"10,707",-,Semi-Detached House,1,Freehold,05,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,050,000","2,650.1","1,151",Jun-19,LORONG J TELOK KURAU,Resale,Land,246.2,"12,388",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"6,600,000","2,179.71","3,028",Jun-19,SAUNDERS ROAD,Resale,Land,202.5,"32,593",-,Terrace House,1,Freehold,09,Core Central Region,-
FRANKEL ESTATE,"2,820,000","1,956.9","1,441",Jun-19,BURNFOOT TERRACE,Resale,Land,181.8,"15,512",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,310,000","1,623.21","1,423",Jun-19,CHARLTON ROAD,Resale,Land,150.8,"15,318",-,Terrace House,1,Freehold,19,Outside Central Region,-
SEMBAWANG HILLS ESTATE,"2,800,000","2,907.36",963,Jun-19,JALAN CHEMPEDAK,Resale,Land,270.1,"10,367",-,Terrace House,1,Freehold,20,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"39,800,000","15,000.71","2,653",Jun-19,BELMONT ROAD,Resale,Land,"1,393.6","28,559",-,Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"3,200,000","2,918.12","1,097",Jun-19,SENNETT ROAD,Resale,Land,271.1,"11,804",-,Semi-Detached House,1,Freehold,16,Outside Central Region,-
SERANGOON GARDEN ESTATE,"5,250,000","4,206.57","1,248",Jun-19,CROWHURST DRIVE,Resale,Land,390.8,"13,434",-,Semi-Detached House,1,999 yrs lease commencing from 1954,19,Outside Central Region,-
REGENT VILLAS,"2,450,000","2,208.77","1,109",Jun-19,JALAN LIM TAI SEE,Resale,Land,205.2,"11,940",-,Semi-Detached House,1,99 yrs lease commencing from 1991,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"2,300,000","1,722.24","1,335",Jun-19,LORONG ONG LYE,Resale,Land,160,"14,375",-,Terrace House,1,Freehold,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"17,000,000","19,842.36",857,Jun-19,FORD AVENUE,Resale,Land,"1,843.4","9,222",-,Detached House,1,Freehold,10,Core Central Region,-
SERANGOON GARDEN ESTATE,"3,568,000","2,804.02","1,272",Jun-19,HEMSLEY AVENUE,Resale,Land,260.5,"13,697",-,Semi-Detached House,1,999 yrs lease commencing from 1954,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,120,000","1,623.21","1,306",Jun-19,MULBERRY AVENUE,Resale,Land,150.8,"14,058",-,Terrace House,1,Freehold,13,Rest of Central Region,-
SEMBAWANG HILLS ESTATE,"3,400,000","1,782.52","1,907",Jun-19,JALAN KURAS,Resale,Land,165.6,"20,531",-,Terrace House,1,Freehold,20,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"6,080,000","6,011.69","1,011",Jun-19,FABER PARK,Resale,Land,558.5,"10,886",-,Detached House,1,Freehold,05,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,780,000","2,101.13","1,323",Jun-19,KOVAN ROAD,Resale,Land,195.2,"14,242",-,Terrace House,1,Freehold,19,Outside Central Region,-
PEAKVIEW ESTATE,"3,700,000","3,279.79","1,128",Jun-19,JALAN PARI DEDAP,Resale,Land,304.7,"12,143",-,Semi-Detached House,1,Freehold,16,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,600,000","2,468.19","1,053",Jun-19,WAK HASSAN DRIVE,Resale,Land,229.3,"11,339",-,Semi-Detached House,1,99 yrs lease commencing from 2008,27,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,830,000","3,896.57","1,240",Jun-19,BEDOK LANE,Resale,Land,362,"13,343",-,Semi-Detached House,1,Freehold,16,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"17,800,000","18,628.18",956,Jun-19,BRIGHT HILL CRESCENT,Resale,Land,"1,730.6","10,285",-,Detached House,1,Freehold,20,Rest of Central Region,-
OPERA ESTATE,"3,700,000","2,773.88","1,334",Jun-19,FIGARO STREET,Resale,Land,257.7,"14,358",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
CORAL PARK,"2,800,000","1,680.26","1,666",Jun-19,PEMIMPIN PLACE,Resale,Land,156.1,"17,937",-,Terrace House,1,Freehold,20,Rest of Central Region,-
