Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
THE TOPIARY,"1,460,000","1,291.68","1,130",Oct-21,FERNVALE LANE,Resale,Strata,120,"12,167",-,Executive Condominium,1,99 yrs lease commencing from 2012,28,Outside Central Region,11 to 15
SIGNATURE AT YISHUN,"725,000",764.24,949,Oct-21,YISHUN STREET 51,Resale,Strata,71,"10,211",-,Executive Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,01 to 05
SOL ACRES,"543,000",495.14,"1,097",Oct-21,CHOA CHU KANG GROVE,Resale,Strata,46,"11,804",-,Executive Condominium,1,99 yrs lease commencing from 2014,23,Outside Central Region,01 to 05
THE TOPIARY,"795,000",753.48,"1,055",Oct-21,FERNVALE LANE,Resale,Strata,70,"11,357",-,Executive Condominium,1,99 yrs lease commencing from 2012,28,Outside Central Region,01 to 05
TWIN FOUNTAINS,"1,080,000","1,119.46",965,Oct-21,WOODLANDS AVENUE 6,Resale,Strata,104,"10,385",-,Executive Condominium,1,99 yrs lease commencing from 2012,25,Outside Central Region,06 to 10
ECOPOLITAN,"1,508,888","1,248.62","1,208",Oct-21,PUNGGOL WALK,Resale,Strata,116,"13,008",-,Executive Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
TWIN FOUNTAINS,"1,592,000","1,593.07",999,Oct-21,WOODLANDS AVENUE 6,Resale,Strata,148,"10,757",-,Executive Condominium,1,99 yrs lease commencing from 2012,25,Outside Central Region,06 to 10
THE CANOPY,"1,600,000","2,195.86",729,Oct-21,YISHUN AVENUE 11,Resale,Strata,204,"7,843",-,Executive Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,11 to 15
THE FLORIDA,"1,100,888","1,227.1",897,Oct-21,HOUGANG AVENUE 7,Resale,Strata,114,"9,657",-,Executive Condominium,1,99 yrs lease commencing from 1997,19,Outside Central Region,01 to 05
THE TOPIARY,"820,000",753.48,"1,088",Oct-21,FERNVALE LANE,Resale,Strata,70,"11,714",-,Executive Condominium,1,99 yrs lease commencing from 2012,28,Outside Central Region,06 to 10
WATERCOLOURS,"1,370,000","1,733",791,Oct-21,PASIR RIS LINK,Resale,Strata,161,"8,509",-,Executive Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,11 to 15
NORTHOAKS,"1,280,000","1,948.28",657,Oct-21,WOODLANDS CRESCENT,Resale,Strata,181,"7,072",-,Executive Condominium,1,99 yrs lease commencing from 1997,25,Outside Central Region,11 to 15
THE VALES,"810,000",764.24,"1,060",Oct-21,ANCHORVALE CRESCENT,Resale,Strata,71,"11,408",-,Executive Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
THE VALES,"782,000",775.01,"1,009",Oct-21,ANCHORVALE CRESCENT,Resale,Strata,72,"10,861",-,Executive Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,01 to 05
SEA HORIZON,"1,438,000","1,302.44","1,104",Oct-21,PASIR RIS RISE,Resale,Strata,121,"11,884",-,Executive Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,06 to 10
LUSH ACRES,"1,120,000","1,130.22",991,Oct-21,FERNVALE CLOSE,Resale,Strata,105,"10,667",-,Executive Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,01 to 05
LUSH ACRES,"1,220,000","1,130.22","1,079",Oct-21,FERNVALE CLOSE,Resale,Strata,105,"11,619",-,Executive Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,21 to 25
BELLEWATERS,"1,120,000","1,065.64","1,051",Oct-21,ANCHORVALE CRESCENT,Resale,Strata,99,"11,313",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,06 to 10
TWIN FOUNTAINS,"1,080,000","1,097.93",984,Oct-21,WOODLANDS AVENUE 6,Resale,Strata,102,"10,588",-,Executive Condominium,1,99 yrs lease commencing from 2012,25,Outside Central Region,11 to 15
SKYPARK RESIDENCES,"1,300,000","1,140.98","1,139",Oct-21,SEMBAWANG CRESCENT,Resale,Strata,106,"12,264",-,Executive Condominium,1,99 yrs lease commencing from 2013,27,Outside Central Region,06 to 10
SKYPARK RESIDENCES,"1,350,000","1,313.21","1,028",Oct-21,SEMBAWANG CRESCENT,Resale,Strata,122,"11,066",-,Executive Condominium,1,99 yrs lease commencing from 2013,27,Outside Central Region,01 to 05
SIMEI GREEN CONDOMINIUM,"1,250,000","1,399.32",893,Oct-21,SIMEI STREET 4,Resale,Strata,130,"9,615",-,Executive Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,01 to 05
SEA HORIZON,"785,000",796.54,986,Oct-21,PASIR RIS RISE,Resale,Strata,74,"10,608",-,Executive Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,01 to 05
RIVERPARC RESIDENCE,"1,450,000","1,980.58",732,Oct-21,PUNGGOL DRIVE,Resale,Strata,184,"7,880",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,16 to 20
THE RAINFOREST,"1,350,000","1,420.85",950,Oct-21,CHOA CHU KANG AVENUE 3,Resale,Strata,132,"10,227",-,Executive Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,01 to 05
LILYDALE,"873,000","1,237.86",705,Oct-21,YISHUN AVENUE 6,Resale,Strata,115,"7,591",-,Executive Condominium,1,99 yrs lease commencing from 2000,27,Outside Central Region,06 to 10
CITYLIFE@TAMPINES,"1,360,000","1,130.22","1,203",Oct-21,TAMPINES CENTRAL 7,Resale,Strata,105,"12,952",-,Executive Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,06 to 10
ECOPOLITAN,"950,000",893.41,"1,063",Oct-21,PUNGGOL WALK,Resale,Strata,83,"11,446",-,Executive Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
THE VALES,"1,135,000","1,033.34","1,098",Oct-21,ANCHORVALE CRESCENT,Resale,Strata,96,"11,823",-,Executive Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
TWIN FOUNTAINS,"920,000","1,162.51",791,Oct-21,WOODLANDS AVENUE 6,Resale,Strata,108,"8,519",-,Executive Condominium,1,99 yrs lease commencing from 2012,25,Outside Central Region,01 to 05
WATERWOODS,"1,348,000","1,280.92","1,052",Oct-21,PUNGGOL FIELD WALK,Resale,Strata,119,"11,328",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,01 to 05
WATERCOLOURS,"860,000",990.29,868,Oct-21,PASIR RIS LINK,Resale,Strata,92,"9,348",-,Executive Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
THE TOPIARY,"1,200,000","1,119.46","1,072",Oct-21,FERNVALE LANE,Resale,Strata,104,"11,538",-,Executive Condominium,1,99 yrs lease commencing from 2012,28,Outside Central Region,01 to 05
SEA HORIZON,"1,400,000","1,485.43",942,Oct-21,PASIR RIS RISE,Resale,Strata,138,"10,145",-,Executive Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,01 to 05
WATERCOLOURS,"888,000",958,927,Oct-21,PASIR RIS LINK,Resale,Strata,89,"9,978",-,Executive Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,06 to 10
THE FLORIDA,"980,000","1,291.68",759,Oct-21,HOUGANG AVENUE 7,Resale,Strata,120,"8,167",-,Executive Condominium,1,99 yrs lease commencing from 1997,19,Outside Central Region,06 to 10
ECOPOLITAN,"1,588,000","1,528.49","1,039",Oct-21,PUNGGOL WALK,Resale,Strata,142,"11,183",-,Executive Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
PARK GREEN,"1,200,000","1,367.03",878,Oct-21,RIVERVALE LINK,Resale,Strata,127,"9,449",-,Executive Condominium,1,99 yrs lease commencing from 2001,19,Outside Central Region,11 to 15
ECOPOLITAN,"1,350,000","1,216.33","1,110",Oct-21,PUNGGOL WALK,Resale,Strata,113,"11,947",-,Executive Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
SOL ACRES,"900,000",871.88,"1,032",Oct-21,CHOA CHU KANG GROVE,Resale,Strata,81,"11,111",-,Executive Condominium,1,99 yrs lease commencing from 2014,23,Outside Central Region,11 to 15
1 CANBERRA,"1,003,898","1,054.87",952,Oct-21,CANBERRA DRIVE,Resale,Strata,98,"10,244",-,Executive Condominium,1,99 yrs lease commencing from 2012,27,Outside Central Region,06 to 10
THE TOPIARY,"840,000",753.48,"1,115",Oct-21,FERNVALE LANE,Resale,Strata,70,"12,000",-,Executive Condominium,1,99 yrs lease commencing from 2012,28,Outside Central Region,16 to 20
CITYLIFE@TAMPINES,"3,288,000","3,864.28",851,Oct-21,TAMPINES CENTRAL 7,Resale,Strata,359,"9,159",-,Executive Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,11 to 15
WOODSVALE,"860,888","1,227.1",702,Oct-21,WOODLANDS DRIVE 72,Resale,Strata,114,"7,552",-,Executive Condominium,1,99 yrs lease commencing from 1997,25,Outside Central Region,01 to 05
SKYPARK RESIDENCES,"1,380,000","1,302.44","1,060",Oct-21,SEMBAWANG CRESCENT,Resale,Strata,121,"11,405",-,Executive Condominium,1,99 yrs lease commencing from 2013,27,Outside Central Region,01 to 05
ARC AT TAMPINES,"1,220,000","1,227.1",994,Oct-21,TAMPINES AVENUE 8,Resale,Strata,114,"10,702",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
PRIVE,"1,230,000","1,087.16","1,131",Oct-21,PUNGGOL FIELD,Resale,Strata,101,"12,178",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
THE CANOPY,"935,000","1,054.87",886,Oct-21,YISHUN AVENUE 11,Resale,Strata,98,"9,541",-,Executive Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,06 to 10
ECOPOLITAN,"1,238,000","1,194.8","1,036",Oct-21,PUNGGOL WALK,Resale,Strata,111,"11,153",-,Executive Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
SKYPARK RESIDENCES,"1,380,000","1,313.21","1,051",Oct-21,SEMBAWANG CRESCENT,Resale,Strata,122,"11,311",-,Executive Condominium,1,99 yrs lease commencing from 2013,27,Outside Central Region,01 to 05
WATERWOODS,"1,130,000","1,033.34","1,094",Oct-21,PUNGGOL FIELD WALK,Resale,Strata,96,"11,771",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,11 to 15
SEA HORIZON,"1,630,000","1,614.6","1,010",Oct-21,PASIR RIS RISE,Resale,Strata,150,"10,867",-,Executive Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,01 to 05
ESPARINA RESIDENCES,"1,280,000","1,001.05","1,279",Oct-21,COMPASSVALE BOW,Resale,Strata,93,"13,763",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
SEA HORIZON,"1,670,000","1,776.06",940,Oct-21,PASIR RIS RISE,Resale,Strata,165,"10,121",-,Executive Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,01 to 05
FORESTVILLE,"920,000","1,076.4",855,Oct-21,WOODLANDS DRIVE 16,Resale,Strata,100,"9,200",-,Executive Condominium,1,99 yrs lease commencing from 2012,25,Outside Central Region,01 to 05
SEA HORIZON,"763,800",775.01,986,Oct-21,PASIR RIS RISE,Resale,Strata,72,"10,608",-,Executive Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,01 to 05
RIVERPARC RESIDENCE,"900,000",990.29,909,Oct-21,PUNGGOL DRIVE,Resale,Strata,92,"9,783",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
ARC AT TAMPINES,"1,350,000","1,700.71",794,Oct-21,TAMPINES AVENUE 8,Resale,Strata,158,"8,544",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,16 to 20
LILYDALE,"881,000","1,194.8",737,Oct-21,YISHUN AVENUE 6,Resale,Strata,111,"7,937",-,Executive Condominium,1,99 yrs lease commencing from 2000,27,Outside Central Region,06 to 10
SEA HORIZON,"833,000",775.01,"1,075",Oct-21,PASIR RIS RISE,Resale,Strata,72,"11,569",-,Executive Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,06 to 10
ECOPOLITAN,"1,498,888","1,367.03","1,096",Oct-21,PUNGGOL WALK,Resale,Strata,127,"11,802",-,Executive Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
CITYLIFE@TAMPINES,"2,500,000","2,691",929,Oct-21,TAMPINES CENTRAL 7,Resale,Strata,250,"10,000",-,Executive Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,11 to 15
SEA HORIZON,"1,428,000","1,313.21","1,087",Oct-21,PASIR RIS RISE,Resale,Strata,122,"11,705",-,Executive Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,06 to 10
THE TOPIARY,"1,100,000","1,044.11","1,054",Oct-21,FERNVALE LANE,Resale,Strata,97,"11,340",-,Executive Condominium,1,99 yrs lease commencing from 2012,28,Outside Central Region,06 to 10
SEA HORIZON,"1,600,000","1,528.49","1,047",Oct-21,PASIR RIS RISE,Resale,Strata,142,"11,268",-,Executive Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,06 to 10
CITYLIFE@TAMPINES,"1,480,000","1,442.38","1,026",Oct-21,TAMPINES CENTRAL 7,Resale,Strata,134,"11,045",-,Executive Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
THE FLORAVALE,"950,000","1,237.86",767,Oct-21,WESTWOOD AVENUE,Resale,Strata,115,"8,261",-,Executive Condominium,1,99 yrs lease commencing from 1997,22,Outside Central Region,11 to 15
CITYLIFE@TAMPINES,"1,198,888","1,162.51","1,031",Oct-21,TAMPINES CENTRAL 7,Resale,Strata,108,"11,101",-,Executive Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
THE TOPIARY,"825,000",753.48,"1,095",Oct-21,FERNVALE LANE,Resale,Strata,70,"11,786",-,Executive Condominium,1,99 yrs lease commencing from 2012,28,Outside Central Region,06 to 10
HERON BAY,"1,058,000","1,033.34","1,024",Oct-21,UPPER SERANGOON VIEW,Resale,Strata,96,"11,021",-,Executive Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
WATERWOODS,"1,368,888","1,280.92","1,069",Oct-21,PUNGGOL FIELD WALK,Resale,Strata,119,"11,503",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,11 to 15
THE EDEN AT TAMPINES,"1,215,000","1,485.43",818,Oct-21,TAMPINES STREET 34,Resale,Strata,138,"8,804",-,Executive Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,01 to 05
THE TOPIARY,"1,465,000","1,388.56","1,055",Oct-21,FERNVALE LANE,Resale,Strata,129,"11,357",-,Executive Condominium,1,99 yrs lease commencing from 2012,28,Outside Central Region,01 to 05
NORTHOAKS,"892,000","1,248.62",714,Oct-21,WOODLANDS CRESCENT,Resale,Strata,116,"7,690",-,Executive Condominium,1,99 yrs lease commencing from 1997,25,Outside Central Region,06 to 10
BELYSA,"860,000",893.41,963,Oct-21,PASIR RIS DRIVE 1,Resale,Strata,83,"10,361",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,01 to 05
SKYPARK RESIDENCES,"1,740,000","1,593.07","1,092",Oct-21,SEMBAWANG CRESCENT,Resale,Strata,148,"11,757",-,Executive Condominium,1,99 yrs lease commencing from 2013,27,Outside Central Region,06 to 10
ECOPOLITAN,"1,270,000","1,194.8","1,063",Oct-21,PUNGGOL WALK,Resale,Strata,111,"11,441",-,Executive Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
SOL ACRES,"660,000",613.55,"1,076",Oct-21,CHOA CHU KANG GROVE,Resale,Strata,57,"11,579",-,Executive Condominium,1,99 yrs lease commencing from 2014,23,Outside Central Region,06 to 10
FORESTVILLE,"1,410,000","1,463.9",963,Oct-21,WOODLANDS DRIVE 16,Resale,Strata,136,"10,368",-,Executive Condominium,1,99 yrs lease commencing from 2012,25,Outside Central Region,06 to 10
FORESTVILLE,"960,000","1,065.64",901,Oct-21,WOODLANDS DRIVE 16,Resale,Strata,99,"9,697",-,Executive Condominium,1,99 yrs lease commencing from 2012,25,Outside Central Region,01 to 05
WATERWOODS,"1,070,000","1,044.11","1,025",Oct-21,PUNGGOL FIELD WALK,Resale,Strata,97,"11,031",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,06 to 10
ARC AT TAMPINES,"942,000",958,983,Oct-21,TAMPINES AVENUE 8,Resale,Strata,89,"10,584",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
SEA HORIZON,"1,150,000","1,162.51",989,Oct-21,PASIR RIS RISE,Resale,Strata,108,"10,648",-,Executive Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,01 to 05
ARC AT TAMPINES,"1,138,000","1,356.26",839,Oct-21,TAMPINES AVENUE 8,Resale,Strata,126,"9,032",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,01 to 05
SEA HORIZON,"1,260,000","1,302.44",967,Oct-21,PASIR RIS RISE,Resale,Strata,121,"10,413",-,Executive Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,01 to 05
WATERWOODS,"1,640,000","1,668.42",983,Oct-21,PUNGGOL FIELD WALK,Resale,Strata,155,"10,581",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,16 to 20
SKYPARK RESIDENCES,"1,220,000","1,151.75","1,059",Oct-21,SEMBAWANG CRESCENT,Resale,Strata,107,"11,402",-,Executive Condominium,1,99 yrs lease commencing from 2013,27,Outside Central Region,06 to 10
ARC AT TAMPINES,"988,000",958,"1,031",Oct-21,TAMPINES AVENUE 8,Resale,Strata,89,"11,101",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,11 to 15
TWIN WATERFALLS,"1,070,000","1,001.05","1,069",Oct-21,PUNGGOL WALK,Resale,Strata,93,"11,505",-,Executive Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
PRIVE,"1,100,000","1,054.87","1,043",Oct-21,PUNGGOL FIELD,Resale,Strata,98,"11,224",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
SKYPARK RESIDENCES,"1,370,000","1,302.44","1,052",Oct-21,SEMBAWANG CRESCENT,Resale,Strata,121,"11,322",-,Executive Condominium,1,99 yrs lease commencing from 2013,27,Outside Central Region,01 to 05
LA CASA,"940,000","1,184.04",794,Oct-21,WOODLANDS DRIVE 16,Resale,Strata,110,"8,545",-,Executive Condominium,1,99 yrs lease commencing from 2004,25,Outside Central Region,06 to 10
ECOPOLITAN,"1,473,800","1,367.03","1,078",Oct-21,PUNGGOL WALK,Resale,Strata,127,"11,605",-,Executive Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
SEA HORIZON,"1,250,000","1,302.44",960,Oct-21,PASIR RIS RISE,Resale,Strata,121,"10,331",-,Executive Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,01 to 05
FORESTVILLE,"990,000","1,087.16",911,Oct-21,WOODLANDS DRIVE 16,Resale,Strata,101,"9,802",-,Executive Condominium,1,99 yrs lease commencing from 2012,25,Outside Central Region,01 to 05
THE QUINTET,"1,068,000","1,259.39",848,Oct-21,CHOA CHU KANG STREET 64,Resale,Strata,117,"9,128",-,Executive Condominium,1,99 yrs lease commencing from 2003,23,Outside Central Region,16 to 20
FORESTVILLE,"1,120,000","1,194.8",937,Oct-21,WOODLANDS DRIVE 16,Resale,Strata,111,"10,090",-,Executive Condominium,1,99 yrs lease commencing from 2012,25,Outside Central Region,06 to 10
CITYLIFE@TAMPINES,"1,300,000","1,108.69","1,173",Oct-21,TAMPINES CENTRAL 7,Resale,Strata,103,"12,621",-,Executive Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,06 to 10
NORTHOAKS,"760,000","1,054.87",720,Oct-21,WOODLANDS CRESCENT,Resale,Strata,98,"7,755",-,Executive Condominium,1,99 yrs lease commencing from 1997,25,Outside Central Region,11 to 15
THE TAMPINES TRILLIANT,"1,510,000","1,302.44","1,159",Oct-21,TAMPINES CENTRAL 7,Resale,Strata,121,"12,479",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
SEA HORIZON,"730,000",775.01,942,Oct-21,PASIR RIS RISE,Resale,Strata,72,"10,139",-,Executive Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,06 to 10
RIVERPARC RESIDENCE,"1,100,000","1,076.4","1,022",Oct-21,PUNGGOL DRIVE,Resale,Strata,100,"11,000",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
TWIN WATERFALLS,"1,540,000","1,377.79","1,118",Oct-21,PUNGGOL WALK,Resale,Strata,128,"12,031",-,Executive Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
WATERWOODS,"1,080,000","1,044.11","1,034",Oct-21,PUNGGOL FIELD WALK,Resale,Strata,97,"11,134",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,06 to 10
AUSTVILLE RESIDENCES,"810,000",807.3,"1,003",Oct-21,SENGKANG EAST AVENUE,Resale,Strata,75,"10,800",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
FORESTVILLE,"985,000","1,065.64",924,Oct-21,WOODLANDS DRIVE 16,Resale,Strata,99,"9,949",-,Executive Condominium,1,99 yrs lease commencing from 2012,25,Outside Central Region,06 to 10
THE TAMPINES TRILLIANT,"1,020,000",871.88,"1,170",Oct-21,TAMPINES CENTRAL 7,Resale,Strata,81,"12,593",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
SKYPARK RESIDENCES,"1,178,888","1,151.75","1,024",Oct-21,SEMBAWANG CRESCENT,Resale,Strata,107,"11,018",-,Executive Condominium,1,99 yrs lease commencing from 2013,27,Outside Central Region,11 to 15
THE FLORAVALE,"1,640,000","2,303.5",712,Oct-21,WESTWOOD AVENUE,Resale,Strata,214,"7,664",-,Executive Condominium,1,99 yrs lease commencing from 1997,22,Outside Central Region,11 to 15
LUSH ACRES,"1,060,000","1,054.87","1,005",Oct-21,FERNVALE CLOSE,Resale,Strata,98,"10,816",-,Executive Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,01 to 05
THE RAINFOREST,"1,038,000",947.23,"1,096",Oct-21,CHOA CHU KANG AVENUE 3,Resale,Strata,88,"11,795",-,Executive Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,11 to 15
HERON BAY,"1,720,000","2,002.1",859,Oct-21,UPPER SERANGOON VIEW,Resale,Strata,186,"9,247",-,Executive Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,16 to 20
SEA HORIZON,"723,000",775.01,933,Oct-21,PASIR RIS RISE,Resale,Strata,72,"10,042",-,Executive Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,01 to 05
HERON BAY,"1,208,000","1,270.15",951,Oct-21,UPPER SERANGOON VIEW,Resale,Strata,118,"10,237",-,Executive Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
YEW MEI GREEN,"1,150,000","1,700.71",676,Oct-21,CHOA CHU KANG NORTH 6,Resale,Strata,158,"7,278",-,Executive Condominium,1,99 yrs lease commencing from 1997,23,Outside Central Region,01 to 05
WATERCOLOURS,"870,000",990.29,879,Oct-21,PASIR RIS LINK,Resale,Strata,92,"9,457",-,Executive Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
THE FLORAVALE,"1,005,000","1,323.97",759,Oct-21,WESTWOOD AVENUE,Resale,Strata,123,"8,171",-,Executive Condominium,1,99 yrs lease commencing from 1997,22,Outside Central Region,01 to 05
CITYLIFE@TAMPINES,"1,345,000","1,130.22","1,190",Oct-21,TAMPINES CENTRAL 7,Resale,Strata,105,"12,810",-,Executive Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,11 to 15
TWIN WATERFALLS,"1,308,000","1,237.86","1,057",Oct-21,PUNGGOL WALK,Resale,Strata,115,"11,374",-,Executive Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
BLOSSOM RESIDENCES,"1,085,000","1,087.16",998,Oct-21,SEGAR ROAD,Resale,Strata,101,"10,743",-,Executive Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,11 to 15
PRIVE,"1,165,000","1,097.93","1,061",Oct-21,PUNGGOL FIELD,Resale,Strata,102,"11,422",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
YEW MEI GREEN,"982,000","1,291.68",760,Oct-21,CHOA CHU KANG NORTH 6,Resale,Strata,120,"8,183",-,Executive Condominium,1,99 yrs lease commencing from 1997,23,Outside Central Region,06 to 10
SKYPARK RESIDENCES,"1,175,000","1,151.75","1,020",Oct-21,SEMBAWANG CRESCENT,Resale,Strata,107,"10,981",-,Executive Condominium,1,99 yrs lease commencing from 2013,27,Outside Central Region,06 to 10
1 CANBERRA,"1,080,000","1,054.87","1,024",Oct-21,CANBERRA DRIVE,Resale,Strata,98,"11,020",-,Executive Condominium,1,99 yrs lease commencing from 2012,27,Outside Central Region,01 to 05
FORESTVILLE,"986,000","1,087.16",907,Oct-21,WOODLANDS DRIVE 16,Resale,Strata,101,"9,762",-,Executive Condominium,1,99 yrs lease commencing from 2012,25,Outside Central Region,01 to 05
THE EDEN AT TAMPINES,"860,000","1,011.82",850,Oct-21,TAMPINES STREET 34,Resale,Strata,94,"9,149",-,Executive Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,01 to 05
WINDERMERE,"1,055,000","1,453.14",726,Oct-21,CHOA CHU KANG STREET 64,Resale,Strata,135,"7,815",-,Executive Condominium,1,99 yrs lease commencing from 1997,23,Outside Central Region,06 to 10
HERON BAY,"1,330,000","1,280.92","1,038",Oct-21,UPPER SERANGOON VIEW,Resale,Strata,119,"11,176",-,Executive Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
HERON BAY,"1,770,000","2,002.1",884,Oct-21,UPPER SERANGOON VIEW,Resale,Strata,186,"9,516",-,Executive Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,16 to 20
BLOSSOM RESIDENCES,"960,000",968.76,991,Oct-21,SEGAR ROAD,Resale,Strata,90,"10,667",-,Executive Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,16 to 20
BELYSA,"910,000",947.23,961,Oct-21,PASIR RIS DRIVE 1,Resale,Strata,88,"10,341",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
FORESTVILLE,"960,000","1,065.64",901,Oct-21,WOODLANDS DRIVE 16,Resale,Strata,99,"9,697",-,Executive Condominium,1,99 yrs lease commencing from 2012,25,Outside Central Region,06 to 10
CITYLIFE@TAMPINES,"1,385,000","1,194.8","1,159",Oct-21,TAMPINES CENTRAL 7,Resale,Strata,111,"12,477",-,Executive Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,11 to 15
WHITEWATER,"1,010,000","1,151.75",877,Oct-21,PASIR RIS STREET 72,Resale,Strata,107,"9,439",-,Executive Condominium,1,99 yrs lease commencing from 2002,18,Outside Central Region,11 to 15
SUMMERDALE,"1,415,000","2,271.2",623,Oct-21,BOON LAY DRIVE,Resale,Strata,211,"6,706",-,Executive Condominium,1,99 yrs lease commencing from 1997,22,Outside Central Region,11 to 15
