Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
URBAN VISTA,"718,000",441.32,"1,627",Jan-24,TANAH MERAH KECHIL LINK,Resale,Strata,41,"17,512",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,01 to 05
NORTH PARK RESIDENCES,"1,750,000","1,054.87","1,659",Jan-24,YISHUN CENTRAL 1,Resale,Strata,98,"17,857",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,01 to 05
RIVERTREES RESIDENCES,"1,632,000","1,119.46","1,458",Jan-24,FERNVALE CLOSE,Resale,Strata,104,"15,692",-,Apartment,1,99 yrs lease commencing from 2013,28,Outside Central Region,06 to 10
SHERWOOD TOWER,"1,568,000","1,539.25","1,019",Jan-24,JALAN ANAK BUKIT,Resale,Strata,143,"10,965",-,Apartment,1,99 yrs lease commencing from 1976,21,Rest of Central Region,16 to 20
THE TAPESTRY,"730,000",441.32,"1,654",Jan-24,TAMPINES STREET 86,Resale,Strata,41,"17,805",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,01 to 05
JADESCAPE,"1,400,000",645.84,"2,168",Jan-24,SHUNFU ROAD,Resale,Strata,60,"23,333",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,06 to 10
BRADDELL VIEW,"1,798,000","1,797.59","1,000",Jan-24,BRADDELL HILL,Resale,Strata,167,"10,766",-,Apartment,1,103 yrs lease commencing from 1977,20,Rest of Central Region,01 to 05
PALM GARDENS,"1,560,000","1,431.61","1,090",Jan-24,HONG SAN WALK,Resale,Strata,133,"11,729",-,Condominium,1,99 yrs lease commencing from 1996,23,Outside Central Region,06 to 10
THE HILLIER,"910,000",592.02,"1,537",Jan-24,HILLVIEW RISE,Resale,Strata,55,"16,545",-,Apartment,1,99 yrs lease commencing from 2011,23,Outside Central Region,11 to 15
RICCHEZZA,"1,560,000","1,259.39","1,239",Jan-24,LORONG M TELOK KURAU,Resale,Strata,117,"13,333",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
LAKEVIEW ESTATE,"1,738,000","1,614.6","1,076",Jan-24,UPPER THOMSON ROAD,Resale,Strata,150,"11,587",-,Apartment,1,99 yrs lease commencing from 1977,20,Rest of Central Region,16 to 20
TRILIVE,"1,610,000",882.65,"1,824",Jan-24,TAMPINES ROAD,Resale,Strata,82,"19,634",-,Condominium,1,Freehold,19,Outside Central Region,06 to 10
WATER PLACE,"1,955,000","1,216.33","1,607",Jan-24,TANJONG RHU ROAD,Resale,Strata,113,"17,301",-,Condominium,1,99 yrs lease commencing from 1998,15,Rest of Central Region,11 to 15
PARC OASIS,"1,630,000","1,377.79","1,183",Jan-24,JURONG EAST AVENUE 1,Resale,Strata,128,"12,734",-,Condominium,1,99 yrs lease commencing from 1991,22,Outside Central Region,11 to 15
GRAND DUCHESS AT ST PATRICK'S,"3,900,000","2,572.6","1,516",Jan-24,ST. PATRICK'S ROAD,Resale,Strata,239,"16,318",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
ESTIQUE,"1,408,888",882.65,"1,596",Jan-24,ROSE LANE,Resale,Strata,82,"17,182",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
CANTIZ @ RAMBAI,"1,760,000","1,496.2","1,176",Jan-24,RAMBAI ROAD,Resale,Strata,139,"12,662",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
BOTANIQUE AT BARTLEY,"860,000",516.67,"1,664",Jan-24,UPPER PAYA LEBAR ROAD,Resale,Strata,48,"17,917",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
THE HACIENDA,"3,665,000","2,195.86","1,669",Jan-24,HACIENDA GROVE,Resale,Strata,204,"17,966",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
THOMSON GROVE,"2,910,000","2,152.8","1,352",Jan-24,YIO CHU KANG ROAD,Resale,Strata,200,"14,550",-,Condominium,1,Freehold,26,Outside Central Region,01 to 05
RIPPLE BAY,"1,880,000","1,313.21","1,432",Jan-24,PASIR RIS LINK,Resale,Strata,122,"15,410",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
SYMPHONY SUITES,"1,020,000",785.77,"1,298",Jan-24,YISHUN CLOSE,Resale,Strata,73,"13,973",-,Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,11 to 15
TERRENE AT BUKIT TIMAH,"1,030,000",624.31,"1,650",Jan-24,JALAN JURONG KECHIL,Resale,Strata,58,"17,759",-,Condominium,1,999 yrs lease commencing from 1885,21,Rest of Central Region,01 to 05
RIS GRANDEUR,"2,988,000","3,702.82",807,Jan-24,ELIAS ROAD,Resale,Strata,344,"8,686",-,Condominium,1,Freehold,18,Outside Central Region,16 to 20
SKY VUE,"1,430,000",678.13,"2,109",Jan-24,BISHAN STREET 15,Resale,Strata,63,"22,698",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,26 to 30
WATERFRONT GOLD,"870,000",581.26,"1,497",Jan-24,BEDOK RESERVOIR ROAD,Resale,Strata,54,"16,111",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,06 to 10
BULLION PARK,"1,818,888","1,237.86","1,469",Jan-24,LENTOR LOOP,Resale,Strata,115,"15,816",-,Condominium,1,Freehold,26,Outside Central Region,06 to 10
CANTIZ @ RAMBAI,"1,440,000",871.88,"1,652",Jan-24,RAMBAI ROAD,Resale,Strata,81,"17,778",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THOMSON GROVE,"2,480,000","1,485.43","1,670",Jan-24,YIO CHU KANG ROAD,Resale,Strata,138,"17,971",-,Condominium,1,Freehold,26,Outside Central Region,06 to 10
COSTA DEL SOL,"2,195,000","1,237.86","1,773",Jan-24,BAYSHORE ROAD,Resale,Strata,115,"19,087",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,11 to 15
RIPPLE BAY,"1,638,000","1,162.51","1,409",Jan-24,PASIR RIS LINK,Resale,Strata,108,"15,167",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
FLORAVILLE,"1,880,000","1,410.08","1,333",Jan-24,CACTUS ROAD,Resale,Strata,131,"14,351",-,Apartment,1,Freehold,28,Outside Central Region,01 to 05
MELVILLE PARK,"880,000",958,919,Jan-24,SIMEI STREET 1,Resale,Strata,89,"9,888",-,Condominium,1,99 yrs lease commencing from 1992,18,Outside Central Region,01 to 05
LAUREL TREE,"840,000",871.88,963,Jan-24,HILLVIEW TERRACE,Resale,Strata,81,"10,370",-,Apartment,1,Freehold,23,Outside Central Region,06 to 10
FLO RESIDENCE,"1,320,000","1,011.82","1,305",Jan-24,PUNGGOL FIELD WALK,Resale,Strata,94,"14,043",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
THE WARREN,"1,350,000","1,248.62","1,081",Jan-24,CHOA CHU KANG LOOP,Resale,Strata,116,"11,638",-,Condominium,1,99 yrs lease commencing from 2001,23,Outside Central Region,06 to 10
WATERTOWN,"910,000",602.78,"1,510",Jan-24,PUNGGOL CENTRAL,Resale,Strata,56,"16,250",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
RIVERSAILS,"1,518,000","1,108.69","1,369",Jan-24,UPPER SERANGOON CRESCENT,Resale,Strata,103,"14,738",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
TERRASSE,"880,000",656.6,"1,340",Jan-24,TERRASSE LANE,Resale,Strata,61,"14,426",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
LAKEVILLE,"1,730,000",990.29,"1,747",Jan-24,JURONG LAKE LINK,Resale,Strata,92,"18,804",-,Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,16 to 20
THE MINTON,"1,840,000","1,216.33","1,513",Jan-24,HOUGANG STREET 11,Resale,Strata,113,"16,283",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,11 to 15
NV RESIDENCES,"1,350,000","1,108.69","1,218",Jan-24,PASIR RIS GROVE,Resale,Strata,103,"13,107",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
ECO,"1,620,000",990.29,"1,636",Jan-24,BEDOK SOUTH AVENUE 3,Resale,Strata,92,"17,609",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,01 to 05
SIN MING PLAZA,"2,070,000","1,485.43","1,394",Jan-24,SIN MING ROAD,Resale,Strata,138,"15,000",-,Apartment,1,Freehold,20,Rest of Central Region,01 to 05
MAYSPRINGS,"960,000",904.18,"1,062",Jan-24,PETIR ROAD,Resale,Strata,84,"11,429",-,Apartment,1,99 yrs lease commencing from 1994,23,Outside Central Region,11 to 15
THE GARDENS AT BISHAN,"1,800,000","1,205.57","1,493",Jan-24,SIN MING WALK,Resale,Strata,112,"16,071",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,06 to 10
SELETAR PARK RESIDENCE,"1,490,000","1,506.96",989,Jan-24,SELETAR ROAD,Resale,Strata,140,"10,643",-,Condominium,1,99 yrs lease commencing from 2011,28,Outside Central Region,01 to 05
THE ESTUARY,"1,540,000","1,194.8","1,289",Jan-24,YISHUN AVENUE 1,Resale,Strata,111,"13,874",-,Condominium,1,99 yrs lease commencing from 2008,27,Outside Central Region,11 to 15
NORTHVALE,"790,000",688.9,"1,147",Jan-24,CHOA CHU KANG LOOP,Resale,Strata,64,"12,344",-,Apartment,1,99 yrs lease commencing from 1995,23,Outside Central Region,06 to 10
THE COTZ,"720,000",452.09,"1,593",Jan-24,TELOK KURAU ROAD,Resale,Strata,42,"17,143",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
DUNMAN VIEW,"1,800,000","1,216.33","1,480",Jan-24,HAIG ROAD,Resale,Strata,113,"15,929",-,Condominium,1,99 yrs lease commencing from 1997,15,Rest of Central Region,06 to 10
LA FIESTA,"1,420,000",893.41,"1,589",Jan-24,SENGKANG SQUARE,Resale,Strata,83,"17,108",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
SUNRISE GARDENS,"1,990,000","2,034.4",978,Jan-24,SUNRISE AVENUE,Resale,Strata,189,"10,529",-,Condominium,1,99 yrs lease commencing from 1995,28,Outside Central Region,01 to 05
CASAFINA,"1,150,000",990.29,"1,161",Dec-23,BEDOK SOUTH AVENUE 1,Resale,Strata,92,"12,500",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,01 to 05
BOTANIQUE AT BARTLEY,"2,140,000","1,130.22","1,893",Dec-23,UPPER PAYA LEBAR ROAD,Resale,Strata,105,"20,381",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
BOTANIQUE AT BARTLEY,"1,410,000",731.95,"1,926",Dec-23,UPPER PAYA LEBAR ROAD,Resale,Strata,68,"20,735",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
SYMPHONY SUITES,"970,000",796.54,"1,218",Dec-23,YISHUN CLOSE,Resale,Strata,74,"13,108",-,Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,01 to 05
WATERFRONT ISLE,"1,980,000","1,216.33","1,628",Dec-23,BEDOK RESERVOIR ROAD,Resale,Strata,113,"17,522",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,06 to 10
PARC VERA,"985,000",785.77,"1,254",Dec-23,HOUGANG STREET 32,Resale,Strata,73,"13,493",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
A TREASURE TROVE,"1,198,000",775.01,"1,546",Dec-23,PUNGGOL WALK,Resale,Strata,72,"16,639",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
GRANDE VISTA,"1,740,000","1,237.86","1,406",Dec-23,CACTUS DRIVE,Resale,Strata,115,"15,130",-,Condominium,1,999 yrs lease commencing from 1886,28,Outside Central Region,06 to 10
THE CREEK @ BUKIT,"880,000",462.85,"1,901",Dec-23,TOH TUCK ROAD,Resale,Strata,43,"20,465",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
REGENT GROVE,"1,050,000","1,162.51",903,Dec-23,CHOA CHU KANG NORTH 7,Resale,Strata,108,"9,722",-,Condominium,1,99 yrs lease commencing from 1997,23,Outside Central Region,01 to 05
JADESCAPE,"4,120,000","2,098.98","1,963",Dec-23,SHUNFU ROAD,Resale,Strata,195,"21,128",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,01 to 05
JUPITER 18,"685,000",419.8,"1,632",Dec-23,LORONG 102 CHANGI,Resale,Strata,39,"17,564",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
LIVIA,"1,030,000",914.94,"1,126",Dec-23,PASIR RIS GROVE,Resale,Strata,85,"12,118",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
URBAN VISTA,"734,888",441.32,"1,665",Dec-23,TANAH MERAH KECHIL LINK,Resale,Strata,41,"17,924",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10
OASIS GARDEN,"2,150,000","1,227.1","1,752",Dec-23,JALAN BUNGA RAMPAI,Resale,Strata,114,"18,860",-,Condominium,1,Freehold,19,Rest of Central Region,16 to 20
RIVER ISLES,"1,400,000","1,076.4","1,301",Dec-23,EDGEDALE PLAINS,Resale,Strata,100,"14,000",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
JADESCAPE,"1,168,000",527.44,"2,214",Dec-23,SHUNFU ROAD,Resale,Strata,49,"23,837",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,16 to 20
AQUARIUS BY THE PARK,"1,595,000","1,227.1","1,300",Dec-23,BEDOK RESERVOIR VIEW,Resale,Strata,114,"13,991",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,06 to 10
AMBER 45,"1,953,000",699.66,"2,791",Dec-23,AMBER ROAD,Resale,Strata,65,"30,046",-,Apartment,1,Freehold,15,Rest of Central Region,16 to 20
CASTLE GREEN,"1,298,000",947.23,"1,370",Dec-23,YIO CHU KANG ROAD,Resale,Strata,88,"14,750",-,Condominium,1,99 yrs lease commencing from 1993,26,Outside Central Region,01 to 05
KENSINGTON PARK CONDOMINIUM,"2,830,000","1,668.42","1,696",Dec-23,KENSINGTON PARK DRIVE,Resale,Strata,155,"18,258",-,Condominium,1,999 yrs lease commencing from 1878,19,Outside Central Region,11 to 15
SYMPHONY SUITES,"1,260,000","1,022.58","1,232",Dec-23,YISHUN CLOSE,Resale,Strata,95,"13,263",-,Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,01 to 05
D'NEST,"1,030,000",775.01,"1,329",Dec-23,PASIR RIS GROVE,Resale,Strata,72,"14,306",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
EIGHT COURTYARDS,"1,380,000","1,087.16","1,269",Dec-23,CANBERRA DRIVE,Resale,Strata,101,"13,663",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,11 to 15
THOMSON GRAND,"2,508,000","1,657.66","1,513",Dec-23,SIN MING WALK,Resale,Strata,154,"16,286",-,Condominium,1,99 yrs lease commencing from 2010,20,Rest of Central Region,01 to 05
BAYSHORE PARK,"1,325,000",936.47,"1,415",Dec-23,BAYSHORE ROAD,Resale,Strata,87,"15,230",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,11 to 15
CASA MERAH,"2,328,000","1,571.54","1,481",Dec-23,TANAH MERAH KECHIL AVENUE,Resale,Strata,146,"15,945",-,Apartment,1,99 yrs lease commencing from 2006,16,Outside Central Region,06 to 10
WATERFRONT GOLD,"2,180,000","1,377.79","1,582",Dec-23,BEDOK RESERVOIR ROAD,Resale,Strata,128,"17,031",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,11 to 15
URBAN VISTA,"1,400,000",839.59,"1,667",Dec-23,TANAH MERAH KECHIL LINK,Resale,Strata,78,"17,949",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,11 to 15
HIGH PARK RESIDENCES,"1,050,000",699.66,"1,501",Dec-23,FERNVALE ROAD,Resale,Strata,65,"16,154",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,11 to 15
PEOPLE'S GARDEN,"1,550,000","1,194.8","1,297",Dec-23,LORONG 1 REALTY PARK,Resale,Strata,111,"13,964",-,Apartment,1,999 yrs lease commencing from 1879,19,Outside Central Region,01 to 05
SAVANNAH CONDOPARK,"1,850,000","1,797.59","1,029",Dec-23,SIMEI RISE,Resale,Strata,167,"11,078",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,06 to 10
HILLVIEW RESIDENCE,"1,778,000","1,270.15","1,400",Dec-23,HILLVIEW AVENUE,Resale,Strata,118,"15,068",-,Condominium,1,999 yrs lease commencing from 1885,23,Outside Central Region,01 to 05
KINGSFORD WATERBAY,"1,140,000",850.36,"1,341",Dec-23,UPPER SERANGOON VIEW,Resale,Strata,79,"14,430",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
LAKE GRANDE,"1,500,000",861.12,"1,742",Dec-23,JURONG LAKE LINK,Resale,Strata,80,"18,750",-,Condominium,1,99 yrs lease commencing from 2015,22,Outside Central Region,11 to 15
SKY VUE,"2,430,000","1,140.98","2,130",Dec-23,BISHAN STREET 15,Resale,Strata,106,"22,925",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,16 to 20
LAGOON VIEW,"1,970,000","1,646.89","1,196",Dec-23,MARINE PARADE ROAD,Resale,Strata,153,"12,876",-,Apartment,1,99 yrs lease commencing from 1977,15,Outside Central Region,21 to 25
THE SEAFRONT ON MEYER,"2,410,000","1,065.64","2,262",Dec-23,MEYER ROAD,Resale,Strata,99,"24,343",-,Condominium,1,Freehold,15,Rest of Central Region,21 to 25
VUE 8 RESIDENCE,"760,000",473.62,"1,605",Dec-23,PASIR RIS HEIGHTS,Resale,Strata,44,"17,273",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,06 to 10
NEPTUNE COURT,"1,938,000","1,636.13","1,185",Dec-23,MARINE VISTA,Resale,Strata,152,"12,750",-,Apartment,1,99 yrs lease commencing from 1975,15,Outside Central Region,16 to 20
URBAN VISTA,"1,250,000",914.94,"1,366",Dec-23,TANAH MERAH KECHIL LINK,Resale,Strata,85,"14,706",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,01 to 05
SYMPHONY SUITES,"870,000",688.9,"1,263",Dec-23,YISHUN CLOSE,Resale,Strata,64,"13,594",-,Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,06 to 10
HEDGES PARK CONDOMINIUM,"1,360,000","1,076.4","1,263",Dec-23,FLORA DRIVE,Resale,Strata,100,"13,600",-,Condominium,1,99 yrs lease commencing from 2010,17,Outside Central Region,06 to 10
KINGSFORD . HILLVIEW PEAK,"950,000",979.52,970,Dec-23,HILLVIEW RISE,Resale,Strata,91,"10,440",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,11 to 15
THE SANTORINI,"1,660,000","1,108.69","1,497",Dec-23,TAMPINES STREET 86,Resale,Strata,103,"16,117",-,Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,06 to 10
RIVERVALE CREST,"998,000",990.29,"1,008",Dec-23,RIVERVALE CRESCENT,Resale,Strata,92,"10,848",-,Apartment,1,99 yrs lease commencing from 1997,19,Outside Central Region,01 to 05
THOMSON THREE,"930,000",495.14,"1,878",Dec-23,BRIGHT HILL DRIVE,Resale,Strata,46,"20,217",-,Apartment,1,99 yrs lease commencing from 2012,20,Rest of Central Region,16 to 20
D'NEST,"1,314,888",936.47,"1,404",Dec-23,PASIR RIS GROVE,Resale,Strata,87,"15,114",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
TERRASSE,"2,300,000","1,872.94","1,228",Dec-23,TERRASSE LANE,Resale,Strata,174,"13,218",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"909,000",570.49,"1,593",Dec-23,FERNVALE ROAD,Resale,Strata,53,"17,151",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,16 to 20
LE QUEST,"1,310,000",807.3,"1,623",Dec-23,BUKIT BATOK STREET 41,Resale,Strata,75,"17,467",-,Apartment,1,99 yrs lease commencing from 2016,23,Outside Central Region,16 to 20
THE GLADES,"1,400,000",839.59,"1,667",Dec-23,BEDOK RISE,Resale,Strata,78,"17,949",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,06 to 10
ARCHIPELAGO,"770,000",527.44,"1,460",Dec-23,BEDOK RESERVOIR ROAD,Resale,Strata,49,"15,714",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
NV RESIDENCES,"1,725,000","1,453.14","1,187",Dec-23,PASIR RIS GROVE,Resale,Strata,135,"12,778",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
THE STERLING,"3,160,000","1,517.72","2,082",Dec-23,BUKIT TIMAH ROAD,Resale,Strata,141,"22,411",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
RIVERBANK @ FERNVALE,"1,430,000","1,044.11","1,370",Dec-23,FERNVALE CLOSE,Resale,Strata,97,"14,742",-,Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,06 to 10
RIVER ISLES,"960,000",753.48,"1,274",Dec-23,EDGEDALE PLAINS,Resale,Strata,70,"13,714",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
THE MINTON,"1,858,000","1,216.33","1,528",Dec-23,HOUGANG STREET 11,Resale,Strata,113,"16,442",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,06 to 10
CASHEW HEIGHTS CONDOMINIUM,"2,400,000","1,657.66","1,448",Dec-23,CASHEW ROAD,Resale,Strata,154,"15,584",-,Condominium,1,999 yrs lease commencing from 1882,23,Outside Central Region,06 to 10
KATONG REGENCY,"1,128,000",570.49,"1,977",Dec-23,TANJONG KATONG ROAD,Resale,Strata,53,"21,283",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
LAKEHOLMZ,"1,468,000","1,248.62","1,176",Dec-23,CORPORATION ROAD,Resale,Strata,116,"12,655",-,Condominium,1,99 yrs lease commencing from 2001,22,Outside Central Region,06 to 10
SYMPHONY SUITES,"980,000",796.54,"1,230",Dec-23,YISHUN CLOSE,Resale,Strata,74,"13,243",-,Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,01 to 05
THE CREEK @ BUKIT,"1,850,000","1,001.05","1,848",Dec-23,TOH TUCK ROAD,Resale,Strata,93,"19,892",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
NORTHWOOD,"1,250,000","1,130.22","1,106",Dec-23,JALAN MATA AYER,Resale,Strata,105,"11,905",-,Condominium,1,Freehold,27,Outside Central Region,01 to 05
MAYSPRINGS,"990,000",807.3,"1,226",Dec-23,PETIR ROAD,Resale,Strata,75,"13,200",-,Apartment,1,99 yrs lease commencing from 1994,23,Outside Central Region,11 to 15
THE SANTORINI,"970,000",764.24,"1,269",Dec-23,TAMPINES STREET 86,Resale,Strata,71,"13,662",-,Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,01 to 05
SEASONS PARK,"1,550,000","1,248.62","1,241",Dec-23,YIO CHU KANG ROAD,Resale,Strata,116,"13,362",-,Condominium,1,99 yrs lease commencing from 1995,26,Outside Central Region,06 to 10
THE TAPESTRY,"1,725,000","1,097.93","1,571",Dec-23,TAMPINES STREET 86,Resale,Strata,102,"16,912",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,11 to 15
D'NEST,"720,000",484.38,"1,486",Dec-23,PASIR RIS GROVE,Resale,Strata,45,"16,000",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
FOREST WOODS,"1,280,000",656.6,"1,949",Dec-23,LORONG LEW LIAN,Resale,Strata,61,"20,984",-,Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,06 to 10
SHERWOOD TOWER,"830,000",785.77,"1,056",Dec-23,JALAN ANAK BUKIT,Resale,Strata,73,"11,370",-,Apartment,1,99 yrs lease commencing from 1976,21,Rest of Central Region,01 to 05
OCEAN PARK,"2,650,000","1,302.44","2,035",Dec-23,EAST COAST ROAD,Resale,Strata,121,"21,901",-,Condominium,1,Freehold,15,Outside Central Region,11 to 15
THE JOVELL,"838,000",527.44,"1,589",Dec-23,FLORA DRIVE,Resale,Strata,49,"17,102",-,Condominium,1,99 yrs lease commencing from 2018,17,Outside Central Region,01 to 05
SPRINGDALE CONDOMINIUM,"1,959,000","1,151.75","1,701",Dec-23,HINDHEDE WALK,Resale,Strata,107,"18,308",-,Condominium,1,999 yrs lease commencing from 1877,21,Outside Central Region,06 to 10
BEAUTY WORLD CENTRE,"1,990,000","1,872.94","1,063",Dec-23,UPPER BUKIT TIMAH ROAD,Resale,Strata,174,"11,437",-,Apartment,1,99 yrs lease commencing from 1979,21,Rest of Central Region,06 to 10
THE QUARTZ,"1,598,000","1,151.75","1,387",Dec-23,COMPASSVALE BOW,Resale,Strata,107,"14,935",-,Condominium,1,99 yrs lease commencing from 2005,19,Outside Central Region,16 to 20
MAYSPRINGS,"1,078,888",904.18,"1,193",Dec-23,PETIR ROAD,Resale,Strata,84,"12,844",-,Apartment,1,99 yrs lease commencing from 1994,23,Outside Central Region,16 to 20
THE ATRIA AT MEYER,"3,180,000","1,474.67","2,156",Dec-23,MEYER ROAD,Resale,Strata,137,"23,212",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
THE TROPICA,"1,373,800","1,227.1","1,120",Dec-23,TAMPINES AVENUE 1,Resale,Strata,114,"12,051",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,01 to 05
BELLA CASITA,"820,000",462.85,"1,772",Dec-23,IPOH LANE,Resale,Strata,43,"19,070",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
RIVERSOUND RESIDENCE,"1,490,000","1,162.51","1,282",Dec-23,SENGKANG EAST AVENUE,Resale,Strata,108,"13,796",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
REGIS MANSIONS,"1,738,000","1,205.57","1,442",Dec-23,JALAN RAJAWALI,Resale,Strata,112,"15,518",-,Apartment,1,Freehold,21,Rest of Central Region,06 to 10
PEBBLE BAY,"2,000,000","1,280.92","1,561",Dec-23,TANJONG RHU ROAD,Resale,Strata,119,"16,807",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,06 to 10
THE PANORAMA,"1,380,000",678.13,"2,035",Dec-23,ANG MO KIO AVENUE 2,Resale,Strata,63,"21,905",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,11 to 15
CHANTILLY RISE,"1,300,000",947.23,"1,372",Dec-23,HILLVIEW AVENUE,Resale,Strata,88,"14,773",-,Condominium,1,Freehold,23,Outside Central Region,06 to 10
SKY HABITAT,"3,448,888","1,862.17","1,852",Dec-23,BISHAN STREET 15,Resale,Strata,173,"19,936",-,Condominium,1,99 yrs lease commencing from 2011,20,Rest of Central Region,26 to 30
THE SANTORINI,"1,620,000","1,151.75","1,407",Dec-23,TAMPINES STREET 86,Resale,Strata,107,"15,140",-,Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,11 to 15
