Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
BARTLEY RESIDENCES,"1,390,000","1,097.93","1,266",Jun-19,LORONG HOW SUN,Resale,Strata,102,"13,627",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
HEDGES PARK CONDOMINIUM,"768,000",764.24,"1,005",Jun-19,FLORA DRIVE,Resale,Strata,71,"10,817",-,Condominium,1,99 yrs lease commencing from 2010,17,Outside Central Region,06 to 10
THE LUXURIE,"1,155,000",968.76,"1,192",Jun-19,COMPASSVALE ROAD,Resale,Strata,90,"12,833",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
SANCTUARY GREEN,"2,700,000","2,486.48","1,086",Jun-19,TANJONG RHU ROAD,Resale,Strata,231,"11,688",-,Condominium,1,99 yrs lease commencing from 1997,15,Rest of Central Region,11 to 15
SUITES @ PAYA LEBAR,"590,000",409.03,"1,442",Jun-19,UPPER PAYA LEBAR ROAD,Resale,Strata,38,"15,526",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
THE CLEARWATER,"1,268,000","1,334.74",950,Jun-19,BEDOK RESERVOIR VIEW,Resale,Strata,124,"10,226",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,06 to 10
THE MILTONIA RESIDENCES,"818,000",861.12,950,Jun-19,MILTONIA CLOSE,Resale,Strata,80,"10,225",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
STRATUM,"1,070,000","1,097.93",975,Jun-19,ELIAS ROAD,Resale,Strata,102,"10,490",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
PARBURY HILL CONDOMINIUM,"1,890,000","1,474.67","1,282",Jun-19,PARBURY AVENUE,Resale,Strata,137,"13,796",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
KOVAN MELODY,"1,510,000","1,302.44","1,159",Jun-19,KOVAN ROAD,Resale,Strata,121,"12,479",-,Condominium,1,99 yrs lease commencing from 2004,19,Outside Central Region,06 to 10
SKY HABITAT,"4,150,000","3,132.32","1,325",Jun-19,BISHAN STREET 15,Resale,Strata,291,"14,261",-,Condominium,1,99 yrs lease commencing from 2011,20,Rest of Central Region,36 to 40
MARINE VILLE,"1,755,000","1,205.57","1,456",Jun-19,MARINE PARADE,Resale,Strata,112,"15,670",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
HILLSTA,"717,500",635.08,"1,130",Jun-19,PHOENIX ROAD,Resale,Strata,59,"12,161",-,Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,11 to 15
THE CREEK @ BUKIT,"1,730,000",925.7,"1,869",Jun-19,TOH TUCK ROAD,Resale,Strata,86,"20,116",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
EIGHT COURTYARDS,"840,000",871.88,963,May-19,CANBERRA DRIVE,Resale,Strata,81,"10,370",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,11 to 15
CENTURY MANSIONS,"955,000","1,011.82",944,May-19,JALAN REMAJA,Resale,Strata,94,"10,160",-,Apartment,1,Freehold,23,Outside Central Region,01 to 05
CASA ROSA,"960,000","1,097.93",874,May-19,LORONG ONG LYE,Resale,Strata,102,"9,412",-,Condominium,1,99 yrs lease commencing from 1998,19,Outside Central Region,01 to 05
FLAMINGO VALLEY,"1,785,000","1,205.57","1,481",May-19,SIGLAP ROAD,Resale,Strata,112,"15,938",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
BAYSHORE PARK,"870,000",936.47,929,May-19,BAYSHORE ROAD,Resale,Strata,87,"10,000",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,11 to 15
THE MILTONIA RESIDENCES,"930,000","1,001.05",929,May-19,MILTONIA CLOSE,Resale,Strata,93,"10,000",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
CLOVER BY THE PARK,"1,830,000","1,571.54","1,164",May-19,BISHAN STREET 25,Resale,Strata,146,"12,534",-,Condominium,1,99 yrs lease commencing from 2007,20,Rest of Central Region,01 to 05
LA FIESTA,"1,250,000","1,001.05","1,249",May-19,SENGKANG SQUARE,Resale,Strata,93,"13,441",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
WOODHAVEN,"668,000",624.31,"1,070",May-19,WOODGROVE AVENUE,Resale,Strata,58,"11,517",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
VIBES @ KOVAN,"538,888",376.74,"1,430",May-19,KOVAN ROAD,Resale,Strata,35,"15,397",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
THE SPRINGBLOOM,"1,745,000","1,646.89","1,060",May-19,SERANGOON AVENUE 3,Resale,Strata,153,"11,405",-,Condominium,1,99 yrs lease commencing from 1995,19,Outside Central Region,11 to 15
HILLVIEW REGENCY,"1,080,000","1,130.22",956,May-19,BUKIT BATOK EAST AVENUE 2,Resale,Strata,105,"10,286",-,Condominium,1,99 yrs lease commencing from 2000,23,Outside Central Region,21 to 25
THE SHORE RESIDENCES,"1,780,000","1,140.98","1,560",May-19,AMBER ROAD,Resale,Strata,106,"16,792",-,Condominium,1,103 yrs lease commencing from 2009,15,Rest of Central Region,16 to 20
NV RESIDENCES,"750,000",871.88,860,May-19,PASIR RIS GROVE,Resale,Strata,81,"9,259",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
CHILTERN PARK,"990,000",914.94,"1,082",May-19,SERANGOON AVENUE 3,Resale,Strata,85,"11,647",-,Condominium,1,99 yrs lease commencing from 1991,19,Outside Central Region,06 to 10
PARC OASIS,"1,150,000","1,227.1",937,May-19,JURONG EAST AVENUE 1,Resale,Strata,114,"10,088",-,Condominium,1,99 yrs lease commencing from 1991,22,Outside Central Region,06 to 10
HILLVIEW 128,"990,000","1,054.87",939,May-19,HILLVIEW AVENUE,Resale,Strata,98,"10,102",-,Apartment,1,999 yrs lease commencing from 1885,23,Outside Central Region,01 to 05
ONE AMBER,"2,450,000","1,302.44","1,881",May-19,AMBER GARDENS,Resale,Strata,121,"20,248",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
SELETAR SPRINGS CONDOMINIUM,"770,000","1,011.82",761,May-19,GERALD DRIVE,Resale,Strata,94,"8,191",-,Condominium,1,99 yrs lease commencing from 1997,28,Outside Central Region,01 to 05
KOVAN GRANDEUR,"695,000",570.49,"1,218",May-19,TAMPINES ROAD,Resale,Strata,53,"13,113",-,Apartment,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
WOODHAVEN,"878,000","1,022.58",859,May-19,WOODGROVE AVENUE,Resale,Strata,95,"9,242",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
HEDGES PARK CONDOMINIUM,"565,000",484.38,"1,166",May-19,FLORA DRIVE,Resale,Strata,45,"12,556",-,Condominium,1,99 yrs lease commencing from 2010,17,Outside Central Region,01 to 05
BUTTERWORTH 8,"2,092,800","1,313.21","1,594",May-19,BUTTERWORTH LANE,Resale,Strata,122,"17,154",-,Condominium,1,Freehold,15,Rest of Central Region,16 to 20
SPRINGVALE,"1,130,000",914.94,"1,235",May-19,EAST COAST ROAD,Resale,Strata,85,"13,294",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
HAIG 162,"542,000",365.98,"1,481",May-19,HAIG ROAD,Resale,Strata,34,"15,941",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
THE PALETTE,"940,000",893.41,"1,052",May-19,PASIR RIS GROVE,Resale,Strata,83,"11,325",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,11 to 15
BARTLEY RESIDENCES,"1,460,000","1,087.16","1,343",May-19,LORONG HOW SUN,Resale,Strata,101,"14,455",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
CASABLANCA,"868,000","1,119.46",775,May-19,ROSEWOOD DRIVE,Resale,Strata,104,"8,346",-,Condominium,1,99 yrs lease commencing from 2001,25,Outside Central Region,11 to 15
THE ESTA,"2,810,000","1,560.78","1,800",May-19,AMBER GARDENS,Resale,Strata,145,"19,379",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
THE CASCADIA,"1,550,000",871.88,"1,778",May-19,BUKIT TIMAH ROAD,Resale,Strata,81,"19,136",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
EASTPOINT GREEN,"800,000",958,835,May-19,SIMEI STREET 3,Resale,Strata,89,"8,989",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,01 to 05
AQUARIUS BY THE PARK,"830,000",893.41,929,May-19,BEDOK RESERVOIR VIEW,Resale,Strata,83,"10,000",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,06 to 10
THE TENNERY,"740,000",624.31,"1,185",May-19,WOODLANDS ROAD,Resale,Strata,58,"12,759",-,Apartment,1,99 yrs lease commencing from 2010,23,Outside Central Region,06 to 10
CASAFINA,"1,085,000","1,130.22",960,May-19,BEDOK SOUTH AVENUE 1,Resale,Strata,105,"10,333",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,01 to 05
SEA ESTA,"555,000",516.67,"1,074",May-19,PASIR RIS LINK,Resale,Strata,48,"11,563",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,06 to 10
CASTLE GREEN,"1,320,000","1,410.08",936,May-19,YIO CHU KANG ROAD,Resale,Strata,131,"10,076",-,Condominium,1,99 yrs lease commencing from 1993,26,Outside Central Region,06 to 10
COTE D'AZUR,"1,230,000","1,108.69","1,109",May-19,MARINE PARADE ROAD,Resale,Strata,103,"11,942",-,Condominium,1,99 yrs lease commencing from 2001,15,Rest of Central Region,01 to 05
THE GARDENS AT BISHAN,"1,290,000","1,151.75","1,120",May-19,SIN MING WALK,Resale,Strata,107,"12,056",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,11 to 15
COSTA DEL SOL,"1,650,000","1,313.21","1,256",May-19,BAYSHORE ROAD,Resale,Strata,122,"13,525",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,06 to 10
PARC OLYMPIA,"1,420,000","1,646.89",862,May-19,FLORA DRIVE,Resale,Strata,153,"9,281",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05
HILLVISTA,"1,400,000","1,184.04","1,182",May-19,ELIZABETH DRIVE,Resale,Strata,110,"12,727",-,Condominium,1,Freehold,23,Outside Central Region,01 to 05
FERNWOOD TOWERS,"1,800,000","1,646.89","1,093",May-19,FERNWOOD TERRACE,Resale,Strata,153,"11,765",-,Condominium,1,Freehold,15,Outside Central Region,06 to 10
ONE AMBER,"2,550,000","1,453.14","1,755",May-19,AMBER GARDENS,Resale,Strata,135,"18,889",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
THE HILLSIDE,"1,560,000","1,302.44","1,198",May-19,UPPER BUKIT TIMAH ROAD,Resale,Strata,121,"12,893",-,Condominium,1,Freehold,21,Outside Central Region,06 to 10
HILLINGTON GREEN,"1,560,000","1,356.26","1,150",May-19,HILLVIEW AVENUE,Resale,Strata,126,"12,381",-,Condominium,1,999 yrs lease commencing from 1883,23,Outside Central Region,01 to 05
THE PALETTE,"1,108,000","1,173.28",944,May-19,PASIR RIS GROVE,Resale,Strata,109,"10,165",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
MERAWOODS,"1,700,000","1,786.82",951,May-19,HILLVIEW AVENUE,Resale,Strata,166,"10,241",-,Condominium,1,999 yrs lease commencing from 1885,23,Outside Central Region,01 to 05
THE HILLFORD,"490,000",398.27,"1,230",May-19,JALAN JURONG KECHIL,Resale,Strata,37,"13,243",-,Apartment,1,60 yrs lease commencing from 2013,21,Rest of Central Region,01 to 05
EAST COAST RESIDENCES,"1,060,000",861.12,"1,231",May-19,UPPER EAST COAST ROAD,Resale,Strata,80,"13,250",-,Apartment,1,Freehold,16,Outside Central Region,01 to 05
HEDGES PARK CONDOMINIUM,"870,000",871.88,998,May-19,FLORA DRIVE,Resale,Strata,81,"10,741",-,Condominium,1,99 yrs lease commencing from 2010,17,Outside Central Region,06 to 10
WHITESCAPE,"703,888",505.91,"1,391",May-19,LORONG N TELOK KURAU,Resale,Strata,47,"14,976",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
CHUAN PARK,"1,500,000","2,045.16",733,May-19,LORONG CHUAN,Resale,Strata,190,"7,895",-,Condominium,1,99 yrs lease commencing from 1980,19,Outside Central Region,01 to 05
THE CASCADIA,"1,750,000",990.29,"1,767",May-19,BUKIT TIMAH ROAD,Resale,Strata,92,"19,022",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
MARGATE POINT,"1,650,000","1,280.92","1,288",May-19,MARGATE ROAD,Resale,Strata,119,"13,866",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
THE INFLORA,"525,000",484.38,"1,084",May-19,FLORA DRIVE,Resale,Strata,45,"11,667",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05
AMBER SKYE,"2,262,000","1,216.33","1,860",May-19,AMBER ROAD,Resale,Strata,113,"20,018",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
THE PALETTE,"1,017,500","1,065.64",955,May-19,PASIR RIS GROVE,Resale,Strata,99,"10,278",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
THOMSON GRAND,"1,750,000","1,377.79","1,270",May-19,SIN MING WALK,Resale,Strata,128,"13,672",-,Condominium,1,99 yrs lease commencing from 2010,20,Rest of Central Region,06 to 10
CHESTNUT VILLE,"1,658,000","1,657.66","1,000",May-19,JALAN PAKIS,Resale,Strata,154,"10,766",-,Condominium,1,999 yrs lease commencing from 1882,23,Outside Central Region,-
THE BROOKS II,"1,650,000","1,399.32","1,179",May-19,SPRINGSIDE GREEN,Resale,Strata,130,"12,692",-,Apartment,1,Freehold,26,Outside Central Region,01 to 05
SOUTHAVEN II,"2,210,000","1,894.46","1,167",May-19,HINDHEDE WALK,Resale,Strata,176,"12,557",-,Condominium,1,999 yrs lease commencing from 1877,21,Outside Central Region,06 to 10
REGENT HEIGHTS,"828,000","1,022.58",810,May-19,BUKIT BATOK EAST AVENUE 5,Resale,Strata,95,"8,716",-,Condominium,1,99 yrs lease commencing from 1995,23,Outside Central Region,26 to 30
OCEAN PARK,"2,538,000","2,303.5","1,102",May-19,EAST COAST ROAD,Resale,Strata,214,"11,860",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
RESIDENCE 66,"1,000,000",914.94,"1,093",May-19,TELOK KURAU ROAD,Resale,Strata,85,"11,765",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
MAPLE WOODS,"2,720,000","1,786.82","1,522",May-19,BUKIT TIMAH ROAD,Resale,Strata,166,"16,386",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
ROSEWOOD,"740,000","1,011.82",731,May-19,ROSEWOOD DRIVE,Resale,Strata,94,"7,872",-,Condominium,1,99 yrs lease commencing from 2000,25,Outside Central Region,01 to 05
THE CHUAN,"1,520,000",936.47,"1,623",May-19,LORONG CHUAN,Resale,Strata,87,"17,471",-,Condominium,1,999 yrs lease commencing from 1877,19,Outside Central Region,06 to 10
BAYOU RESIDENCE,"845,000",785.77,"1,075",May-19,UPPER PAYA LEBAR ROAD,Resale,Strata,73,"11,575",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
EAST MEADOWS,"1,150,000","1,216.33",945,May-19,TANAH MERAH KECHIL ROAD,Resale,Strata,113,"10,177",-,Condominium,1,99 yrs lease commencing from 1998,16,Outside Central Region,01 to 05
DOUBLE BAY RESIDENCES,"1,128,000","1,001.05","1,127",May-19,SIMEI STREET 4,Resale,Strata,93,"12,129",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
YISHUN SAPPHIRE,"975,000","1,356.26",719,May-19,CANBERRA DRIVE,Resale,Strata,126,"7,738",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,06 to 10
REGENTVILLE,"768,000",979.52,784,May-19,HOUGANG STREET 92,Resale,Strata,91,"8,440",-,Apartment,1,99 yrs lease commencing from 1996,19,Outside Central Region,06 to 10
HILLVISTA,"1,450,000","1,162.51","1,247",May-19,ELIZABETH DRIVE,Resale,Strata,108,"13,426",-,Condominium,1,Freehold,23,Outside Central Region,06 to 10
THE ARIEL,"1,230,000","1,216.33","1,011",May-19,LORONG 105 CHANGI,Resale,Strata,113,"10,885",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
LAKEVILLE,"1,750,000","1,270.15","1,378",May-19,JURONG LAKE LINK,Resale,Strata,118,"14,831",-,Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,01 to 05
HAZEL PARK CONDOMINIUM,"1,530,000","1,334.74","1,146",May-19,HAZEL PARK TERRACE,Resale,Strata,124,"12,339",-,Condominium,1,999 yrs lease commencing from 1882,23,Outside Central Region,11 to 15
OPTIMA @ TANAH MERAH,"1,160,000",990.29,"1,171",May-19,TANAH MERAH KECHIL AVENUE,Resale,Strata,92,"12,609",-,Condominium,1,99 yrs lease commencing from 2008,16,Outside Central Region,06 to 10
FORESQUE RESIDENCES,"845,000",742.72,"1,138",May-19,PETIR ROAD,Resale,Strata,69,"12,246",-,Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,06 to 10
HAZEL PARK CONDOMINIUM,"1,780,000","1,528.49","1,165",May-19,HAZEL PARK TERRACE,Resale,Strata,142,"12,535",-,Condominium,1,999 yrs lease commencing from 1882,23,Outside Central Region,16 to 20
JC RESIDENCE,"1,250,000","1,313.21",952,May-19,JOO CHIAT LANE,Resale,Strata,122,"10,246",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
SKIES MILTONIA,"1,050,000",968.76,"1,084",May-19,MILTONIA CLOSE,Resale,Strata,90,"11,667",-,Condominium,1,99 yrs lease commencing from 2012,27,Outside Central Region,06 to 10
LIVIA,"1,350,000","1,539.25",877,May-19,PASIR RIS GROVE,Resale,Strata,143,"9,441",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
THOMSON VIEW CONDOMINIUM,"1,950,000","2,023.63",964,May-19,BRIGHT HILL DRIVE,Resale,Strata,188,"10,372",-,Condominium,1,99 yrs lease commencing from 1975,20,Rest of Central Region,11 to 15
COSTA DEL SOL,"1,980,000","1,474.67","1,343",May-19,BAYSHORE ROAD,Resale,Strata,137,"14,453",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,21 to 25
RITZ REGENCY,"1,680,000","1,270.15","1,323",May-19,IPOH LANE,Resale,Strata,118,"14,237",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
THE BLOSSOMVALE,"1,450,000",904.18,"1,604",May-19,DUNEARN ROAD,Resale,Strata,84,"17,262",-,Condominium,1,999 yrs lease commencing from 1884,21,Rest of Central Region,06 to 10
LAGUNA GREEN,"1,038,000","1,022.58","1,015",May-19,JALAN HAJIJAH,Resale,Strata,95,"10,926",-,Condominium,1,99 yrs lease commencing from 1995,16,Outside Central Region,01 to 05
THE MEYERISE,"5,000,000","2,055.92","2,432",May-19,MEYER ROAD,Resale,Strata,191,"26,178",-,Condominium,1,Freehold,15,Rest of Central Region,16 to 20
JEWEL @ BUANGKOK,"895,000",721.19,"1,241",May-19,COMPASSVALE BOW,Resale,Strata,67,"13,358",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
COSTA DEL SOL,"2,025,000","1,560.78","1,297",May-19,BAYSHORE ROAD,Resale,Strata,145,"13,966",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,16 to 20
CHUAN PARK,"1,200,000","1,173.28","1,023",May-19,LORONG CHUAN,Resale,Strata,109,"11,009",-,Condominium,1,99 yrs lease commencing from 1980,19,Outside Central Region,06 to 10
SILVERSEA,"2,400,000","1,528.49","1,570",May-19,MARINE PARADE ROAD,Resale,Strata,142,"16,901",-,Condominium,1,99 yrs lease commencing from 2007,15,Rest of Central Region,01 to 05
RESIDENTIAL APARTMENTS,"1,388,000","1,539.25",902,May-19,UPPER EAST COAST ROAD,Resale,Strata,143,"9,706",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
Q BAY RESIDENCES,"955,000",828.83,"1,152",May-19,TAMPINES STREET 86,Resale,Strata,77,"12,403",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
AVILA GARDENS,"1,090,000","1,280.92",851,May-19,FLORA ROAD,Resale,Strata,119,"9,160",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
THE ESTA,"2,400,000","1,313.21","1,828",May-19,AMBER GARDENS,Resale,Strata,122,"19,672",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
THE MAYFAIR,"1,060,000","1,205.57",879,May-19,JURONG EAST STREET 32,Resale,Strata,112,"9,464",-,Condominium,1,99 yrs lease commencing from 1996,22,Outside Central Region,06 to 10
LAGUNA PARK,"1,750,000","1,614.6","1,084",May-19,MARINE PARADE ROAD,Resale,Strata,150,"11,667",-,Apartment,1,99 yrs lease commencing from 1977,15,Outside Central Region,21 to 25
NEPTUNE COURT,"1,280,000","1,270.15","1,008",May-19,MARINE VISTA,Resale,Strata,118,"10,847",-,Apartment,1,99 yrs lease commencing from 1976,15,Outside Central Region,16 to 20
COMPASS HEIGHTS,"960,000","1,108.69",866,May-19,SENGKANG SQUARE,Resale,Strata,103,"9,320",-,Apartment,1,99 yrs lease commencing from 2000,19,Outside Central Region,01 to 05
MABELLE,"900,000",775.01,"1,161",May-19,LORONG M TELOK KURAU,Resale,Strata,72,"12,500",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
RIVER ISLES,"1,120,000","1,151.75",972,May-19,EDGEDALE PLAINS,Resale,Strata,107,"10,467",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
LAKESIDE APARTMENTS,"1,180,000","1,517.72",777,May-19,YUAN CHING ROAD,Resale,Strata,141,"8,369",-,Apartment,1,99 yrs lease commencing from 1977,22,Outside Central Region,01 to 05
NOTTINGHILL SUITES,"650,000",398.27,"1,632",May-19,TOH TUCK ROAD,Resale,Strata,37,"17,568",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
OCEAN PARK,"4,048,000","3,261.49","1,241",May-19,EAST COAST ROAD,Resale,Strata,303,"13,360",-,Condominium,1,Freehold,15,Outside Central Region,16 to 20
THE CENTRIS,"1,682,000","2,109.74",797,May-19,JURONG WEST CENTRAL 3,Resale,Strata,196,"8,582",-,Apartment,1,99 yrs lease commencing from 2006,22,Outside Central Region,01 to 05
OASIS @ ELIAS,"1,200,000","1,410.08",851,May-19,ELIAS ROAD,Resale,Strata,131,"9,160",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,16 to 20
ROSYTH VILLE,"1,125,000","1,087.16","1,035",May-19,ROSYTH ROAD,Resale,Strata,101,"11,139",-,Apartment,1,999 yrs lease commencing from 1886,19,Outside Central Region,01 to 05
THE AMBRA,"1,300,000","1,151.75","1,129",May-19,LORONG H TELOK KURAU,Resale,Strata,107,"12,150",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
AVILA GARDENS,"760,000",893.41,851,May-19,FLORA ROAD,Resale,Strata,83,"9,157",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
SOUTHAVEN I,"1,300,000","1,313.21",990,May-19,HINDHEDE WALK,Resale,Strata,122,"10,656",-,Condominium,1,99 yrs lease commencing from 1994,21,Outside Central Region,01 to 05
PALM GARDENS,"980,000","1,345.5",728,May-19,HONG SAN WALK,Resale,Strata,125,"7,840",-,Condominium,1,99 yrs lease commencing from 1996,23,Outside Central Region,01 to 05
THE COTZ,"580,000",409.03,"1,418",May-19,TELOK KURAU ROAD,Resale,Strata,38,"15,263",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
SIGLAP V,"870,000",581.26,"1,497",May-19,FIRST STREET,Resale,Strata,54,"16,111",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
JC RESIDENCE,"785,800",721.19,"1,090",May-19,JOO CHIAT LANE,Resale,Strata,67,"11,728",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE WATERSIDE,"3,620,000","2,142.04","1,690",May-19,TANJONG RHU ROAD,Resale,Strata,199,"18,191",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
CHELSEA LODGE,"1,065,000",914.94,"1,164",May-19,TANJONG KATONG ROAD,Resale,Strata,85,"12,529",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
COCO PALMS,"1,500,000","1,377.79","1,089",May-19,PASIR RIS GROVE,Resale,Strata,128,"11,719",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
CASA CAMBIO,"602,000",409.03,"1,472",May-19,LIM TUA TOW ROAD,Resale,Strata,38,"15,842",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
PEBBLE BAY,"3,300,000","2,335.79","1,413",May-19,TANJONG RHU ROAD,Resale,Strata,217,"15,207",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,11 to 15
CHANGI RISE CONDOMINIUM,"1,425,000","1,829.88",779,May-19,SIMEI RISE,Resale,Strata,170,"8,382",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,01 to 05
FINLAND GARDENS,"2,100,000","1,474.67","1,424",May-19,EAST COAST AVENUE,Resale,Strata,137,"15,328",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
EAST VILLAGE,"690,000",538.2,"1,282",May-19,UPPER CHANGI ROAD,Resale,Strata,50,"13,800",-,Apartment,1,Freehold,16,Outside Central Region,01 to 05
URBAN RESIDENCES,"1,300,000","1,022.58","1,271",May-19,LORONG AH SOO,Resale,Strata,95,"13,684",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
STILLZ RESIDENCE,"1,210,000",979.52,"1,235",May-19,LORONG 108 CHANGI,Resale,Strata,91,"13,297",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE WARREN,"1,020,000","1,313.21",777,May-19,CHOA CHU KANG LOOP,Resale,Strata,122,"8,361",-,Condominium,1,99 yrs lease commencing from 2001,23,Outside Central Region,01 to 05
TREE HOUSE,"920,000",861.12,"1,068",May-19,CHESTNUT AVENUE,Resale,Strata,80,"11,500",-,Condominium,1,99 yrs lease commencing from 2009,23,Outside Central Region,11 to 15
THE HILLFORD,"485,000",398.27,"1,218",May-19,JALAN JURONG KECHIL,Resale,Strata,37,"13,108",-,Apartment,1,60 yrs lease commencing from 2013,21,Rest of Central Region,01 to 05
HILLVIEW HEIGHTS,"1,560,000","1,216.33","1,283",May-19,HILLVIEW AVENUE,Resale,Strata,113,"13,805",-,Condominium,1,Freehold,23,Outside Central Region,01 to 05
GUILIN VIEW,"1,040,000","1,259.39",826,May-19,BUKIT BATOK STREET 52,Resale,Strata,117,"8,889",-,Condominium,1,99 yrs lease commencing from 1996,23,Outside Central Region,06 to 10
PARK NATURA,"2,328,888","2,626.42",887,May-19,BUKIT BATOK EAST AVENUE 6,Resale,Strata,244,"9,545",-,Condominium,1,Freehold,23,Rest of Central Region,01 to 05
FREESIA WOODS,"2,000,000","1,689.95","1,183",May-19,SUNSET WAY,Resale,Strata,157,"12,739",-,Condominium,1,Freehold,21,Outside Central Region,01 to 05
A TREASURE TROVE,"840,000",775.01,"1,084",May-19,PUNGGOL WALK,Resale,Strata,72,"11,667",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
