Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
CARIBBEAN AT KEPPEL BAY,"1,900,000","1,227.1","1,548",Sep-19,KEPPEL BAY DRIVE,Resale,Strata,114,"16,667",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,06 to 10
THE WATERINA,"815,000",699.66,"1,165",Sep-19,LORONG 40 GEYLANG,Resale,Strata,65,"12,538",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
THE CREST,"2,077,020","1,033.34","2,010",Sep-19,PRINCE CHARLES CRESCENT,Resale,Strata,96,"21,636",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,21 to 25
VISTA RESIDENCES,"3,790,000","2,325.02","1,630",Sep-19,JALAN DATOH,Resale,Strata,216,"17,546",-,Condominium,1,Freehold,12,Rest of Central Region,31 to 35
EIGHT RIVERSUITES,"845,000",818.06,"1,033",Sep-19,WHAMPOA EAST,Resale,Strata,76,"11,118",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,01 to 05
THE IMPERIAL,"3,796,800","1,808.35","2,100",Aug-19,JALAN RUMBIA,Resale,Strata,168,"22,600",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
THE NASSIM,"14,850,000","5,468.11","2,716",Aug-19,NASSIM HILL,Resale,Strata,508,"29,232",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
CORALS AT KEPPEL BAY,"1,880,000",882.65,"2,130",Aug-19,KEPPEL BAY DRIVE,Resale,Strata,82,"22,927",-,Condominium,1,99 yrs lease commencing from 2007,04,Rest of Central Region,06 to 10
EUHABITAT,"675,000",527.44,"1,280",Aug-19,JALAN EUNOS,Resale,Strata,49,"13,776",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
THE TRESOR,"2,880,000","1,485.43","1,939",Aug-19,DUCHESS ROAD,Resale,Strata,138,"20,870",-,Condominium,1,999 yrs lease commencing from 1875,10,Core Central Region,01 to 05
26 NEWTON,"1,698,000",850.36,"1,997",Aug-19,NEWTON ROAD,Resale,Strata,79,"21,494",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
WALLICH RESIDENCE,"3,420,000","1,097.93","3,115",Aug-19,WALLICH STREET,Resale,Strata,102,"33,529",-,Apartment,1,99 yrs lease commencing from 2011,02,Core Central Region,46 to 50
RIVIERA 38,"1,032,000",882.65,"1,169",Aug-19,MAR THOMA ROAD,Resale,Strata,82,"12,585",-,Apartment,1,999 yrs lease commencing from 1882,12,Rest of Central Region,11 to 15
ASTRID MEADOWS,"6,950,000","3,799.69","1,829",Aug-19,CORONATION ROAD WEST,Resale,Strata,353,"19,688",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
CAVENAGH GARDENS,"1,880,000","1,550.02","1,213",Aug-19,CAVENAGH ROAD,Resale,Strata,144,"13,056",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
SKY@ELEVEN,"4,790,000","2,712.53","1,766",Aug-19,THOMSON LANE,Resale,Strata,252,"19,008",-,Condominium,1,Freehold,11,Core Central Region,31 to 35
THE IMPERIAL,"4,250,000","2,077.45","2,046",Aug-19,JALAN RUMBIA,Resale,Strata,193,"22,021",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
MELOSA,"640,000",538.2,"1,189",Aug-19,LORONG 28 GEYLANG,Resale,Strata,50,"12,800",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
CITY STUDIOS,"975,000",753.48,"1,294",Aug-19,RACE COURSE LANE,Resale,Strata,70,"13,929",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
THOMSON 800,"4,508,888","3,831.98","1,177",Aug-19,THOMSON ROAD,Resale,Strata,356,"12,665",-,Condominium,1,Freehold,11,Core Central Region,16 to 20
PARC SOPHIA,"1,008,000",624.31,"1,615",Aug-19,ADIS ROAD,Resale,Strata,58,"17,379",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
BALMORAL GATE,"2,183,000","1,259.39","1,733",Aug-19,BALMORAL ROAD,Resale,Strata,117,"18,658",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
10 SHELFORD,"777,000",452.09,"1,719",Aug-19,SHELFORD ROAD,Resale,Strata,42,"18,500",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
SUFFOLK PREMIER,"1,280,000","1,044.11","1,226",Aug-19,SUFFOLK ROAD,Resale,Strata,97,"13,196",-,Apartment,1,Freehold,11,Core Central Region,11 to 15
LUSH ON HOLLAND HILL,"3,150,000","1,851.41","1,701",Aug-19,HOLLAND HILL,Resale,Strata,172,"18,314",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE CREST,"1,330,000",635.08,"2,094",Aug-19,PRINCE CHARLES CRESCENT,Resale,Strata,59,"22,542",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,06 to 10
THE TESSARINA,"2,438,000","1,367.03","1,783",Aug-19,WILBY ROAD,Resale,Strata,127,"19,197",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
WALLICH RESIDENCE,"7,600,000","2,034.4","3,736",Aug-19,WALLICH STREET,Resale,Strata,189,"40,212",-,Apartment,1,99 yrs lease commencing from 2011,02,Core Central Region,56 to 60
THE SAIL @ MARINA BAY,"1,300,000",613.55,"2,119",Aug-19,MARINA BOULEVARD,Resale,Strata,57,"22,807",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,46 to 50
REFLECTIONS AT KEPPEL BAY,"2,188,000","1,377.79","1,588",Aug-19,KEPPEL BAY VIEW,Resale,Strata,128,"17,094",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
SUITES @ SHREWSBURY,"550,000",333.68,"1,648",Aug-19,SHREWSBURY ROAD,Resale,Strata,31,"17,742",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
WEST-N,"1,550,000","1,216.33","1,274",Aug-19,PASIR PANJANG ROAD,Resale,Strata,113,"13,717",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
GUILLEMARD EDGE,"768,888",861.12,893,Aug-19,LORONG 30 GEYLANG,Resale,Strata,80,"9,611",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
THE METROPOLITAN CONDOMINIUM,"2,680,000","1,743.77","1,537",Aug-19,ALEXANDRA VIEW,Resale,Strata,162,"16,543",-,Condominium,1,99 yrs lease commencing from 2006,03,Rest of Central Region,36 to 40
WALLICH RESIDENCE,"3,450,000","1,097.93","3,142",Aug-19,WALLICH STREET,Resale,Strata,102,"33,824",-,Apartment,1,99 yrs lease commencing from 2011,02,Core Central Region,51 to 55
8 SAINT THOMAS,"3,920,000","1,302.44","3,010",Aug-19,ST. THOMAS WALK,Resale,Strata,121,"32,397",-,Condominium,1,Freehold,09,Core Central Region,21 to 25
KILLINEY 118,"1,150,000",624.31,"1,842",Aug-19,KILLINEY ROAD,Resale,Strata,58,"19,828",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
368 THOMSON,"1,000,000",688.9,"1,452",Aug-19,THOMSON ROAD,Resale,Strata,64,"15,625",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
RIVERGATE,"2,380,000","1,044.11","2,279",Aug-19,ROBERTSON QUAY,Resale,Strata,97,"24,536",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
ASTRID MEADOWS,"6,400,000","3,799.69","1,684",Aug-19,CORONATION ROAD WEST,Resale,Strata,353,"18,130",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE PIER AT ROBERTSON,"1,356,000",678.13,"2,000",Aug-19,MOHAMED SULTAN ROAD,Resale,Strata,63,"21,524",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
WATERMARK ROBERTSON QUAY,"1,800,000","1,001.05","1,798",Aug-19,RODYK STREET,Resale,Strata,93,"19,355",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
THE HORIZON,"2,723,800","1,560.78","1,745",Aug-19,HOLT ROAD,Resale,Strata,145,"18,785",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
SUNSHINE PLAZA,"1,190,000",914.94,"1,301",Aug-19,PRINSEP LINK,Resale,Strata,85,"14,000",-,Apartment,1,99 yrs lease commencing from 1997,07,Rest of Central Region,06 to 10
KERRISDALE,"1,460,000","1,259.39","1,159",Aug-19,STURDEE ROAD,Resale,Strata,117,"12,479",-,Condominium,1,99 yrs lease commencing from 1998,08,Rest of Central Region,16 to 20
LE REVE,"1,565,000","1,410.08","1,110",Aug-19,KAMPONG EUNOS,Resale,Strata,131,"11,947",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
PARC MACKENZIE,"1,920,000","1,334.74","1,438",Aug-19,MACKENZIE ROAD,Resale,Strata,124,"15,484",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
URBAN LOFTS,"640,000",419.8,"1,525",Aug-19,RANGOON ROAD,Resale,Strata,39,"16,410",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
CITY GATE,"1,300,000",699.66,"1,858",Aug-19,BEACH ROAD,Resale,Strata,65,"20,000",-,Apartment,1,99 yrs lease commencing from 2014,07,Rest of Central Region,06 to 10
REFLECTIONS AT KEPPEL BAY,"3,335,260","1,808.35","1,844",Aug-19,KEPPEL BAY VIEW,Resale,Strata,168,"19,853",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
ONE DUSUN RESIDENCES,"1,020,000",667.37,"1,528",Aug-19,JALAN DUSUN,Resale,Strata,62,"16,452",-,Apartment,1,Freehold,12,Rest of Central Region,16 to 20
BOTANNIA,"1,950,000","1,593.07","1,224",Aug-19,WEST COAST PARK,Resale,Strata,148,"13,176",-,Condominium,1,956 yrs lease commencing from 1928,05,Outside Central Region,06 to 10
CONCOURSE SKYLINE,"3,688,994","1,410.08","2,616",Aug-19,BEACH ROAD,Resale,Strata,131,"28,160",-,Apartment,1,99 yrs lease commencing from 2008,07,Rest of Central Region,21 to 25
SENNETT RESIDENCE,"4,100,200","3,153.85","1,300",Aug-19,PHENG GECK AVENUE,Resale,Strata,293,"13,994",-,Condominium,1,99 yrs lease commencing from 2011,13,Rest of Central Region,16 to 20
BALMORAL 8,"3,476,000","1,905.23","1,824",Aug-19,BALMORAL ROAD,Resale,Strata,177,"19,638",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
ALBA,"7,380,000","2,303.5","3,204",Aug-19,CAIRNHILL RISE,Resale,Strata,214,"34,486",-,Apartment,1,Freehold,09,Core Central Region,11 to 15
EUHABITAT,"650,000",527.44,"1,232",Aug-19,JALAN EUNOS,Resale,Strata,49,"13,265",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
SUTTON PLACE,"3,250,000","2,798.64","1,161",Aug-19,FARRER ROAD,Resale,Strata,260,"12,500",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
HARBOURLIGHTS,"1,125,000",721.19,"1,560",Aug-19,TELOK BLANGAH ROAD,Resale,Strata,67,"16,791",-,Apartment,1,Freehold,04,Rest of Central Region,01 to 05
ELIZABETH HEIGHTS,"4,200,000","2,497.25","1,682",Aug-19,CAIRNHILL ROAD,Resale,Strata,232,"18,103",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
MONTEREY PARK CONDOMINIUM,"1,638,888","1,313.21","1,248",Aug-19,WEST COAST RISE,Resale,Strata,122,"13,434",-,Condominium,1,999 yrs lease commencing from 1885,05,Outside Central Region,06 to 10
THE WATERINA,"900,000",635.08,"1,417",Aug-19,LORONG 40 GEYLANG,Resale,Strata,59,"15,254",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
ICON,"2,130,000","1,259.39","1,691",Aug-19,GOPENG STREET,Resale,Strata,117,"18,205",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,36 to 40
THE BENCOOLEN,"1,100,000",828.83,"1,327",Aug-19,BENCOOLEN STREET,Resale,Strata,77,"14,286",-,Apartment,1,99 yrs lease commencing from 1995,07,Rest of Central Region,06 to 10
BARTLEY RIDGE,"1,375,000",968.76,"1,419",Aug-19,MOUNT VERNON ROAD,Resale,Strata,90,"15,278",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,06 to 10
BARTLEY RIDGE,"1,200,000",850.36,"1,411",Aug-19,MOUNT VERNON ROAD,Resale,Strata,79,"15,190",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
SPRING GROVE,"1,600,000","1,011.82","1,581",Aug-19,GRANGE ROAD,Resale,Strata,94,"17,021",-,Condominium,1,99 yrs lease commencing from 1991,10,Core Central Region,11 to 15
RESIDENTIAL APARTMENTS,"1,250,000","1,130.22","1,106",Aug-19,KIM KEAT CLOSE,Resale,Strata,105,"11,905",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
8 SAINT THOMAS,"1,600,000",505.91,"3,163",Aug-19,ST. THOMAS WALK,Resale,Strata,47,"34,043",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
SIMS URBAN OASIS,"700,000",409.03,"1,711",Aug-19,SIMS DRIVE,Resale,Strata,38,"18,421",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,16 to 20
THE WHARF RESIDENCE,"3,000,000","1,539.25","1,949",Aug-19,TONG WATT ROAD,Resale,Strata,143,"20,979",-,Condominium,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
HORIZON TOWERS,"2,920,000","2,303.5","1,268",Aug-19,LEONIE HILL ROAD,Resale,Strata,214,"13,645",-,Condominium,1,99 yrs lease commencing from 1979,09,Core Central Region,11 to 15
BELMOND GREEN,"2,380,000","1,399.32","1,701",Aug-19,BALMORAL ROAD,Resale,Strata,130,"18,308",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE SIXTH AVENUE RESIDENCES,"1,580,000",968.76,"1,631",Aug-19,SIXTH AVENUE,Resale,Strata,90,"17,556",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
ASTRID MEADOWS,"2,350,000","1,356.26","1,733",Aug-19,CORONATION ROAD WEST,Resale,Strata,126,"18,651",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"2,051,145","1,302.44","1,575",Aug-19,KEPPEL BAY VIEW,Resale,Strata,121,"16,952",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"2,046,680","1,248.62","1,639",Aug-19,KEPPEL BAY VIEW,Resale,Strata,116,"17,644",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,06 to 10
8 SAINT THOMAS,"1,760,000",548.96,"3,206",Aug-19,ST. THOMAS WALK,Resale,Strata,51,"34,510",-,Condominium,1,Freehold,09,Core Central Region,21 to 25
THE SAIL @ MARINA BAY,"1,300,000",613.55,"2,119",Aug-19,MARINA BOULEVARD,Resale,Strata,57,"22,807",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,56 to 60
GROSVENOR VIEW,"685,000",656.6,"1,043",Aug-19,LENGKONG EMPAT,Resale,Strata,61,"11,230",-,Condominium,1,Freehold,14,Outside Central Region,06 to 10
MACKENZIE 88,"725,000",538.2,"1,347",Aug-19,MACKENZIE ROAD,Resale,Strata,50,"14,500",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
PINEWOOD GARDENS,"3,300,000","1,980.58","1,666",Aug-19,BALMORAL PARK,Resale,Strata,184,"17,935",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
SIMS RESIDENCES,"1,248,000","1,420.85",878,Aug-19,LORONG 39 GEYLANG,Resale,Strata,132,"9,455",-,Apartment,1,99 yrs lease commencing from 1997,14,Rest of Central Region,01 to 05
THE VERMONT ON CAIRNHILL,"3,250,000","1,442.38","2,253",Aug-19,CAIRNHILL RISE,Resale,Strata,134,"24,254",-,Apartment,1,Freehold,09,Core Central Region,11 to 15
ROBERTSON EDGE,"1,000,000",473.62,"2,111",Aug-19,TONG WATT ROAD,Resale,Strata,44,"22,727",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
PARC EMILY,"1,100,000",548.96,"2,004",Aug-19,MOUNT EMILY ROAD,Resale,Strata,51,"21,569",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
SIMS RESIDENCES,"1,185,000","1,420.85",834,Aug-19,LORONG 39 GEYLANG,Resale,Strata,132,"8,977",-,Apartment,1,99 yrs lease commencing from 1997,14,Rest of Central Region,01 to 05
REGENT RESIDENCES,"628,000",409.03,"1,535",Aug-19,SERANGOON ROAD,Resale,Strata,38,"16,526",-,Apartment,1,Freehold,12,Rest of Central Region,21 to 25
8 SAINT THOMAS,"1,563,000",505.91,"3,089",Aug-19,ST. THOMAS WALK,Resale,Strata,47,"33,255",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
M21,"1,028,000",710.42,"1,447",Aug-19,MANDALAY ROAD,Resale,Strata,66,"15,576",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
PARK INFINIA AT WEE NAM,"3,250,000","1,582.31","2,054",Aug-19,LINCOLN ROAD,Resale,Strata,147,"22,109",-,Condominium,1,Freehold,11,Core Central Region,21 to 25
DUCHESS CREST,"1,960,000","1,367.03","1,434",Aug-19,DUCHESS AVENUE,Resale,Strata,127,"15,433",-,Condominium,1,99 yrs lease commencing from 1995,10,Core Central Region,01 to 05
SMART SUITES,"645,000",452.09,"1,427",Aug-19,SIMS AVENUE,Resale,Strata,42,"15,357",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
RIVIERA 38,"600,000",452.09,"1,327",Aug-19,MAR THOMA ROAD,Resale,Strata,42,"14,286",-,Apartment,1,999 yrs lease commencing from 1882,12,Rest of Central Region,11 to 15
OUE TWIN PEAKS,"3,250,000","1,399.32","2,323",Aug-19,LEONIE HILL ROAD,Resale,Strata,130,"25,000",-,Condominium,1,99 yrs lease commencing from 2010,09,Core Central Region,11 to 15
NOUVEL 18,"9,624,000","2,820.17","3,413",Aug-19,ANDERSON ROAD,Resale,Strata,262,"36,733",-,Condominium,1,Freehold,10,Core Central Region,31 to 35
THE TRUMPS,"1,630,000","1,356.26","1,202",Aug-19,JALAN KEMBANGAN,Resale,Strata,126,"12,937",-,Condominium,1,99 yrs lease commencing from 2000,14,Outside Central Region,06 to 10
ARDMORE PARK,"8,800,000","2,884.75","3,051",Aug-19,ARDMORE PARK,Resale,Strata,268,"32,836",-,Condominium,1,Freehold,10,Core Central Region,21 to 25
ONE-NORTH RESIDENCES,"2,145,710","1,420.85","1,510",Aug-19,ONE-NORTH GATEWAY,Resale,Strata,132,"16,255",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,11 to 15
REFLECTIONS AT KEPPEL BAY,"1,969,920","1,248.62","1,578",Aug-19,KEPPEL BAY VIEW,Resale,Strata,116,"16,982",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
THOMSON 800,"1,980,000","1,399.32","1,415",Aug-19,THOMSON ROAD,Resale,Strata,130,"15,231",-,Condominium,1,Freehold,11,Core Central Region,11 to 15
BANYAN CONDOMINIUM,"1,520,000","1,227.1","1,239",Aug-19,CHWEE CHIAN ROAD,Resale,Strata,114,"13,333",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
SOUTH BEACH RESIDENCES,"8,240,000","2,260.44","3,645",Aug-19,BEACH ROAD,Resale,Strata,210,"39,238",-,Apartment,1,99 yrs lease commencing from 2007,07,Core Central Region,21 to 25
SOUTH BEACH RESIDENCES,"7,727,400","2,260.44","3,419",Aug-19,BEACH ROAD,Resale,Strata,210,"36,797",-,Apartment,1,99 yrs lease commencing from 2007,07,Core Central Region,26 to 30
SUITES @ NEWTON,"1,100,000",602.78,"1,825",Aug-19,SURREY ROAD,Resale,Strata,56,"19,643",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
SUITES @ NEWTON,"900,000",484.38,"1,858",Aug-19,SURREY ROAD,Resale,Strata,45,"20,000",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
ICON,"1,045,000",570.49,"1,832",Aug-19,GOPENG STREET,Resale,Strata,53,"19,717",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,26 to 30
MARTIN PLACE RESIDENCES,"1,545,000",645.84,"2,392",Aug-19,MARTIN PLACE,Resale,Strata,60,"25,750",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
AMARYLLIS VILLE,"2,628,000","1,689.95","1,555",Aug-19,NEWTON ROAD,Resale,Strata,157,"16,739",-,Condominium,1,99 yrs lease commencing from 1997,11,Core Central Region,21 to 25
BALMORAL PLAZA,"3,100,000","2,378.84","1,303",Aug-19,BUKIT TIMAH ROAD,Resale,Strata,221,"14,027",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
RESIDENCES AT 338A,"2,070,000","1,162.51","1,781",Aug-19,RIVER VALLEY ROAD,Resale,Strata,108,"19,167",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
ALLSWORTH PARK,"1,580,000","1,033.34","1,529",Aug-19,HOLLAND ROAD,Resale,Strata,96,"16,458",-,Condominium,1,999 yrs lease commencing from 1885,10,Core Central Region,11 to 15
CASA FORTUNA,"1,200,000",925.7,"1,296",Aug-19,AH HOOD ROAD,Resale,Strata,86,"13,953",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
HOLLAND HILL PARK,"2,100,000","1,420.85","1,478",Aug-19,HOLLAND HILL,Resale,Strata,132,"15,909",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE ELYSIA,"860,888",850.36,"1,012",Aug-19,MAR THOMA ROAD,Resale,Strata,79,"10,897",-,Apartment,1,999 yrs lease commencing from 1882,12,Rest of Central Region,01 to 05
CORALS AT KEPPEL BAY,"1,898,000",839.59,"2,261",Aug-19,KEPPEL BAY DRIVE,Resale,Strata,78,"24,333",-,Condominium,1,99 yrs lease commencing from 2007,04,Rest of Central Region,06 to 10
CASA EMERALD,"1,020,000","1,044.11",977,Aug-19,LORONG 32 GEYLANG,Resale,Strata,97,"10,515",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
PEOPLE'S PARK COMPLEX,"1,138,888","1,603.84",710,Aug-19,PARK ROAD,Resale,Strata,149,"7,644",-,Apartment,1,99 yrs lease commencing from 1968,01,Rest of Central Region,11 to 15
8 SAINT THOMAS,"1,600,000",505.91,"3,163",Aug-19,ST. THOMAS WALK,Resale,Strata,47,"34,043",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
HILLTOPS,"4,118,000","1,334.74","3,085",Aug-19,CAIRNHILL CIRCLE,Resale,Strata,124,"33,210",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
TWENTYONE ANGULLIA PARK,"8,280,000","2,260.44","3,663",Aug-19,ANGULLIA PARK,Resale,Strata,210,"39,429",-,Condominium,1,Freehold,09,Core Central Region,16 to 20
28 SHELFORD,"2,020,000","1,194.8","1,691",Aug-19,SHELFORD ROAD,Resale,Strata,111,"18,198",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
KELLOCK LODGE,"1,410,000",893.41,"1,578",Aug-19,KELLOCK ROAD,Resale,Strata,83,"16,988",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
THE REGENCY AT TIONG BAHRU,"2,350,000","1,270.15","1,850",Aug-19,CHAY YAN STREET,Resale,Strata,118,"19,915",-,Condominium,1,Freehold,03,Rest of Central Region,21 to 25
PRISTINE HEIGHTS,"1,480,000","1,905.23",777,Aug-19,MERGUI ROAD,Resale,Strata,177,"8,362",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
EIGHT RIVERSUITES,"1,200,000",807.3,"1,486",Aug-19,WHAMPOA EAST,Resale,Strata,75,"16,000",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,11 to 15
MONTEBLEU,"1,900,000","1,140.98","1,665",Aug-19,MINBU ROAD,Resale,Strata,106,"17,925",-,Condominium,1,Freehold,11,Core Central Region,26 to 30
ORCHARD COURT,"1,570,000","1,453.14","1,080",Aug-19,OXLEY ROAD,Resale,Strata,135,"11,630",-,Apartment,1,99 yrs lease commencing from 1973,09,Core Central Region,06 to 10
EMILY RESIDENCE,"860,000",548.96,"1,567",Aug-19,MOUNT EMILY ROAD,Resale,Strata,51,"16,863",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
THE HELICONIA,"1,330,000","1,334.74",996,Aug-19,JALAN DAUD,Resale,Strata,124,"10,726",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
SPOTTISWOODE PARK,"838,000",850.36,985,Aug-19,SPOTTISWOODE PARK ROAD,Resale,Strata,79,"10,608",-,Apartment,1,99 yrs lease commencing from 1973,02,Rest of Central Region,06 to 10
THE CREST,"1,702,000",807.3,"2,108",Aug-19,PRINCE CHARLES CRESCENT,Resale,Strata,75,"22,693",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,06 to 10
THE PARC CONDOMINIUM,"1,750,000","1,517.72","1,153",Aug-19,WEST COAST WALK,Resale,Strata,141,"12,411",-,Condominium,1,Freehold,05,Outside Central Region,01 to 05
THE TATE RESIDENCES,"8,000,000","3,239.96","2,469",Aug-19,CLAYMORE ROAD,Resale,Strata,301,"26,578",-,Condominium,1,Freehold,09,Core Central Region,31 to 35
DOVER PARKVIEW,"1,070,000",936.47,"1,143",Aug-19,DOVER RISE,Resale,Strata,87,"12,299",-,Condominium,1,99 yrs lease commencing from 1993,05,Rest of Central Region,11 to 15
CITYLIGHTS,"4,600,000","3,638.23","1,264",Aug-19,JELLICOE ROAD,Resale,Strata,338,"13,609",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,01 to 05
URBAN LOFTS,"1,039,800",839.59,"1,238",Aug-19,RANGOON ROAD,Resale,Strata,78,"13,331",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
ONE OXLEY RISE,"1,900,000","1,097.93","1,731",Aug-19,OXLEY RISE,Resale,Strata,102,"18,627",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
DAKOTA RESIDENCES,"2,880,000","1,829.88","1,574",Aug-19,DAKOTA CRESCENT,Resale,Strata,170,"16,941",-,Condominium,1,99 yrs lease commencing from 2007,14,Rest of Central Region,06 to 10
HOLLAND PEAK,"2,725,000","1,829.88","1,489",Aug-19,HOLLAND HILL,Resale,Strata,170,"16,029",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
SIMS EDGE,"630,888",409.03,"1,542",Aug-19,GEYLANG EAST AVENUE 2,Resale,Strata,38,"16,602",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
SOUTH BEACH RESIDENCES,"6,718,000","1,915.99","3,506",Aug-19,BEACH ROAD,Resale,Strata,178,"37,742",-,Apartment,1,99 yrs lease commencing from 2007,07,Core Central Region,41 to 45
IRIDIUM,"1,570,000","1,065.64","1,473",Aug-19,LINCOLN ROAD,Resale,Strata,99,"15,859",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
NOUVEL 18,"5,856,000","1,765.3","3,317",Aug-19,ANDERSON ROAD,Resale,Strata,164,"35,707",-,Condominium,1,Freehold,10,Core Central Region,16 to 20
NOUVEL 18,"5,704,000","1,765.3","3,231",Aug-19,ANDERSON ROAD,Resale,Strata,164,"34,780",-,Condominium,1,Freehold,10,Core Central Region,16 to 20
SEAHILL,"705,000",505.91,"1,394",Aug-19,WEST COAST CRESCENT,Resale,Strata,47,"15,000",-,Condominium,1,99 yrs lease commencing from 2011,05,Outside Central Region,01 to 05
