,private_lat,private_lon,mrtlrt_lat,mrtlrt_lon,distance
2978,1.37834985706372,103.95659135188,1.37295187483845,103.949257638047,1.011124
2979,1.3783509761617,103.956295113266,1.37295187483845,103.949257638047,0.98478
2980,1.3783716505621,103.959581718084,1.37295187483845,103.949257638047,1.295847
2981,1.37844431965523,103.835000639758,1.37210317322243,103.836790769973,0.728924
2982,1.3785794514657,103.828375856327,1.38493120661204,103.836347461689,1.131505
2983,1.37861654539376,103.762615523169,1.37791644778218,103.7630222694,0.089676
2984,1.37889853918179,103.959628801553,1.37295187483845,103.949257638047,1.328349
2985,1.37901413540146,103.961386227639,1.37295187483845,103.949257638047,1.507052
2986,1.37905482184639,103.961097744973,1.37295187483845,103.949257638047,1.480412
2987,1.37905830537423,103.831320410347,1.38493120661204,103.836347461689,0.857144
2988,1.37908988698315,103.960558475679,1.37295187483845,103.949257638047,1.429095
2989,1.37914470426804,103.94468894976,1.37295187483845,103.949257638047,0.85289
2990,1.37939195187997,103.96368774531,1.37295187483845,103.949257638047,1.756699
2991,1.37940391332402,103.862787123467,1.36994865924495,103.849616353028,1.800418
2992,1.37943779523769,103.944484144173,1.37295187483845,103.949257638047,0.892498
2993,1.37949806579658,103.96427192174,1.37295187483845,103.949257638047,1.820953
2994,1.37954300849291,103.865149792346,1.39194419246154,103.876279656924,1.84784
2995,1.37963530778824,103.943403375787,1.37295187483845,103.949257638047,0.985196
2996,1.3797098272269,103.829200705622,1.38493120661204,103.836347461689,0.982806
2997,1.37972709158017,103.760191017381,1.37916019660327,103.761572740934,0.166054
2998,1.37975525811299,103.864515318637,1.39194419246154,103.876279656924,1.878988
2999,1.37976059991781,103.963077852592,1.37295187483845,103.949257638047,1.712402
3000,1.37979661650275,103.831791410723,1.38493120661204,103.836347461689,0.761202
3001,1.37989464950184,103.96274397719,1.37295187483845,103.949257638047,1.685807
3002,1.37992376908674,103.887491361899,1.38277158353267,103.893092468701,0.698358
3003,1.37993635799156,103.935495173706,1.37295187483845,103.949257638047,1.715294
3004,1.37995185155406,103.867396301451,1.39194419246154,103.876279656924,1.654011
3005,1.37996162580863,103.873509980953,1.39194419246154,103.876279656924,1.360351
3006,1.37997884739248,103.862612495287,1.36994865924495,103.849616353028,1.822605
3007,1.38001020021372,103.829668760051,1.38493120661204,103.836347461689,0.921149
3008,1.38001083900926,103.898739652792,1.38392147930117,103.897492603721,0.454143
3009,1.38005079580315,103.96390014473,1.37295187483845,103.949257638047,1.808738
3010,1.38021784521935,103.899857253068,1.38392147930117,103.897492603721,0.48679
3011,1.38022453673407,103.964446142905,1.37295187483845,103.949257638047,1.871839
3012,1.38023739502373,103.830574130746,1.38493120661204,103.836347461689,0.825944
3013,1.38029080909587,103.964674596342,1.37295187483845,103.949257638047,1.897951
3014,1.38032271616461,103.873755869671,1.39194419246154,103.876279656924,1.315379
3015,1.3804163003519,103.943706742355,1.37295187483845,103.949257638047,1.030951
3016,1.38044509461748,103.944359245034,1.37295187483845,103.949257638047,0.991808
3017,1.3804716903677,103.945023117184,1.37295187483845,103.949257638047,0.955758
3018,1.38052698152156,103.873485130356,1.39194419246154,103.876279656924,1.300198
3019,1.38053648795689,103.830960991161,1.38493120661204,103.836347461689,0.771672
3020,1.38059148518834,103.867484313587,1.39194419246154,103.876279656924,1.591825
3021,1.38059481524565,103.945667823911,1.37295187483845,103.949257638047,0.934786
3022,1.38072574908428,103.830305922187,1.38493120661204,103.836347461689,0.817491
3023,1.38077681373622,103.946289550902,1.37295187483845,103.949257638047,0.926147
3024,1.38088677986842,103.873730427824,1.39194419246154,103.876279656924,1.255154
3025,1.3809657561666,103.900820298646,1.38403076701516,103.902257550997,0.374761
3026,1.38104672286902,103.867095378388,1.39194419246154,103.876279656924,1.580084
3027,1.38104718431379,103.836494596458,1.38493120661204,103.836347461689,0.429787
3028,1.38108231024514,103.87345337645,1.39194419246154,103.876279656924,1.241553
