,hdb_lat,hdb_lon,mall_lat,mall_lon,distance
5134,1.367892757,103.9470327,1.37228761596577,103.949733905672,0.571424
5135,1.367894877,103.9547217,1.37228761596577,103.949733905672,0.737594
5136,1.36789987,103.8468874,1.36925511350953,103.848464053097,0.230746
5137,1.36795278,103.9587026,1.36706634197242,103.964635610477,0.667509
5138,1.367970829,103.8947129,1.37248308734511,103.893788141349,0.509446
5139,1.367975437,103.9527692,1.37228761596577,103.949733905672,0.584345
5140,1.36797575,103.8708627,1.36511490572797,103.865159501442,0.709162
5141,1.367977051,103.8492648,1.36925511350953,103.848464053097,0.167072
5142,1.367999888,103.8518739,1.36925511350953,103.848464053097,0.404061
5143,1.368008219,103.95191,1.37228761596577,103.949733905672,0.531564
5144,1.36801255,103.9576531,1.36706634197242,103.964635610477,0.784082
5145,1.368055259,103.9557672,1.37228761596577,103.949733905672,0.818437
5146,1.36805792,103.9563785,1.37228761596577,103.949733905672,0.874955
5147,1.368076523,103.854353,1.36925511350953,103.848464053097,0.668201
5148,1.368080055,103.898545,1.37248308734511,103.893788141349,0.719223
5149,1.368101598,103.8749878,1.36511490572797,103.865159501442,1.142543
5150,1.368131235,103.870577,1.36511490572797,103.865159501442,0.68901
5151,1.368143251,103.9638194,1.36706634197242,103.964635610477,0.149769
5152,1.368154476,103.9630744,1.36706634197242,103.964635610477,0.211338
5153,1.368162699,103.9618033,1.36706634197242,103.964635610477,0.337711
5154,1.368168617,103.8729385,1.36511490572797,103.865159501442,0.929231
5155,1.368172718,103.9625637,1.36706634197242,103.964635610477,0.261023
5156,1.368173762,103.8575206,1.36511490572797,103.865159501442,0.914933
5157,1.368214597,103.9531458,1.37228761596577,103.949733905672,0.589076
5158,1.36822021,103.8529789,1.36925511350953,103.848464053097,0.515315
5159,1.368226999,103.8755488,1.36511490572797,103.865159501442,1.206328
5160,1.368227454,103.9642038,1.36706634197242,103.964635610477,0.137089
5161,1.368294306,103.947266,1.37228761596577,103.949733905672,0.520006
5162,1.368303642,103.8736731,1.36511490572797,103.865159501442,1.010943
5163,1.368306832,103.8959876,1.37248308734511,103.893788141349,0.52265
5164,1.36830997,103.8536003,1.36925511350953,103.848464053097,0.581078
5165,1.368330179,103.8584957,1.36511490572797,103.865159501442,0.822419
5166,1.368333922,103.8468792,1.36925511350953,103.848464053097,0.203676
5167,1.368346068,103.837196,1.37193729131781,103.845949444498,1.051979
5168,1.368358588,103.8477458,1.36925511350953,103.848464053097,0.127345
5169,1.368363612,103.9606601,1.36706634197242,103.964635610477,0.4651
5170,1.368374748,103.8491511,1.36925511350953,103.848464053097,0.123784
5171,1.36840453,103.9544838,1.37228761596577,103.949733905672,0.681017
5172,1.368405832,103.8978204,1.37248308734511,103.893788141349,0.636103
5173,1.368422935,103.9475937,1.37228761596577,103.949733905672,0.48923
5174,1.368430458,103.9536196,1.37228761596577,103.949733905672,0.607374
5175,1.368434569,103.8750065,1.36511490572797,103.865159501442,1.155697
5176,1.368437921,103.9575388,1.36706634197242,103.964635610477,0.80422
5177,1.368450584,103.9549614,1.37228761596577,103.949733905672,0.720037
5178,1.368457523,103.8445153,1.37193729131781,103.845949444498,0.416563
5179,1.36846368,103.9560091,1.37228761596577,103.949733905672,0.816384
5180,1.368484062,103.8554681,1.36925511350953,103.848464053097,0.784115
5181,1.368484411,103.9498221,1.37228761596577,103.949733905672,0.420654
5182,1.36848757,103.8715887,1.36511490572797,103.865159501442,0.806851
5183,1.368497615,103.898423,1.37248308734511,103.893788141349,0.678427
5184,1.368518245,103.8945839,1.37248308734511,103.893788141349,0.447267
5185,1.368518574,103.872804,1.36511490572797,103.865159501442,0.930273
5186,1.368560059,103.8432351,1.37193729131781,103.845949444498,0.480316
5187,1.368561036,103.8375252,1.37193729131781,103.845949444498,1.009114
5188,1.368564848,103.8579431,1.36511490572797,103.865159501442,0.889097
5189,1.368581482,103.8315578,1.35436282723449,103.83030941613,1.578353
5190,1.36858206,103.8559831,1.36925511350953,103.848464053097,0.840082
5191,1.368594213,103.8745232,1.36511490572797,103.865159501442,1.110818
5192,1.368606603,103.8508088,1.36925511350953,103.848464053097,0.270616
5193,1.368613604,103.8849379,1.35954450890401,103.885169070198,1.003144
5194,1.368668305,103.947274,1.37228761596577,103.949733905672,0.484879
5195,1.368732328,103.8516193,1.36925511350953,103.848464053097,0.355867
5196,1.368743698,103.8967971,1.37248308734511,103.893788141349,0.532071
5197,1.368749383,103.9489128,1.37228761596577,103.949733905672,0.401769
5198,1.368750415,103.8379934,1.37193729131781,103.845949444498,0.952959
5199,1.368775687,103.9563004,1.37228761596577,103.949733905672,0.827543
5200,1.368776829,103.8704749,1.36511490572797,103.865159501442,0.716852
5201,1.36878373,103.8754124,1.36511490572797,103.865159501442,1.210997
5202,1.368793142,103.8555278,1.36925511350953,103.848464053097,0.787768
5203,1.368803594,103.8416181,1.37193729131781,103.845949444498,0.593647
5204,1.36882714,103.9502962,1.37228761596577,103.949733905672,0.387725
5205,1.36884149,103.8955932,1.37248308734511,103.893788141349,0.449995
