hdb_lat,hdb_lon,within_0.1,within_0.3,within_0.5,within_1,within_1.5,within_2.0
1.3579458,103.8454936,0,0,0,2,5,8
1.357949291,103.8467677,0,0,0,2,4,8
1.357980757,103.95455,0,1,1,1,3,6
1.357989651,103.9374352,0,0,0,1,3,4
1.357992007,103.9368925,0,0,0,1,3,3
1.358004813,103.9394161,0,0,0,2,3,5
1.358010751,103.8721382,0,0,0,2,4,5
1.35803525,103.8482085,0,0,0,2,4,8
1.358038854,103.9596701,0,0,0,1,1,5
1.358070556,103.8471381,0,0,0,2,4,8
1.358072532,103.8919468,0,0,0,1,2,3
1.358081063,103.8307906,0,0,1,2,3,4
1.358099282,103.7507197,0,1,1,1,2,4
1.358130597,103.8879,0,0,1,1,1,6
1.358170334,103.7392197,0,0,0,0,1,3
1.358170334,103.7481187,0,0,1,1,2,2
1.358195574,103.8887835,0,0,1,1,1,5
1.358196018,103.9450157,0,0,1,2,3,6
1.358204476,103.9343391,0,0,0,0,3,3
1.358221608,103.831933,0,0,1,2,3,5
1.358230533,103.8457053,0,0,0,2,5,8
1.358272213,103.9473089,0,0,0,3,3,6
1.358283281,103.7487716,0,0,1,1,2,2
1.358286904,103.8462248,0,0,0,2,4,8
1.358287839,103.7475204,0,0,1,1,2,2
1.358299093,103.9550063,0,1,1,1,3,6
1.35830194,103.7397535,0,0,0,0,2,3
1.358302422,103.9506584,0,0,0,3,3,6
1.35831238,103.8420882,0,0,0,0,5,7
1.358340969,103.9513797,0,0,1,3,3,5
1.358344745,103.9585798,0,0,1,1,1,6
1.358350903,103.9389088,0,0,0,2,3,5
1.358355538,103.8303978,0,0,0,2,3,4
1.358358825,103.872182,0,0,0,2,4,5
1.358360624,103.9528736,0,0,1,1,3,5
1.35836069,103.9522522,0,0,1,2,3,5
1.358365079,103.954081,0,1,1,1,3,5
1.35840617,103.8314316,0,0,1,2,3,4
1.358411187,103.891722,0,0,0,1,2,3
1.358429525,103.871224,0,0,0,1,3,5
1.358432029,103.9370359,0,0,0,1,3,4
1.358437579,103.8438863,0,0,0,2,6,7
1.358442054,103.8482639,0,0,0,2,4,9
1.358474583,103.9612885,0,0,0,1,1,4
1.358510909,103.830067,0,0,0,2,3,4
1.358539429,103.8323093,0,0,1,2,3,5
1.358546004,103.8471273,0,0,0,2,4,7
1.358547028,103.8885239,0,0,1,1,2,6
1.358550292,103.7481047,0,0,1,1,2,2
1.358568941,103.8475942,0,0,0,2,4,8
1.35857466,103.829748,0,0,0,2,2,4
1.358587893,103.8465358,0,0,0,2,4,7
1.35858842,103.8455225,0,0,0,2,6,7
1.358619461,103.9607886,0,0,0,1,1,4
1.358626593,103.7501002,0,1,1,1,2,3
1.358658979,103.8420498,0,0,0,0,5,7
1.358669167,103.7512137,1,1,1,1,2,4
1.358682997,103.9580245,0,0,1,1,1,6
1.358699161,103.9602545,0,0,0,1,1,6
1.358711425,103.8317201,0,0,1,2,3,4
1.358728424,103.8306428,0,0,0,2,3,4
1.358741438,103.8722271,0,0,0,1,4,5
1.358744097,103.8326898,0,0,1,2,3,5
1.358762576,103.8914601,0,0,0,1,2,3
1.358777735,103.9462708,0,0,0,3,3,6
1.358778559,103.9452683,0,0,1,2,3,6
1.358780925,103.9472759,0,0,0,3,3,6
1.35881518,103.935186,0,0,0,1,2,3
1.358815213,103.9359412,0,0,0,1,3,3
1.358822723,103.7404048,0,0,0,0,2,2
1.358834289,103.9590753,0,0,0,1,1,6
1.358839523,103.9518994,0,0,1,2,3,5
1.358840862,103.843854,0,0,0,0,6,7
1.358853328,103.954574,0,1,1,1,3,5
1.358864255,103.9572996,0,0,1,1,2,6
1.358870205,103.9563317,0,0,1,1,2,6
1.358875714,103.9505356,0,0,0,3,3,6
1.358899944,103.8883458,0,0,1,1,2,5
1.358900286,103.8425933,0,0,0,0,6,7
1.358924314,103.9376447,0,0,0,1,3,4
1.358941306,103.9340067,0,0,0,0,2,3
1.358944782,103.9371609,0,0,0,1,3,4
1.358945504,103.8476986,0,0,0,2,4,7
1.358958135,103.9389111,0,0,0,2,3,5
1.358980743,103.9557702,0,0,1,1,3,5
1.358983113,103.8433244,0,0,0,0,6,7
1.359004909,103.8470066,0,0,0,2,4,7
1.359013181,103.9551111,0,0,1,1,3,5
1.359041598,103.9343834,0,0,0,0,2,3
1.359045381,103.8298985,0,0,0,2,2,4
1.359059944,103.9481822,0,0,0,3,3,6
1.359062244,103.9510832,0,0,0,3,3,5
1.359084315,103.831751,0,0,1,2,3,4
1.359084786,103.9336077,0,0,0,0,2,3
1.359085712,103.9497672,0,0,0,3,3,6
1.359086166,103.948911,0,0,0,3,3,6
1.359087018,103.9355444,0,0,0,1,2,3
1.3591025,103.8305783,0,0,0,2,2,4
1.35912011,103.9462694,0,0,0,2,3,6
1.359128832,103.7399783,0,0,0,0,1,2
1.359146061,103.8718109,0,0,0,1,4,4
1.359154902,103.9474017,0,0,0,3,3,6
1.359155794,103.9451405,0,0,0,2,3,6
1.359165748,103.8915243,0,0,0,1,2,3
1.359192563,103.9567968,0,0,1,1,2,6
1.359227877,103.9332099,0,0,0,0,2,3
1.359235757,103.8323688,0,0,1,2,3,5
1.359240981,103.9376466,0,0,0,1,2,5
1.359241842,103.9516131,0,0,1,2,3,5
1.359244202,103.9546408,0,0,1,1,3,5
1.359248895,103.8426321,0,0,0,0,6,7
1.359256968,103.8876763,0,0,2,2,4,8
1.359259409,103.7506946,0,1,1,1,2,5
1.359264167,103.959504,0,0,0,1,1,6
1.359332001,103.958581,0,0,0,1,1,6
1.35935847,103.9389088,0,0,0,2,2,5
1.35937035,103.8925875,0,0,0,1,2,3
1.359370968,103.9328121,0,0,0,0,1,3
1.359370987,103.9383786,0,0,0,1,2,5
1.359386697,103.8866349,0,1,1,1,2,5
1.359388944,103.9360708,0,0,0,1,2,3
1.359389874,103.9366328,0,0,0,1,2,3
1.359419968,103.8471503,0,0,0,2,4,7
1.359420582,103.75029,0,1,1,1,2,5
1.359425154,103.9462705,0,0,0,2,3,6
1.359458745,103.9469657,0,0,0,3,3,6
1.359459066,103.9455747,0,0,0,2,3,6
1.359543889,103.9485304,0,0,0,3,4,6
1.359550703,103.9578141,0,0,1,1,1,5
1.359552581,103.9501482,0,0,0,3,4,5
1.35955697,103.9370318,0,0,0,1,2,3
1.359574782,103.94793,0,0,0,3,4,6
1.359575841,103.9341558,0,0,0,0,2,3
1.35957926,103.8913049,0,0,0,1,2,3
1.35958483,103.9507307,0,0,0,3,4,5
1.359587151,103.9546642,0,0,1,1,3,5
1.359588748,103.933361,0,0,0,0,2,3
1.359589666,103.9515908,0,0,0,2,3,5
1.359612146,103.8919082,0,0,0,1,2,3
1.359613768,103.8421874,0,0,0,0,6,7
1.35964072,103.7488291,0,0,1,1,2,3
1.359716871,103.8431031,0,0,0,0,6,7
1.359736875,103.8446961,0,0,0,0,6,7
1.359763243,103.9590111,0,0,0,1,1,5
1.359765735,103.9574163,0,0,1,1,1,5
1.359766535,103.9510734,0,0,0,2,4,5
1.359786434,103.9551721,0,0,1,1,3,5
1.359811956,103.9465495,0,0,0,2,4,6
1.359813989,103.8426907,0,0,0,0,6,7
1.359844278,103.9564361,0,0,1,1,2,5
1.359866681,103.9383729,0,0,0,1,2,5
1.359872992,103.9527876,0,0,1,1,4,5
1.359875831,103.9534599,0,0,1,1,3,5
1.359878751,103.7473357,0,0,0,1,2,3
1.359886708,103.93887,0,0,0,1,2,5
1.359892545,103.9358593,0,0,0,1,2,3
1.359893153,103.9557566,0,0,1,1,2,5
1.359915721,103.9600594,0,0,0,1,1,5
1.359920231,103.936352,0,0,0,1,2,3
1.359920572,103.9351282,0,0,0,0,2,3
1.359956831,103.8916293,0,0,0,1,2,2
1.359957417,103.7493073,0,0,1,1,2,3
1.35996498,103.8422577,0,0,0,0,7,7
1.359966245,103.9515878,0,0,0,1,4,5
1.359968527,103.9546659,0,0,1,1,3,5
1.359985678,103.9582476,0,0,0,1,1,5
1.360011777,103.9330438,0,0,0,0,1,3
1.36002946,103.7510723,0,1,1,1,2,5
1.360051901,103.9371429,0,0,0,1,2,4
1.360082515,103.7483417,0,0,1,1,2,3
1.360096376,103.746561,0,0,0,1,2,3
1.360165215,103.8927117,0,0,0,1,2,2
1.360194746,103.8441314,0,0,0,0,6,7
1.360222063,103.956336,0,0,1,1,2,5
1.360250272,103.747783,0,0,1,1,2,3
1.360306618,103.8914537,0,0,0,1,2,2
1.360311544,103.9546641,0,0,1,1,3,5
1.360314074,103.9515906,0,0,0,1,4,5
1.360314749,103.7469668,0,0,0,1,2,3
1.360329217,103.9569806,0,0,0,1,1,5
1.360332742,103.7496915,0,0,1,1,2,5
1.360334442,103.955179,0,0,1,1,3,5
1.36033535,103.9510743,0,0,0,1,4,5
1.36034648,103.9597168,0,0,0,1,1,4
1.360364788,103.7489167,0,0,1,1,2,3
1.360381049,103.7509239,0,1,1,1,2,5
1.360400473,103.9500341,0,0,0,3,4,5
1.360409592,103.8443724,0,0,0,0,6,7
1.360412221,103.7628698,0,0,0,2,4,8
1.360428288,103.8922069,0,0,0,1,2,2
1.360437761,103.8447839,0,0,0,0,6,7
1.360465228,103.7628995,0,0,0,2,4,8
1.360576605,103.746834,0,0,0,1,2,3
1.360639765,103.7476384,0,0,0,1,2,4
1.360661007,103.8433666,0,0,0,0,7,7
1.360664911,103.749321,0,0,1,1,2,5
1.360733721,103.7509441,0,1,1,1,2,6
1.360751387,103.9578771,0,0,0,1,1,4
1.360759487,103.9368325,0,0,0,1,2,4
1.360810818,103.9505822,0,0,0,1,4,5
1.360815279,103.9546403,0,0,0,1,4,5
1.360815708,103.9516116,0,0,0,1,4,5
1.360829685,103.8454734,0,0,0,0,5,7
1.360844439,103.8451812,0,0,0,0,5,7
1.360871521,103.7486445,0,0,1,1,2,4
1.360882775,103.9375108,0,0,0,1,2,5
1.360919734,103.7499523,0,0,1,1,2,6
1.360921551,103.9528921,0,0,0,1,4,5
1.360945938,103.7472824,0,0,0,1,2,4
1.361014444,103.7494473,0,0,1,1,2,5
1.361017656,103.8553876,0,0,0,0,4,4
1.361021726,103.9586014,0,0,0,1,1,4
1.361032221,103.7480914,0,0,1,1,2,4
1.361067048,103.7506254,0,0,1,1,2,6
1.361082639,103.843139,0,0,0,0,7,7
1.36108498,103.8446356,0,0,0,0,7,7
1.361085756,103.9572248,0,0,0,1,1,4
1.361113291,103.9535485,0,0,0,1,4,5
1.361113486,103.9595947,0,0,0,1,1,4
1.36112994,103.9498032,0,0,0,1,4,4
1.361206731,103.7469292,0,0,0,1,2,4
1.361236856,103.9509961,0,0,0,1,4,4
1.361240911,103.8437726,0,0,0,0,7,7
1.361269015,103.8546424,0,0,0,0,3,4
1.361316993,103.7477412,0,0,0,1,2,4
1.361318448,103.8426838,0,0,0,0,7,7
1.36132334,103.9574698,0,0,0,1,1,4
1.361342556,103.8516986,0,0,0,1,3,5
1.361343704,103.7512307,0,0,1,1,2,6
1.361350481,103.8448665,0,0,0,0,5,7
1.361367355,103.9351933,0,0,0,0,2,3
1.361387487,103.7497292,0,0,1,1,2,6
1.36139508,103.7465167,0,0,0,1,2,4
1.361397156,103.8432813,0,0,0,0,7,7
1.361407351,103.9356272,0,0,0,0,2,4
1.361412265,103.7507505,0,0,1,1,2,6
1.361433404,103.9526859,0,0,0,1,4,4
1.361433563,103.9535674,0,0,0,1,4,4
1.361438585,103.7491525,0,0,1,1,2,5
1.361477078,103.8553004,0,0,0,0,4,4
1.361486182,103.9590563,0,0,0,1,1,4
1.361540341,103.9581044,0,0,0,1,1,4
1.361550354,103.9620085,0,0,0,1,1,2
1.361579127,103.8538054,0,0,0,0,3,4
1.361597982,103.7494607,0,0,1,1,2,5
1.361614819,103.8439371,0,0,0,0,6,7
1.361626114,103.9499918,0,0,0,1,4,4
1.361629564,103.9532511,0,0,0,1,4,4
1.361630492,103.9530009,0,0,0,1,4,4
1.361654964,103.7508747,0,0,1,1,2,6
1.361667384,103.747725,0,0,0,1,2,4
1.36166764,103.8427432,0,0,0,0,7,7
1.361670308,103.8519555,0,0,0,1,3,5
1.361677671,103.8547265,0,0,0,0,3,4
1.361679744,103.7448974,0,0,0,1,2,4
1.361749564,103.7497987,0,0,1,1,2,6
1.361779969,103.7505282,0,0,1,1,2,6
1.361785655,103.9565325,0,0,0,1,2,4
1.36179026,103.935872,0,0,0,0,2,4
1.36183235,103.7452259,0,0,0,1,2,4
1.361851222,103.9370732,0,0,0,1,2,4
1.361855358,103.7455369,0,0,0,1,2,4
1.361872359,103.9355624,0,0,0,0,2,4
1.361877855,103.7494555,0,0,1,1,2,5
1.361890482,103.9577415,0,0,0,1,1,4
1.361891722,103.9375069,0,0,0,1,2,4
1.361897859,103.9526394,0,0,0,1,4,4
1.361898695,103.9536131,0,0,0,1,4,4
1.361903734,103.9515387,0,0,0,1,4,4
1.361910172,103.9586667,0,0,0,1,1,4
1.361910239,103.8441705,0,0,0,0,5,7
1.361913472,103.8552477,0,0,0,0,3,4
1.361923241,103.8429992,0,0,0,0,6,7
1.361934863,103.7508695,0,0,1,1,2,6
1.361947382,103.7461964,0,0,0,1,2,4
1.361984052,103.9606958,0,0,0,1,1,3
1.362004539,103.8538799,0,0,0,1,3,4
1.362021729,103.9567726,0,0,0,1,2,4
1.362039881,103.8437576,0,0,0,0,6,7
1.362090535,103.8545878,0,0,0,0,3,4
1.362095826,103.74958,0,0,1,1,2,6
1.362100169,103.954909,0,0,0,1,3,4
1.362111401,103.8507665,0,0,0,1,3,7
1.362135303,103.7506174,0,0,1,1,2,6
1.362152445,103.950374,0,0,0,1,4,4
1.36215692,103.7449467,0,0,0,1,1,4
1.362164728,103.7476281,0,0,0,1,2,4
1.362189055,103.7457749,0,0,0,1,1,4
1.362243147,103.8431024,0,0,0,0,6,7
1.362265899,103.9520601,0,0,0,1,4,4
1.362265957,103.9620786,0,0,0,0,1,2
1.362270342,103.7511929,0,0,1,1,2,7
1.362271539,103.9541857,0,0,0,1,4,4
1.362278449,103.9581219,0,0,0,1,1,4
1.362301658,103.9374018,0,0,0,0,2,4
1.362323152,103.7522172,0,0,1,1,1,7
1.362327219,103.8935108,0,0,0,2,2,2
1.362371183,103.9351928,0,0,0,0,2,4
1.362376891,103.9365869,0,0,0,0,2,4
1.362376892,103.9560466,0,0,0,1,2,4
1.362380613,103.9514922,0,0,0,1,4,4
1.362387768,103.7491675,0,0,0,1,2,5
1.362388292,103.8578806,0,0,0,0,2,4
1.362407845,103.9605441,0,0,0,1,1,3
1.362409331,103.9571975,0,0,0,1,2,4
1.36240981,103.9356005,0,0,0,0,2,4
1.362431864,103.8510307,0,0,0,1,3,6
1.362465204,103.9546831,0,0,0,1,3,4
1.362471404,103.7505611,0,0,1,1,2,7
1.362498954,103.9552513,0,0,0,1,2,4
1.362505496,103.8331853,1,1,1,2,3,4
1.362517529,103.7449467,0,0,0,1,1,5
1.362541371,103.950931,0,0,0,1,4,4
1.36255043,103.7457708,0,0,0,1,1,5
1.362558831,103.9524631,0,0,0,1,4,4
1.362564744,103.9537829,0,0,0,1,4,4
1.362570999,103.7481555,0,0,0,1,1,6
1.362581762,103.7498728,0,0,1,1,1,7
1.362583231,103.7485749,0,0,0,1,1,6
1.362601611,103.7474249,0,0,0,1,1,5
1.362657704,103.8919215,0,0,0,2,2,2
1.362659584,103.9520124,0,0,0,1,4,4
1.362662927,103.8342675,0,1,1,2,3,5
1.362662978,103.8565159,0,0,0,0,3,4
1.362681961,103.8903913,0,0,0,2,2,2
1.362714463,103.8939805,0,0,0,1,2,2
1.362737578,103.962977,0,0,0,0,1,2
1.362742361,103.9513306,0,0,0,1,4,4
1.362757847,103.8580153,0,0,0,0,2,4
1.362768866,103.8327589,1,1,1,2,3,4
1.36280452,103.7491572,0,0,0,1,1,6
1.362822217,103.8910466,0,0,0,2,2,2
1.362830155,103.7478342,0,0,0,1,1,5
1.362848815,103.7508432,0,0,1,1,1,7
1.362852922,103.8347395,0,1,1,2,3,6
1.36286924,103.8898284,0,0,0,2,2,2
1.362870322,103.833604,1,1,1,2,3,5
1.362874905,103.7475629,0,0,0,1,1,5
1.362902933,103.7464834,0,0,0,1,1,5
1.362932637,103.7521942,0,0,1,1,1,7
1.362944554,103.8340935,0,1,1,2,3,5
1.362957915,103.9575153,0,0,0,1,2,4
1.362962532,103.9549554,0,0,0,1,2,4
1.362969899,103.9543918,0,0,0,1,3,4
1.362990379,103.8904639,0,0,0,2,2,2
1.363008243,103.9535476,0,0,0,1,4,4
1.363008289,103.9527049,0,0,0,1,4,4
1.363035918,103.9601579,0,0,0,1,1,3
1.363053809,103.856846,0,0,0,0,1,4
1.363053913,103.9624823,0,0,0,0,1,2
1.363100578,103.9620123,0,0,0,0,1,2
1.363126337,103.7474185,0,0,0,1,1,5
1.363133768,103.9554586,0,0,0,1,2,4
1.363137208,103.8931845,0,0,0,2,2,2
1.363142012,103.7495411,0,0,0,1,1,8
1.363143927,103.8581186,0,0,0,0,2,4
1.363158279,103.8895552,0,0,0,2,2,2
1.363195557,103.851616,0,0,0,1,3,5
1.363197986,103.7508046,0,0,0,1,1,8
1.363209968,103.8506906,0,0,0,1,3,6
1.363216575,103.8919296,0,0,0,2,2,2
1.363219452,103.9608319,0,0,0,0,1,2
1.363233345,103.7459885,0,0,0,1,1,5
1.363235385,103.9568941,0,0,0,1,2,4
1.363238707,103.9516247,0,0,0,1,4,4
1.363245451,103.963274,0,0,0,0,1,2
1.363268779,103.7466107,0,0,0,1,1,5
1.363346519,103.8348396,0,1,1,2,3,5
1.363395267,103.855273,0,0,0,1,1,4
1.363398487,103.7484454,0,0,0,1,1,7
1.363407073,103.9598103,0,0,0,1,1,3
1.363424619,103.9539411,0,0,0,1,3,4
1.363426087,103.9635362,0,0,0,0,1,2
1.363434432,103.8909776,0,0,0,2,2,2
1.363452585,103.9589017,0,0,0,1,1,4
1.363453206,103.8342146,0,1,1,2,3,5
1.363460098,103.8935763,0,0,0,1,2,2
1.363466006,103.8567029,0,0,0,0,1,4
1.363482964,103.7493934,0,0,0,1,1,7
1.363483533,103.7521714,0,0,0,1,2,7
1.363517986,103.9595867,0,0,0,1,1,3
1.363525812,103.8536753,0,0,0,1,2,4
1.363552496,103.7509481,0,0,0,1,2,8
1.363565727,103.746597,0,0,0,1,1,5
1.363576106,103.7459774,0,0,0,1,1,5
1.363593847,103.8517844,0,0,0,1,3,5
1.363603889,103.8900498,0,0,0,2,2,2
1.363611225,103.9543332,0,0,0,1,2,4
1.363611866,103.7476453,0,0,0,1,1,5
1.363643943,103.9627211,0,0,0,0,1,2
1.36367185,103.9520246,0,0,0,1,4,4
1.363683141,103.9549925,0,0,0,1,2,4
1.363703397,103.9525751,0,0,0,1,4,4
1.363713118,103.8500442,0,0,0,1,3,5
1.363718279,103.8509803,0,0,0,1,3,5
1.363741375,103.962248,0,0,0,0,1,2
1.363744014,103.9619355,0,0,0,0,1,2
1.363744038,103.9612847,0,0,0,0,1,2
1.363759683,103.748198,0,0,0,1,1,7
1.363789616,103.8918133,0,0,0,2,2,2
1.363800158,103.9534387,0,0,0,1,3,4
1.363820734,103.8895728,0,0,0,2,2,2
1.363831912,103.8907377,0,0,0,2,2,2
1.363855122,103.855288,0,0,0,1,1,4
1.363877252,103.9541226,0,0,0,1,2,4
1.363877525,103.8520286,0,0,0,1,2,5
1.363895702,103.848987,0,0,0,1,3,6
1.363904664,103.8539138,0,0,0,1,2,4
1.363939422,103.752556,0,0,0,1,3,10
1.363945788,103.9546215,0,0,0,1,2,4
1.363948459,103.959181,0,0,0,1,2,3
1.363999509,103.9630127,0,0,0,0,1,2
1.364027573,103.8474787,0,0,0,1,4,8
1.364042482,103.9524244,0,0,0,1,4,4
1.364063225,103.8936798,0,0,0,1,2,2
1.364068079,103.8516123,0,0,0,1,2,5
1.364083804,103.9602495,0,0,0,0,1,2
1.3640862,103.8566924,0,0,0,0,1,4
1.36411809,103.74602,0,0,0,1,1,5
1.364123377,103.8940907,0,0,0,1,2,2
1.364130973,103.8930013,0,0,0,2,2,2
1.36418011,103.9587356,0,0,0,1,2,3
1.364182056,103.7477973,0,0,0,1,1,7
1.364215315,103.9535112,0,0,0,1,2,4
1.364218315,103.8468615,0,0,0,1,4,8
1.364241408,103.9550853,0,0,0,1,2,4
1.364285424,103.8904679,0,0,0,2,2,2
1.364295593,103.9623069,0,0,0,0,1,2
1.36430486,103.9626666,0,0,0,0,1,2
1.364323667,103.8503076,0,0,0,1,2,5
1.364340022,103.9640289,0,0,0,0,1,2
1.364397543,103.9605721,0,0,0,0,1,2
1.364420765,103.9529403,0,0,0,1,2,4
1.364424744,103.850864,0,0,0,1,2,5
1.364450499,103.849464,0,0,0,1,2,6
1.364453356,103.8536552,0,0,0,1,1,4
1.364458638,103.7449916,0,0,0,0,1,5
1.3644716,103.9649154,0,0,0,0,1,2
1.364488996,103.7458164,0,0,0,1,1,5
1.364541709,103.8551037,0,0,0,1,1,4
1.364542328,103.9574724,0,0,0,1,2,4
1.364549925,103.748093,0,0,0,1,2,7
1.364611946,103.8448513,0,0,0,1,3,8
1.364629157,103.7478314,0,0,0,1,2,7
1.36463199,103.9610018,0,0,0,0,1,2
1.36464707,103.84425,0,0,0,1,3,8
1.364657189,103.9647218,0,0,0,0,1,2
1.364674718,103.9622363,0,0,0,0,1,2
1.364689132,103.9579506,0,0,0,0,2,4
1.364703506,103.7442468,0,0,0,0,1,5
1.364764652,103.8942188,0,0,0,1,2,3
1.364765986,103.8469079,0,0,0,1,2,8
1.36478562,103.9592925,0,0,0,0,2,2
1.364812552,103.8438442,0,0,0,1,3,8
1.364819778,103.7449898,0,0,0,0,1,5
1.364846273,103.9641132,0,0,0,0,1,2
1.364850176,103.7521618,0,0,0,1,3,10
1.364851719,103.7458146,0,0,0,1,1,5
1.364865217,103.7524525,0,0,0,1,3,10
1.364866664,103.890728,0,0,0,2,2,3
1.364871182,103.894979,0,0,0,1,2,3
1.364876746,103.8562873,0,0,0,1,1,4
1.364923196,103.8893795,0,0,0,2,2,2
1.364928925,103.7483655,0,0,0,1,2,7
1.364938282,103.9606124,0,0,0,0,1,2
1.364946014,103.8540434,0,0,0,1,1,4
1.364959533,103.8551971,0,0,0,1,1,4
1.364975847,103.8968099,0,0,0,1,2,2
1.365029333,103.8453006,0,0,0,1,3,8
1.365064922,103.8491158,0,0,0,1,1,6
1.365110234,103.847379,0,0,0,1,2,7
1.365117671,103.8483963,0,0,0,1,1,6
1.365119076,103.8417425,0,0,0,1,3,8
1.365130641,103.9594331,0,0,0,0,2,2
1.365140402,103.7448651,0,0,0,0,1,5
1.365152384,103.9563499,0,0,0,0,2,4
1.365158833,103.9572305,0,0,0,0,2,4
1.365178267,103.7458132,0,0,0,1,1,5
1.365217405,103.8947713,0,0,0,1,2,3
1.365232514,103.9602833,0,0,0,0,2,2
1.365266142,103.8445381,0,0,0,1,3,8
1.365287615,103.8455124,0,0,0,1,3,8
1.365289934,103.9630144,0,0,0,0,1,2
1.365298121,103.9591602,0,0,0,0,2,2
1.365299662,103.8964548,0,0,0,1,2,3
1.36530054,103.9637505,0,0,0,0,1,2
1.36534587,103.7521421,0,0,0,1,3,10
1.365346697,103.8541518,0,0,0,1,1,4
1.365354027,103.7524332,0,0,0,1,3,10
1.3653652,103.9569384,0,0,0,0,2,4
1.365384226,103.852967,0,0,0,1,1,5
1.365391066,103.8568036,0,0,0,1,1,4
1.365444952,103.842715,0,0,0,2,3,8
1.365460098,103.8942489,0,0,0,1,2,3
1.365483428,103.8440847,0,0,0,1,3,8
1.365487831,103.9552734,0,0,0,0,2,4
1.365512261,103.8920855,0,0,0,2,2,3
1.365517079,103.7451439,0,0,0,0,1,5
1.365524793,103.9586573,0,0,0,0,2,2
1.36553096,103.8894606,0,0,0,2,2,3
1.36553638,103.9643986,0,0,0,0,1,2
1.365561004,103.8451695,0,0,0,1,3,8
1.365588336,103.8405189,0,0,0,2,4,8
1.365589371,103.959037,0,0,0,0,2,2
1.365592456,103.8483867,0,0,0,1,2,6
1.365624783,103.8470115,0,0,0,1,2,7
1.365628235,103.8718313,0,0,0,0,0,4
1.365649035,103.888264,0,0,0,2,2,3
1.365653269,103.8552322,0,0,0,1,1,4
1.365663608,103.8961947,0,0,0,1,2,3
1.365667331,103.8948537,0,0,0,1,2,3
1.365667831,103.9639632,0,0,0,0,1,2
1.36569665,103.8443473,0,0,0,1,3,8
1.365697619,103.858942,0,0,0,0,1,3
1.365725522,103.8457506,0,0,0,1,3,7
1.365726597,103.956188,0,0,0,0,2,4
1.36572844,103.8966202,0,0,0,1,2,3
1.365730128,103.9599037,0,0,0,0,2,2
1.365758495,103.8897201,0,0,0,2,2,3
1.365764391,103.7453993,0,0,0,0,2,6
1.365819605,103.8570616,0,0,0,1,1,4
1.365820302,103.9543083,0,0,0,1,2,4
1.365820895,103.8428478,0,0,0,2,3,8
1.36583937,103.8446308,0,0,0,1,3,8
1.365853749,103.7527285,0,0,0,1,4,10
1.365866084,103.7533233,0,0,0,1,4,11
1.365882221,103.8873871,0,0,0,2,2,3
1.365893163,103.9552217,0,0,0,0,2,4
1.3659199,103.9563485,0,0,0,0,2,4
1.365941684,103.9634759,0,0,0,0,1,2
1.365960368,103.8886465,0,0,0,2,2,3
1.36598198,103.840654,0,0,0,2,3,8
1.365982051,103.844445,0,0,0,1,3,8
1.365989033,103.9596753,0,0,0,0,2,2
1.366018175,103.8393614,0,0,0,2,4,8
1.366043889,103.855369,0,0,0,1,1,4
1.366048084,103.8381227,0,0,0,2,4,6
1.366050278,103.8541683,0,0,0,1,1,4
1.366051076,103.9593897,0,0,0,0,2,2
1.366058217,103.8718749,0,0,0,0,0,4
1.36606697,103.958731,0,0,0,0,2,2
1.366072002,103.9556142,0,0,0,0,2,4
1.366084591,103.8460139,0,0,0,1,3,7
1.366125022,103.8899609,0,0,0,2,2,3
1.366133829,103.9638826,0,0,0,0,1,2
1.366138634,103.9603366,0,0,0,0,2,2
1.366184324,103.9543247,0,0,0,1,2,4
1.366186896,103.8714195,0,0,0,0,0,4
1.366196788,103.841505,0,0,0,2,3,8
1.366196908,103.8477567,0,0,1,1,2,6
1.366200368,103.8487784,0,0,1,1,2,6
1.366201041,103.857201,0,0,0,1,1,4
1.366205547,103.8951524,0,0,0,1,2,4
1.366227071,103.8500859,0,0,1,1,1,6
1.366231519,103.954045,0,0,0,1,2,4
1.366232828,103.9560869,0,0,0,0,2,4
1.366247335,103.959057,0,0,0,0,2,2
1.366249489,103.9619185,0,0,0,0,1,2
1.366269896,103.8980295,0,0,0,1,1,4
1.36627946,103.8888089,0,0,0,2,2,3
1.366281645,103.9626985,0,0,0,0,1,2
1.366286428,103.8449948,0,0,0,1,3,7
1.366291979,103.8534963,0,0,0,1,1,5
1.366316899,103.7522876,0,0,0,1,4,10
1.366328104,103.896214,0,0,0,1,2,4
1.366338632,103.8877752,0,0,0,2,2,3
1.366339477,103.8591223,0,0,0,0,1,3
1.366351021,103.9623731,0,0,0,0,1,2
1.366379383,103.8394823,0,0,0,2,3,8
1.366396509,103.960047,0,0,0,0,2,2
1.366402997,103.9607387,0,0,0,0,2,2
1.366423112,103.7526886,0,0,0,1,5,11
1.366427898,103.8543115,0,0,0,1,1,5
1.366450633,103.8721108,0,0,0,0,0,4
1.366460971,103.9516987,0,0,0,1,2,4
1.366487367,103.8398082,0,0,0,2,3,8
1.366493281,103.7531126,0,0,0,1,5,11
1.366505757,103.8418112,0,0,0,2,3,8
1.366518695,103.9556234,0,0,0,0,2,4
1.366528335,103.954405,0,0,0,1,2,4
1.366568152,103.8596268,0,0,0,0,1,2
1.366585857,103.96155,0,0,0,0,1,2
1.366599083,103.8468744,0,0,1,1,2,6
1.366600453,103.8555788,0,0,0,1,1,4
