,private_lat,private_lon,cbd_lat,cbd_lon,distance
89,1.29829067681172,103.833377647901,1.2840350875163564,103.85181594399593,2.587577
90,1.32052452699851,103.852447326986,1.2840350875163564,103.85181594399593,4.035426
91,1.30069058142746,103.848129303731,1.2840350875163564,103.85181594399593,1.886828
92,1.31624947059146,103.83042805227,1.2840350875163564,103.85181594399593,4.284191
93,1.32104508345244,103.822639719508,1.2840350875163564,103.85181594399593,5.224065
94,1.31212753143258,103.886814275583,1.2840350875163564,103.85181594399593,4.981994
95,1.33259772264628,103.886654330662,1.2840350875163564,103.85181594399593,6.623247
96,1.29752089480499,103.766331687461,1.2840350875163564,103.85181594399593,9.629822
97,1.32798732117053,103.862540519298,1.2840350875163564,103.85181594399593,5.004425
98,1.3218204074661,103.864744134712,1.2840350875163564,103.85181594399593,4.418901
99,1.28154862924483,103.846472570061,1.2840350875163564,103.85181594399593,0.655155
100,1.31572120937619,103.888837131268,1.2840350875163564,103.85181594399593,5.408444
101,1.31239029325188,103.881504147527,1.2840350875163564,103.85181594399593,4.554909
102,1.30726175508578,103.838536274396,1.2840350875163564,103.85181594399593,2.963159
103,1.27559528527257,103.837559859708,1.2840350875163564,103.85181594399593,1.8407
104,1.31506262218241,103.834741202363,1.2840350875163564,103.85181594399593,3.921969
105,1.27587483521415,103.840480994349,1.2840350875163564,103.85181594399593,1.550977
106,1.32322945510697,103.852929261304,1.2840350875163564,103.85181594399593,4.335682
107,1.31329768304541,103.853633404104,1.2840350875163564,103.85181594399593,3.242023
108,1.31844621299537,103.90343113612,1.2840350875163564,103.85181594399593,6.890218
109,1.31537475902919,103.842399874258,1.2840350875163564,103.85181594399593,3.620359
110,1.30477434995815,103.83743185829,1.2840350875163564,103.85181594399593,2.79671
111,1.27708340707631,103.849181343548,1.2840350875163564,103.85181594399593,0.822704
112,1.31703114737635,103.890499582849,1.2840350875163564,103.85181594399593,5.64323
113,1.31348794645771,103.829908098471,1.2840350875163564,103.85181594399593,4.068287
114,1.30733175591803,103.768479099284,1.2840350875163564,103.85181594399593,9.625757
115,1.31404425678498,103.841922909924,1.2840350875163564,103.85181594399593,3.496149
116,1.29563102657533,103.841615089993,1.2840350875163564,103.85181594399593,1.712577
117,1.30231590504573,103.862331661034,1.2840350875163564,103.85181594399593,2.335738
118,1.32188613848343,103.811066200681,1.2840350875163564,103.85181594399593,6.171245
119,1.31501745994075,103.777799437784,1.2840350875163564,103.85181594399593,8.921375
120,1.27671498507474,103.853326932298,1.2840350875163564,103.85181594399593,0.826703
121,1.34328286670471,103.869217344339,1.2840350875163564,103.85181594399593,6.831558
122,1.32472684199302,103.849470225477,1.2840350875163564,103.85181594399593,4.507052
123,1.30512847628769,103.82578151636,1.2840350875163564,103.85181594399593,3.719547
124,1.33848269211186,103.86884654561,1.2840350875163564,103.85181594399593,6.311829
125,1.30224327074302,103.85270021499,1.2840350875163564,103.85181594399593,2.015771
126,1.33638147508185,103.867687209306,1.2840350875163564,103.85181594399593,6.051701
127,1.34068943096191,103.880558721941,1.2840350875163564,103.85181594399593,7.033978
128,1.33202729656296,103.868659488195,1.2840350875163564,103.85181594399593,5.628078
129,1.32337432256355,103.850380826925,1.2840350875163564,103.85181594399593,4.352861
130,1.30631203112933,103.864308334438,1.2840350875163564,103.85181594399593,2.828536
131,1.3158426419275,103.807444059548,1.2840350875163564,103.85181594399593,6.06266
132,1.31824750315887,103.762081253712,1.2840350875163564,103.85181594399593,10.679173
133,1.3115742491255,103.885828118166,1.2840350875163564,103.85181594399593,4.858087
134,1.30521073390523,103.788340566447,1.2840350875163564,103.85181594399593,7.442197
135,1.31351506153359,103.793689742252,1.2840350875163564,103.85181594399593,7.243822
136,1.29474611826682,103.806830290183,1.2840350875163564,103.85181594399593,5.144704
137,1.33487195290402,103.809442405442,1.2840350875163564,103.85181594399593,7.337393
138,1.32785789082303,103.866088622774,1.2840350875163564,103.85181594399593,5.0994
139,1.31503287559433,103.777257042068,1.2840350875163564,103.85181594399593,8.977791
140,1.29828159353819,103.842786822646,1.2840350875163564,103.85181594399593,1.868512
141,1.30941005472732,103.828468419452,1.2840350875163564,103.85181594399593,3.824166
142,1.29916295967817,103.857859536947,1.2840350875163564,103.85181594399593,1.802921
143,1.32423340916268,103.864556003087,1.2840350875163564,103.85181594399593,4.665581
144,1.24374601223412,103.842511120506,1.2840350875163564,103.85181594399593,4.573732
145,1.32004938238057,103.75216125907,1.2840350875163564,103.85181594399593,11.783944
146,1.31826157961172,103.830352987178,1.2840350875163564,103.85181594399593,4.475342
147,1.27516997523174,103.844496312645,1.2840350875163564,103.85181594399593,1.274561
148,1.27581120588262,103.845955084997,1.2840350875163564,103.85181594399593,1.119096
149,1.28912345558753,103.775586391917,1.2840350875163564,103.85181594399593,8.502347
150,1.32901984483655,103.914196223923,1.2840350875163564,103.85181594399593,8.540415
151,1.27527115223131,103.83683222505,1.2840350875163564,103.85181594399593,1.928698
152,1.30616222501617,103.836994537802,1.2840350875163564,103.85181594399593,2.950795
153,1.32971256461087,103.796996065203,1.2840350875163564,103.85181594399593,7.920347
154,1.31304113579468,103.885713201642,1.2840350875163564,103.85181594399593,4.951616
155,1.33270639181925,103.789363841721,1.2840350875163564,103.85181594399593,8.790403
156,1.31119219091346,103.858503929457,1.2840350875163564,103.85181594399593,3.093762
157,1.27631643556314,103.823679380408,1.2840350875163564,103.85181594399593,3.245602
158,1.32964410279631,103.869233112933,1.2840350875163564,103.85181594399593,5.402892
159,1.29677202648703,103.800712927589,1.2840350875163564,103.85181594399593,5.859117
160,1.31546636181029,103.834295750594,1.2840350875163564,103.85181594399593,3.985102
161,1.32659730501812,103.811332907782,1.2840350875163564,103.85181594399593,6.515205
162,1.32012879856897,103.91212772924,1.2840350875163564,103.85181594399593,7.809069
163,1.32532977793951,103.852411690265,1.2840350875163564,103.85181594399593,4.566636
164,1.32732661439014,103.864035551424,1.2840350875163564,103.85181594399593,4.976378
165,1.30623982883747,103.824513688059,1.2840350875163564,103.85181594399593,3.906523
166,1.3283636088892,103.841418362322,1.2840350875163564,103.85181594399593,5.036356
167,1.32436836124439,103.854219451062,1.2840350875163564,103.85181594399593,4.46786
168,1.29573433474414,103.806030198974,1.2840350875163564,103.85181594399593,5.257211
169,1.31769172514138,103.828769486315,1.2840350875163564,103.85181594399593,4.519808
170,1.32154779808392,103.811286641965,1.2840350875163564,103.85181594399593,6.127853
171,1.3180254812967,103.756289455625,1.2840350875163564,103.85181594399593,11.276054
172,1.29876714993881,103.831774344575,1.2840350875163564,103.85181594399593,2.761986
173,1.29130379243474,103.807350978054,1.2840350875163564,103.85181594399593,5.013421
174,1.33040458254512,103.867093216382,1.2840350875163564,103.85181594399593,5.401847
175,1.29520286174263,103.836921549212,1.2840350875163564,103.85181594399593,2.067031
176,1.31250268727998,103.880368117228,1.2840350875163564,103.85181594399593,4.472785
177,1.31277485329606,103.885104634024,1.2840350875163564,103.85181594399593,4.880992
178,1.31200537055565,103.806345933042,1.2840350875163564,103.85181594399593,5.9307
179,1.31693935432289,103.851895065804,1.2840350875163564,103.85181594399593,3.638395
180,1.31200443744473,103.885949377155,1.2840350875163564,103.85181594399593,4.898502
181,1.31554107907724,103.890458266408,1.2840350875163564,103.85181594399593,5.534558
182,1.31734637935576,103.778232721046,1.2840350875163564,103.85181594399593,8.979396
183,1.29695100013987,103.765436140212,1.2840350875163564,103.85181594399593,9.71884
184,1.29173359502464,103.836971346231,1.2840350875163564,103.85181594399593,1.858496
185,1.3205334041426,103.905772422058,1.2840350875163564,103.85181594399593,7.235058
186,1.29523854569476,103.831012386123,1.2840350875163564,103.85181594399593,2.625852
187,1.32626870727644,103.866142673614,1.2840350875163564,103.85181594399593,4.934663
188,1.32792812694096,103.843273141429,1.2840350875163564,103.85181594399593,4.945709
189,1.29055340203602,103.81563289788,1.2840350875163564,103.85181594399593,4.090864
190,1.32773937225717,103.911272453985,1.2840350875163564,103.85181594399593,8.193787
191,1.32435477286284,103.802951580752,1.2840350875163564,103.85181594399593,7.032095
192,1.29106611229714,103.834498891605,1.2840350875163564,103.85181594399593,2.078148
193,1.29884698729343,103.764917692526,1.2840350875163564,103.85181594399593,9.808734
194,1.30963804234283,103.869220196792,1.2840350875163564,103.85181594399593,3.430239
195,1.31296540922295,103.827357627803,1.2840350875163564,103.85181594399593,4.200313
196,1.27342074069167,103.837938952301,1.2840350875163564,103.85181594399593,1.939765
197,1.32697693485952,103.845903319079,1.2840350875163564,103.85181594399593,4.793666
198,1.31824376273926,103.911351165333,1.2840350875163564,103.85181594399593,7.629452
199,1.27388660363944,103.846235542245,1.2840350875163564,103.85181594399593,1.282562
200,1.30348685424971,103.837444387582,1.2840350875163564,103.85181594399593,2.680381
201,1.30921416741461,103.830896261502,1.2840350875163564,103.85181594399593,3.629328
202,1.29369535258683,103.833117155291,1.2840350875163564,103.85181594399593,2.339154
203,1.30158083491052,103.848507995671,1.2840350875163564,103.85181594399593,1.974738
204,1.33337474399547,103.811275631559,1.2840350875163564,103.85181594399593,7.079611
205,1.29204406249352,103.815997544385,1.2840350875163564,103.85181594399593,4.083472
206,1.27464397804711,103.844741587315,1.2840350875163564,103.85181594399593,1.303145
207,1.31698670063917,103.830547014708,1.2840350875163564,103.85181594399593,4.344979
208,1.29810982307445,103.827712685178,1.2840350875163564,103.85181594399593,3.101264
209,1.31834790391547,103.826065500218,1.2840350875163564,103.85181594399593,4.75481
210,1.30889576732658,103.863068603426,1.2840350875163564,103.85181594399593,3.020782
211,1.31103276112231,103.886630140814,1.2840350875163564,103.85181594399593,4.89118
212,1.31236368151801,103.797168759641,1.2840350875163564,103.85181594399593,6.841034
213,1.29578197832221,103.832416192541,1.2840350875163564,103.85181594399593,2.519636
214,1.31196298484589,103.797977203404,1.2840350875163564,103.85181594399593,6.740761
215,1.32538080526177,103.853111878947,1.2840350875163564,103.85181594399593,4.574071
216,1.34454437704007,103.868923396673,1.2840350875163564,103.85181594399593,6.956415
217,1.33058136956768,103.869367354703,1.2840350875163564,103.85181594399593,5.50504
218,1.31110535846664,103.857479860813,1.2840350875163564,103.85181594399593,3.058942
219,1.28499003747026,103.82889598252,1.2840350875163564,103.85181594399593,2.552986
220,1.31805872665983,103.844682051372,1.2840350875163564,103.85181594399593,3.84502
221,1.29916779999053,103.83342756799,1.2840350875163564,103.85181594399593,2.643474
222,1.32222533352038,103.823597825035,1.2840350875163564,103.85181594399593,5.2626
223,1.2927319871783,103.842250095411,1.2840350875163564,103.85181594399593,1.434627
224,1.32222530186955,103.851774865079,1.2840350875163564,103.85181594399593,4.22288
225,1.28034497999593,103.852143277672,1.2840350875163564,103.85181594399593,0.409656
226,1.29734197095829,103.8367416335,1.2840350875163564,103.85181594399593,2.231484
227,1.31628003159882,103.831036955378,1.2840350875163564,103.85181594399593,4.24975
228,1.27980322314972,103.78590960328,1.2840350875163564,103.85181594399593,7.349748
229,1.31596321010011,103.806749637153,1.2840350875163564,103.85181594399593,6.133437
230,1.29087074155662,103.770066563415,1.2840350875163564,103.85181594399593,9.129361
231,1.33377941780318,103.798570834569,1.2840350875163564,103.85181594399593,8.085104
232,1.25004849376758,103.846319306506,1.2840350875163564,103.85181594399593,3.807525
233,1.2933749977748,103.825400484885,1.2840350875163564,103.85181594399593,3.115945
234,1.30758079522771,103.829476735628,1.2840350875163564,103.85181594399593,3.599933
235,1.32856038388491,103.869106262251,1.2840350875163564,103.85181594399593,5.286057
236,1.31968194180039,103.753780624557,1.2840350875163564,103.85181594399593,11.600618
237,1.31417031455963,103.883562175927,1.2840350875163564,103.85181594399593,4.856557
238,1.3113568841101,103.858599024436,1.2840350875163564,103.85181594399593,3.11399
239,1.29093691491922,103.838346278046,1.2840350875163564,103.85181594399593,1.682144
240,1.31670629242902,103.753460910301,1.2840350875163564,103.85181594399593,11.526777
241,1.31404986796426,103.839452778834,1.2840350875163564,103.85181594399593,3.592783
242,1.32780887766582,103.906399584482,1.2840350875163564,103.85181594399593,7.767223
243,1.3233259419597,103.792045837686,1.2840350875163564,103.85181594399593,7.94498
244,1.29570993713335,103.827568387283,1.2840350875163564,103.85181594399593,2.991436
245,1.29291188755951,103.825071632136,1.2840350875163564,103.85181594399593,3.134085
246,1.28093474456197,103.849822465734,1.2840350875163564,103.85181594399593,0.408346
247,1.32277514689737,103.909811553258,1.2840350875163564,103.85181594399593,7.746543
248,,,1.2840350875163564,103.85181594399593,
249,1.30637270876178,103.88708549006,1.2840350875163564,103.85181594399593,4.637664
250,1.28276774449777,103.783347843305,1.2840350875163564,103.85181594399593,7.621223
251,1.30960601605573,103.760954311628,1.2840350875163564,103.85181594399593,10.499965
252,1.27929478959373,103.850552555075,1.2840350875163564,103.85181594399593,0.542689
253,1.34332356903844,103.869848204959,1.2840350875163564,103.85181594399593,6.856095
254,1.30844090346115,103.801929438373,1.2840350875163564,103.85181594399593,6.173065
255,1.31640485669867,103.887906763671,1.2840350875163564,103.85181594399593,5.379982
256,1.29853287675519,103.836926078416,1.2840350875163564,103.85181594399593,2.305629
257,1.30980898738366,103.834917913837,1.2840350875163564,103.85181594399593,3.414506
258,1.29975694405753,103.860668666503,1.2840350875163564,103.85181594399593,1.998215
259,1.31938865407237,103.908010725574,1.2840350875163564,103.85181594399593,7.375237
260,1.31953348960235,103.847029859453,1.2840350875163564,103.85181594399593,3.961205
261,1.31660680940599,103.853325577811,1.2840350875163564,103.85181594399593,3.60553
262,1.32213342822747,103.853199661872,1.2840350875163564,103.85181594399593,4.215532
263,1.30663349872782,103.825944954631,1.2840350875163564,103.85181594399593,3.812342
264,1.29434105033385,103.828440282424,1.2840350875163564,103.85181594399593,2.84016
265,1.31782799598861,103.851970497394,1.2840350875163564,103.85181594399593,3.736685
266,1.30042006162394,103.845957552922,1.2840350875163564,103.85181594399593,1.925509
267,1.29825892605471,103.76504947778,1.2840350875163564,103.85181594399593,9.783611
268,1.28070938808957,103.785323249072,1.2840350875163564,103.85181594399593,7.409223
269,1.29269478978815,103.820411467009,1.2840350875163564,103.85181594399593,3.623849
270,1.31544838531983,103.840354841468,1.2840350875163564,103.85181594399593,3.70031
271,1.29181865625912,103.82516074139,1.2840350875163564,103.85181594399593,3.088829
272,1.32784510851012,103.843709435735,1.2840350875163564,103.85181594399593,4.92758
273,1.31431128029729,103.890714083323,1.2840350875163564,103.85181594399593,5.47248
274,1.33126770998936,103.840604012189,1.2840350875163564,103.85181594399593,5.369728
275,1.31607412947418,103.891092837354,1.2840350875163564,103.85181594399593,5.626535
276,1.31353535987581,103.882362870576,1.2840350875163564,103.85181594399593,4.711459
277,1.309801785805,103.827540183798,1.2840350875163564,103.85181594399593,3.926412
278,1.31271363894631,103.800983401533,1.2840350875163564,103.85181594399593,6.485373
279,1.29449097781879,103.822065328522,1.2840350875163564,103.85181594399593,3.507044
280,1.31317508970172,103.84379589573,1.2840350875163564,103.85181594399593,3.343489
281,1.30812038350771,103.837940839529,1.2840350875163564,103.85181594399593,3.078517
282,1.29829067681172,103.833377647901,1.2840350875163564,103.85181594399593,2.587577
283,1.32357072236801,103.756665606511,1.2840350875163564,103.85181594399593,11.456261
284,1.32756140104682,103.843705507242,1.2840350875163564,103.85181594399593,4.896823
285,1.30369521339223,103.823081041412,1.2840350875163564,103.85181594399593,3.86688
286,1.29446098581955,103.8276209036,1.2840350875163564,103.85181594399593,2.929111
287,1.31641321892509,103.757451263299,1.2840350875163564,103.85181594399593,11.095434
288,1.31283005660824,103.890193955593,1.2840350875163564,103.85181594399593,5.327327
289,1.31559997820356,103.851787324083,1.2840350875163564,103.85181594399593,3.490284
290,1.32810062850729,103.842349999219,1.2840350875163564,103.85181594399593,4.985124
291,1.31032066930575,103.838400921041,1.2840350875163564,103.85181594399593,3.267545
292,1.29612371629415,103.837596960133,1.2840350875163564,103.85181594399593,2.071452
293,1.29997909930352,103.825522814492,1.2840350875163564,103.85181594399593,3.41626
294,1.31286931612854,103.885753141885,1.2840350875163564,103.85181594399593,4.942727
295,1.2968140340697,103.767536280823,1.2840350875163564,103.85181594399593,9.485444
296,1.29560520303559,103.829406938324,1.2840350875163564,103.85181594399593,2.802939
297,1.32357151793004,103.841133415932,1.2840350875163564,103.85181594399593,4.530505
298,1.32791955421654,103.86384632382,1.2840350875163564,103.85181594399593,5.033836
299,1.31819899592367,103.848906082215,1.2840350875163564,103.85181594399593,3.791524
300,1.30710474181654,103.867087818477,1.2840350875163564,103.85181594399593,3.065279
301,1.31336434016643,103.887597407486,1.2840350875163564,103.85181594399593,5.135673
302,,,1.2840350875163564,103.85181594399593,
303,1.31590666330907,103.839947799817,1.2840350875163564,103.85181594399593,3.763576
304,1.28119672755422,103.783478346718,1.2840350875163564,103.85181594399593,7.611886
305,1.30259284877615,103.829675836055,1.2840350875163564,103.85181594399593,3.206571
306,1.31052198796192,103.80763942241,1.2840350875163564,103.85181594399593,5.722702
307,1.31806066192041,103.839620275815,1.2840350875163564,103.85181594399593,3.999703
308,1.31043767328056,103.825040084753,1.2840350875163564,103.85181594399593,4.171709
309,1.32532360161851,103.851776439038,1.2840350875163564,103.85181594399593,4.565473
310,1.30572071122629,103.824830770408,1.2840350875163564,103.85181594399593,3.843064
311,1.30656259650495,103.837800731046,1.2840350875163564,103.85181594399593,2.939021
312,1.29522123322474,103.827149602901,1.2840350875163564,103.85181594399593,3.010948
313,1.3047460376708,103.840877644324,1.2840350875163564,103.85181594399593,2.593552
314,1.29551395924241,103.838907866844,1.2840350875163564,103.85181594399593,1.916966
315,1.32462490510501,103.841341512332,1.2840350875163564,103.85181594399593,4.637125
316,1.31616396718925,103.827763425695,1.2840350875163564,103.85181594399593,4.448225
317,1.29464541913191,103.767167582575,1.2840350875163564,103.85181594399593,9.493418
318,1.31846920213332,103.828143736822,1.2840350875163564,103.85181594399593,4.630121
319,1.24296399581113,103.837106213588,1.2840350875163564,103.85181594399593,4.827486
320,,,1.2840350875163564,103.85181594399593,
321,1.29293899351003,103.821693138843,1.2840350875163564,103.85181594399593,3.493996
322,1.31285376960405,103.84210742583,1.2840350875163564,103.85181594399593,3.364814
323,1.30656259650495,103.837800731046,1.2840350875163564,103.85181594399593,2.939021
324,1.29371532764206,103.837276710508,1.2840350875163564,103.85181594399593,1.940094
325,,,1.2840350875163564,103.85181594399593,
326,1.3164463549549,103.846258551824,1.2840350875163564,103.85181594399593,3.636847
327,1.32751884756176,103.862564898481,1.2840350875163564,103.85181594399593,4.954788
328,1.31997545891749,103.824304362753,1.2840350875163564,103.85181594399593,5.016775
329,1.29380093107283,103.842145033288,1.2840350875163564,103.85181594399593,1.524628
330,1.33335004690133,103.844102860065,1.2840350875163564,103.85181594399593,5.520144
331,1.30803126826052,103.836183107285,1.2840350875163564,103.85181594399593,3.172899
332,1.30996393214841,103.796330683977,1.2840350875163564,103.85181594399593,6.808157
333,1.30562191514323,103.783821726393,1.2840350875163564,103.85181594399593,7.934703
334,1.32505522536131,103.865178186819,1.2840350875163564,103.85181594399593,4.773352
335,1.32899344664489,103.91347731741,1.2840350875163564,103.85181594399593,8.473793
336,1.29531113116987,103.828936725741,1.2840350875163564,103.85181594399593,2.83515
337,1.32462194319897,103.849957588255,1.2840350875163564,103.85181594399593,4.492648
338,1.32242172407521,103.848172032797,1.2840350875163564,103.85181594399593,4.263925
339,1.32084379385904,103.823206216568,1.2840350875163564,103.85181594399593,5.167565
340,1.27940014288617,103.847329579148,1.2840350875163564,103.85181594399593,0.715514
341,1.30282839710937,103.826046096526,1.2840350875163564,103.85181594399593,3.541689
342,1.31793261282558,103.826490590389,1.2840350875163564,103.85181594399593,4.689665
343,1.29884647201804,103.837351959315,1.2840350875163564,103.85181594399593,2.296403
344,1.30029013610626,103.816057618756,1.2840350875163564,103.85181594399593,4.36667
345,1.32037255609864,103.912642849629,1.2840350875163564,103.85181594399593,7.872122
346,1.32709863575898,103.86606572723,1.2840350875163564,103.85181594399593,5.018885
347,1.25177730904166,103.847671939013,1.2840350875163564,103.85181594399593,3.596591
348,1.31392676595811,103.843104093225,1.2840350875163564,103.85181594399593,3.444535
349,1.32958044212107,103.868188327271,1.2840350875163564,103.85181594399593,5.355655
350,1.30197836876806,103.839759023144,1.2840350875163564,103.85181594399593,2.395217
351,1.311780119269,103.884605770106,1.2840350875163564,103.85181594399593,4.767474
352,1.32179079194777,103.812522188467,1.2840350875163564,103.85181594399593,6.045881
353,1.33143049540259,103.79500253329,1.2840350875163564,103.85181594399593,8.212381
354,1.34071832478507,103.837072715179,1.2840350875163564,103.85181594399593,6.478946
355,1.29008339576408,103.839199219609,1.2840350875163564,103.85181594399593,1.555274
356,1.31520570234631,103.889925313896,1.2840350875163564,103.85181594399593,5.465134
357,1.28404487854559,103.842590753293,1.2840350875163564,103.85181594399593,1.026688
358,1.29787108350456,103.835056333202,1.2840350875163564,103.85181594399593,2.412386
359,1.30325877748306,103.828469246045,1.2840350875163564,103.85181594399593,3.357007
