,hdb_lat,hdb_lon,hawker_lat,hawker_lon,distance
2101,1.334799733,103.8541555,1.336039,103.852942,0.192396
2102,1.334803977,103.8657878,1.339796,103.87209,0.892531
2103,1.334821399,103.8552729,1.335231,103.857036,0.201374
2104,1.334840353,103.9306378,1.333246,103.930602,0.17634
2105,1.334863952,103.8674116,1.339796,103.87209,0.75399
2106,1.334869769,103.9125268,1.333159,103.914054,0.254306
2107,1.334881942,103.9117789,1.333159,103.914054,0.316865
2108,1.334889914,103.9133862,1.333159,103.914054,0.205318
2109,1.334897237,103.9150068,1.333159,103.914054,0.219515
2110,1.334902876,103.9278382,1.333246,103.930602,0.358011
2111,1.33493172,103.866125,1.339796,103.87209,0.854392
2112,1.334948203,103.8795406,1.339796,103.87209,0.987356
2113,1.334955931,103.8815811,1.32785,103.887129,0.999297
2114,1.334969958,103.8571925,1.335231,103.857036,0.033712
2115,1.334972463,103.8652343,1.335231,103.857036,0.912832
2116,1.334984001,103.9127601,1.333159,103.914054,0.247908
2117,1.33500895,103.8807063,1.32645,103.885044,1.062413
2118,1.335013326,103.8517784,1.334548,103.851999,0.05701
2119,1.335034455,103.8655056,1.339796,103.87209,0.902312
2120,1.335036457,103.919312,1.333159,103.914054,0.620895
2121,1.335201434,103.878703,1.339796,103.87209,0.894282
2122,1.335210354,103.8461629,1.338093,103.844732,0.356313
2123,1.335210638,103.8657763,1.339796,103.87209,0.866481
2124,1.335221458,103.8476536,1.338475,103.849513,0.415028
2125,1.335255178,103.6950834,1.34126,103.697404,0.712439
2126,1.335263461,103.8485168,1.338475,103.849513,0.372019
2127,1.335277509,103.6947762,1.34126,103.697404,0.723273
2128,1.335294011,103.8498882,1.334548,103.851999,0.248972
2129,1.33529629,103.8492578,1.334548,103.851999,0.316089
2130,1.335299059,103.724713,1.334589,103.72152,0.363918
2131,1.335306472,103.9134622,1.333159,103.914054,0.246421
2132,1.335340885,103.911905,1.333159,103.914054,0.339713
2133,1.335341002,103.8548594,1.336039,103.852942,0.226916
2134,1.335347022,103.8654516,1.339796,103.87209,0.887587
2135,1.335350733,103.8440271,1.338093,103.844732,0.313209
2136,1.335355004,103.8470299,1.338093,103.844732,0.396306
2137,1.335368575,103.699358,1.34126,103.697404,0.68678
2138,1.335407648,103.724261,1.334589,103.72152,0.318192
2139,1.335410349,103.8504235,1.334548,103.851999,0.199588
2140,1.33541318,103.7002893,1.34126,103.697404,0.721862
2141,1.33541494,103.8651688,1.335231,103.857036,0.905323
2142,1.335416066,103.9223501,1.331781,103.924844,0.488459
2143,1.335425617,103.6969347,1.34126,103.697404,0.647247
2144,1.335453532,103.863388,1.335231,103.857036,0.707339
2145,1.335466498,103.9192884,1.333159,103.914054,0.635962
2146,1.335481474,103.8626538,1.335231,103.857036,0.625815
2147,1.335491356,103.8476914,1.338475,103.849513,0.387223
2148,1.33550104,103.697514,1.34126,103.697404,0.636914
2149,1.335501322,103.8802315,1.339796,103.87209,1.022968
2150,1.335520967,103.6998269,1.34126,103.697404,0.689504
2151,1.33553724,103.698482,1.34126,103.697404,0.644066
2152,1.335573731,103.92382,1.331781,103.924844,0.434589
2153,1.335576195,103.9115458,1.333159,103.914054,0.386466
2154,1.335597279,103.6944863,1.34126,103.697404,0.705341
2155,1.335622393,103.8488515,1.338475,103.849513,0.323904
2156,1.335636498,103.9132694,1.333159,103.914054,0.287528
2157,1.335658357,103.8500776,1.334548,103.851999,0.246573
2158,1.335664343,103.9373217,1.331987,103.938733,0.435901
2159,1.335679446,103.7051412,1.34126,103.697404,1.059345
2160,1.335687004,103.7878317,1.339376,103.775995,1.379009
2161,1.335691638,103.7043017,1.34126,103.697404,0.984065
2162,1.335692554,103.7879191,1.339376,103.775995,1.388124
2163,1.335704025,103.7240782,1.334589,103.72152,0.310251
2164,1.335704462,103.879466,1.339796,103.87209,0.93729
2165,1.335736159,103.7877157,1.339376,103.775995,1.36507
2166,1.335738874,103.8584084,1.335231,103.857036,0.162731
2167,1.335740847,103.8656656,1.339796,103.87209,0.843943
2168,1.335743987,103.6957769,1.34126,103.697404,0.636245
2169,1.335757237,103.8567896,1.335231,103.857036,0.064326
2170,1.335763043,103.7226688,1.334589,103.72152,0.182205
2171,1.335765023,103.8468026,1.338093,103.844732,0.34549
2172,1.335769298,103.9127796,1.333159,103.914054,0.321596
2173,1.335775995,103.6954323,1.34126,103.697404,0.644874
2174,1.33577919,103.9379116,1.331987,103.938733,0.429169
2175,1.335787912,103.847992,1.338475,103.849513,0.341959
2176,1.335801698,103.6951451,1.34126,103.697404,0.653813
2177,1.335803034,103.7209806,1.334589,103.72152,0.147052
2178,1.335803545,103.7203137,1.334589,103.72152,0.189891
2179,1.33583762,103.8457312,1.338093,103.844732,0.273057
2180,1.33583775,103.845163,1.338093,103.844732,0.253945
2181,1.335844658,103.6972932,1.34126,103.697404,0.598928
2182,1.335851182,103.9367776,1.331987,103.938733,0.479506
2183,1.335853855,103.8789327,1.339796,103.87209,0.877453
2184,1.335865372,103.8537511,1.336039,103.852942,0.092068
2185,1.335872263,103.9354009,1.331987,103.938733,0.567521
2186,1.335872533,103.6948382,1.34126,103.697404,0.660619
2187,1.335884354,103.8439913,1.338093,103.844732,0.257757
2188,1.335907292,103.922634,1.331781,103.924844,0.518332
2189,1.335913149,103.6994258,1.34126,103.697404,0.632595
2190,1.335925042,103.9384609,1.331987,103.938733,0.4365
2191,1.335934062,103.9388663,1.331987,103.938733,0.436698
2192,1.335938753,103.8542882,1.336039,103.852942,0.150227
2193,1.335960987,103.7008403,1.34126,103.697404,0.699693
2194,1.335961068,103.9359901,1.331987,103.938733,0.535053
2195,1.335969764,103.8497768,1.338475,103.849513,0.278568
2196,1.335972774,103.924883,1.331781,103.924844,0.463525
2197,1.335973352,103.6945678,1.34126,103.697404,0.664342
2198,1.335973416,103.9236903,1.331781,103.924844,0.481028
2199,1.335979527,103.8489539,1.338475,103.849513,0.282865
2200,1.33598238,103.7231279,1.334589,103.72152,0.236133
2201,1.335985469,103.723866,1.334589,103.72152,0.30333
2202,1.335989551,103.6999742,1.34126,103.697404,0.64919
2203,1.335993391,103.7056175,1.34126,103.697404,1.083822
2204,1.335998992,103.9362745,1.331987,103.938733,0.521213
2205,1.336008253,103.8630209,1.335231,103.857036,0.671578
2206,1.336020169,103.8485138,1.338475,103.849513,0.293337
2207,1.336023542,103.7881309,1.339376,103.775995,1.400545
2208,1.336055939,103.8635995,1.335231,103.857036,0.736122
2209,1.336072095,103.9348306,1.333246,103.930602,0.564904
2210,1.336073093,103.6967154,1.34126,103.697404,0.578639
2211,1.336073653,103.8798538,1.339796,103.87209,0.957057
2212,1.33607704,103.7050502,1.34126,103.697404,1.025938
2213,1.336096579,103.7382192,1.343442,103.737781,0.813682
2214,1.336100365,103.7878488,1.339376,103.775995,1.368022
2215,1.336111403,103.721401,1.334589,103.72152,0.16886
2216,1.336123905,103.6982896,1.34126,103.697404,0.576412
2217,1.336151468,103.7226334,1.334589,103.72152,0.21261
2218,1.336153754,103.9126723,1.333159,103.914054,0.365105
2219,1.336161152,103.6979399,1.34126,103.697404,0.56695
2220,1.336161553,103.7197834,1.334589,103.72152,0.259976
2221,1.336161756,103.9214926,1.331781,103.924844,0.611356
2222,1.336181973,103.9340432,1.333246,103.930602,0.502056
2223,1.336190797,103.6957924,1.34126,103.697404,0.588522
2224,1.336205595,103.7041774,1.34126,103.697404,0.938394
2225,1.336206911,103.9190168,1.333159,103.914054,0.647014
2226,1.33621989,103.9343276,1.333246,103.930602,0.529192
2227,1.336221986,103.8811033,1.339796,103.87209,1.078127
2228,1.336231496,103.8540431,1.336039,103.852942,0.124376
2229,1.336264089,103.8456262,1.338093,103.844732,0.22539
2230,1.336264137,103.8449074,1.338093,103.844732,0.203166
2231,1.336268208,103.8583152,1.335231,103.857036,0.182812
2232,1.336277758,103.8440449,1.338093,103.844732,0.214792
2233,1.336283329,103.859027,1.335231,103.857036,0.250273
2234,1.336284836,103.8494058,1.338475,103.849513,0.242471
2235,1.336285352,103.8484431,1.338475,103.849513,0.269814
2236,1.336285362,103.8484286,1.338475,103.849513,0.270529
2237,1.336285709,103.8474794,1.338475,103.849513,0.331395
2238,1.336292448,103.9261017,1.331781,103.924844,0.518117
2239,1.336293914,103.9212423,1.331781,103.924844,0.640064
2240,1.336301401,103.8514884,1.336039,103.852942,0.164352
2241,1.336311803,103.9223922,1.331781,103.924844,0.570479
2242,1.336316022,103.9374579,1.331987,103.938733,0.499272
2243,1.336328139,103.8507564,1.334548,103.851999,0.24056
2244,1.336354906,103.9202036,1.331781,103.924844,0.722835
2245,1.336372744,103.7032199,1.34126,103.697404,0.84319
2246,1.336375666,103.7234505,1.334589,103.72152,0.29187
2247,1.336398275,103.7018633,1.34126,103.697404,0.731631
2248,1.33640567,103.7430754,1.343442,103.737781,0.97597
2249,1.336409713,103.7024789,1.34126,103.697404,0.778857
2250,1.336414673,103.7207737,1.334589,103.72152,0.218291
2251,1.336419028,103.9209933,1.331781,103.924844,0.668329
2252,1.336419847,103.9248327,1.331781,103.924844,0.512941
2253,1.336426604,103.8566081,1.335231,103.857036,0.140519
2254,1.336456834,103.852111,1.336039,103.852942,0.10338
2255,1.336462568,103.9378955,1.331987,103.938733,0.503586
2256,1.336466583,103.8532214,1.336039,103.852942,0.056588
2257,1.336477172,103.8803459,1.339796,103.87209,0.989371
2258,1.33648744,103.6956145,1.34126,103.697404,0.564053
2259,1.336489677,103.7007574,1.34126,103.697404,0.64615
2260,1.336523897,103.6944939,1.34126,103.697404,0.615746
2261,1.336549399,103.7045829,1.34126,103.697404,0.953733
2262,1.336582219,103.9367073,1.331987,103.938733,0.555882
2263,1.336584653,103.7376233,1.343442,103.737781,0.758453
2264,1.33658939,103.7201863,1.334589,103.72152,0.266377
2265,1.336593345,103.6947739,1.34126,103.697404,0.59325
2266,1.336596601,103.6953782,1.34126,103.697404,0.562785
2267,1.336619865,103.6950912,1.34126,103.697404,0.574024
2268,1.336630599,103.9257485,1.331781,103.924844,0.54561
2269,1.336634513,103.7226004,1.334589,103.72152,0.256155
2270,1.336636818,103.9189953,1.333159,103.914054,0.671038
2271,1.336636993,103.9282078,1.333246,103.930602,0.459988
2272,1.336639559,103.9212844,1.331781,103.924844,0.667497
2273,1.336642207,103.6979897,1.34126,103.697404,0.514756
2274,1.336642549,103.6972028,1.34126,103.697404,0.511065
2275,1.336660095,103.9216247,1.331781,103.924844,0.647631
2276,1.336660552,103.7037303,1.34126,103.697404,0.868529
2277,1.336668967,103.8583536,1.335231,103.857036,0.216296
2278,1.336679135,103.6983332,1.34126,103.697404,0.516977
2279,1.33668715,103.7380592,1.343442,103.737781,0.747558
2280,1.336710985,103.8454729,1.338093,103.844732,0.173642
2281,1.336711091,103.8438782,1.338093,103.844732,0.179938
2282,1.336746107,103.8576159,1.335231,103.857036,0.179533
2283,1.336746255,103.8505246,1.338475,103.849513,0.221844
2284,1.336750357,103.8517944,1.336039,103.852942,0.149995
2285,1.336761278,103.7429663,1.343442,103.737781,0.937398
2286,1.336774929,103.8633064,1.335231,103.857036,0.718409
2287,1.336792064,103.9219826,1.331781,103.924844,0.639086
2288,1.336818079,103.7239146,1.334589,103.72152,0.363003
2289,1.336826001,103.8626133,1.335231,103.857036,0.645265
2290,1.336828968,103.7211176,1.334589,103.72152,0.2517
2291,1.336833891,103.7425445,1.343442,103.737781,0.902742
2292,1.336849222,103.8811415,1.339796,103.87209,1.058724
2293,1.336850142,103.7023136,1.34126,103.697404,0.732332
2294,1.336852997,103.7010382,1.34126,103.697404,0.633279
2295,1.33685328,103.7004773,1.34126,103.697404,0.595328
2296,1.336876825,103.7245563,1.334589,103.72152,0.422112
2297,1.336885783,103.7027397,1.34126,103.697404,0.765866
2298,1.336891377,103.6966388,1.34126,103.697404,0.490509
2299,1.336907297,103.7019821,1.34126,103.697404,0.70088
2300,1.336910298,103.8540304,1.336039,103.852942,0.154771
2301,1.336954394,103.9289606,1.333246,103.930602,0.448903
2302,1.336957064,103.6956682,1.34126,103.697404,0.513517
2303,1.336960114,103.8594897,1.335231,103.857036,0.333352
2304,1.336978387,103.7042794,1.34126,103.697404,0.899784
2305,1.336981611,103.7197722,1.334589,103.72152,0.328372
2306,1.337011008,103.7387873,1.343442,103.737781,0.719871
2307,1.337019505,103.7033882,1.34126,103.697404,0.814485
2308,1.337029296,103.8503828,1.338475,103.849513,0.186882
2309,1.337030603,103.9232846,1.331781,103.924844,0.605861
2310,1.337053921,103.8514956,1.336039,103.852942,0.196228
2311,1.337071716,103.6982607,1.34126,103.697404,0.472831
2312,1.33707182,103.6979383,1.34126,103.697404,0.466909
2313,1.337083957,103.853541,1.336039,103.852942,0.133397
2314,1.337132693,103.6951094,1.34126,103.697404,0.522963
2315,1.33714404,103.9284338,1.333246,103.930602,0.493971
2316,1.337161364,103.8583536,1.335231,103.857036,0.258964
2317,1.337165074,103.9198931,1.333159,103.914054,0.78645
2318,1.337165276,103.8572288,1.335231,103.857036,0.214956
2319,1.337174017,103.695529,1.34126,103.697404,0.497666
2320,1.337176514,103.8525431,1.336039,103.852942,0.133385
2321,1.337190346,103.722004,1.334589,103.72152,0.292643
2322,1.337191474,103.7419419,1.343442,103.737781,0.831936
2323,1.337216728,103.700758,1.34126,103.697404,0.582418
2324,1.337233443,103.8588411,1.335231,103.857036,0.29897
2325,1.337236504,103.9189244,1.333159,103.914054,0.705034
2326,1.337249651,103.7376747,1.343442,103.737781,0.68482
2327,1.337269998,103.8628066,1.335231,103.857036,0.680634
2328,1.337271661,103.7243555,1.334589,103.72152,0.433095
2329,1.337332246,103.721601,1.334589,103.72152,0.303468
2330,1.337356664,103.8503907,1.338475,103.849513,0.157585
2331,1.337359769,103.8511978,1.338475,103.849513,0.224418
2332,1.337362726,103.7196027,1.334589,103.72152,0.373626
2333,1.33737121,103.8531134,1.336039,103.852942,0.148539
2334,1.337373144,103.7750432,1.339376,103.775995,0.245494
2335,1.337377352,103.842656,1.338093,103.844732,0.244213
2336,1.337387468,103.7385276,1.343442,103.737781,0.674615
2337,1.337393842,103.8431836,1.338093,103.844732,0.188868
2338,1.337429658,103.9231549,1.331781,103.924844,0.652274
2339,1.337450347,103.7223956,1.334589,103.72152,0.331059
2340,1.337460885,103.723845,1.334589,103.72152,0.409626
2341,1.337480828,103.7040163,1.34126,103.697404,0.846251
2342,1.33750482,103.8578395,1.335231,103.857036,0.266855
2343,1.337539566,103.7731611,1.339376,103.775995,0.375101
2344,1.337552089,103.9254493,1.331781,103.924844,0.641683
2345,1.337564401,103.7428811,1.343442,103.737781,0.862869
2346,1.337571869,103.8588439,1.335231,103.857036,0.327842
2347,1.337587346,103.9219636,1.331781,103.924844,0.717613
2348,1.337641561,103.9189062,1.333159,103.914054,0.732991
2349,1.337645866,103.9289908,1.333246,103.930602,0.518506
2350,1.337667461,103.7241548,1.334589,103.72152,0.449281
2351,1.337697823,103.7191457,1.334589,103.72152,0.433577
2352,1.337699664,103.7227903,1.334589,103.72152,0.371881
2353,1.337725927,103.7201847,1.334589,103.72152,0.377358
2354,1.337773028,103.7751307,1.339376,103.775995,0.201666
2355,1.337783376,103.8525075,1.336039,103.852942,0.198853
2356,1.337786345,103.7381319,1.343442,103.737781,0.626591
2357,1.337803821,103.7419978,1.343442,103.737781,0.780325
2358,1.337804522,103.8507933,1.338475,103.849513,0.160618
2359,1.337812954,103.8443319,1.338093,103.844732,0.054236
2360,1.337814657,103.8451309,1.338093,103.844732,0.054019
2361,1.337814968,103.7221848,1.334589,103.72152,0.364303
2362,1.337825465,103.7400934,1.343442,103.737781,0.672255
2363,1.337837952,103.9249737,1.331781,103.924844,0.669902
2364,1.337854664,103.7214627,1.334589,103.72152,0.361157
2365,1.337868794,103.7448742,1.343442,103.737781,1.001459
2366,1.337869388,103.7441144,1.343442,103.737781,0.93621
2367,1.337880501,103.8566128,1.335231,103.857036,0.29673
2368,1.337888414,103.7466041,1.343442,103.737781,1.158129
2369,1.337890206,103.7460393,1.343442,103.737781,1.105229
2370,1.337890377,103.7424281,1.343442,103.737781,0.802685
2371,1.337891083,103.7196814,1.334589,103.72152,0.418552
2372,1.337935868,103.7005865,1.34126,103.697404,0.510438
2373,1.337936443,103.6992828,1.34126,103.697404,0.42282
2374,1.337964912,103.7740157,1.339376,103.775995,0.269938
2375,1.337966734,103.6981225,1.34126,103.697404,0.372828
2376,1.337974716,103.7001717,1.34126,103.697404,0.476276
2377,1.337974917,103.6996976,1.34126,103.697404,0.443963
2378,1.337998306,103.6963201,1.34126,103.697404,0.380299
2379,1.338002612,103.7726033,1.339376,103.775995,0.406864
2380,1.338018677,103.6969043,1.34126,103.697404,0.362698
2381,1.338025856,103.922835,1.331781,103.924844,0.725818
2382,1.338028458,103.6973568,1.34126,103.697404,0.357366
2383,1.338045314,103.7024297,1.34126,103.697404,0.662705
2384,1.338053697,103.8572869,1.335231,103.857036,0.313366
2385,1.338070816,103.8494572,1.338475,103.849513,0.045122
2386,1.338074586,103.7234321,1.334589,103.72152,0.440261
2387,1.33808525,103.9220907,1.331781,103.924844,0.761463
2388,1.338132418,103.701603,1.34126,103.697404,0.581354
2389,1.338139429,103.7219138,1.334589,103.72152,0.395027
2390,1.338180626,103.721189,1.334589,103.72152,0.398848
2391,1.338202368,103.7745226,1.339376,103.775995,0.209027
2392,1.338211253,103.7031556,1.34126,103.697404,0.723439
2393,1.338226031,103.8485969,1.338475,103.849513,0.105604
2394,1.338249143,103.852482,1.336039,103.852942,0.249691
2395,1.338255927,103.8593031,1.335231,103.857036,0.418969
2396,1.33828124,103.7370147,1.343442,103.737781,0.576988
2397,1.338283659,103.858468,1.335231,103.857036,0.373277
2398,1.338304798,103.7735416,1.339376,103.775995,0.297623
2399,1.338306908,103.8428428,1.338093,103.844732,0.211574
2400,1.338324534,103.7008562,1.34126,103.697404,0.502953
2401,1.338327809,103.6976379,1.34126,103.697404,0.32527
2402,1.338331334,103.8457371,1.338093,103.844732,0.114919
2403,1.33835413,103.7035857,1.34126,103.697404,0.759295
2404,1.338361705,103.7359112,1.343442,103.737781,0.599055
2405,1.338387692,103.6981926,1.34126,103.697404,0.329508
2406,1.33840275,103.7726858,1.339376,103.775995,0.38368
2407,1.338421577,103.6963857,1.34126,103.697404,0.333691
2408,1.338423949,103.7468549,1.343442,103.737781,1.152229
2409,1.338436396,103.7426669,1.343442,103.737781,0.775898
2410,1.338439874,103.8433901,1.338093,103.844732,0.154186
2411,1.338457974,103.6995644,1.34126,103.697404,0.392177
2412,1.338459241,103.7442222,1.343442,103.737781,0.904113
2413,1.338468625,103.7438082,1.343442,103.737781,0.867379
2414,1.338512067,103.7745698,1.339376,103.775995,0.185156
2415,1.338514379,103.721678,1.334589,103.72152,0.434404
2416,1.338523747,103.7234835,1.334589,103.72152,0.486876
2417,1.338531459,103.7015451,1.34126,103.697404,0.550835
2418,1.338538229,103.7462234,1.343442,103.737781,1.084789
2419,1.338573457,103.7208358,1.334589,103.72152,0.447112
2420,1.338577829,103.745138,1.343442,103.737781,0.979616
2421,1.338582797,103.8571924,1.340261,103.854395,0.36243
2422,1.338601486,103.8579141,1.335231,103.857036,0.38529
2423,1.3386055,103.7000792,1.34126,103.697404,0.418082
2424,1.338607526,103.8535156,1.340261,103.854395,0.207379
2425,1.338624065,103.8483798,1.338475,103.849513,0.127186
2426,1.33862554,103.8477693,1.338475,103.849513,0.194768
2427,1.338648767,103.8446273,1.338093,103.844732,0.062549
2428,1.338649018,103.8457038,1.338093,103.844732,0.124405
2429,1.338662946,103.7456695,1.343442,103.737781,1.02468
2430,1.338669111,103.7402925,1.343442,103.737781,0.597205
2431,1.338670482,103.7191352,1.334589,103.72152,0.523564
2432,1.338718312,103.8591946,1.335231,103.857036,0.454318
2433,1.338744965,103.8472528,1.338475,103.849513,0.253301
2434,1.33874588,103.7724386,1.339376,103.775995,0.401875
2435,1.338757037,103.722157,1.334589,103.72152,0.4663
2436,1.338774304,103.7752542,1.339376,103.775995,0.105941
2437,1.338775749,103.7356043,1.343442,103.737781,0.570006
2438,1.338784593,103.7433012,1.343442,103.737781,0.801641
2439,1.338785343,103.8468731,1.338093,103.844732,0.250278
2440,1.338797914,103.7348077,1.343442,103.737781,0.610896
2441,1.338820697,103.7236905,1.334589,103.72152,0.52659
2442,1.338844407,103.7023394,1.34126,103.697404,0.61076
2443,1.338850996,103.700455,1.34126,103.697404,0.431562
2444,1.338870889,103.7362185,1.343442,103.737781,0.534525
2445,1.338894428,103.8495383,1.338475,103.849513,0.046464
2446,1.338894938,103.7385551,1.343442,103.737781,0.510118
2447,1.338906189,103.7007513,1.34126,103.697404,0.454436
2448,1.338936352,103.7428809,1.343442,103.737781,0.755211
2449,1.338945527,103.7444522,1.343442,103.737781,0.893538
2450,1.338946411,103.7027844,1.34126,103.697404,0.651141
2451,1.338949692,103.8571389,1.340261,103.854395,0.338043
2452,1.338967611,103.6979498,1.34126,103.697404,0.260657
2453,1.338974038,103.8490021,1.338475,103.849513,0.079232
2454,1.33901613,103.8474494,1.338475,103.849513,0.237323
2455,1.339032566,103.7397738,1.343442,103.737781,0.535642
2456,1.33903532,103.6964613,1.34126,103.697404,0.267431
2457,1.339042682,103.7231462,1.334589,103.72152,0.524667
2458,1.339044798,103.8555411,1.340261,103.854395,0.185348
2459,1.339085068,103.747058,1.343442,103.737781,1.139303
2460,1.339087026,103.7725694,1.339376,103.775995,0.382569
2461,1.339094014,103.740392,1.343442,103.737781,0.561767
2462,1.339109238,103.8446874,1.338093,103.844732,0.11248
2463,1.339112085,103.7198507,1.334589,103.72152,0.533528
2464,1.339116457,103.6866098,1.34126,103.697404,1.224438
2465,1.339117748,103.6936715,1.34126,103.697404,0.478182
2466,1.33913569,103.8455629,1.338093,103.844732,0.147796
2467,1.3391488,103.8587797,1.335231,103.857036,0.474688
2468,1.339157885,103.7209314,1.334589,103.72152,0.509433
2469,1.339162623,103.8462435,1.338093,103.844732,0.205632
2470,1.339174804,103.7753414,1.339376,103.775995,0.076065
2471,1.33917578,103.8483801,1.338475,103.849513,0.147988
2472,1.339195454,103.8544509,1.340261,103.854395,0.117987
2473,1.339198163,103.6893675,1.34126,103.697404,0.922977
2474,1.339206416,103.7033975,1.34126,103.697404,0.704605
2475,1.339209815,103.7358244,1.343442,103.737781,0.516153
2476,1.339213865,103.73461,1.343442,103.737781,0.585762
2477,1.339252294,103.6956902,1.34126,103.697404,0.29268
2478,1.339253398,103.7002192,1.34126,103.697404,0.383912
2479,1.339279332,103.7234416,1.334589,103.72152,0.560993
2480,1.33928626,103.7389852,1.343442,103.737781,0.478664
2481,1.339310858,103.7720515,1.339376,103.775995,0.438928
2482,1.339365789,103.7201844,1.334589,103.72152,0.548708
2483,1.339396626,103.7006687,1.34126,103.697404,0.417683
2484,1.339404321,103.7229073,1.334589,103.72152,0.554386
2485,1.339408681,103.7726057,1.339376,103.775995,0.37721
2486,1.339430335,103.8534428,1.340261,103.854395,0.140236
2487,1.33943037,103.697684,1.34126,103.697404,0.204697
2488,1.339461143,103.6971106,1.34126,103.697404,0.201571
2489,1.339487653,103.7462264,1.343442,103.737781,1.036613
2490,1.339509223,103.8556468,1.340261,103.854395,0.162228
2491,1.339515144,103.8579708,1.340261,103.854395,0.406404
2492,1.339515666,103.857051,1.340261,103.854395,0.306859
2493,1.33952465,103.7434766,1.343442,103.737781,0.767727
2494,1.339530845,103.7378094,1.343442,103.737781,0.432487
2495,1.339534196,103.7191669,1.334589,103.72152,0.606288
2496,1.339536503,103.6897999,1.34126,103.697404,0.867448
2497,1.339541081,103.7383261,1.343442,103.737781,0.435589
2498,1.339546948,103.6889051,1.34126,103.697404,0.964617
2499,1.339563017,103.8448936,1.338093,103.844732,0.163539
2500,1.339564005,103.8485857,1.338475,103.849513,0.158588
2501,1.339571753,103.7746782,1.339376,103.775995,0.148136
2502,1.339591891,103.6963576,1.34126,103.697404,0.218136
2503,1.339598845,103.8476054,1.338475,103.849513,0.245992
2504,1.33960583,103.7471113,1.343442,103.737781,1.121662
2505,1.339614224,103.7019586,1.34126,103.697404,0.538556
2506,1.339626011,103.7444688,1.343442,103.737781,0.855568
2507,1.339647178,103.6932721,1.34126,103.697404,0.493207
2508,1.339661774,103.7001378,1.34126,103.697404,0.351845
2509,1.33969366,103.6939154,1.34126,103.697404,0.425124
2510,1.339707633,103.7346978,1.343442,103.737781,0.536884
2511,1.33971748,103.6860611,1.34126,103.697404,1.273814
2512,1.33972149,103.74409,1.343442,103.737781,0.813771
2513,1.339733216,103.6944943,1.34126,103.697404,0.365185
2514,1.339741267,103.8472642,1.338475,103.849513,0.286773
2515,1.339767995,103.7013798,1.34126,103.697404,0.47222
2516,1.33976904,103.7725561,1.339376,103.775995,0.385172
2517,1.339773151,103.8522423,1.340261,103.854395,0.24557
2518,1.339782505,103.7006677,1.34126,103.697404,0.398266
2519,1.339791488,103.7355028,1.343442,103.737781,0.476675
2520,1.339798317,103.7029436,1.34126,103.697404,0.637332
2521,1.339804088,103.7206084,1.334589,103.72152,0.585514
2522,1.33980524,103.8462812,1.338093,103.844732,0.256069
2523,1.339810297,103.6883187,1.34126,103.697404,1.023724
2524,1.339826001,103.7408222,1.343442,103.737781,0.523852
2525,1.33989545,103.7464149,1.343442,103.737781,1.037805
2526,1.339926551,103.6873543,1.34126,103.697404,1.128101
2527,1.339932705,103.7416466,1.343442,103.737781,0.57935
2528,1.339933272,103.7385145,1.343442,103.737781,0.396472
2529,1.339962696,103.7738977,1.339376,103.775995,0.242255
2530,1.339967623,103.7380411,1.343442,103.737781,0.385268
2531,1.339975979,103.74216,1.343442,103.737781,0.619984
2532,1.33999732,103.7729608,1.339376,103.775995,0.344592
2533,1.340011433,103.6938026,1.34126,103.697404,0.423909
2534,1.340020636,103.8454138,1.338093,103.844732,0.226251
2535,1.340093192,103.7031243,1.34126,103.697404,0.64955
2536,1.340111291,103.6973881,1.34126,103.697404,0.127031
2537,1.340129827,103.6966483,1.34126,103.697404,0.150633
2538,1.340149983,103.6891464,1.34126,103.697404,0.927142
2539,1.340207482,103.7215343,1.334589,103.72152,0.621265
2540,1.340210062,103.8515746,1.338475,103.849513,0.299079
2541,1.340227842,103.6859367,1.34126,103.697404,1.28128
2542,1.340236567,103.7208852,1.334589,103.72152,0.628462
2543,1.340241479,103.6935496,1.34126,103.697404,0.443492
2544,1.340263175,103.6898284,1.34126,103.697404,0.850257
2545,1.340273516,103.852085,1.340261,103.854395,0.257082
2546,1.340280167,103.707599,1.345223,103.7128,0.796082
2547,1.340327579,103.6982473,1.34126,103.697404,0.13942
2548,1.340332412,103.737928,1.343442,103.737781,0.344231
2549,1.340344128,103.6878422,1.34126,103.697404,1.068933
2550,1.3403455,103.7437109,1.343442,103.737781,0.743469
2551,1.340369897,103.6958398,1.34126,103.697404,0.199976
2552,1.340374621,103.7409366,1.343442,103.737781,0.488232
2553,1.340406911,103.7421286,1.343442,103.737781,0.58884
2554,1.340454914,103.7384267,1.343442,103.737781,0.338023
2555,1.340464868,103.7472942,1.343442,103.737781,1.108715
2556,1.340470467,103.6852343,1.34126,103.697404,1.357167
2557,1.340472364,103.7083547,1.345223,103.7128,0.721583
2558,1.340472872,103.8461425,1.338093,103.844732,0.306416
2559,1.34050041,103.7202,1.334589,103.72152,0.669957
2560,1.340508942,103.8510407,1.338475,103.849513,0.281934
2561,1.340513135,103.6988816,1.34126,103.697404,0.184014
2562,1.340521584,103.6863745,1.34126,103.697404,1.230177
2563,1.340523118,103.6891902,1.34126,103.697404,0.917732
2564,1.340536279,103.6940774,1.34126,103.697404,0.378765
2565,1.340579375,103.6871707,1.34126,103.697404,1.14134
2566,1.340607509,103.737454,1.343442,103.737781,0.315529
2567,1.340609942,103.7197823,1.334589,103.72152,0.693283
