,hdb_lat,hdb_lon,bus_lat,bus_lon,distance
3862,1.351878748,103.7185016,1.35082,103.718035,0.128071
3863,1.351879216,103.9346909,1.351351,103.933648,0.129931
3864,1.351880427,103.9631137,1.352214,103.962031,0.126011
3865,1.351884755,103.9291007,1.351576,103.92852,0.073089
3866,1.351890453,103.9322682,1.351068,103.931537,0.122034
3867,1.35191019,103.9471088,1.35245,103.947459,0.071286
3868,1.351917436,103.9528322,1.35076,103.952813,0.128001
3869,1.351918325,103.9612759,1.352092,103.961069,0.029983
3870,1.351918352,103.9596468,1.35222,103.959494,0.037439
3871,1.35191878,103.9622669,1.352214,103.962031,0.041891
3872,1.351919952,103.7536709,1.351166,103.753654,0.083389
3873,1.351922705,103.8696608,1.351073,103.870889,0.165863
3874,1.351923241,103.746722,1.352255,103.746781,0.037267
3875,1.351925128,103.7244968,1.352358,103.725528,0.124343
3876,1.351953808,103.7193967,1.353098,103.720015,0.14402
3877,1.351954311,103.7256226,1.352358,103.725528,0.045863
3878,1.351965603,103.7549837,1.352709,103.755326,0.090599
3879,1.351965749,103.9502377,1.351787,103.950505,0.035715
3880,1.351977155,103.8833135,1.350886,103.882499,0.15091
3881,1.351978864,103.7410812,1.353425,103.740884,0.161405
3882,1.351993625,103.9558732,1.352926,103.955099,0.13436
3883,1.352013709,103.9319993,1.353061,103.931951,0.115929
3884,1.352021918,103.7426886,1.351436,103.743374,0.100078
3885,1.352026403,103.8790786,1.351733,103.878642,0.058424
3886,1.352041423,103.7438448,1.351534,103.743718,0.057856
3887,1.352043477,103.7469523,1.352255,103.746781,0.030174
3888,1.352046849,103.933462,1.351351,103.933648,0.079679
3889,1.352064243,103.7205527,1.351184,103.720689,0.098508
3890,1.352076747,103.9371117,1.351469,103.936466,0.098386
3891,1.352078409,103.8732889,1.350755,103.873343,0.14646
3892,1.352086895,103.722865,1.353168,103.722369,0.131672
3893,1.352097285,103.9387394,1.35191,103.940172,0.160772
3894,1.352102995,103.9365343,1.351469,103.936466,0.070515
3895,1.352110113,103.7236879,1.350674,103.723623,0.158962
3896,1.352134009,103.9564388,1.353674,103.956436,0.170285
3897,1.35214023,103.930768,1.351198,103.930962,0.1064
3898,1.352141383,103.889541,1.352659,103.888371,0.142232
3899,1.3521417,103.9574479,1.352102,103.958666,0.135632
3900,1.352141948,103.9540103,1.35311,103.954825,0.14028
3901,1.352157369,103.9359235,1.351469,103.936466,0.097153
3902,1.352179847,103.9516954,1.351713,103.950631,0.129215
3903,1.352182556,103.9349268,1.3532,103.934538,0.120538
3904,1.352198918,103.7043799,1.351456,103.704033,0.090767
3905,1.352202953,103.8801732,1.351924,103.880253,0.032098
3906,1.352215416,103.9313859,1.353061,103.931951,0.112683
3907,1.352215713,103.7195556,1.353098,103.720015,0.110143
3908,1.352217026,103.9571261,1.352102,103.958666,0.171845
3909,1.352217048,103.9568041,1.353674,103.956436,0.166229
3910,1.352221043,103.7539799,1.351166,103.753654,0.122169
3911,1.352227945,103.9524374,1.35076,103.952813,0.167614
3912,1.352230308,103.8857111,1.352024,103.885857,0.028001
3913,1.352231111,103.8842401,1.351452,103.885241,0.140817
3914,1.352233427,103.8828416,1.351091,103.882135,0.1488
3915,1.352248316,103.7546638,1.352947,103.754953,0.083693
3916,1.352255026,103.7030813,1.351456,103.704033,0.137927
3917,1.35225585,103.9552254,1.352926,103.955099,0.075425
3918,1.352265053,103.703604,1.351456,103.704033,0.101403
3919,1.352274883,103.7422533,1.35343,103.742737,0.138607
3920,1.352280922,103.9469116,1.35245,103.947459,0.063724
3921,1.352290539,103.7152464,1.352362,103.7173,0.228679
3922,1.352303065,103.7246322,1.352358,103.725528,0.099877
3923,1.352311805,103.9327843,1.353061,103.931951,0.12435
3924,1.352318623,103.948458,1.35251,103.947572,0.100847
3925,1.352347996,103.7184384,1.352362,103.7173,0.126701
3926,1.352348619,103.7415102,1.353425,103.740884,0.137922
3927,1.35235753,103.7443959,1.351534,103.743718,0.118253
3928,1.352377701,103.7169212,1.352362,103.7173,0.042192
3929,1.352388342,103.9594434,1.35222,103.959494,0.019448
3930,1.35238866,103.9598771,1.35222,103.959494,0.046535
3931,1.352389515,103.9610416,1.352092,103.961069,0.033039
3932,1.352393583,103.7157595,1.352362,103.7173,0.171476
3933,1.352404533,103.7227097,1.353168,103.722369,0.092544
3934,1.352409842,103.8864916,1.352024,103.885857,0.08251
3935,1.352412933,103.7022212,1.352601,103.701052,0.13177
3936,1.352413467,103.9558713,1.352926,103.955099,0.102951
3937,1.352425914,103.7259246,1.352358,103.725528,0.044771
3938,1.352438279,103.8732981,1.353328,103.872836,0.111011
3939,1.352440857,103.8691775,1.352624,103.868204,0.110216
3940,1.352447185,103.9582876,1.352102,103.958666,0.056835
3941,1.352453492,103.9502389,1.351787,103.950505,0.079425
3942,1.352475829,103.9360574,1.351469,103.936466,0.120259
3943,1.352481247,103.7203994,1.353098,103.720015,0.080504
3944,1.352483814,103.7434147,1.351534,103.743718,0.110316
3945,1.352495364,103.8687497,1.352624,103.868204,0.062374
3946,1.352504741,103.9603242,1.352092,103.961069,0.094622
3947,1.352504939,103.9605945,1.352092,103.961069,0.06981
3948,1.352505102,103.9375875,1.351469,103.936466,0.16942
3949,1.352511077,103.935059,1.3532,103.934538,0.095733
3950,1.352517399,103.9315467,1.353061,103.931951,0.075083
3951,1.352524392,103.8680439,1.352624,103.868204,0.020947
3952,1.352525599,103.9633669,1.3529,103.962568,0.098075
3953,1.352526443,103.8837383,1.351452,103.885241,0.205139
3954,1.352526802,103.8795949,1.351924,103.880253,0.099029
3955,1.352538494,103.8787026,1.351733,103.878642,0.089322
3956,1.352547023,103.9490641,1.35251,103.947572,0.166104
3957,1.352547583,103.7541917,1.352947,103.754953,0.095545
3958,1.352558393,103.7544284,1.352947,103.754953,0.072491
3959,1.352563729,103.7235695,1.353168,103.722369,0.149379
3960,1.352570368,103.9572573,1.353846,103.957522,0.144096
3961,1.352609721,103.8662221,1.352624,103.868204,0.220569
3962,1.352628551,103.9586445,1.352102,103.958666,0.058272
3963,1.352628876,103.9590865,1.35222,103.959494,0.064037
3964,1.352632579,103.719401,1.353098,103.720015,0.085543
3965,1.352653389,103.8802927,1.351924,103.880253,0.080773
3966,1.352653432,103.7425731,1.35343,103.742737,0.087785
3967,1.352663872,103.7044481,1.353138,103.704844,0.068482
3968,1.352668106,103.7439621,1.351534,103.743718,0.128312
3969,1.352685281,103.9320065,1.353061,103.931951,0.042002
3970,1.352695919,103.869711,1.352624,103.868204,0.1679
3971,1.352700205,103.7152171,1.352362,103.7173,0.2348
3972,1.352703789,103.9364485,1.351469,103.936466,0.136551
3973,1.352722583,103.74124,1.353425,103.740884,0.087191
3974,1.35272298,103.7537964,1.352947,103.754953,0.131078
3975,1.352743287,103.9503836,1.351787,103.950505,0.106601
3976,1.352751596,103.7548236,1.352947,103.754953,0.025966
3977,1.352752905,103.7177634,1.352362,103.7173,0.06729
3978,1.352755419,103.9481192,1.35251,103.947572,0.06667
3979,1.352765258,103.8878761,1.352659,103.888371,0.056316
3980,1.352772196,103.8900986,1.353659,103.891002,0.14044
3981,1.352779845,103.7228586,1.353168,103.722369,0.069361
3982,1.352784682,103.8734467,1.353328,103.872836,0.09071
3983,1.352790912,103.744536,1.351534,103.743718,0.166143
3984,1.352804865,103.9511457,1.351787,103.950505,0.133235
3985,1.352804913,103.7167405,1.352362,103.7173,0.079219
3986,1.352819988,103.7260349,1.352358,103.725528,0.076105
3987,1.352824319,103.7249823,1.352358,103.725528,0.079668
3988,1.352840291,103.9355209,1.3532,103.934538,0.116393
3989,1.352840462,103.8671648,1.352624,103.868204,0.118102
3990,1.352865118,103.7404386,1.353385,103.740262,0.060753
3991,1.352865553,103.7032805,1.353138,103.704844,0.176589
3992,1.352867474,103.956735,1.353674,103.956436,0.095187
3993,1.352881785,103.8702368,1.351073,103.870889,0.212769
3994,1.352883485,103.8678228,1.352624,103.868204,0.051215
3995,1.352883726,103.70248,1.352601,103.701052,0.161966
3996,1.352889977,103.8866573,1.352024,103.885857,0.130773
3997,1.35290197,103.8688354,1.352624,103.868204,0.076696
3998,1.352905289,103.9525392,1.353712,103.952896,0.097641
3999,1.352908458,103.8889723,1.352659,103.888371,0.07238
4000,1.352912774,103.9383574,1.35191,103.940172,0.230383
4001,1.352913939,103.7160727,1.352362,103.7173,0.1496
4002,1.352914538,103.7038285,1.353138,103.704844,0.115683
4003,1.352917221,103.8856799,1.352024,103.885857,0.100715
4004,1.352917261,103.9387947,1.35191,103.940172,0.189471
4005,1.352921625,103.9538583,1.35311,103.954825,0.109581
4006,1.352922097,103.8655184,1.354722,103.865822,0.201872
4007,1.352928055,103.9558671,1.352926,103.955099,0.085481
4008,1.352934458,103.8659708,1.354722,103.865822,0.19835
4009,1.3529487,103.9349407,1.3532,103.934538,0.052732
4010,1.352956789,103.9630674,1.3529,103.962568,0.055931
4011,1.35297508,103.9563536,1.353674,103.956436,0.077825
4012,1.352982027,103.714914,1.352362,103.7173,0.274243
4013,1.352993299,103.94935,1.351787,103.950505,0.185241
4014,1.353011337,103.8664718,1.35472,103.866618,0.189635
4015,1.353014614,103.8797029,1.351924,103.880253,0.135244
4016,1.35302664,103.8828876,1.351091,103.882135,0.229837
4017,1.353026837,103.9365844,1.351469,103.936466,0.172761
4018,1.353043673,103.9359656,1.3532,103.934538,0.159813
4019,1.353048994,103.7429326,1.35343,103.742737,0.047421
4020,1.353075377,103.9313181,1.353061,103.931951,0.070453
4021,1.353090063,103.9322429,1.353061,103.931951,0.032644
4022,1.353090143,103.8839606,1.351452,103.885241,0.230468
4023,1.353110317,103.9376999,1.351469,103.936466,0.227584
4024,1.353120559,103.7189296,1.353098,103.720015,0.120818
4025,1.353124598,103.7027717,1.352601,103.701052,0.199949
4026,1.35313872,103.8877274,1.352659,103.888371,0.089129
4027,1.353149,103.7408466,1.353425,103.740884,0.030801
4028,1.353167938,103.9606887,1.353707,103.961157,0.079178
4029,1.353172963,103.9582943,1.353846,103.957522,0.113691
4030,1.353180211,103.8671195,1.353562,103.86822,0.129545
4031,1.353191033,103.8686918,1.353562,103.86822,0.066629
4032,1.35320439,103.7036544,1.353138,103.704844,0.132592
4033,1.353208409,103.9464898,1.353608,103.946375,0.045995
4034,1.353225498,103.9472322,1.35251,103.947572,0.087689
4035,1.353230846,103.8720435,1.353328,103.872836,0.088848
4036,1.353234801,103.7178661,1.352362,103.7173,0.115253
4037,1.35323553,103.7044426,1.353138,103.704844,0.045955
4038,1.353235727,103.9499466,1.351787,103.950505,0.171824
4039,1.353237675,103.8694125,1.353562,103.86822,0.137472
4040,1.353239298,103.8652493,1.354722,103.865822,0.175902
4041,1.353251021,103.7261403,1.352358,103.725528,0.119975
4042,1.353264077,103.9481148,1.35251,103.947572,0.102964
4043,1.353264894,103.9526122,1.353712,103.952896,0.058666
4044,1.353272606,103.9350675,1.3532,103.934538,0.059472
4045,1.353275791,103.7251115,1.352358,103.725528,0.111569
4046,1.353288108,103.8657964,1.354722,103.865822,0.158578
4047,1.35329703,103.951491,1.353712,103.952896,0.162954
4048,1.35330429,103.957435,1.353846,103.957522,0.060677
4049,1.353333081,103.9631575,1.3529,103.962568,0.081223
4050,1.353355521,103.9587286,1.353718,103.959541,0.098897
4051,1.353356111,103.9595315,1.353718,103.959541,0.04003
4052,1.353356211,103.9597887,1.353718,103.959541,0.048583
4053,1.353357195,103.9611297,1.353707,103.961157,0.038799
4054,1.353357993,103.7198291,1.353098,103.720015,0.035419
4055,1.353363729,103.9554779,1.352926,103.955099,0.064194
4056,1.353383135,103.886259,1.352024,103.885857,0.156804
4057,1.35339366,103.7224457,1.353168,103.722369,0.026372
4058,1.353424941,103.7214427,1.353168,103.722369,0.10693
4059,1.353443249,103.9365576,1.351469,103.936466,0.21854
4060,1.353447665,103.7044112,1.353138,103.704844,0.059096
4061,1.353453158,103.9530099,1.353712,103.952896,0.031303
4062,1.353459572,103.887488,1.352659,103.888371,0.132261
4063,1.353463173,103.9567911,1.353674,103.956436,0.045882
4064,1.353463207,103.9571131,1.353846,103.957522,0.062148
4065,1.353475064,103.8733923,1.353328,103.872836,0.06401
4066,1.353493566,103.8670455,1.353562,103.86822,0.130927
4067,1.353545613,103.8689498,1.353562,103.86822,0.081239
4068,1.353569053,103.8887057,1.352659,103.888371,0.107302
4069,1.353589484,103.9353062,1.3532,103.934538,0.095727
4070,1.35361344,103.8881456,1.352659,103.888371,0.108477
4071,1.353622103,103.7178585,1.352362,103.7173,0.15257
4072,1.353623082,103.8657166,1.354722,103.865822,0.122078
4073,1.353656936,103.7029442,1.353138,103.704844,0.219074
4074,1.353665356,103.7161015,1.352362,103.7173,0.196368
4075,1.353668605,103.7188531,1.353098,103.720015,0.143879
4076,1.353673528,103.7263843,1.352358,103.725528,0.1739
4077,1.353703135,103.8906808,1.353659,103.891002,0.036078
4078,1.353712589,103.9319448,1.354059,103.931444,0.067627
4079,1.353722571,103.7252027,1.352358,103.725528,0.15517
4080,1.353744081,103.8861593,1.352024,103.885857,0.19315
4081,1.353756639,103.9509704,1.354818,103.95087,0.117891
4082,1.35376054,103.9499397,1.354818,103.95087,0.156177
4083,1.353762881,103.8663265,1.35472,103.866618,0.110694
4084,1.353805653,103.8652141,1.354722,103.865822,0.121834
4085,1.353808406,103.947115,1.353608,103.946375,0.085283
4086,1.353811983,103.8701346,1.353562,103.86822,0.214859
4087,1.353813453,103.867773,1.353562,103.86822,0.056989
4088,1.353839218,103.7214797,1.353168,103.722369,0.123707
4089,1.353839543,103.8733193,1.353825,103.872691,0.069941
4090,1.353848111,103.8669618,1.35472,103.866618,0.103724
4091,1.353851096,103.9630824,1.3529,103.962568,0.119739
4092,1.353860593,103.8869365,1.352228,103.887776,0.203267
4093,1.353863227,103.8719396,1.353825,103.872691,0.083729
4094,1.353876939,103.8695107,1.353562,103.86822,0.147801
4095,1.353880327,103.8723667,1.353825,103.872691,0.036606
4096,1.353892425,103.9342515,1.353323,103.934458,0.067027
4097,1.3539224,103.7511414,1.354378,103.751858,0.094329
4098,1.353922888,103.7225057,1.353168,103.722369,0.084847
4099,1.353945406,103.9321987,1.354059,103.931444,0.084924
4100,1.353980851,103.7527782,1.354378,103.751858,0.111426
4101,1.353992751,103.7185671,1.353098,103.720015,0.189085
4102,1.354007769,103.8877484,1.352659,103.888371,0.164449
4103,1.354017592,103.7515893,1.354378,103.751858,0.049824
4104,1.354017993,103.952704,1.353712,103.952896,0.040017
4105,1.354018643,103.9580526,1.353846,103.957522,0.062059
4106,1.354018647,103.9589663,1.353718,103.959541,0.072081
4107,1.354022603,103.9548427,1.35311,103.954825,0.10093
4108,1.354023164,103.9616052,1.353707,103.961157,0.060911
4109,1.354023656,103.9539886,1.353844,103.953142,0.096288
4110,1.354038837,103.9465838,1.353608,103.946375,0.053005
4111,1.354039398,103.8708515,1.353825,103.872691,0.206084
4112,1.354054852,103.7523202,1.354378,103.751858,0.062631
4113,1.354062151,103.8712137,1.353825,103.872691,0.166485
4114,1.354097919,103.7253247,1.352358,103.725528,0.193717
4115,1.354098268,103.9582669,1.353846,103.957522,0.087466
4116,1.354098271,103.9587521,1.353718,103.959541,0.097345
4117,1.354111011,103.8737176,1.353825,103.872691,0.118545
4118,1.354165275,103.9624426,1.3529,103.962568,0.140602
4119,1.354168163,103.9518618,1.353712,103.952896,0.125662
4120,1.354170254,103.8668857,1.35472,103.866618,0.067696
4121,1.35417533,103.8659671,1.354722,103.865822,0.062568
4122,1.354195274,103.9471221,1.353608,103.946375,0.105498
4123,1.354198212,103.7173441,1.352362,103.7173,0.203098
4124,1.354221279,103.7214393,1.353168,103.722369,0.155786
4125,1.354221727,103.9323541,1.354059,103.931444,0.10287
4126,1.354240067,103.8698218,1.355344,103.868924,0.157745
4127,1.354250612,103.9344769,1.353323,103.934458,0.102592
4128,1.354254191,103.868543,1.353562,103.86822,0.08456
4129,1.35426046,103.7393097,1.354607,103.738864,0.062679
4130,1.354291278,103.9351345,1.353323,103.934458,0.130887
4131,1.354292927,103.9386506,1.355666,103.939219,0.164478
4132,1.354292943,103.9371188,1.355948,103.937177,0.183122
4133,1.354293322,103.937595,1.355948,103.937177,0.188787
4134,1.354293455,103.9366658,1.355642,103.936007,0.166165
4135,1.35429411,103.7197551,1.353098,103.720015,0.135385
4136,1.354295429,103.8691696,1.355344,103.868924,0.119124
4137,1.354303068,103.9359001,1.355642,103.936007,0.148529
4138,1.354303493,103.9509655,1.354818,103.95087,0.057876
4139,1.354314355,103.7223959,1.353168,103.722369,0.126793
4140,1.354338515,103.9500295,1.354818,103.95087,0.107519
4141,1.354352709,103.8358237,1.354702,103.836314,0.066851
4142,1.354364518,103.9333916,1.353323,103.934458,0.165371
4143,1.354400666,103.9614548,1.353707,103.961157,0.083556
4144,1.354403476,103.9327023,1.354552,103.931436,0.141878
4145,1.354405682,103.751306,1.354378,103.751858,0.061508
4146,1.354418826,103.8874619,1.352659,103.888371,0.219322
4147,1.354421811,103.8885578,1.354144,103.889692,0.129908
4148,1.354434163,103.9544048,1.355206,103.955331,0.133822
4149,1.354435501,103.9522862,1.353712,103.952896,0.104908
4150,1.354448911,103.8742621,1.354917,103.874562,0.061587
4151,1.354453211,103.7403571,1.355024,103.740934,0.09003
4152,1.354468194,103.7525892,1.354378,103.751858,0.081983
4153,1.354474472,103.9610042,1.353707,103.961157,0.08655
4154,1.354512737,103.9630286,1.3529,103.962568,0.185549
4155,1.354536742,103.847452,1.354598,103.84706,0.044148
4156,1.35454672,103.9337391,1.353323,103.934458,0.157195
4157,1.354568424,103.9318848,1.354552,103.931436,0.049979
4158,1.354576317,103.7189006,1.356026,103.719197,0.163657
4159,1.354615167,103.9471166,1.355195,103.947163,0.064323
4160,1.354628177,103.8670687,1.35472,103.866618,0.051175
4161,1.35464006,103.9501008,1.354818,103.95087,0.087835
4162,1.35464222,103.8481833,1.355309,103.849045,0.120964
4163,1.354647683,103.9455493,1.35371,103.946115,0.121301
4164,1.354662452,103.9535298,1.353844,103.953142,0.100264
4165,1.354664431,103.9531659,1.353844,103.953142,0.090758
4166,1.354684862,103.9365029,1.355642,103.936007,0.11936
4167,1.354684946,103.9357372,1.355642,103.936007,0.110003
4168,1.354686349,103.9380515,1.355666,103.939219,0.169162
4169,1.354686683,103.9372845,1.355948,103.937177,0.139982
4170,1.354707981,103.9550027,1.355206,103.955331,0.066086
4171,1.354747066,103.868732,1.355344,103.868924,0.069378
4172,1.354765183,103.7508851,1.355194,103.751736,0.105903
4173,1.354771027,103.7196726,1.356026,103.719197,0.14852
4174,1.35477157,103.9465841,1.355195,103.947163,0.079641
4175,1.354776154,103.9339796,1.355991,103.93362,0.140166
4176,1.354784387,103.8903185,1.354174,103.889869,0.084011
4177,1.354786334,103.7225639,1.355858,103.721416,0.174246
4178,1.354792439,103.9526127,1.353844,103.953142,0.120284
4179,1.354795323,103.9539356,1.353844,103.953142,0.137352
4180,1.354799538,103.8695343,1.355344,103.868924,0.090761
4181,1.354805424,103.8896146,1.354144,103.889692,0.073642
4182,1.35482612,103.7406582,1.355024,103.740934,0.037694
4183,1.354839111,103.9591535,1.353718,103.959541,0.131253
4184,1.35485563,103.9327092,1.354552,103.931436,0.145616
4185,1.35487655,103.8475941,1.354598,103.84706,0.066946
4186,1.354894448,103.7212561,1.355858,103.721416,0.108021
4187,1.354920175,103.7399732,1.35489,103.739422,0.061433
4188,1.354927172,103.8485451,1.355309,103.849045,0.06984
4189,1.354929782,103.8736399,1.354917,103.874562,0.102629
4190,1.354934221,103.9578643,1.353846,103.957522,0.126216
4191,1.354937478,103.8913606,1.353794,103.891446,0.126797
4192,1.354960044,103.958521,1.353846,103.957522,0.165937
4193,1.354964463,103.8908551,1.354174,103.889869,0.140296
4194,1.354970757,103.7503995,1.355194,103.751736,0.150772
4195,1.354985765,103.8885575,1.354144,103.889692,0.156858
4196,1.35500407,103.9471214,1.355195,103.947163,0.021614
4197,1.355017626,103.8683677,1.355344,103.868924,0.07166
4198,1.355017787,103.9624345,1.353707,103.961157,0.203028
4199,1.355017991,103.9323174,1.354552,103.931436,0.1108
4200,1.355050584,103.9616,1.353707,103.961157,0.156533
4201,1.355062005,103.8708719,1.355735,103.869752,0.145158
4202,1.355063074,103.9380572,1.355948,103.937177,0.138456
4203,1.355063762,103.9365072,1.355642,103.936007,0.084776
4204,1.355063846,103.935733,1.355642,103.936007,0.070829
4205,1.355064376,103.9372824,1.355948,103.937177,0.098408
4206,1.355066869,103.8469461,1.354598,103.84706,0.053372
4207,1.355096041,103.8472442,1.354598,103.84706,0.058762
4208,1.355102161,103.8714468,1.355553,103.872215,0.098965
4209,1.355110761,103.8699347,1.355735,103.869752,0.071957
4210,1.35511312,103.9340464,1.355991,103.93362,0.10805
4211,1.355115164,103.7508779,1.355194,103.751736,0.095894
4212,1.355126126,103.8720297,1.355553,103.872215,0.05151
4213,1.355133814,103.8691373,1.355344,103.868924,0.033221
4214,1.355135681,103.9499859,1.354818,103.95087,0.104473
4215,1.35513827,103.7378612,1.354607,103.738864,0.126117
4216,1.355138388,103.7370315,1.355938,103.736891,0.089789
4217,1.355138455,103.7382181,1.354607,103.738864,0.092846
4218,1.355158636,103.9540128,1.356148,103.953402,0.128797
4219,1.355160562,103.9523611,1.356148,103.953402,0.159187
4220,1.355169376,103.8727087,1.355553,103.872215,0.069413
4221,1.35518697,103.836338,1.354702,103.836314,0.053692
4222,1.355192449,103.9560615,1.355126,103.955599,0.051993
4223,1.355192568,103.956808,1.355126,103.955599,0.134749
4224,1.355192673,103.9574738,1.353846,103.957522,0.149005
4225,1.355212326,103.7401836,1.355024,103.740934,0.086068
4226,1.355226544,103.7387724,1.354607,103.738864,0.06926
4227,1.355231434,103.9454808,1.356594,103.945297,0.152048
4228,1.355282234,103.8903601,1.356202,103.889824,0.117911
4229,1.355286796,103.9583185,1.356538,103.957641,0.157563
4230,1.355309368,103.95877,1.356149,103.959826,0.149769
4231,1.355313272,103.8476983,1.354598,103.84706,0.106308
4232,1.355313296,103.9508342,1.354949,103.950926,0.041557
4233,1.355328589,103.8893763,1.356202,103.889824,0.108672
4234,1.355339843,103.8374586,1.354974,103.836875,0.076516
4235,1.355384475,103.9532045,1.356148,103.953402,0.087241
4236,1.355384935,103.9534885,1.356148,103.953402,0.084923
4237,1.355427534,103.9514472,1.354949,103.950926,0.078513
4238,1.355446818,103.9325443,1.355991,103.93362,0.133985
4239,1.355459836,103.9356144,1.355642,103.936007,0.048111
4240,1.355460347,103.9375956,1.355948,103.937177,0.071259
4241,1.355460836,103.9371189,1.355948,103.937177,0.054255
4242,1.35546108,103.9386503,1.355666,103.939219,0.067224
4243,1.355463951,103.9351385,1.355642,103.936007,0.098639
4244,1.355464218,103.9366661,1.355642,103.936007,0.075939
4245,1.355490511,103.9472122,1.355322,103.947122,0.021165
4246,1.355490809,103.9482593,1.355195,103.947163,0.126314
4247,1.355517061,103.9526865,1.356148,103.953402,0.105867
4248,1.35551796,103.9540092,1.356377,103.953987,0.09502
4249,1.355518763,103.7511645,1.355194,103.751736,0.073039
4250,1.355520679,103.9608602,1.356149,103.959826,0.134439
4251,1.355548482,103.9456161,1.356594,103.945297,0.120939
4252,1.355548847,103.8485412,1.355309,103.849045,0.062023
4253,1.355568168,103.7387045,1.354607,103.738864,0.107753
4254,1.355578972,103.7378338,1.355938,103.736891,0.112182
4255,1.355593417,103.7371182,1.355938,103.736891,0.045729
4256,1.355603532,103.9546521,1.355206,103.955331,0.087411
4257,1.355617565,103.9622579,1.353707,103.961157,0.244216
4258,1.355631541,103.9579533,1.356538,103.957641,0.106086
4259,1.355670338,103.9564348,1.355126,103.955599,0.110791
4260,1.355681274,103.8478083,1.355309,103.849045,0.143655
4261,1.355682333,103.9444485,1.355645,103.943605,0.093963
4262,1.355704861,103.9520406,1.356701,103.951149,0.14825
4263,1.355706436,103.9337535,1.355991,103.93362,0.034797
4264,1.355747568,103.9465833,1.355322,103.947122,0.076214
4265,1.355803357,103.9451029,1.356594,103.945297,0.090054
4266,1.355819739,103.8488146,1.355309,103.849045,0.062023
4267,1.355857801,103.9333344,1.355991,103.93362,0.035031
4268,1.355863792,103.9560491,1.355126,103.955599,0.095732
4269,1.355879087,103.7497991,1.356548,103.750006,0.077466
4270,1.355881693,103.9616385,1.356292,103.959855,0.203602
4271,1.355904136,103.9480246,1.356619,103.947496,0.098534
4272,1.355905169,103.9474475,1.355322,103.947122,0.073962
4273,1.355906982,103.7504116,1.356548,103.750006,0.084033
4274,1.35591015,103.8451584,1.357952,103.845173,0.225783
4275,1.355924321,103.9329124,1.355991,103.93362,0.079092
4276,1.355931435,103.9539445,1.356377,103.953987,0.049495
4277,1.355932426,103.9527466,1.356148,103.953402,0.076735
4278,1.355941247,103.9491704,1.356881,103.947845,0.180429
4279,1.355949453,103.869581,1.355735,103.869752,0.030405
4280,1.355973091,103.8904781,1.356411,103.889944,0.076666
4281,1.355981994,103.8702771,1.355735,103.869752,0.064505
4282,1.356003272,103.7385491,1.357268,103.738988,0.148132
4283,1.356017365,103.8456681,1.35449,103.846919,0.218867
4284,1.356021847,103.9587806,1.356149,103.959826,0.117188
4285,1.35602982,103.9625782,1.353707,103.961157,0.301638
4286,1.356072993,103.8434702,1.355595,103.841644,0.209995
4287,1.356087002,103.9317522,1.357006,103.931623,0.10263
4288,1.356091733,103.9510454,1.35648,103.95095,0.044226
4289,1.356099098,103.9515781,1.35648,103.95095,0.081609
4290,1.356105485,103.739003,1.357268,103.738988,0.128556
4291,1.356123275,103.7378312,1.355938,103.736891,0.10662
4292,1.356137785,103.8448977,1.357952,103.845173,0.202933
4293,1.356152907,103.848977,1.355309,103.849045,0.093621
4294,1.356160408,103.8429703,1.355595,103.841644,0.160297
4295,1.356166622,103.9503002,1.35648,103.95095,0.080189
4296,1.356171829,103.9367989,1.355948,103.937177,0.048817
4297,1.356172537,103.9374799,1.355948,103.937177,0.041866
4298,1.356181992,103.7510934,1.356548,103.750006,0.127603
4299,1.356182045,103.9576163,1.356538,103.957641,0.039456
4300,1.356195361,103.9496631,1.35648,103.95095,0.146635
4301,1.356207821,103.939594,1.355948,103.939029,0.069131
4302,1.356213389,103.9399605,1.355666,103.939219,0.102339
4303,1.356225593,103.9354847,1.355642,103.936007,0.08685
4304,1.356225723,103.9348389,1.356205,103.933864,0.108519
4305,1.356251228,103.9615766,1.356292,103.959855,0.191647
4306,1.356254174,103.9507527,1.35648,103.95095,0.033251
4307,1.356255155,103.7497118,1.356621,103.74965,0.041034
4308,1.35627186,103.8482505,1.355309,103.849045,0.138396
4309,1.356280097,103.8458941,1.357952,103.845173,0.201537
4310,1.356289232,103.7504097,1.356548,103.750006,0.053265
4311,1.356316888,103.8731755,1.356588,103.87414,0.111445
4312,1.356329093,103.9500074,1.35648,103.95095,0.106219
4313,1.356334679,103.8837227,1.357343,103.882272,0.196204
4314,1.356364015,103.8702599,1.355735,103.869752,0.089625
4315,1.356366211,103.843934,1.357952,103.845173,0.223069
4316,1.356369671,103.938988,1.355948,103.939029,0.046849
4317,1.356369681,103.9386691,1.355948,103.939029,0.061468
4318,1.356370631,103.849221,1.356095,103.849917,0.083237
4319,1.356371924,103.9383845,1.355948,103.939029,0.085685
4320,1.35637509,103.9392706,1.355948,103.939029,0.054343
4321,1.356409336,103.9475287,1.356619,103.947496,0.023467
4322,1.356410145,103.9451415,1.356594,103.945297,0.026698
4323,1.356410193,103.9487017,1.356881,103.947845,0.108628
4324,1.356422666,103.8906517,1.356411,103.889944,0.078769
4325,1.356424507,103.9586093,1.356538,103.957641,0.108489
4326,1.35644099,103.934139,1.356205,103.933864,0.040219
4327,1.356442143,103.9580956,1.356538,103.957641,0.05169
4328,1.356470981,103.8711268,1.355864,103.871993,0.117462
