,hdb_lat,hdb_lon,park_lat,park_lon,distance
5224,1.369022763,103.9609132,1.363468,103.9664,0.866091
5225,1.36903491,103.9524362,1.371519,103.952449,0.274682
5226,1.369047313,103.870584,1.370199,103.865482,0.581897
5227,1.369054029,103.9514965,1.371519,103.952449,0.292451
5228,1.369074657,103.8382207,1.372724,103.839545,0.429597
5229,1.369089458,103.8534215,1.370692,103.850477,0.372531
5230,1.369117523,103.9497161,1.371519,103.952449,0.403749
5231,1.369122417,103.8516161,1.370692,103.850477,0.214923
5232,1.369138888,103.8952644,1.369532,103.892819,0.275593
5233,1.369140106,103.8846969,1.366923,103.881593,0.423581
5234,1.369196966,103.8416666,1.372724,103.839545,0.455904
5235,1.369199891,103.9472983,1.363778,103.948183,0.607556
5236,1.369199969,103.8715888,1.370199,103.865482,0.688532
5237,1.36920419,103.8975129,1.369532,103.892819,0.52363
5238,1.369218634,103.8818831,1.368977,103.879762,0.23756
5239,1.369242268,103.8959704,1.369532,103.892819,0.352173
5240,1.369255763,103.9511373,1.371519,103.952449,0.28972
5241,1.369264492,103.9616926,1.363468,103.9664,0.827804
5242,1.369267722,103.9513777,1.371519,103.952449,0.276012
5243,1.369283267,103.8940711,1.369532,103.892819,0.142032
5244,1.369284513,103.8971346,1.369532,103.892819,0.481053
5245,1.369289348,103.8341319,1.371097,103.832413,0.276668
5246,1.369297892,103.8838268,1.366923,103.881593,0.361608
5247,1.369300799,103.9610236,1.363468,103.9664,0.879757
5248,1.36930321,103.8983512,1.369532,103.892819,0.616187
5249,1.36931023,103.8915253,1.369532,103.892819,0.146047
5250,1.369311222,103.8743828,1.365945,103.877541,0.511936
5251,1.369311859,103.8545506,1.370692,103.850477,0.47834
5252,1.369347268,103.872614,1.365945,103.877541,0.664967
5253,1.369373299,103.9479702,1.371519,103.952449,0.552025
5254,1.369374641,103.8853281,1.366923,103.881593,0.496259
5255,1.36938351,103.8714075,1.370199,103.865482,0.665573
5256,1.369384052,103.9564921,1.371519,103.952449,0.508117
5257,1.369408655,103.9507092,1.371519,103.952449,0.303218
5258,1.369410498,103.8460598,1.370692,103.850477,0.511597
5259,1.369425986,103.9613889,1.363468,103.9664,0.863148
5260,1.369427156,103.8955517,1.369532,103.892819,0.304337
5261,1.369433518,103.8705114,1.370199,103.865482,0.566075
5262,1.369441594,103.8464882,1.370692,103.850477,0.464939
5263,1.369460545,103.834659,1.372025,103.834543,0.283858
5264,1.369480468,103.8533098,1.370692,103.850477,0.342539
5265,1.369488164,103.8847887,1.366923,103.881593,0.454901
5266,1.369509359,103.8583522,1.363427,103.859721,0.689592
5267,1.36954817,103.8841372,1.366923,103.881593,0.405498
5268,1.369561785,103.8805075,1.368977,103.879762,0.105188
5269,1.369563443,103.8446989,1.374168,103.842949,0.545121
5270,1.369569939,103.9548643,1.371519,103.952449,0.344525
5271,1.36957399,103.9505304,1.371519,103.952449,0.303058
5272,1.369589558,103.9502894,1.371519,103.952449,0.321371
5273,1.369590483,103.947456,1.371519,103.952449,0.595174
5274,1.369617218,103.8966128,1.369532,103.892819,0.422309
5275,1.369653123,103.9491693,1.371519,103.952449,0.419268
5276,1.369680219,103.8983372,1.369532,103.892819,0.614328
5277,1.369686255,103.9479224,1.371519,103.952449,0.542991
5278,1.369700518,103.8937572,1.369532,103.892819,0.10606
5279,1.369702265,103.8434376,1.374168,103.842949,0.496783
5280,1.3697156,103.8976244,1.369532,103.892819,0.535168
5281,1.369716381,103.8934299,1.369532,103.892819,0.070977
5282,1.369743586,103.8560231,1.370692,103.850477,0.62606
5283,1.369745688,103.898841,1.369532,103.892819,0.670592
5284,1.369749509,103.9497938,1.371519,103.952449,0.354399
5285,1.369767934,103.8475795,1.370692,103.850477,0.338258
5286,1.369813241,103.882211,1.368977,103.879762,0.287803
5287,1.369826072,103.8793174,1.368977,103.879762,0.106126
5288,1.369847708,103.8837012,1.366923,103.881593,0.39954
5289,1.369848212,103.9615826,1.363468,103.9664,0.886082
5290,1.369848376,103.8594041,1.370199,103.865482,0.677507
5291,1.369872141,103.8580035,1.363427,103.859721,0.737857
5292,1.369877458,103.8914128,1.369532,103.892819,0.161088
5293,1.369878403,103.8898597,1.367786,103.890628,0.246661
5294,1.369894989,103.8420591,1.372724,103.839545,0.419686
5295,1.369900384,103.8963935,1.369532,103.892819,0.399879
5296,1.369900404,103.8702249,1.370199,103.865482,0.528859
5297,1.369901403,103.8712068,1.370199,103.865482,0.63795
5298,1.369913499,103.8365253,1.372025,103.834543,0.321216
5299,1.369917638,103.8831931,1.366923,103.881593,0.375976
5300,1.369922383,103.890925,1.369532,103.892819,0.215154
5301,1.369946401,103.8342845,1.372025,103.834543,0.231634
5302,1.369950992,103.8723123,1.365945,103.877541,0.731309
5303,1.369954124,103.8812179,1.368977,103.879762,0.194745
5304,1.369960491,103.9474521,1.371519,103.952449,0.582185
5305,1.369968332,103.9560026,1.371519,103.952449,0.431044
5306,1.369971289,103.8460765,1.370692,103.850477,0.496164
5307,1.369971817,103.8847454,1.366923,103.881593,0.486548
5308,1.370009081,103.8960577,1.369532,103.892819,0.364268
5309,1.370025457,103.8985723,1.369532,103.892819,0.642593
5310,1.370033899,103.9545056,1.371519,103.952449,0.281692
5311,1.370047397,103.8445948,1.374168,103.842949,0.49107
5312,1.370055013,103.8548806,1.370692,103.850477,0.495103
5313,1.370059831,103.8828232,1.368977,103.879762,0.361103
5314,1.37007303,103.8784394,1.368977,103.879762,0.190663
5315,1.370073685,103.9567309,1.371519,103.952449,0.502609
5316,1.370096538,103.8376878,1.372724,103.839545,0.356548
5317,1.37009813,103.8816713,1.368977,103.879762,0.246002
5318,1.370129834,103.8731155,1.365945,103.877541,0.675786
5319,1.370141371,103.8978503,1.369532,103.892819,0.563963
5320,1.370142313,103.9632845,1.363468,103.9664,0.815398
5321,1.370144007,103.8839681,1.366923,103.881593,0.443528
5322,1.370166417,103.9547856,1.371519,103.952449,0.299978
5323,1.370168991,103.8936261,1.369532,103.892819,0.114144
5324,1.370175471,103.8822302,1.368977,103.879762,0.304978
5325,1.370181442,103.8590188,1.370199,103.865482,0.719278
5326,1.370188607,103.8434132,1.374168,103.842949,0.443043
5327,1.370188804,103.8524295,1.370692,103.850477,0.2243
5328,1.370201933,103.9616146,1.363468,103.9664,0.915452
5329,1.37020344,103.8346877,1.372025,103.834543,0.202062
5330,1.370210669,103.9479865,1.371519,103.952449,0.517264
5331,1.370212304,103.8791162,1.368977,103.879762,0.154347
5332,1.370238552,103.9628942,1.363468,103.9664,0.844216
5333,1.370244621,103.870823,1.370199,103.865482,0.59441
5334,1.370245502,103.885525,1.366923,103.881593,0.57136
5335,1.370247459,103.870226,1.370199,103.865482,0.527977
5336,1.370252027,103.8861577,1.367786,103.890628,0.56732
5337,1.370258361,103.855969,1.370692,103.850477,0.613071
5338,1.370261584,103.8394679,1.372724,103.839545,0.272417
5339,1.370264184,103.9624097,1.363468,103.9664,0.872888
5340,1.370285501,103.8810642,1.368977,103.879762,0.204783
5341,1.37030353,103.8534559,1.370692,103.850477,0.334287
5342,1.370306493,103.956015,1.371519,103.952449,0.418888
5343,1.370311571,103.9575656,1.371519,103.952449,0.584858
5344,1.370312635,103.8851256,1.366923,103.881593,0.543173
5345,1.370363556,103.8899996,1.367786,103.890628,0.293467
5346,1.370397646,103.9508603,1.371519,103.952449,0.215948
5347,1.370397917,103.8418788,1.372724,103.839545,0.365529
5348,1.370407121,103.8472307,1.370692,103.850477,0.362644
5349,1.37042586,103.9545168,1.371519,103.952449,0.259935
5350,1.37043723,103.8475155,1.370692,103.850477,0.330781
5351,1.37044549,103.8985887,1.369532,103.892819,0.649994
5352,1.37045937,103.8374193,1.372724,103.839545,0.344483
5353,1.370513873,103.8823235,1.368977,103.879762,0.331875
5354,1.370514348,103.8971327,1.369532,103.892819,0.492198
5355,1.370517428,103.8797836,1.368977,103.879762,0.17035
5356,1.370525854,103.9501901,1.371519,103.952449,0.274328
5357,1.370545294,103.9475946,1.371519,103.952449,0.55086
5358,1.37056144,103.8548231,1.370692,103.850477,0.483884
5359,1.370567426,103.8805919,1.368977,103.879762,0.198638
5360,1.370577658,103.8578546,1.363427,103.859721,0.81751
5361,1.370585669,103.9581072,1.371519,103.952449,0.63809
5362,1.370593162,103.8710868,1.370199,103.865482,0.625267
5363,1.370594509,103.875782,1.368977,103.879762,0.477674
5364,1.370597561,103.852367,1.370692,103.850477,0.210593
5365,1.370603757,103.9630196,1.363468,103.9664,0.874129
5366,1.370608407,103.896776,1.369532,103.892819,0.456168
5367,1.370612712,103.8792091,1.368977,103.879762,0.191049
5368,1.370615176,103.8359677,1.372025,103.834543,0.222353
5369,1.370621929,103.9611105,1.371519,103.952449,0.96901
5370,1.370623404,103.9481638,1.371519,103.952449,0.487064
5371,1.370631438,103.9498276,1.371519,103.952449,0.307796
5372,1.370634202,103.889799,1.367786,103.890628,0.328174
5373,1.370643256,103.9614538,1.363468,103.9664,0.965654
5374,1.370650092,103.8394103,1.372724,103.839545,0.229812
5375,1.370654871,103.8346302,1.372025,103.834543,0.151812
5376,1.37067353,103.8702639,1.370199,103.865482,0.534748
5377,1.370677344,103.885941,1.367786,103.890628,0.611791
5378,1.370678921,103.8871366,1.367786,103.890628,0.503287
5379,1.370682308,103.9625011,1.363468,103.9664,0.908091
5380,1.370688221,103.881515,1.368977,103.879762,0.271777
5381,1.370694787,103.961797,1.363468,103.9664,0.949195
5382,1.37071308,103.8534978,1.370692,103.850477,0.336186
5383,1.370749546,103.8903291,1.369532,103.892819,0.30807
5384,1.370816268,103.8591923,1.370199,103.865482,0.703287
5385,1.370816346,103.836984,1.372025,103.834543,0.302749
5386,1.370832028,103.843547,1.374168,103.842949,0.37483
5387,1.370832073,103.950888,1.371519,103.952449,0.1896
5388,1.370840764,103.8842364,1.366923,103.881593,0.523649
5389,1.370842055,103.9578606,1.371519,103.952449,0.606879
5390,1.370842121,103.9583507,1.371519,103.952449,0.661038
5391,1.370843273,103.8711536,1.370199,103.865482,0.635188
5392,1.370844205,103.8854319,1.366923,103.881593,0.608701
5393,1.370858509,103.8786811,1.368977,103.879762,0.24032
5394,1.370869982,103.8896709,1.367786,103.890628,0.357259
5395,1.370890106,103.8743912,1.368977,103.879762,0.634036
5396,1.370891793,103.8447683,1.374168,103.842949,0.415005
5397,1.370907156,103.9596423,1.371519,103.952449,0.80338
5398,1.370931785,103.9475626,1.371519,103.952449,0.54766
5399,1.370933241,103.8519408,1.370692,103.850477,0.165073
5400,1.3709591,103.9590514,1.371519,103.952449,0.73737
5401,1.370966352,103.8382019,1.372724,103.839545,0.245182
5402,1.37096742,103.8864969,1.367786,103.890628,0.578891
5403,1.37096795,103.8792821,1.368977,103.879762,0.226535
5404,1.370973875,103.8859251,1.367786,103.890628,0.631013
5405,1.370985309,103.9482169,1.371519,103.952449,0.474664
5406,1.370998107,103.8578564,1.370692,103.850477,0.821935
5407,1.371012121,103.9617259,1.363468,103.9664,0.983083
5408,1.371015364,103.8418003,1.372724,103.839545,0.31415
5409,1.371016578,103.8393048,1.372724,103.839545,0.190681
5410,1.37103632,103.8703609,1.370199,103.865482,0.5508
5411,1.371045831,103.8481868,1.370692,103.850477,0.257857
5412,1.371057299,103.8736881,1.365945,103.877541,0.709513
5413,1.371078396,103.8941001,1.369532,103.892819,0.222632
5414,1.371096498,103.8462315,1.370692,103.850477,0.474585
5415,1.371100122,103.9630468,1.363468,103.9664,0.922746
5416,1.371105219,103.9548768,1.371519,103.952449,0.274031
5417,1.371108705,103.962454,1.363468,103.9664,0.952183
5418,1.371129016,103.8843189,1.366923,103.881593,0.555271
5419,1.371137208,103.8476623,1.370692,103.850477,0.317087
5420,1.371139686,103.8426442,1.374168,103.842949,0.336569
5421,1.371140539,103.9498505,1.371519,103.952449,0.292194
5422,1.371141962,103.9588192,1.371519,103.952449,0.710151
5423,1.371151281,103.8944737,1.369532,103.892819,0.256846
5424,1.371157638,103.9611184,1.371519,103.952449,0.965626
5425,1.371157708,103.958128,1.371519,103.952449,0.633265
5426,1.371186426,103.8529803,1.370692,103.850477,0.283901
5427,1.371196664,103.857024,1.370692,103.850477,0.730735
5428,1.371199523,103.8756324,1.368977,103.879762,0.521157
5429,1.371221785,103.8538532,1.370692,103.850477,0.380269
5430,1.371223221,103.8435933,1.374168,103.842949,0.33342
5431,1.371232979,103.886918,1.367786,103.890628,0.56191
5432,1.371236133,103.859192,1.370199,103.865482,0.709332
5433,1.371238381,103.8733069,1.365945,103.877541,0.751417
5434,1.371246217,103.8938469,1.369532,103.892819,0.221393
5435,1.371273153,103.8886196,1.367786,103.890628,0.445688
5436,1.371276006,103.8800587,1.368977,103.879762,0.256348
5437,1.371277214,103.9507466,1.371519,103.952449,0.191333
5438,1.371278651,103.8357666,1.372025,103.834543,0.159228
5439,1.371279693,103.9477149,1.371519,103.952449,0.527512
5440,1.371315644,103.8899323,1.369532,103.892819,0.376965
5441,1.371321491,103.8797557,1.368977,103.879762,0.259243
5442,1.371322873,103.8740865,1.368977,103.879762,0.682805
5443,1.3713299,103.8729229,1.365945,103.877541,0.786559
5444,1.371361579,103.9503984,1.371519,103.952449,0.22887
5445,1.371384001,103.8373814,1.372724,103.839545,0.28272
5446,1.371388551,103.8559533,1.370692,103.850477,0.614293
5447,1.371402396,103.8548458,1.370692,103.850477,0.492499
5448,1.371409979,103.876149,1.368977,103.879762,0.483783
5449,1.371414883,103.9596374,1.371519,103.952449,0.800064
5450,1.371418524,103.8721798,1.370199,103.865482,0.757483
5451,1.371427438,103.9544791,1.371519,103.952449,0.226152
5452,1.371436028,103.8858451,1.367786,103.890628,0.667993
5453,1.371437365,103.8812611,1.368977,103.879762,0.319134
5454,1.371447436,103.8417836,1.372724,103.839545,0.286339
5455,1.371454845,103.9633829,1.363468,103.9664,0.94482
5456,1.371458093,103.8465163,1.370692,103.850477,0.448844
5457,1.371463501,103.8847446,1.366923,103.881593,0.612442
5458,1.371469056,103.958128,1.371519,103.952449,0.632028
5459,1.371477831,103.8458688,1.374168,103.842949,0.440534
5460,1.371484754,103.9573611,1.371519,103.952449,0.54667
5461,1.371511276,103.8752466,1.368977,103.879762,0.575363
5462,1.371511514,103.8384588,1.372724,103.839545,0.180519
5463,1.371523854,103.9547531,1.371519,103.952449,0.256419
5464,1.371535286,103.8842232,1.368977,103.879762,0.571412
5465,1.371545526,103.8806199,1.368977,103.879762,0.299632
5466,1.371552104,103.9629932,1.363468,103.9664,0.970979
5467,1.371578106,103.9625076,1.363468,103.9664,0.995915
5468,1.371625702,103.8577361,1.370692,103.850477,0.81442
5469,1.371626182,103.9501139,1.371519,103.952449,0.260138
5470,1.371636601,103.9556207,1.371519,103.952449,0.353211
5471,1.371641736,103.8741022,1.368977,103.879762,0.69538
5472,1.3716499,103.8436442,1.374168,103.842949,0.288988
5473,1.371668683,103.9617637,1.371519,103.952449,1.036745
5474,1.371689538,103.9495021,1.371519,103.952449,0.328496
5475,1.371693616,103.8877286,1.367786,103.890628,0.539269
5476,1.371698789,103.8799483,1.368977,103.879762,0.301675
5477,1.371710714,103.8712337,1.370199,103.865482,0.661561
5478,1.371739811,103.899,1.377165,103.898595,0.601581
5479,1.371754007,103.8538833,1.370692,103.850477,0.396852
5480,1.371759944,103.881456,1.368977,103.879762,0.36088
5481,1.371775921,103.9583508,1.371519,103.952449,0.657412
5482,1.37177912,103.8727856,1.370199,103.865482,0.831369
5483,1.371785181,103.8359657,1.372025,103.834543,0.160534
5484,1.371787328,103.8558544,1.370692,103.850477,0.610572
5485,1.371790676,103.8549612,1.370692,103.850477,0.513611
5486,1.371801024,103.8469903,1.370692,103.850477,0.406944
5487,1.371811087,103.9543813,1.371519,103.952449,0.217453
5488,1.371827009,103.8388037,1.372724,103.839545,0.12901
5489,1.37183157,103.853671,1.370692,103.850477,0.377127
5490,1.37183661,103.9594695,1.371519,103.952449,0.782085
5491,1.371839884,103.8807395,1.368977,103.879762,0.334733
5492,1.37184316,103.7752224,1.373251,103.772119,0.378833
5493,1.37184771,103.8757613,1.368977,103.879762,0.5468
5494,1.371866535,103.957401,1.371519,103.952449,0.552435
5495,1.371871116,103.8937902,1.369532,103.892819,0.280322
5496,1.371871353,103.8510304,1.370692,103.850477,0.144218
5497,1.371875055,103.9505807,1.371519,103.952449,0.211614
5498,1.37187581,103.8982395,1.377165,103.898595,0.586188
5499,1.371888953,103.8843633,1.368977,103.879762,0.60489
5500,1.371907883,103.8970129,1.369532,103.892819,0.535589
5501,1.371933703,103.8374861,1.372724,103.839545,0.245229
5502,1.371935719,103.8501433,1.370692,103.850477,0.14245
5503,1.371939625,103.9554517,1.371519,103.952449,0.337385
5504,1.371949148,103.9588404,1.371519,103.952449,0.712873
5505,1.371950341,103.8853194,1.366923,103.881593,0.693542
5506,1.371953601,103.9563538,1.371519,103.952449,0.437206
5507,1.371957256,103.8752672,1.368977,103.879762,0.599011
5508,1.371967208,103.8703901,1.370199,103.865482,0.580151
5509,1.37196976,103.8803846,1.368977,103.879762,0.3381
5510,1.371975713,103.8531509,1.370692,103.850477,0.329694
5511,1.371992234,103.8745903,1.368977,103.879762,0.665144
5512,1.37200974,103.9580893,1.371519,103.952449,0.630038
5513,1.372032358,103.8576254,1.370692,103.850477,0.809218
5514,1.372035491,103.8737244,1.368977,103.879762,0.752223
5515,1.372051233,103.8505458,1.370692,103.850477,0.150492
5516,1.372052696,103.8865314,1.367786,103.890628,0.656073
5517,1.372053182,103.8422497,1.374168,103.842949,0.246456
5518,1.372068415,103.8896636,1.369532,103.892819,0.449413
5519,1.372074206,103.888729,1.367786,103.890628,0.519132
5520,1.372076889,103.8527861,1.370692,103.850477,0.299142
5521,1.372105694,103.8990993,1.377165,103.898595,0.56224
5522,1.372116705,103.8891927,1.369532,103.892819,0.494517
5523,1.372126215,103.8797935,1.368977,103.879762,0.348242
5524,1.372127243,103.881301,1.368977,103.879762,0.388167
5525,1.372143204,103.872737,1.379335,103.871765,0.802556
5526,1.372143615,103.8995152,1.377165,103.898595,0.564604
5527,1.372162906,103.9613795,1.371519,103.952449,0.996403
5528,1.372172878,103.8846458,1.368977,103.879762,0.648291
5529,1.372191714,103.774848,1.373251,103.772119,0.325509
5530,1.37221124,103.8881895,1.367786,103.890628,0.559535
5531,1.372225574,103.8946404,1.369532,103.892819,0.360273
5532,1.37224394,103.8475293,1.370692,103.850477,0.370217
5533,1.37226364,103.8568288,1.370692,103.850477,0.727927
5534,1.372313283,103.8376011,1.372724,103.839545,0.221048
5535,1.372324635,103.8712852,1.370199,103.865482,0.687267
5536,1.372343582,103.8554554,1.370692,103.850477,0.583358
5537,1.372349848,103.8478995,1.370692,103.850477,0.340418
5538,1.372355941,103.8708478,1.370199,103.865482,0.643016
5539,1.372356451,103.8949681,1.369532,103.892819,0.393372
5540,1.372366188,103.8805293,1.368977,103.879762,0.384365
5541,1.372395365,103.8890381,1.369532,103.892819,0.526585
5542,1.372406483,103.8876124,1.367786,103.890628,0.611274
5543,1.372408043,103.8815982,1.368977,103.879762,0.43092
5544,1.372408326,103.8994333,1.377165,103.898595,0.534179
5545,1.372416653,103.744744,1.372286,103.751977,0.805074
5546,1.37243024,103.8509492,1.370692,103.850477,0.19926
5547,1.372445581,103.9561499,1.371519,103.952449,0.424417
5548,1.372473616,103.8758021,1.368977,103.879762,0.586256
5549,1.37250232,103.9543667,1.371519,103.952449,0.239518
5550,1.372519645,103.8848302,1.368977,103.879762,0.686716
5551,1.372519921,103.8970056,1.377165,103.898595,0.543233
5552,1.372538831,103.8811138,1.368977,103.879762,0.421603
5553,1.372568278,103.8840382,1.368977,103.879762,0.619809
5554,1.372574641,103.8884617,1.367786,103.890628,0.581803
5555,1.372579625,103.8362208,1.372025,103.834543,0.196532
5556,1.372587431,103.9581205,1.371519,103.952449,0.64213
5557,1.372593142,103.8988131,1.377165,103.898595,0.506115
5558,1.372601579,103.8572341,1.370692,103.850477,0.781065
5559,1.372614741,103.8491557,1.370692,103.850477,0.258503
5560,1.372628416,103.8456829,1.374168,103.842949,0.348639
5561,1.372634767,103.8733983,1.379335,103.871765,0.762849
5562,1.372655163,103.8460633,1.374168,103.842949,0.384842
5563,1.37267604,103.8710932,1.370199,103.865482,0.681886
5564,1.372677077,103.9583592,1.371519,103.952449,0.670083
5565,1.372687362,103.7436182,1.372286,103.751977,0.93129
5566,1.372688501,103.955507,1.371519,103.952449,0.36406
5567,1.372688535,103.9617786,1.371519,103.952449,1.046293
5568,1.372695079,103.8728568,1.379335,103.871765,0.744195
5569,1.372709913,103.8706048,1.370199,103.865482,0.634118
5570,1.372732438,103.8552733,1.370692,103.850477,0.579495
5571,1.372736224,103.8946294,1.369532,103.892819,0.407585
5572,1.372739453,103.8817598,1.368977,103.879762,0.471714
5573,1.372746401,103.8890425,1.369532,103.892819,0.550423
5574,1.372747704,103.7431574,1.372286,103.751977,0.98284
5575,1.372748877,103.8501914,1.370692,103.850477,0.229649
5576,1.372760983,103.7459178,1.372286,103.751977,0.676357
5577,1.372765724,103.8876188,1.367786,103.890628,0.644473
5578,1.372769056,103.9465105,1.372195,103.941115,0.603799
5579,1.372790817,103.8469112,1.370692,103.850477,0.45971
5580,1.372800322,103.872108,1.379335,103.871765,0.723579
5581,1.372802778,103.8897402,1.369532,103.892819,0.498196
5582,1.372806685,103.8869043,1.367786,103.890628,0.692773
5583,1.372816319,103.8763397,1.368977,103.879762,0.570335
5584,1.372816371,103.9539335,1.371519,103.952449,0.218799
5585,1.372820008,103.857784,1.370692,103.850477,0.84654
5586,1.372831898,103.8812473,1.368977,103.879762,0.457183
5587,1.372858509,103.8996487,1.377165,103.898595,0.490416
5588,1.372893721,103.961154,1.371519,103.952449,0.980614
5589,1.372896275,103.7425687,1.372286,103.751977,1.049201
5590,1.372896983,103.7443476,1.372286,103.751977,0.851742
5591,1.372913763,103.8570461,1.370692,103.850477,0.771235
5592,1.372917198,103.9542258,1.371519,103.952449,0.251003
5593,1.372936523,103.8707171,1.370199,103.865482,0.656547
5594,1.372941936,103.8528664,1.370692,103.850477,0.364148
5595,1.372965097,103.8956733,1.369532,103.892819,0.494983
5596,1.372980728,103.7462493,1.372286,103.751977,0.642035
5597,1.373013184,103.8728743,1.379335,103.871765,0.709851
5598,1.373016186,103.9623683,1.371519,103.952449,1.116242
5599,1.37302429,103.8758292,1.368977,103.879762,0.625971
5600,1.373026896,103.8847732,1.368977,103.879762,0.715229
5601,1.373047281,103.8819356,1.368977,103.879762,0.510957
5602,1.373059668,103.8876551,1.367786,103.890628,0.670453
5603,1.373063923,103.8838135,1.368977,103.879762,0.638372
5604,1.373072872,103.8968575,1.377165,103.898595,0.49207
5605,1.373091688,103.7755659,1.373251,103.772119,0.384002
5606,1.373101278,103.9456745,1.372195,103.941115,0.517217
5607,1.37310428,103.890062,1.369532,103.892819,0.500167
5608,1.37311063,103.8856366,1.368977,103.879762,0.797706
5609,1.373114037,103.7418888,1.372286,103.751977,1.126421
5610,1.373115919,103.8519494,1.370692,103.850477,0.314145
5611,1.373116957,103.8880159,1.367786,103.890628,0.657251
5612,1.373121458,103.7453822,1.372286,103.751977,0.739712
5613,1.373154099,103.9581287,1.371519,103.952449,0.657431
5614,1.373157535,103.8279801,1.37253,103.829257,0.15814
5615,1.373164786,103.8574118,1.370692,103.850477,0.818764
5616,1.373175165,103.7748106,1.373251,103.772119,0.299659
5617,1.373178365,103.9537312,1.371519,103.952449,0.232439
5618,1.373179219,103.8562945,1.370692,103.850477,0.703411
5619,1.373189245,103.9463605,1.372195,103.941115,0.594022
5620,1.373193235,103.9633846,1.363468,103.9664,1.126511
5621,1.373235717,103.8817023,1.368977,103.879762,0.518054
5622,1.373244635,103.8763016,1.368977,103.879762,0.609086
5623,1.37324513,103.9467017,1.3789,103.94608,0.629103
5624,1.373261148,103.8946317,1.369532,103.892819,0.459051
5625,1.373277214,103.8832067,1.368977,103.879762,0.610783
5626,1.373285871,103.8804136,1.368977,103.879762,0.48194
5627,1.373288037,103.96183,1.371519,103.952449,1.062158
5628,1.373295936,103.8354757,1.372025,103.834543,0.17471
5629,1.373312701,103.8863678,1.367786,103.890628,0.77346
5630,1.373326125,103.8953862,1.369532,103.892819,0.507576
5631,1.37332713,103.8543826,1.370692,103.850477,0.523277
5632,1.37334635,103.8364593,1.372025,103.834543,0.258511
5633,1.373355791,103.8732427,1.379335,103.871765,0.681296
5634,1.373368723,103.962797,1.363468,103.9664,1.165891
5635,1.373370225,103.8840994,1.368977,103.879762,0.684822
5636,1.373378294,103.8530425,1.370692,103.850477,0.412003
5637,1.373379374,103.8823883,1.368977,103.879762,0.567795
5638,1.373379907,103.9614018,1.371519,103.952449,1.017364
5639,1.373383143,103.9550971,1.371519,103.952449,0.359635
5640,1.373383202,103.7467958,1.372286,103.751977,0.58923
5641,1.373387319,103.744026,1.372286,103.751977,0.89319
5642,1.373388719,103.9388974,1.372195,103.941115,0.279873
5643,1.373394991,103.8724629,1.379335,103.871765,0.661392
5644,1.373400926,103.8490732,1.370692,103.850477,0.337832
5645,1.373403635,103.8909715,1.369532,103.892819,0.474919
5646,1.373405406,103.8511342,1.370692,103.850477,0.30882
5647,1.373409338,103.9585599,1.371519,103.952449,0.711466
5648,1.373419449,103.9469874,1.3789,103.94608,0.614367
5649,1.373423294,103.8936002,1.369532,103.892819,0.438975
5650,1.373424665,103.8918569,1.369532,103.892819,0.443548
5651,1.373430254,103.7739241,1.373251,103.772119,0.201861
5652,1.373451807,103.9447563,1.372195,103.941115,0.428399
5653,1.373461221,103.9623142,1.371519,103.952449,1.118684
5654,1.373480335,103.8835811,1.368977,103.879762,0.654677
5655,1.373482598,103.8874635,1.367786,103.890628,0.721664
5656,1.373483071,103.8797778,1.368977,103.879762,0.498262
5657,1.373485771,103.9567606,1.371519,103.952449,0.526812
5658,1.373499771,103.9575888,1.371519,103.952449,0.612496
5659,1.37352014,103.9456155,1.372195,103.941115,0.521844
5660,1.373537624,103.8750907,1.379526,103.875032,0.662196
5661,1.373548539,103.8381765,1.372724,103.839545,0.177502
5662,1.37356291,103.8791847,1.368977,103.879762,0.51114
5663,1.373565354,103.8745372,1.379526,103.875032,0.661394
5664,1.37356775,103.8501541,1.370692,103.850477,0.32001
5665,1.37357054,103.8515513,1.370692,103.850477,0.340007
5666,1.373576625,103.9377913,1.372195,103.941115,0.400195
5667,1.373580842,103.944365,1.372195,103.941115,0.392808
5668,1.373603458,103.9605578,1.371519,103.952449,0.93138
5669,1.373607695,103.8582049,1.378639,103.863338,0.797394
5670,1.373615877,103.8857589,1.368977,103.879762,0.84173
5671,1.373622502,103.9559322,1.371519,103.952449,0.452065
5672,1.373627572,103.9545174,1.371519,103.952449,0.32764
5673,1.373639498,103.8961877,1.377165,103.898595,0.473013
5674,1.373647438,103.8930906,1.369532,103.892819,0.456067
5675,1.373651239,103.8570222,1.370692,103.850477,0.798523
5676,1.373653601,103.8828669,1.368977,103.879762,0.621936
5677,1.373672331,103.7420008,1.372286,103.751977,1.120762
5678,1.373692291,103.8951162,1.369532,103.892819,0.526288
5679,1.373707036,103.7748513,1.373251,103.772119,0.308224
5680,1.373709039,103.963216,1.363468,103.9664,1.186546
5681,1.373717083,103.8356105,1.372025,103.834543,0.221631
5682,1.373720912,103.890707,1.369532,103.892819,0.519411
5683,1.373727756,103.8972215,1.377165,103.898595,0.409658
5684,1.373730848,103.7459298,1.372286,103.751977,0.691683
5685,1.373733827,103.7741138,1.373251,103.772119,0.228326
5686,1.373744153,103.9597558,1.371519,103.952449,0.849567
5687,1.373752132,103.8706448,1.379335,103.871765,0.629787
5688,1.373765404,103.8934828,1.369532,103.892819,0.473901
5689,1.373766567,103.9553883,1.371519,103.952449,0.410809
5690,1.373785008,103.8838491,1.368977,103.879762,0.699664
