,private_lat,private_lon,hawker_lat,hawker_lon,distance
811,1.31124657407693,103.90601562226,1.309414,103.901825,0.508497
812,1.31125206992852,103.921737475803,1.305775,103.915762,0.89946
813,1.31126561633996,103.909482237087,1.309414,103.901825,0.876429
814,1.3112691323173,103.910277854719,1.305775,103.915762,0.86115
815,1.31128186114972,103.915308642961,1.305775,103.915762,0.611007
816,1.3112844032004,103.881516089364,1.307396,103.88413,0.519125
817,1.31128760423171,103.876285896427,1.315028,103.87162,0.663853
818,1.31129551056551,103.914950397016,1.305775,103.915762,0.617076
819,1.31132969345473,103.87602835242,1.315028,103.87162,0.638692
820,1.3113568841101,103.858599024436,1.307337,103.856854,0.485071
821,1.31136280814841,103.903759277304,1.309414,103.901825,0.304591
822,1.31136807031033,103.89476676733,1.315142,103.895609,0.427699
823,1.31138228564433,103.909757688587,1.309414,103.901825,0.909265
824,1.31139887994503,103.879671115715,1.317083,103.879417,0.629157
825,1.31140091698154,103.758066821547,1.31189,103.759166,0.133749
826,1.3114019755049,103.900410772179,1.309414,103.901825,0.270356
827,1.31141379857615,103.835966364922,1.311892,103.839563,0.403749
828,1.31141631082382,103.905338016729,1.309414,103.901825,0.449304
829,1.31144225008403,103.924936697315,1.305775,103.915762,1.198022
830,1.31144699404485,103.881539708397,1.307396,103.88413,0.532683
831,1.31145537479688,103.895169649984,1.315142,103.895609,0.41057
832,1.31146072328194,103.916069372738,1.305775,103.915762,0.629628
833,1.31146361071392,103.910787451343,1.305775,103.915762,0.837949
834,1.31148381125166,103.914382062628,1.305775,103.915762,0.649664
835,1.31151022319857,103.930817283721,1.306684,103.935017,0.709397
836,1.31151034798645,103.858717994436,1.307337,103.856854,0.50595
837,1.31151578168712,103.824155258029,1.311892,103.839563,1.71524
838,1.3115188598209,103.933086390764,1.306684,103.935017,0.576174
839,1.31152961287463,103.933508200344,1.306684,103.935017,0.561498
840,1.31157290362606,103.9177220845,1.305775,103.915762,0.677198
841,1.3115742491255,103.885828118166,1.308252,103.885833,0.367358
842,1.31157714328388,103.859941125851,1.307337,103.856854,0.581259
843,1.31158220799465,103.914155910383,1.305775,103.915762,0.666544
844,1.31158587123751,103.895823789036,1.315142,103.895609,0.393944
845,1.31163885880473,103.87683807349,1.317083,103.879417,0.666904
846,1.31164773484524,103.885059930105,1.308252,103.885833,0.385214
847,1.31167742470116,103.890523888329,1.308252,103.885833,0.644982
848,1.31169206684249,103.91161241775,1.305775,103.915762,0.800843
849,1.31169308156397,103.896306665361,1.315142,103.895609,0.389187
850,1.31170285089797,103.901654133322,1.309414,103.901825,0.253803
851,1.31170915264394,103.878463160426,1.317083,103.879417,0.60362
852,1.31176940658246,103.801709961483,1.306892,103.800363,0.559764
853,1.311780119269,103.884605770106,1.308252,103.885833,0.413338
854,1.31178498584081,103.906034854282,1.309414,103.901825,0.536882
855,1.31179905604909,103.939434253217,1.306684,103.935017,0.749379
856,1.31182133275004,103.859005764814,1.307337,103.856854,0.550652
857,1.3118271135396,103.900061145388,1.309414,103.901825,0.331258
858,1.31182861374827,103.915738375043,1.305775,103.915762,0.669383
859,1.31183807963778,103.905403243169,1.309414,103.901825,0.480031
860,1.31184221477958,103.894784770422,1.315142,103.895609,0.376227
861,1.31186101124359,103.796458882542,1.310908,103.794863,0.206516
862,1.31186408450582,103.923826324456,1.305775,103.915762,1.121967
863,1.31188509940931,103.912422594949,1.305775,103.915762,0.771094
864,1.31190419143627,103.885369365155,1.308252,103.885833,0.407124
865,1.31191154335489,103.907721956198,1.309414,103.901825,0.712015
