,hdb_lat,hdb_lon,supermarket_lat,supermarket_lon,distance
930,1.313991615,103.767089,1.312483,103.765477,0.244973
931,1.314005835,103.8568313,1.311393,103.856487,0.291444
932,1.314016223,103.7618274,1.314853,103.764248,0.284837
933,1.314020576,103.7627406,1.314853,103.764248,0.191352
934,1.314082796,103.7692027,1.314279,103.771351,0.240068
935,1.314122542,103.7645186,1.314853,103.764248,0.086202
936,1.314137854,103.7679422,1.312483,103.765477,0.329778
937,1.314210516,103.7640104,1.314853,103.764248,0.075804
938,1.314230663,103.8700611,1.314239,103.870914,0.094924
939,1.31423937,103.870914,1.314239,103.870914,4.1e-05
940,1.31424121,103.8506228,1.315363,103.849435,0.181275
941,1.314277695,103.8556456,1.311393,103.856487,0.332435
942,1.314278602,103.7713506,1.314279,103.771351,6.3e-05
943,1.314298734,103.8728282,1.312655,103.872542,0.184525
944,1.314307076,103.8566595,1.311393,103.856487,0.322795
945,1.314419826,103.7666135,1.312483,103.765477,0.248725
946,1.314433815,103.8960611,1.314692,103.894481,0.178152
947,1.314451299,103.7695645,1.314279,103.771351,0.199731
948,1.314458536,103.8560192,1.311393,103.856487,0.342946
949,1.314477856,103.8510724,1.315363,103.849435,0.206848
950,1.314481097,103.870458,1.314239,103.870914,0.057376
951,1.314562106,103.7625302,1.314853,103.764248,0.193862
952,1.314568897,103.7616126,1.314853,103.764248,0.294972
953,1.314639131,103.7647977,1.314853,103.764248,0.065588
954,1.314740295,103.7674876,1.312483,103.765477,0.335215
955,1.31483627,103.8966373,1.314692,103.894481,0.240505
956,1.314846411,103.895865,1.314692,103.894481,0.154969
957,1.314896196,103.7644231,1.314853,103.764248,0.020064
958,1.314991389,103.8605054,1.319093,103.863905,0.590624
959,1.315054205,103.8703037,1.314239,103.870914,0.112866
960,1.315096685,103.7668174,1.314853,103.764248,0.287216
961,1.315140198,103.8507984,1.315363,103.849435,0.15372
962,1.315141595,103.7660562,1.314853,103.764248,0.20375
963,1.315184195,103.7674987,1.317703,103.769077,0.329278
964,1.315185027,103.7684327,1.317703,103.769077,0.28751
965,1.315263539,103.8706889,1.314239,103.870914,0.116025
966,1.315315951,103.8494542,1.315363,103.849435,0.005624
967,1.31535007,103.7708614,1.314279,103.771351,0.130366
968,1.315407591,103.8989404,1.31554,103.898765,0.024401
969,1.315431758,103.8716516,1.314239,103.870914,0.155348
970,1.315437621,103.8498177,1.315363,103.849435,0.043383
971,1.315477153,103.8603129,1.319093,103.863905,0.565394
972,1.31551163,103.8503779,1.315363,103.849435,0.106215
973,1.315620153,103.7701917,1.314279,103.771351,0.196566
974,1.315698964,103.8597852,1.319093,103.863905,0.592506
975,1.315789918,103.8484815,1.315363,103.849435,0.116142
976,1.315842362,103.8606445,1.319093,103.863905,0.510749
977,1.315873249,103.8712962,1.314239,103.870914,0.185645
978,1.315885232,103.8991554,1.31554,103.898765,0.057836
979,1.315958638,103.7710544,1.314279,103.771351,0.188636
980,1.315993889,103.886009,1.314207,103.8867,0.212023
981,1.316001326,103.7641858,1.314853,103.764248,0.127165
982,1.316005236,103.8497916,1.315363,103.849435,0.081352
983,1.316051181,103.8612187,1.319093,103.863905,0.450008
984,1.316055677,103.7691127,1.317703,103.769077,0.182196
985,1.316231861,103.763939,1.314853,103.764248,0.156297
986,1.316235211,103.8768812,1.313469,103.877005,0.306184
987,1.316239365,103.7635664,1.314853,103.764248,0.171038
988,1.316290398,103.7695321,1.317703,103.769077,0.164205
989,1.316292321,103.878899,1.313469,103.877005,0.376685
990,1.316338073,103.8484685,1.315363,103.849435,0.152297
991,1.316350523,103.8859388,1.314207,103.8867,0.251704
992,1.316411901,103.8053738,1.323835,103.81,0.968915
993,1.3164399,103.8854576,1.314207,103.8867,0.282982
994,1.316499491,103.8783838,1.313469,103.877005,0.368559
995,1.316525427,103.852092,1.315363,103.849435,0.322426
996,1.31655991,103.8072881,1.323835,103.81,0.859194
997,1.316589211,103.8489097,1.315363,103.849435,0.147654
998,1.316595079,103.8795456,1.313576,103.881878,0.422876
999,1.316633716,103.7639341,1.314853,103.764248,0.199977
1000,1.316668875,103.8760975,1.313469,103.877005,0.367958
1001,1.316679432,103.7692312,1.317703,103.769077,0.114475
1002,1.316757072,103.8511056,1.315363,103.849435,0.241514
1003,1.316758614,103.8868112,1.314207,103.8867,0.282416
1004,1.316777163,103.7708971,1.317703,103.769077,0.22696
1005,1.316789225,103.8617819,1.319093,103.863905,0.347449
1006,1.316818844,103.8766396,1.313469,103.877005,0.372634
1007,1.316855329,103.8755513,1.313469,103.877005,0.407898
1008,1.316858776,103.8877612,1.31415,103.888545,0.311966
1009,1.316866481,103.8493636,1.315363,103.849435,0.166437
1010,1.316900139,103.8803281,1.313576,103.881878,0.406026
1011,1.316901344,103.7653107,1.314853,103.764248,0.255514
1012,1.316904786,103.8882081,1.31415,103.888545,0.306909
1013,1.316994112,103.7685066,1.317703,103.769077,0.100866
1014,1.316996486,103.8977489,1.316725,103.897977,0.039314
1015,1.317000196,103.8759946,1.313469,103.877005,0.406331
1016,1.317089902,103.8609048,1.319093,103.863905,0.400679
1017,1.317118086,103.7699618,1.317703,103.769077,0.117811
1018,1.317160584,103.8765829,1.313469,103.877005,0.41089
1019,1.317179474,103.7707888,1.317703,103.769077,0.199108
1020,1.31718044,103.89834,1.316725,103.897977,0.064561
1021,1.31720886,103.9014318,1.31715,103.903965,0.281996
1022,1.317266295,103.8067829,1.323835,103.81,0.809782
1023,1.317319712,103.8080572,1.323835,103.81,0.752173
1024,1.317337215,103.8784427,1.313469,103.877005,0.456674
1025,1.317380248,103.764787,1.314853,103.764248,0.285816
1026,1.317405112,103.8977746,1.316725,103.897977,0.078504
1027,1.317412042,103.767417,1.317703,103.769077,0.187522
1028,1.317443878,103.8863737,1.32,103.887363,0.30333
1029,1.31747603,103.8763541,1.313469,103.877005,0.448959
1030,1.317501308,103.8989115,1.316725,103.897977,0.134851
1031,1.317501461,103.8982065,1.316725,103.897977,0.089576
1032,1.317556995,103.8871303,1.32,103.887363,0.271373
1033,1.31756399,103.7679752,1.317703,103.769077,0.123579
1034,1.317571243,103.8986477,1.316725,103.897977,0.119697
1035,1.317596268,103.7826504,1.317562,103.785841,0.355103
1036,1.317602618,103.9017072,1.31715,103.903965,0.256207
1037,1.317604557,103.782221,1.316619,103.778947,0.380312
1038,1.317679508,103.8849716,1.32,103.887363,0.369686
1039,1.317702812,103.7690767,1.317703,103.769077,3.9e-05
1040,1.317710415,103.862786,1.319093,103.863905,0.197182
1041,1.31772915,103.8877599,1.32,103.887363,0.254954
1042,1.317786314,103.8072628,1.323835,103.81,0.734937
1043,1.317823747,103.8800776,1.313576,103.881878,0.510646
1044,1.317908526,103.7709345,1.317703,103.769077,0.207967
1045,1.317912294,103.9013884,1.31715,103.903965,0.298882
1046,1.317962273,103.8974527,1.316725,103.897977,0.148735
1047,1.317978017,103.7678315,1.317703,103.769077,0.141909
1048,1.31803746,103.7654134,1.314853,103.764248,0.375248
1049,1.318038007,103.7645191,1.314853,103.764248,0.353472
1050,1.318040811,103.8742228,1.320993,103.87039,0.53713
1051,1.318072851,103.8970875,1.316725,103.897977,0.178919
1052,1.318100065,103.7666926,1.317703,103.769077,0.268968
1053,1.318115593,103.8982207,1.316725,103.897977,0.156138
1054,1.31812074,103.7690884,1.317703,103.769077,0.046209
1055,1.318142424,103.9318632,1.320625,103.934734,0.421226
1056,1.318176427,103.8614038,1.319093,103.863905,0.296236
1057,1.318177351,103.8854258,1.32,103.887363,0.295123
1058,1.318183439,103.9013112,1.31715,103.903965,0.316678
1059,1.318203977,103.7488162,1.32052,103.742652,0.732257
1060,1.318211531,103.8847523,1.32,103.887363,0.351462
1061,1.318226619,103.8978549,1.316725,103.897977,0.166596
1062,1.318286638,103.9454818,1.31935,103.943632,0.237077
1063,1.318307537,103.8629219,1.319093,103.863905,0.139692
1064,1.318309195,103.887754,1.32,103.887363,0.191958
1065,1.318315638,103.8990247,1.316725,103.897977,0.211023
1066,1.318344291,103.767572,1.317703,103.769077,0.181884
1067,1.318348572,103.8560612,1.321619,103.859383,0.517146
1068,1.318363214,103.7698465,1.317703,103.769077,0.112531
1069,1.318388638,103.8866757,1.32,103.887363,0.193901
1070,1.318440429,103.8998522,1.316725,103.897977,0.282014
1071,1.318442335,103.8563499,1.321619,103.859383,0.487161
1072,1.318470095,103.7645261,1.314853,103.764248,0.401155
1073,1.318470366,103.7654195,1.317703,103.769077,0.415794
1074,1.318488058,103.7667015,1.317703,103.769077,0.278257
1075,1.318493779,103.9438725,1.31935,103.943632,0.098387
1076,1.318512076,103.7473725,1.32052,103.742652,0.570336
1077,1.318517578,103.8987875,1.316725,103.897977,0.217773
1078,1.318555348,103.7680283,1.317703,103.769077,0.150013
1079,1.318574054,103.9460809,1.31935,103.943632,0.285725
1080,1.318594196,103.8996802,1.316725,103.897977,0.280443
1081,1.318623478,103.8623244,1.319093,103.863905,0.183407
1082,1.318670387,103.9451056,1.31935,103.943632,0.180395
1083,1.318698325,103.8632322,1.319093,103.863905,0.086666
1084,1.318723581,103.8742265,1.320993,103.87039,0.495247
1085,1.318728754,103.7700713,1.317703,103.769077,0.158459
1086,1.318736079,103.9457156,1.31935,103.943632,0.241617
1087,1.318750888,103.9433639,1.31935,103.943632,0.072656
1088,1.318821473,103.7492264,1.32052,103.742652,0.755387
1089,1.318832253,103.808062,1.323835,103.81,0.593737
1090,1.318842603,103.8568377,1.321619,103.859383,0.417719
1091,1.318890482,103.7486275,1.32052,103.742652,0.688992
1092,1.318951762,103.850518,1.315363,103.849435,0.414727
1093,1.318964653,103.8842872,1.32,103.887363,0.360943
1094,1.31896794,103.856342,1.321619,103.859383,0.447737
1095,1.318974103,103.9440762,1.31935,103.943632,0.064587
1096,1.319009211,103.7474331,1.32052,103.742652,0.557698
1097,1.319022393,103.7466919,1.32052,103.742652,0.479128
1098,1.319045635,103.9456245,1.31935,103.943632,0.224285
1099,1.31905495,103.8829009,1.32,103.887363,0.507464
1100,1.319064417,103.7639598,1.314853,103.764248,0.46678
1101,1.319088944,103.7644412,1.314853,103.764248,0.468882
1102,1.319093438,103.8639053,1.319093,103.863905,5.9e-05
1103,1.319116568,103.7654922,1.317703,103.769077,0.42848
1104,1.319126186,103.7669837,1.317703,103.769077,0.281135
1105,1.319169017,103.769054,1.317703,103.769077,0.162125
1106,1.319175152,103.8853216,1.32,103.887363,0.244812
1107,1.31920343,103.8863355,1.32,103.887363,0.144341
1108,1.319234207,103.7496543,1.32052,103.742652,0.79215
1109,1.31925983,103.9452029,1.31935,103.943632,0.17511
1110,1.319350264,103.9436324,1.31935,103.943632,5.3e-05
1111,1.31935456,103.7651093,1.317703,103.769077,0.47784
1112,1.319392918,103.8844399,1.32,103.887363,0.332166
1113,1.319432746,103.861091,1.321619,103.859383,0.307526
1114,1.319446691,103.7656494,1.317703,103.769077,0.427417
1115,1.319468621,103.8827515,1.321766,103.886673,0.504974
1116,1.319470224,103.8570358,1.321619,103.859383,0.353115
1117,1.319470818,103.9457833,1.31935,103.943632,0.239791
1118,1.319490182,103.7673379,1.317703,103.769077,0.276608
1119,1.319510102,103.7479472,1.32052,103.742652,0.599791
1120,1.319522679,103.7640251,1.314853,103.764248,0.516945
1121,1.31955256,103.7426448,1.32052,103.742652,0.106978
1122,1.319620579,103.7471114,1.32052,103.742652,0.506154
1123,1.319639686,103.9449652,1.31935,103.943632,0.15179
1124,1.31965596,103.7644546,1.32325,103.76726,0.505383
1125,1.319663167,103.7691398,1.317703,103.769077,0.216858
1126,1.319674147,103.9460531,1.31935,103.943632,0.271818
1127,1.319695472,103.868365,1.320993,103.87039,0.267157
1128,1.319715254,103.8568704,1.321619,103.859383,0.350006
1129,1.319727937,103.9466269,1.31935,103.943632,0.335913
1130,1.319756647,103.9342743,1.320625,103.934734,0.108797
1131,1.319788851,103.7677875,1.317703,103.769077,0.271645
1132,1.319795086,103.8604358,1.321619,103.859383,0.233243
1133,1.319816613,103.7492833,1.32052,103.742652,0.742085
1134,1.319844175,103.8594625,1.321619,103.859383,0.19645
1135,1.319879635,103.741754,1.32052,103.742652,0.122481
1136,1.319969435,103.9428186,1.31935,103.943632,0.113516
1137,1.319974503,103.7427392,1.32052,103.742652,0.061094
1138,1.319976747,103.8844393,1.321766,103.886673,0.31771
1139,1.319981244,103.8590051,1.321619,103.859383,0.185914
1140,1.320030281,103.7404787,1.32052,103.742652,0.247855
1141,1.320035541,103.9445701,1.31935,103.943632,0.129019
1142,1.320040799,103.9451967,1.31935,103.943632,0.190152
1143,1.320051467,103.7411299,1.32052,103.742652,0.17714
1144,1.320057978,103.8669394,1.319093,103.863905,0.354155
1145,1.32007896,103.8828136,1.321766,103.886673,0.468274
1146,1.320083149,103.7472473,1.32052,103.742652,0.513688
1147,1.320105794,103.7655735,1.32325,103.76726,0.395098
1148,1.32011535,103.9465703,1.31935,103.943632,0.337777
1149,1.320126278,103.7398885,1.322136,103.738293,0.284451
1150,1.32014419,103.7632535,1.32325,103.76726,0.562808
1151,1.320145954,103.9331634,1.320625,103.934734,0.182642
1152,1.320148599,103.8597637,1.321619,103.859383,0.168019
1153,1.320179385,103.8663658,1.319093,103.863905,0.299051
1154,1.320183255,103.9008049,1.32119,103.903266,0.295654
1155,1.320249395,103.8585486,1.321619,103.859383,0.177647
1156,1.32027016,103.7659449,1.32325,103.76726,0.360538
1157,1.320289307,103.8585102,1.321619,103.859383,0.176219
1158,1.320292535,103.901356,1.32119,103.903266,0.234588
1159,1.320302528,103.7418485,1.32052,103.742652,0.092598
1160,1.320308144,103.7389677,1.322136,103.738293,0.215612
1161,1.320308923,103.94609,1.31935,103.943632,0.293382
1162,1.320329641,103.7493901,1.32052,103.742652,0.750179
1163,1.320346637,103.8683475,1.320993,103.87039,0.238281
1164,1.320354843,103.7503004,1.32052,103.742652,0.851387
1165,1.320366592,103.9436679,1.31935,103.943632,0.112481
1166,1.320371265,103.8840291,1.321766,103.886673,0.332207
1167,1.320388846,103.9450939,1.31935,103.943632,0.19916
1168,1.320389363,103.901842,1.32119,103.903266,0.181529
1169,1.320416017,103.9427323,1.31935,103.943632,0.154661
1170,1.320417102,103.8538139,1.323796,103.855671,0.426976
1171,1.320418047,103.8850987,1.321766,103.886673,0.230027
1172,1.32043903,103.8824204,1.321766,103.886673,0.495496
1173,1.320494554,103.7399682,1.322136,103.738293,0.260193
1174,1.320501696,103.8633413,1.319093,103.863905,0.167925
1175,1.320520268,103.7426515,1.32052,103.742652,6.3e-05
1176,1.320532583,103.8667955,1.319093,103.863905,0.358914
1177,1.320539171,103.8696908,1.320993,103.87039,0.092592
1178,1.320574657,103.7682119,1.322124,103.770266,0.285672
1179,1.320603555,103.7377922,1.322136,103.738293,0.17838
1180,1.320625049,103.9347342,1.320625,103.934734,2.3e-05
1181,1.320643815,103.8616341,1.321619,103.859383,0.272746
1182,1.32066917,103.9446895,1.31935,103.943632,0.187425
1183,1.320692364,103.7627147,1.32325,103.76726,0.579536
1184,1.320720104,103.9461111,1.31935,103.943632,0.314758
1185,1.320753918,103.7416002,1.32052,103.742652,0.119879
1186,1.320755478,103.7495197,1.32052,103.742652,0.764751
1187,1.320765433,103.7482586,1.32052,103.742652,0.624549
1188,1.320771283,103.7623169,1.32325,103.76726,0.614615
1189,1.320772701,103.7370353,1.322136,103.738293,0.205709
1190,1.320779477,103.8543487,1.323796,103.855671,0.364572
1191,1.320799591,103.8533278,1.323796,103.855671,0.421641
1192,1.320812804,103.8538038,1.323796,103.855671,0.389863
1193,1.320813043,103.8613467,1.321619,103.859383,0.236013
1194,1.320822826,103.7390755,1.322136,103.738293,0.169316
1195,1.320825609,103.9389946,1.324246,103.941569,0.474476
1196,1.320852087,103.9337211,1.320625,103.934734,0.115489
1197,1.320865256,103.8856974,1.321766,103.886673,0.147338
1198,1.320882353,103.8603317,1.321619,103.859383,0.13335
1199,1.320896768,103.9454287,1.31935,103.943632,0.263125
1200,1.320909667,103.9355419,1.320625,103.934734,0.095262
1201,1.320919814,103.7663776,1.32325,103.76726,0.27574
1202,1.320922753,103.883352,1.321766,103.886673,0.381175
1203,1.320934209,103.7649865,1.32325,103.76726,0.359985
1204,1.320985887,103.7632317,1.32325,103.76726,0.513477
1205,1.320986319,103.93981,1.324246,103.941569,0.410168
1206,1.320989284,103.7381807,1.322136,103.738293,0.127412
1207,1.321000209,103.8683214,1.320993,103.87039,0.230216
1208,1.321009823,103.7374828,1.322136,103.738293,0.153744
1209,1.321013483,103.9009728,1.32119,103.903266,0.255956
1210,1.321013495,103.8589824,1.321619,103.859383,0.080439
1211,1.321020012,103.8609978,1.321619,103.859383,0.191528
1212,1.32102611,103.7483131,1.32052,103.742652,0.632505
1213,1.321027128,103.7395144,1.322136,103.738293,0.18306
1214,1.321050718,103.9408032,1.324246,103.941569,0.363451
1215,1.32105185,103.7669104,1.32325,103.76726,0.246154
1216,1.321059963,103.7624348,1.32325,103.76726,0.589074
1217,1.321102559,103.741674,1.32052,103.742652,0.126475
1218,1.321107539,103.9013726,1.32119,103.903266,0.210914
1219,1.321115548,103.9416755,1.31935,103.943632,0.292444
1220,1.321120278,103.8667869,1.319093,103.863905,0.391301
1221,1.321124993,103.8658333,1.319093,103.863905,0.310705
1222,1.321138966,103.7427876,1.32052,103.742652,0.070086
1223,1.321171644,103.9017728,1.32119,103.903266,0.166191
1224,1.321181401,103.8605682,1.321619,103.859383,0.140496
1225,1.321280209,103.8549381,1.323796,103.855671,0.289894
1226,1.321301188,103.9332996,1.320625,103.934734,0.176277
1227,1.321301212,103.885672,1.321766,103.886673,0.122685
1228,1.321303988,103.8582727,1.321619,103.859383,0.128381
1229,1.321329477,103.7648159,1.32325,103.76726,0.345085
1230,1.321350377,103.7420311,1.32052,103.742652,0.114915
1231,1.321361191,103.9361854,1.320625,103.934734,0.18088
1232,1.321368811,103.7428451,1.32052,103.742652,0.096286
1233,1.321377097,103.7375776,1.322136,103.738293,0.115675
1234,1.32137891,103.7397794,1.322136,103.738293,0.185398
1235,1.321381183,103.8843063,1.321766,103.886673,0.266805
1236,1.321394464,103.8693362,1.320993,103.87039,0.125398
1237,1.321397663,103.9397304,1.324246,103.941569,0.375586
1238,1.321415897,103.7671055,1.32325,103.76726,0.203533
1239,1.321420379,103.8591003,1.321619,103.859383,0.038369
1240,1.321425756,103.8601947,1.321619,103.859383,0.092827
1241,1.321438261,103.7659013,1.32325,103.76726,0.250993
1242,1.321478478,103.940721,1.324246,103.941569,0.32024
1243,1.321499034,103.7389822,1.322136,103.738293,0.104134
1244,1.321501158,103.7622287,1.32325,103.76726,0.592386
1245,1.321541281,103.9415933,1.324246,103.941569,0.299086
1246,1.321556727,103.8556661,1.323796,103.855671,0.247608
1247,1.321580687,103.854151,1.323796,103.855671,0.297691
1248,1.321587379,103.7409869,1.32052,103.742652,0.219703
1249,1.321598465,103.7369231,1.322136,103.738293,0.163633
1250,1.321619038,103.8593827,1.321619,103.859383,3.4e-05
1251,1.321620093,103.937041,1.320625,103.934734,0.279331
1252,1.321632997,103.9384413,1.320625,103.934734,0.427376
1253,1.32163647,103.8667673,1.320993,103.87039,0.409401
1254,1.321656498,103.8854234,1.321766,103.886673,0.139594
1255,1.321668621,103.8627179,1.319093,103.863905,0.313949
1256,1.32170329,103.8861957,1.321766,103.886673,0.053569
1257,1.321738637,103.7649102,1.32325,103.76726,0.310348
1258,1.321770859,103.9363266,1.320625,103.934734,0.217871
1259,1.321800289,103.9044243,1.32119,103.903266,0.145503
1260,1.32183432,103.903135,1.32119,103.903266,0.072722
1261,1.321843963,103.7398725,1.322136,103.738293,0.178724
1262,1.321891018,103.7705953,1.322124,103.770266,0.044797
1263,1.32189197,103.7375516,1.322136,103.738293,0.086811
1264,1.321906636,103.9398472,1.324246,103.941569,0.321917
1265,1.321915339,103.9331809,1.320625,103.934734,0.224126
1266,1.321923429,103.7623848,1.32325,103.76726,0.56204
1267,1.321925016,103.8828604,1.321766,103.886673,0.424669
1268,1.32194544,103.8710317,1.320993,103.87039,0.127246
1269,1.32195566,103.8698285,1.320993,103.87039,0.123433
1270,1.321968839,103.7392259,1.322136,103.738293,0.105455
1271,1.321979417,103.8557543,1.323796,103.855671,0.201082
1272,1.322056529,103.9383547,1.324246,103.941569,0.431944
1273,1.322061089,103.766014,1.32325,103.76726,0.191079
1274,1.322079197,103.8590791,1.321619,103.859383,0.0611
1275,1.322089368,103.7689334,1.322124,103.770266,0.148355
1276,1.322094236,103.9362236,1.320625,103.934734,0.232111
1277,1.322126054,103.8679955,1.320993,103.87039,0.294467
1278,1.322176495,103.7649121,1.32325,103.76726,0.286996
1279,1.322188988,103.871612,1.320993,103.87039,0.189695
1280,1.322191579,103.9343993,1.320625,103.934734,0.177184
1281,1.322192178,103.8561985,1.323796,103.855671,0.186806
1282,1.322194974,103.8608318,1.321619,103.859383,0.17336
1283,1.322201642,103.7377517,1.322136,103.738293,0.060677
1284,1.322210757,103.8685003,1.320993,103.87039,0.249719
1285,1.322217108,103.9349912,1.320625,103.934734,0.178359
1286,1.322217735,103.9370013,1.320625,103.934734,0.307712
1287,1.322260137,103.8666231,1.320993,103.87039,0.442014
1288,1.322276067,103.8547999,1.323796,103.855671,0.194022
1289,1.322285572,103.7692019,1.322124,103.770266,0.119764
1290,1.322286559,103.9027205,1.32119,103.903266,0.135601
1291,1.322291025,103.8601741,1.321619,103.859383,0.115209
1292,1.322332207,103.9397662,1.324246,103.941569,0.291609
1293,1.322353866,103.9361833,1.320625,103.934734,0.250122
1294,1.322387527,103.8661261,1.319093,103.863905,0.440238
1295,1.322388248,103.8624388,1.321619,103.859383,0.350556
1296,1.322416771,103.8632677,1.319093,103.863905,0.374307
1297,1.322478077,103.9412546,1.324246,103.941569,0.198594
1298,1.322489623,103.9334053,1.320625,103.934734,0.253725
1299,1.322542265,103.7375607,1.322136,103.738293,0.093059
1300,1.322587352,103.8611073,1.321619,103.859383,0.219749
1301,1.322588548,103.7691762,1.322124,103.770266,0.131713
1302,1.322594152,103.8842961,1.321766,103.886673,0.279927
1303,1.322600153,103.9397927,1.324246,103.941569,0.268699
1304,1.32260038,103.8824632,1.321766,103.886673,0.477507
1305,1.322621379,103.7624494,1.32325,103.76726,0.539865
1306,1.322625781,103.9378158,1.320625,103.934734,0.408138
1307,1.322642369,103.8705965,1.320993,103.87039,0.183821
1308,1.322652411,103.8857553,1.321766,103.886673,0.141554
1309,1.322653012,103.87131,1.320993,103.87039,0.21018
1310,1.322653854,103.8682269,1.320993,103.87039,0.302785
1311,1.322681161,103.8867379,1.321766,103.886673,0.101451
1312,1.322686619,103.9035009,1.32119,103.903266,0.167541
1313,1.32271179,103.7698881,1.322124,103.770266,0.077415
1314,1.322734775,103.8881032,1.321766,103.886673,0.191857
1315,1.322754699,103.9407764,1.324246,103.941569,0.18701
1316,1.322755244,103.7386581,1.322136,103.738293,0.079621
1317,1.322756054,103.8832352,1.321766,103.886673,0.397947
1318,1.32277239,103.7397143,1.322136,103.738293,0.173123
1319,1.322785331,103.911863,1.323977,103.91069,0.185484
1320,1.322789203,103.8564445,1.323796,103.855671,0.140726
1321,1.322815443,103.9354552,1.320625,103.934734,0.25516
1322,1.322821182,103.8691779,1.320993,103.87039,0.243026
1323,1.322831737,103.9328522,1.324636,103.931069,0.2814
1324,1.322837033,103.9391245,1.324246,103.941569,0.313501
1325,1.32284177,103.9360468,1.320625,103.934734,0.285358
1326,1.322845078,103.7708988,1.322124,103.770266,0.106381
1327,1.322857732,103.7392387,1.322136,103.738293,0.132083
1328,1.322877615,103.8116477,1.323835,103.81,0.211737
1329,1.322906233,103.8660289,1.319093,103.863905,0.483381
1330,1.322923267,103.8632305,1.319093,103.863905,0.430132
1331,1.322930795,103.86289,1.321619,103.859383,0.416377
1332,1.322949685,103.7691892,1.322124,103.770266,0.150654
1333,1.322973099,103.9112281,1.323977,103.91069,0.126129
1334,1.322994312,103.9044498,1.32119,103.903266,0.239085
1335,1.323004798,103.8876357,1.321766,103.886673,0.173903
1336,1.323009493,103.8711048,1.320993,103.87039,0.236739
1337,1.323014743,103.9381652,1.324246,103.941569,0.402532
1338,1.323079294,103.7377911,1.322136,103.738293,0.118319
1339,1.323088767,103.8837391,1.321766,103.886673,0.357777
1340,1.323134861,103.9120457,1.323977,103.91069,0.177298
1341,1.323143131,103.9034491,1.32119,103.903266,0.216926
1342,1.323145983,103.8558796,1.323796,103.855671,0.075532
1343,1.323189916,103.859697,1.321619,103.859383,0.177184
1344,1.32319023,103.857028,1.323796,103.855671,0.165209
1345,1.32319474,103.8873506,1.321766,103.886673,0.175058
1346,1.323195373,103.8679572,1.320993,103.87039,0.364155
1347,1.323209742,103.936904,1.320625,103.934734,0.374176
1348,1.323216054,103.7711261,1.322124,103.770266,0.154091
1349,1.323233105,103.8856046,1.321766,103.886673,0.201133
1350,1.323234557,103.8627325,1.321619,103.859383,0.41336
1351,1.323250133,103.9338356,1.320625,103.934734,0.30701
1352,1.323270062,103.8817522,1.321766,103.886673,0.572333
1353,1.323280583,103.8588792,1.321619,103.859383,0.192094
1354,1.323301238,103.7698535,1.322124,103.770266,0.138031
1355,1.323311612,103.9236205,1.32329,103.92415,0.058976
1356,1.323322706,103.8663992,1.320993,103.87039,0.513438
1357,1.323326674,103.9400302,1.324246,103.941569,0.199151
1358,1.323338363,103.9342073,1.320625,103.934734,0.305702
1359,1.323347658,103.9328742,1.324636,103.931069,0.246283
1360,1.323370149,103.9044037,1.32119,103.903266,0.272297
1361,1.323380611,103.8704616,1.320993,103.87039,0.26413
1362,1.323397413,103.866812,1.320993,103.87039,0.478796
1363,1.323402637,103.8616308,1.321619,103.859383,0.318554
1364,1.323403316,103.9023757,1.32119,103.903266,0.264033
1365,1.323435851,103.9423414,1.324246,103.941569,0.124154
1366,1.323451841,103.9119049,1.323977,103.91069,0.147149
1367,1.323496353,103.7378842,1.322136,103.738293,0.15715
1368,1.323526782,103.9364239,1.320625,103.934734,0.371919
1369,1.323537807,103.8691478,1.320993,103.87039,0.313517
1370,1.323545133,103.7713288,1.322124,103.770266,0.196681
1371,1.323574833,103.8570349,1.324716,103.857753,0.149363
1372,1.323575758,103.8598772,1.321619,103.859383,0.223249
1373,1.323626344,103.8821205,1.321766,103.886673,0.546816
1374,1.323645148,103.8682953,1.320993,103.87039,0.374629
1375,1.323653452,103.9108536,1.323977,103.91069,0.040143
1376,1.323664834,103.9116192,1.323977,103.91069,0.109019
1377,1.323680649,103.7391562,1.322136,103.738293,0.195962
1378,1.323684011,103.7701323,1.322124,103.770266,0.173139
1379,1.32369452,103.9349949,1.320625,103.934734,0.340651
1380,1.323697957,103.8620917,1.321619,103.859383,0.379101
1381,1.323700389,103.8590569,1.324716,103.857753,0.18349
1382,1.323717291,103.9250011,1.32329,103.92415,0.105849
1383,1.323723796,103.8629951,1.321619,103.859383,0.464503
1384,1.323738583,103.8883795,1.321766,103.886673,0.289212
1385,1.323741518,103.9043603,1.32119,103.903266,0.307296
1386,1.323746488,103.8634122,1.321619,103.859383,0.506372
1387,1.323748602,103.8702439,1.320993,103.87039,0.305134
1388,1.323762901,103.9241556,1.32329,103.92415,0.052295
1389,1.323779951,103.9023304,1.32119,103.903266,0.304725
1390,1.32378355,103.7385184,1.322136,103.738293,0.183897
1391,1.323784101,103.939939,1.324246,103.941569,0.188456
1392,1.323856456,103.8875854,1.321766,103.886673,0.252471
1393,1.32385971,103.9033636,1.32119,103.903266,0.295403
1394,1.323864004,103.9333986,1.324636,103.931069,0.272953
1395,1.323873792,103.8564828,1.323796,103.855671,0.090754
1396,1.323883719,103.8678648,1.320993,103.87039,0.425615
1397,1.323903872,103.9425114,1.324246,103.941569,0.111494
1398,1.323905297,103.8623845,1.321619,103.859383,0.418918
