,private_lat,private_lon,mall_lat,mall_lon,distance
952,1.31273680388072,103.847194656397,1.31719450988559,103.843611443038,0.634022
953,1.31274690453463,103.847597879821,1.31719450988559,103.843611443038,0.662335
954,1.31275329709404,103.923657863473,1.32475054237912,103.92918919889,1.462462
955,1.31276346405244,103.883518875617,1.31470866320366,103.893508573389,1.132373
956,1.31277485329606,103.885104634024,1.31470866320366,103.893508573389,0.95941
957,1.31277604580511,103.882455638462,1.31470866320366,103.893508573389,1.24851
958,1.31278422240834,103.887200888953,1.31470866320366,103.893508573389,0.733529
959,1.31278741680729,103.799362688634,1.30681500712523,103.788462732266,1.381176
960,1.3127948955542,103.895663772368,1.31470866320366,103.893508573389,0.31986
961,1.31280480687331,103.916690957392,1.30522306203042,103.905043928938,1.54369
962,1.3128109735379,103.848314426322,1.30671098278725,103.85013440636,0.704261
963,1.31282978234139,103.895910698856,1.31470866320366,103.893508573389,0.338571
964,1.31283005660824,103.890193955593,1.31470866320366,103.893508573389,0.423352
965,1.31283406369555,103.883173584521,1.31470866320366,103.893508573389,1.168714
966,1.31283465225541,103.9153076698,1.30522306203042,103.905043928938,1.418848
967,1.312846209179,103.875936321332,1.30307515150401,103.873149707591,1.124061
968,1.31284892716775,103.805415948338,1.30681500712523,103.788462732266,2.001229
969,1.31285080910896,103.886497625764,1.31470866320366,103.893508573389,0.806842
970,1.31285376960405,103.84210742583,1.31719450988559,103.843611443038,0.508325
971,1.31286931612854,103.885753141885,1.31470866320366,103.893508573389,0.886745
972,1.31287327322577,103.886114462631,1.31470866320366,103.893508573389,0.847551
973,1.31287539656174,103.93478126757,1.32475054237912,103.92918919889,1.453108
974,1.31287856892187,103.929259191275,1.32475054237912,103.92918919889,1.312765
975,1.31288444198327,103.888327290325,1.31470866320366,103.893508573389,0.61089
976,1.31288663605598,103.757740043394,1.31489619639366,103.764423054189,0.776239
977,1.31289479727385,103.912335625355,1.30522306203042,103.905043928938,1.173943
978,1.31290426949308,103.903549123093,1.30522306203042,103.905043928938,0.865487
979,1.31291496683245,103.924721677755,1.32475054237912,103.92918919889,1.399979
980,1.31291563993984,103.856924681278,1.3113827185663,103.856626855768,0.172713
981,1.31291695250751,103.859047068258,1.3113827185663,103.856626855768,0.318321
982,1.31291902869754,103.796984203708,1.30681500712523,103.788462732266,1.164021
983,1.31292961264321,103.902950421986,1.30522306203042,103.905043928938,0.883427
984,1.3129501659887,103.905667434406,1.30522306203042,103.905043928938,0.857236
985,1.31295613447289,103.915002346739,1.30522306203042,103.905043928938,1.399803
986,1.31296540922295,103.827357627803,1.30665484543191,103.829588045188,0.740625
987,1.31297120500789,103.828102208138,1.30665484543191,103.829588045188,0.717739
988,1.31297420916757,103.903253194597,1.30522306203042,103.905043928938,0.879947
989,1.31297800060859,103.879770800217,1.30222177381282,103.876152665088,1.255681
990,1.31298480453538,103.876190036205,1.30307515150401,103.873149707591,1.14681
991,1.31299317012298,103.921430878375,1.32475054237912,103.92918919889,1.560668
992,1.31301205892227,103.909868598439,1.30522306203042,103.905043928938,1.014932
993,1.31301688185894,103.903807363724,1.30522306203042,103.905043928938,0.872719
994,1.31302142355877,103.887521408189,1.31470866320366,103.893508573389,0.69194
995,1.31302913243704,103.794375471653,1.30681500712523,103.788462732266,0.951393
996,1.31304113579468,103.885713201642,1.31470866320366,103.893508573389,0.886928
997,1.31304905009595,103.910054014447,1.30522306203042,103.905043928938,1.029434
998,1.31310748947253,103.913175503291,1.30522306203042,103.905043928938,1.256597
999,1.31312217027915,103.879474779,1.30222177381282,103.876152665088,1.26074
1000,1.3131227003568,103.857656215109,1.3113827185663,103.856626855768,0.223921
1001,1.31312519718196,103.926325734684,1.32475054237912,103.92918919889,1.324383
1002,1.31313559646891,103.885394886693,1.31470866320366,103.893508573389,0.919576
1003,1.31315720102795,103.897803671838,1.31470866320366,103.893508573389,0.507856
1004,1.31316952595243,103.92930608172,1.32475054237912,103.92918919889,1.280635
1005,1.31317508970172,103.84379589573,1.31719450988559,103.843611443038,0.444921
1006,1.31318091815404,103.847805816417,1.31719450988559,103.843611443038,0.644094
1007,1.31319452803722,103.847445951243,1.31719450988559,103.843611443038,0.614603
1008,1.31321691347859,103.913873612046,1.30522306203042,103.905043928938,1.321717
1009,1.3132239972353,103.906034490054,1.30522306203042,103.905043928938,0.891544
1010,1.31325732047152,103.848953427343,1.30671098278725,103.85013440636,0.735696
1011,1.31326424657257,103.923908810481,1.32475054237912,103.92918919889,1.399458
1012,1.31326861994608,103.847955663098,1.31719450988559,103.843611443038,0.649761
1013,1.3132776638734,103.798544784631,1.30681500712523,103.788462732266,1.330275
1014,1.31327931407599,103.923369711664,1.32475054237912,103.92918919889,1.424207
1015,1.31328174728474,103.904852255354,1.30522306203042,103.905043928938,0.891343
1016,1.31328282918802,103.885380308735,1.31470866320366,103.893508573389,0.918234
1017,1.31328397529739,103.885092599911,1.31470866320366,103.893508573389,0.949773
1018,1.313295093893,103.823252529752,1.30485342102105,103.823883490852,0.936074
1019,1.31329768304541,103.853633404104,1.3113827185663,103.856626855768,0.394741
1020,1.31330761763,103.798039271294,1.30681500712523,103.788462732266,1.285026
1021,1.31332303646481,103.904360402368,1.30522306203042,103.905043928938,0.898878
1022,1.3133286779457,103.797417970533,1.30681500712523,103.788462732266,1.229649
1023,1.3133350986259,103.897675931626,1.31470866320366,103.893508573389,0.488023
1024,1.31335497672775,103.910858221599,1.30522306203042,103.905043928938,1.107809
1025,1.31336026870657,103.915311167083,1.30522306203042,103.905043928938,1.454383
1026,1.31336049179573,103.911481522688,1.30522306203042,103.905043928938,1.150184
1027,1.31336207683403,103.92756904356,1.32475054237912,103.92918919889,1.272121
1028,1.31336434016643,103.887597407486,1.31470866320366,103.893508573389,0.674441
1029,1.31337005210124,103.914756218153,1.30522306203042,103.905043928938,1.407072
1030,1.31338886288706,103.92635776294,1.32475054237912,103.92918919889,1.295232
1031,1.31339423453775,103.892361725586,1.31470866320366,103.893508573389,0.193429
1032,1.31341084014093,103.78532538516,1.30681500712523,103.788462732266,0.808602
1033,1.31343809193913,103.91201252096,1.30522306203042,103.905043928938,1.194407
1034,1.31345286890954,103.879458401694,1.30222177381282,103.876152665088,1.295224
1035,1.31345709214795,103.886467318231,1.31470866320366,103.893508573389,0.795751
1036,1.31346307784466,103.922498787817,1.32475054237912,103.92918919889,1.453332
1037,1.31346334251531,103.904858125607,1.30522306203042,103.905043928938,0.911402
1038,1.31346564994475,103.93142655093,1.32475054237912,103.92918919889,1.272426
1039,1.31347444456823,103.909041336926,1.30522306203042,103.905043928938,1.015076
1040,1.31348794645771,103.829908098471,1.30665484543191,103.829588045188,0.756408
1041,1.31350017106513,103.849977133757,1.30671098278725,103.85013440636,0.750918
1042,1.31350790003335,103.928148923304,1.32475054237912,103.92918919889,1.248533
1043,1.31351026234071,103.848372065079,1.31719450988559,103.843611443038,0.668328
1044,1.31351506153359,103.793689742252,1.30681500712523,103.788462732266,0.941947
1045,1.31352005248552,103.933093563916,1.32475054237912,103.92918919889,1.315636
1046,1.31352657764499,103.888547680917,1.31470866320366,103.893508573389,0.567361
1047,1.31353233527505,103.804996735084,1.30681500712523,103.788462732266,1.984337
1048,1.31353535987581,103.882362870576,1.31470866320366,103.893508573389,1.247176
1049,1.31353809863098,103.914944391669,1.30522306203042,103.905043928938,1.435056
1050,1.31355578639069,103.904517013271,1.30522306203042,103.905043928938,0.923254
1051,1.31356852036011,103.910644541702,1.30522306203042,103.905043928938,1.113577
1052,1.31358089601051,103.758385706084,1.31489619639366,103.764423054189,0.68746
1053,1.31358648659997,103.925565218811,1.32475054237912,103.92918919889,1.298677
1054,1.31359813614381,103.887912449228,1.31470866320366,103.893508573389,0.634785
1055,1.31360187547893,103.91220370573,1.30522306203042,103.905043928938,1.222003
1056,1.31360423997635,103.93581051646,1.32475054237912,103.92918919889,1.435988
1057,1.31365569116404,103.939090715487,1.32475054237912,103.92918919889,1.649043
1058,1.31366264429277,103.928629464655,1.32475054237912,103.92918919889,1.227624
1059,1.31368235479563,103.906155072881,1.30522306203042,103.905043928938,0.943524
1060,1.31369315585356,103.840387458086,1.31719450988559,103.843611443038,0.527855
1061,1.31371146216196,103.926782371376,1.32475054237912,103.92918919889,1.249688
1062,1.31371862266175,103.886588867863,1.31470866320366,103.893508573389,0.777839
1063,1.31372105189031,103.888759579471,1.31470866320366,103.893508573389,0.539682
1064,1.31374267236126,103.904359283897,1.30522306203042,103.905043928938,0.945131
1065,1.3137519651045,103.929121494681,1.32475054237912,103.92918919889,1.21619
1066,1.31376062248786,103.901762873018,1.31470866320366,103.893508573389,0.924586
1067,1.31380286104726,103.857763875638,1.3113827185663,103.856626855768,0.296016
1068,1.3138194801212,103.929582304442,1.32475054237912,103.92918919889,1.209492
1069,1.31384957032818,103.938098437733,1.32475054237912,103.92918919889,1.560775
1070,1.31387665877617,103.850450616658,1.3113827185663,103.856626855768,0.740612
