,hdb_lat,hdb_lon,mrtlrt_lat,mrtlrt_lon,distance
6125,1.377294744,103.9441225,1.37295187483845,103.949257638047,0.746452
6126,1.377295646,103.9355644,1.37295187483845,103.949257638047,1.597791
6127,1.377296018,103.7365388,1.38029828610944,103.745291799876,1.029115
6128,1.377301281,103.7679793,1.37775464931119,103.766667312264,0.154374
6129,1.377328452,103.9042122,1.38403076701516,103.902257550997,0.772373
6130,1.377339085,103.8364724,1.37210317322243,103.836790769973,0.580044
6131,1.377346842,103.7379129,1.38029828610944,103.745291799876,0.883653
6132,1.377351206,103.743105,1.38029828610944,103.745291799876,0.406717
6133,1.377367365,103.7677488,1.37775464931119,103.766667312264,0.127748
6134,1.37738338,103.7407814,1.38029828610944,103.745291799876,0.596525
6135,1.377404141,103.9403227,1.37295187483845,103.949257638047,1.109548
6136,1.377422637,103.7649693,1.37775464931119,103.766667312264,0.192501
6137,1.377445765,103.888178,1.38277158353267,103.893092468701,0.803695
6138,1.377461432,103.8912727,1.38277158353267,103.893092468701,0.621113
6139,1.377463413,103.8391301,1.37210317322243,103.836790769973,0.647363
6140,1.37746747,103.8387767,1.37210317322243,103.836790769973,0.632993
6141,1.377469238,103.9352123,1.37295187483845,103.949257638047,1.640946
6142,1.377469903,103.886929,1.38277158353267,103.893092468701,0.902303
6143,1.377470617,103.9337038,1.37295187483845,103.949257638047,1.801624
6144,1.377479631,103.8903404,1.38277158353267,103.893092468701,0.660462
6145,1.377481141,103.8954304,1.38277158353267,103.893092468701,0.640241
6146,1.37748345,103.7653911,1.37775464931119,103.766667312264,0.145158
6147,1.377485451,103.7519213,1.37665929343111,103.753699631572,0.217973
6148,1.377506269,103.8405572,1.3817576070024,103.844800823243,0.666346
6149,1.37751333,103.7352274,1.38029828610944,103.745291799876,1.161604
6150,1.377517097,103.8380532,1.37210317322243,103.836790769973,0.614909
6151,1.377528001,103.8936032,1.38277158353267,103.893092468701,0.582588
6152,1.377531604,103.8840186,1.37128117483103,103.892347534172,1.156215
6153,1.377556158,103.9384104,1.37295187483845,103.949257638047,1.310132
6154,1.377566524,103.7489895,1.37861216691834,103.749051503721,0.115828
6155,1.377566635,103.7706606,1.37612653786325,103.771279750058,0.173507
6156,1.377570295,103.8835662,1.37128117483103,103.892347534172,1.19943
