,private_lat,private_lon,park_lat,park_lon,distance
2793,1.3651016355989,103.87821352809,1.365945,103.877541,0.119575
2794,1.36511741418017,103.77187324567,1.362638,103.773555,0.331953
2795,1.36513433574962,103.877904537708,1.365945,103.877541,0.098346
2796,1.36523228335118,103.893176399865,1.367786,103.890628,0.400212
2797,1.36531324233969,103.860507850209,1.363427,103.859721,0.226208
2798,1.36531665335048,103.881578387111,1.364073,103.881278,0.141522
2799,1.36534920847374,103.830268477018,1.362022,103.828415,0.421784
2800,1.3653638585548,103.878440263242,1.365945,103.877541,0.118932
2801,1.36540541023012,103.883198431458,1.366923,103.881593,0.245113
2802,1.36553457946476,103.882553849592,1.366923,103.881593,0.187094
2803,1.36560414659553,103.866020425438,1.370199,103.865482,0.511597
2804,1.36568479488071,103.865125659293,1.370199,103.865482,0.500731
2805,1.36573055785801,103.862098359582,1.363427,103.859721,0.367258
2806,1.36580021019703,103.860802120527,1.363427,103.859721,0.288685
2807,1.36582015580987,103.88224703827,1.366923,103.881593,0.142017
2808,1.36582285879117,103.865681405663,1.370199,103.865482,0.4844
2809,1.36584849907494,103.884856327883,1.366923,103.881593,0.382111
2810,1.36585683410916,103.883185630299,1.366923,103.881593,0.212868
2811,1.36591526887723,103.882020675947,1.366923,103.881593,0.121169
2812,1.36602601405681,103.885706207099,1.366923,103.881593,0.468373
2813,1.36603046151961,103.893810211771,1.369532,103.892819,0.40259
2814,1.36606264676117,103.881675265265,1.366923,103.881593,0.095573
2815,1.36607003686749,103.876601833075,1.365945,103.877541,0.105429
2816,1.36608167255189,103.877801901994,1.365945,103.877541,0.032733
2817,1.36610161790129,103.868431714755,1.370199,103.865482,0.559491
2818,1.3661127898455,103.974971322432,1.362876,103.972115,0.478688
2819,1.36617888343075,103.831662019589,1.362126,103.833558,0.495335
2820,1.36620695987025,103.870405307735,1.370199,103.865482,0.703599
2821,1.36631451315574,103.866132220454,1.370199,103.865482,0.435579
2822,1.36635854300553,103.885815091695,1.366923,103.881593,0.473996
2823,1.36649204925857,103.877159439884,1.365945,103.877541,0.073906
2824,1.36654447721848,103.891489627476,1.367786,103.890628,0.167454
2825,1.36654648656021,103.867158411259,1.370199,103.865482,0.444885
2826,1.36658957050066,103.867730205775,1.370199,103.865482,0.471052
2827,1.36678234485457,103.880125251863,1.366923,103.881593,0.164082
2828,1.36684918030179,103.868520332745,1.370199,103.865482,0.50153
2829,1.36691571671785,103.881894746832,1.366923,103.881593,0.03359
2830,1.36696966443935,103.866289171152,1.370199,103.865482,0.368209
2831,1.36697961260172,103.881171916817,1.366923,103.881593,0.047278
2832,1.36721799313032,103.877356276184,1.365945,103.877541,0.142254
