,private_lat,private_lon,supermarket_lat,supermarket_lon,distance
2026,1.33226689846577,103.799378404212,1.330817,103.795692,0.440472
2027,1.33231921504256,103.880353125843,1.331771,103.879295,0.132445
2028,1.33232540685868,103.947965464853,1.331427,103.948257,0.104505
2029,1.33243321837663,103.877703620747,1.333123,103.878842,0.147878
2030,1.33247580082767,103.94559235284,1.331776,103.946201,0.102839
2031,1.33250224854927,103.875886965904,1.333123,103.878842,0.335951
2032,1.33256724071152,103.945935283321,1.331776,103.946201,0.092354
2033,1.33257600947573,103.785827347059,1.336615,103.786969,0.464332
2034,1.3325814400579,103.880980331304,1.331771,103.879295,0.207869
2035,1.33259772264628,103.886654330662,1.329181,103.888248,0.417363
2036,1.33260139875396,103.871605439378,1.332536,103.867037,0.508471
2037,1.3326603833508,103.798881831859,1.330817,103.795692,0.409352
2038,1.33267446496467,103.944105737629,1.331776,103.946201,0.253463
2039,1.3326787108416,103.879504003061,1.333123,103.878842,0.088551
2040,1.33270639181925,103.789363841721,1.336615,103.786969,0.507765
2041,1.33270677768836,103.88155221698,1.331771,103.879295,0.271681
2042,1.33279345626326,103.869796804823,1.332536,103.867037,0.308454
2043,1.33282076143466,103.879083831098,1.333123,103.878842,0.042909
2044,1.33286679408001,103.874953608269,1.333123,103.878842,0.433664
2045,1.33291541288941,103.948948886006,1.331427,103.948257,0.181703
2046,1.33299437388199,103.875303891859,1.333123,103.878842,0.394011
2047,1.33316255280876,103.870948787269,1.332536,103.867037,0.440819
2048,1.33322713938797,103.807047398017,1.331832,103.806492,0.166189
2049,1.33322916261221,103.878995584117,1.333123,103.878842,0.020735
2050,1.33324881191316,103.875331863627,1.333123,103.878842,0.390889
2051,1.33325242570482,103.878052073162,1.333123,103.878842,0.089068
2052,1.33326409398279,103.944820409469,1.331776,103.946201,0.225127
2053,1.3332875766322,103.877414538869,1.333123,103.878842,0.1599
2054,1.33335004690133,103.844102860065,1.332965,103.84705,0.330738
2055,1.33337474399547,103.811275631559,1.331665,103.807034,0.5085
2056,1.33339363825447,103.768681906811,1.340827,103.774213,1.026886
2057,1.3334311848316,103.947925839523,1.331427,103.948257,0.224656
2058,1.3335650513238,103.802383498619,1.331832,103.806492,0.495767
2059,1.33377941780318,103.798570834569,1.330817,103.795692,0.4582
2060,1.33380822615437,103.787778146771,1.336615,103.786969,0.323159
2061,1.33384689715327,103.786257380774,1.336615,103.786969,0.316162
2062,1.33401027025776,103.805462164531,1.331832,103.806492,0.266739
2063,1.33403941884199,103.802924133789,1.331832,103.806492,0.466089
2064,1.33416669270442,103.7908649453,1.336615,103.786969,0.511155
2065,1.33427549802484,103.766316198825,1.340827,103.774213,1.138922
2066,1.33446965487025,103.785591035104,1.336615,103.786969,0.282473
2067,1.3345773137718,103.875172112727,1.334292,103.878746,0.398985
2068,1.33461593433988,103.772301356196,1.340827,103.774213,0.718984
2069,1.33486381845632,103.770859334302,1.340827,103.774213,0.757679
2070,1.33487195290402,103.809442405442,1.331665,103.807034,0.444508
2071,1.33487698616173,103.788399924597,1.336615,103.786969,0.249586
2072,1.33490889638351,103.78345211809,1.336676,103.783709,0.197478
2073,1.3349207649048,103.767793868892,1.340827,103.774213,0.967913
2074,1.33498599890597,103.788074356104,1.336615,103.786969,0.218124
2075,1.33504377218342,103.768347275907,1.340827,103.774213,0.913823
2076,1.33512358830353,103.805355711499,1.331832,103.806492,0.385309
2077,1.33519914385447,103.770914511493,1.340827,103.774213,0.722502
2078,1.33555731797921,103.742416815373,1.334025,103.742586,0.170479
2079,1.33559320706152,103.768292046444,1.340827,103.774213,0.876997
2080,1.33559849022519,103.788097622446,1.336615,103.786969,0.168553
2081,1.33566458092748,103.802870161543,1.331832,103.806492,0.584862
2082,1.33575596517088,103.782110387097,1.336676,103.783709,0.204942
2083,1.33589130563127,103.767884611364,1.340827,103.774213,0.890995
2084,1.33591410704942,103.786223037764,1.336615,103.786969,0.113571
2085,1.33591796463135,103.869688700669,1.332536,103.867037,0.476376
2086,1.33595570623066,103.769290320199,1.340827,103.774213,0.768288
2087,1.33611169321315,103.771991458107,1.340827,103.774213,0.577041
2088,1.33613159487996,103.867988203923,1.332536,103.867037,0.411434
2089,1.33614121485204,103.786516402846,1.336615,103.786969,0.072675
2090,1.33614582017805,103.805234435378,1.331832,103.806492,0.497108
2091,1.33617024627358,103.785186543766,1.336676,103.783709,0.173685
2092,1.33624109309378,103.785512670138,1.336615,103.786969,0.167264
2093,1.33628069537978,103.765508410496,1.340827,103.774213,1.091397
2094,1.33635808818118,103.785014284548,1.336676,103.783709,0.149457
2095,1.33638147508185,103.867687209306,1.332536,103.867037,0.431326
2096,1.33641357462281,103.868571670355,1.332536,103.867037,0.461527
2097,1.33644810509504,103.769737700195,1.340827,103.774213,0.694624
2098,1.33652007704554,103.805832594757,1.331832,103.806492,0.523552
2099,1.33655402427111,103.771959033121,1.340827,103.774213,0.534942
2100,1.33657351759693,103.780297255982,1.338657,103.77856,0.300757
2101,1.3366442372428,103.766227773686,1.340827,103.774213,1.001823
2102,1.33666077211084,103.951591017439,1.342706,103.953025,0.687236
2103,1.33669073447586,103.805140055623,1.331832,103.806492,0.557924
2104,1.33673935083253,103.782820735846,1.336676,103.783709,0.099102
2105,1.33675840752159,103.768564934824,1.340827,103.774213,0.772978
2106,1.33676676145446,103.790373031853,1.336615,103.786969,0.379204
2107,1.33682879982212,103.951802665443,1.342706,103.953025,0.663955
2108,1.33693547523761,103.8054522586,1.331832,103.806492,0.576057
2109,1.33715424944913,103.952163616219,1.342706,103.953025,0.621324
2110,1.33718283330806,103.768057885556,1.340827,103.774213,0.794729
2111,1.3372024417271,103.768462674882,1.340827,103.774213,0.755092
2112,1.33720789527235,103.785697142141,1.336615,103.786969,0.15599
2113,1.33725278433911,103.954008920639,1.342706,103.953025,0.61285
