QUERY,SEARCHVAL,BLK_NO,ROAD_NAME,BUILDING,ADDRESS,POSTAL,X,Y,LATITUDE,LONGITUDE
TIVOLI GARDENS TAI KENG GARDENS,TIVOLI GARDENS,1,TAI KENG PLACE,TIVOLI GARDENS,1 TAI KENG PLACE TIVOLI GARDENS SINGAPORE 534327,534327,33831.1773126479,36450.3730015624,1.3459181818476,103.885715287859
FUDU PARK LENTOR GROVE,FUDU PARK,1,LENTOR GROVE,FUDU PARK,1 LENTOR GROVE FUDU PARK SINGAPORE 789175,789175,28474.1236643996,41019.8535016105,1.38724349493487,103.837578944378
PASIR RIS BEACH PARK PASIR RIS HEIGHTS,PASIR RIS BEACH PARK,1,PASIR RIS HEIGHTS,PASIR RIS BEACH PARK,1 PASIR RIS HEIGHTS PASIR RIS BEACH PARK SINGAPORE 519208,519208,40284.8193682078,40265.2215751819,1.3804163003519,103.943706742355
THOMSON GARDEN ESTATE JALAN CHEGAR,THOMSON GARDEN ESTATE,1,JALAN CHEGAR,THOMSON GARDEN ESTATE,1 JALAN CHEGAR THOMSON GARDEN ESTATE SINGAPORE 578470,578470,28565.8433733992,37331.1878843233,1.35388451913049,103.838403046335
LANDED HOUSING DEVELOPMENT JALAN POKOK SERUNAI,,,,,,,,,,
SIEW LIM PARK UPPER BEDOK ROAD,SIEW LIM PARK,1,UPPER BEDOK ROAD,SIEW LIM PARK,1 UPPER BEDOK ROAD SIEW LIM PARK SINGAPORE 466636,466636,40769.6195446486,34619.5437847003,1.32935869588678,103.948060621892
LANDED HOUSING DEVELOPMENT CRANE ROAD,,,,,,,,,,
SENNETT ESTATE JALAN WANGI,SENNETT ESTATE,1,JALAN WANGI,SENNETT ESTATE,1 JALAN WANGI SENNETT ESTATE SINGAPORE 349350,349350,32547.7263902538,34682.5656616371,1.3299309852802,103.874182431008
GRACE PARK GRACE PARK,GRACE PARK (ROAD),,GRACE PARK (ROAD),NIL,GRACE PARK (ROAD),NIL,31968.9096491374,37745.544262344,1.35763155144852,103.868981842785
LANDED HOUSING DEVELOPMENT SENNETT ROAD,,,,,,,,,,
VAUGHAN GARDEN LORONG BIAWAK,VAUGHAN GARDEN,8,LORONG BIAWAK,VAUGHAN GARDEN,8 LORONG BIAWAK VAUGHAN GARDEN SINGAPORE 358766,358766,32126.7519478621,36634.156596804,1.34758053763439,103.870400007026
SELETAR HILLS ESTATE JALAN PELAJAU,SELETAR HILLS ESTATE,1,JALAN PELAJAU,SELETAR HILLS ESTATE,1 JALAN PELAJAU SELETAR HILLS ESTATE SINGAPORE 808696,808696,32250.7851206502,40845.8324813023,1.38566940539813,103.8715151234
EDEN PARK MAPLE AVENUE,EDEN PARK,1,MAPLE AVENUE,EDEN PARK,1 MAPLE AVENUE EDEN PARK SINGAPORE 277568,277568,23501.3279414317,34926.0225262418,1.33213272918684,103.792895471622
THE VILLAS @ SENTOSA COVE OCEAN DRIVE,THE VILLAS @ SENTOSA COVE,102,OCEAN DRIVE,THE VILLAS @ SENTOSA COVE,102 OCEAN DRIVE THE VILLAS @ SENTOSA COVE SINGAPORE 098575,098575,29336.8051797226,26088.7111319564,1.25221149686401,103.845330154013
TAI PENG GARDENS JALAN RENGKAM,TAI PENG GARDENS,1,JALAN RENGKAM,TAI PENG GARDENS,1 JALAN RENGKAM TAI PENG GARDENS SINGAPORE 537557,537557,34145.3404898951,38300.3826462235,1.36264894007541,103.88853861462
LANDED HOUSING DEVELOPMENT DIX ROAD,,,,,,,,,,
WESTLAKE GARDENS WESTLAKE AVENUE,WESTLAKE GARDENS,1,WESTLAKE AVENUE,WESTLAKE GARDENS,1 WESTLAKE AVENUE WESTLAKE GARDENS SINGAPORE 574210,574210,28402.2011539023,36418.0378658976,1.3456263177583,103.836932603376
BENA PARK JALAN PERNAMA,BENA PARK,1,JALAN PERNAMA,BENA PARK,1 JALAN PERNAMA BENA PARK SINGAPORE 499235,499235,43151.0130034098,37326.8604706917,1.35384154353976,103.969460065477
GOLDEN RISE ESTATE KISMIS PLACE,GOLDEN RISE ESTATE,1,KISMIS PLACE,GOLDEN RISE ESTATE,1 KISMIS PLACE GOLDEN RISE ESTATE SINGAPORE 598152,598152,20453.4439539379,35384.7506484762,1.33628069537978,103.765508410496
LANDED HOUSING DEVELOPMENT PROME ROAD,,,,,,,,,,
GREEN HILL ESTATE CHESTNUT CRESCENT,GREEN HILL ESTATE,1,CHESTNUT CRESCENT,GREEN HILL ESTATE,1 CHESTNUT CRESCENT GREEN HILL ESTATE SINGAPORE 679356,679356,21013.2625107868,39145.9196491372,1.37029548329325,103.770537826947
WATTEN ESTATE WATTEN HEIGHTS,WATTEN ESTATE,1,WATTEN HEIGHTS,WATTEN ESTATE,1 WATTEN HEIGHTS WATTEN ESTATE SINGAPORE 287443,287443,25261.5093536628,34856.5837156847,1.33150495935297,103.808711699962
GLASGOW GREEN GLASGOW ROAD,GLASGOW GREEN,2,GLASGOW ROAD,GLASGOW GREEN,2 GLASGOW ROAD GLASGOW GREEN SINGAPORE 549291,549291,32673.1361206742,38266.7719571888,1.36234524558297,103.875309861318
HOLLAND GARDENS MOONBEAM TERRACE,HOLLAND GARDENS,1,MOONBEAM TERRACE,HOLLAND GARDENS,1 MOONBEAM TERRACE HOLLAND GARDENS SINGAPORE 277292,277292,22285.3211089326,33487.9285099301,1.31912691619358,103.781969234572
PROSPER GARDENS BEDOK GARDEN,PROSPER GARDENS,2,BEDOK GARDEN,PROSPER GARDENS,2 BEDOK GARDEN PROSPER GARDENS SINGAPORE 469853,469853,41346.4177744677,33961.8550040256,1.32341055662134,103.953243176934
THE SPRINGSIDE SPRINGSIDE VIEW,,,,,,,,,,
RAINTREE VALLEY MUNSHI ABDULLAH WALK,RAINTREE VALLEY,1,MUNSHI ABDULLAH WALK,RAINTREE VALLEY,1 MUNSHI ABDULLAH WALK RAINTREE VALLEY SINGAPORE 788581,788581,27725.7271544924,40527.6288611759,1.38279199417322,103.830854030921
CHARLTON PARK TAMAN SIREH,CHARLTON PARK,1,TAMAN SIREH,CHARLTON PARK,1 TAMAN SIREH CHARLTON PARK SINGAPORE 535194,535194,33161.7619583812,37281.9806783702,1.35343906600642,103.879700323677
THE COUNTRYSIDE COUNTRYSIDE PLACE,,,,,,,,,,
LANDED HOUSING DEVELOPMENT RICHARDS AVENUE,,,,,,,,,,
LANDED HOUSING DEVELOPMENT BOURNEMOUTH ROAD,,,,,,,,,,
EATON PARK GERALD CRESCENT,EATON PARK,5A,GERALD CRESCENT,EATON PARK,5A GERALD CRESCENT EATON PARK SINGAPORE 799697,799697,32875.288023442,41033.2627329528,1.38736435921892,103.877126788159
LANDED HOUSING DEVELOPMENT BELMONT ROAD,,,,,,,,,,
FUYONG ESTATE JALAN UJI,FUYONG ESTATE,1,JALAN UJI,FUYONG ESTATE,1 JALAN UJI FUYONG ESTATE SINGAPORE 678355,678355,20784.479837101,37818.0382626411,1.35828655033005,103.768482376084
PEOPLE'S GARDEN LORONG 5 REALTY PARK,PEOPLE'S GARDEN,2,LORONG 5 REALTY PARK,PEOPLE'S GARDEN,2 LORONG 5 REALTY PARK PEOPLE'S GARDEN SINGAPORE 536880,536880,34190.0751169659,38918.6048818566,1.3682399094409,103.888940713812
SEMBAWANG GARDEN ARCADE JALAN DERUM,SEMBAWANG GARDEN ARCADE,1,JALAN DERUM,SEMBAWANG GARDEN ARCADE,1 JALAN DERUM SEMBAWANG GARDEN ARCADE SINGAPORE 759414,759414,26850.620783194,47001.6323104557,1.44134052590671,103.822990283243
KEMBANGAN ESTATE JALAN ISMAIL,KEMBANGAN ESTATE,3,JALAN ISMAIL,KEMBANGAN ESTATE,3 JALAN ISMAIL KEMBANGAN ESTATE SINGAPORE 419247,419247,36079.2574650813,33884.2468041275,1.32271054411908,103.905914978953
GUAN SOON TERRACE GUAN SOON AVENUE,GUAN SOON TERRACE,6,GUAN SOON AVENUE,GUAN SOON TERRACE,6 GUAN SOON AVENUE GUAN SOON TERRACE SINGAPORE 489579,489579,41431.5627325792,35492.4651405234,1.33725278433911,103.954008920639
HENRY PARK MOUNT SINAI ROAD,HENRY PARK,1,MOUNT SINAI ROAD,HENRY PARK,1 MOUNT SINAI ROAD HENRY PARK SINGAPORE 276836,276836,22445.6729261866,33129.181137491,1.31588256242917,103.783410142766
WHITE HOUSE PARK WHITE HOUSE PARK,WHITE HOUSE PARK (ROAD),,WHITE HOUSE PARK (ROAD),NIL,WHITE HOUSE PARK (ROAD),NIL,26801.8758796463,33152.8552104818,1.31609687671794,103.822552413419
SEMBAWANG HILLS ESTATE JALAN RUKAM,SEMBAWANG HILLS ESTATE,1,JALAN RUKAM,SEMBAWANG HILLS ESTATE,1 JALAN RUKAM SEMBAWANG HILLS ESTATE SINGAPORE 576938,576938,27617.373311826,39317.687036451,1.37184971189883,103.829880405898
LANDED HOUSING DEVELOPMENT ST. MICHAEL'S ROAD,,,,,,,,,,
LANDED HOUSING DEVELOPMENT JALAN BUNGA RAMPAI,,,,,,,,,,
SELETAR HILLS ESTATE JALAN KERUING,SELETAR HILLS ESTATE,2,JALAN KERUING,SELETAR HILLS ESTATE,2 JALAN KERUING SELETAR HILLS ESTATE SINGAPORE 808926,808926,32389.726667746,40768.4001989253,1.38496911516779,103.872763607344
FLORENCE GROVE FLORENCE CLOSE,FLORENCE GROVE,1,FLORENCE CLOSE,FLORENCE GROVE,1 FLORENCE CLOSE FLORENCE GROVE SINGAPORE 549588,549588,33897.7287997017,38207.1805021856,1.361806103754,103.886313638552
LANDED HOUSING DEVELOPMENT GOODLINK PARK,,,,,,,,,,
SELETAR HILLS ESTATE JALAN BANGAU,SELETAR HILLS ESTATE,1,JALAN BANGAU,SELETAR HILLS ESTATE,1 JALAN BANGAU SELETAR HILLS ESTATE SINGAPORE 809346,809346,32223.7634387231,40542.5119617172,1.38292628780836,103.871272269425
SENNETT ESTATE SIAK KEW AVENUE,SENNETT ESTATE,1,SIAK KEW AVENUE,SENNETT ESTATE,1 SIAK KEW AVENUE SENNETT ESTATE SINGAPORE 348037,348037,32120.7476576641,34684.997966541,1.32995304307557,103.870345790419
LANDED HOUSING DEVELOPMENT MARGOLIOUTH ROAD,,,,,,,,,,
LANDED HOUSING DEVELOPMENT CHESTNUT LANE,,,,,,,,,,
LANDED HOUSING DEVELOPMENT WESTRIDGE WALK,,,,,,,,,,
CHUAN TERRACE CHUAN TERRACE,CHUAN TERRACE,,CHUAN TERRACE,NIL,CHUAN TERRACE,NIL,31784.608081379,38233.9803978073,1.36204883896968,103.867325530053
MIMOSA VILLAS MIMOSA WALK,MIMOSA VILLAS,15,MIMOSA WALK,MIMOSA VILLAS,15 MIMOSA WALK MIMOSA VILLAS SINGAPORE 807862,807862,31126.7885092581,40506.1893521454,1.38259793711842,103.861415121851
LANDED HOUSING DEVELOPMENT KANG CHOO BIN ROAD,,,,,,,,,,
SENNETT ESTATE WILLOW AVENUE,SENNETT ESTATE,2,WILLOW AVENUE,SENNETT ESTATE,2 WILLOW AVENUE SENNETT ESTATE SINGAPORE 347496,347496,32633.5450228797,35007.1938731838,1.33286679408001,103.874953608269
LANDED HOUSING DEVELOPMENT SHREWSBURY ROAD,,,,,,,,,,
HAUS@SERANGOON GARDEN SERANGOON GARDEN RISE,HAUS@SERANGOON GARDEN,1,SERANGOON GARDEN RISE,HAUS@SERANGOON GARDEN,1 SERANGOON GARDEN RISE HAUS@SERANGOON GARDEN SINGAPORE 554397,554397,31025.8424226586,38594.9343190491,1.36531324233969,103.860507850209
LANDED HOUSING DEVELOPMENT JALAN MAWAR,,,,,,,,,,
BUKIT LOYANG ESTATE JALAN CHELAGI,BUKIT LOYANG ESTATE,2,JALAN CHELAGI,BUKIT LOYANG ESTATE,2 JALAN CHELAGI BUKIT LOYANG ESTATE SINGAPORE 509565,509565,42598.1212746352,38074.8809614368,1.36060663214275,103.96449235505
JALAN KAYU ESTATE LORONG TANGGAM,JALAN KAYU ESTATE,100,LORONG TANGGAM,JALAN KAYU ESTATE,100 LORONG TANGGAM JALAN KAYU ESTATE SINGAPORE 798783,798783,32473.1777689541,41928.4975253008,1.3954606040096,103.873513656117
GREEN PARK JALAN LIMAU KASTURI,,,,,,,,,,
SWISS CLUB PARK SWISS CLUB ROAD,SWISS CLUB PARK,1,SWISS CLUB ROAD,SWISS CLUB PARK,1 SWISS CLUB ROAD SWISS CLUB PARK SINGAPORE 288085,288085,23275.355286818,35150.9316547122,1.33416669270442,103.7908649453
LANDED HOUSING DEVELOPMENT NAMLY DRIVE,,,,,,,,,,
LANDED HOUSING DEVELOPMENT JALAN TANAH PUTEH,,,,,,,,,,
LANDED HOUSING DEVELOPMENT HAPPY AVENUE NORTH,,,,,,,,,,
DRAGON VIEW PARK JALAN MUTIARA,DRAGON VIEW PARK,12,JALAN MUTIARA,DRAGON VIEW PARK,12 JALAN MUTIARA DRAGON VIEW PARK SINGAPORE 249192,249192,27504.2559241494,30990.2993650064,1.29653976819631,103.828864101631
LANDED HOUSING DEVELOPMENT DUNMAN LANE,,,,,,,,,,
SELBY GARDENS LIM TAI SEE WALK,SELBY GARDENS,23,LIM TAI SEE WALK,SELBY GARDENS,23 LIM TAI SEE WALK SELBY GARDENS SINGAPORE 267791,267791,23440.7797457315,33972.5125124324,1.3235095153346,103.792351554014
LANDED HOUSING DEVELOPMENT JALAN PANDAN,,,,,,,,,,
LANDED HOUSING DEVELOPMENT HAI SING CRESCENT,,,,,,,,,,
TUAN SING PARK DEDAP ROAD,TUAN SING PARK,20,DEDAP ROAD,TUAN SING PARK,20 DEDAP ROAD TUAN SING PARK SINGAPORE 809424,809424,31704.8108671419,41116.274221966,1.38811525760851,103.866609163291
FLORIDA PARK SUNRISE LANE,FLORIDA PARK,1,SUNRISE LANE,FLORIDA PARK,1 SUNRISE LANE FLORIDA PARK SINGAPORE 806462,806462,30500.4847522397,41270.2798116095,1.3895081571476,103.855787377623
TOH ESTATE TOH DRIVE,TOH ESTATE,3,TOH DRIVE,TOH ESTATE,3 TOH DRIVE TOH ESTATE SINGAPORE 507855,507855,43677.0509164948,38413.6836092211,1.36367008319531,103.974187410498
JURONG PARK JALAN SELANTING,JURONG PARK,10,JALAN SELANTING,JURONG PARK,10 JALAN SELANTING JURONG PARK SINGAPORE 598373,598373,20765.7249166174,36255.1484716926,1.34415233562955,103.768314226642
GABRIEL VILLAS SERANGOON AVENUE 1,GABRIEL VILLAS,30C,SERANGOON AVENUE 1,GABRIEL VILLAS,30C SERANGOON AVENUE 1 GABRIEL VILLAS SINGAPORE 556150,556150,32867.6912135482,36604.1258838121,1.34730883951611,103.877057800248
TAI HWAN GARDEN TAI HWAN TERRACE,TAI HWAN GARDEN,2,TAI HWAN TERRACE,TAI HWAN GARDEN,2 TAI HWAN TERRACE TAI HWAN GARDEN SINGAPORE 555243,555243,31088.3553434489,37620.7904693987,1.35650342718545,103.861069471035
LANDED HOUSING DEVELOPMENT THRIFT DRIVE,,,,,,,,,,
HOLLAND GROVE PARK HOLLAND GROVE WALK,HOLLAND GROVE PARK,1,HOLLAND GROVE WALK,HOLLAND GROVE PARK,1 HOLLAND GROVE WALK HOLLAND GROVE PARK SINGAPORE 278750,278750,22225.5125416825,32988.9992386904,1.31461476672549,103.78143191715
GUAN SOON VILLAS GUAN SOON AVENUE,GUAN SOON VILLAS,25,GUAN SOON AVENUE,GUAN SOON VILLAS,25 GUAN SOON AVENUE GUAN SOON VILLAS SINGAPORE 489603,489603,41338.490680336,35637.6507910527,1.33856583019737,103.953172679487
LANDED HOUSING DEVELOPMENT MERRYN ROAD,,,,,,,,,,
GERALD MUGLISTON ESTATE GERALD CRESCENT,GERALD MUGLISTON ESTATE,1,GERALD CRESCENT,GERALD MUGLISTON ESTATE,1 GERALD CRESCENT GERALD MUGLISTON ESTATE SINGAPORE 799735,799735,32921.2804971123,40967.0682567675,1.38676571254884,103.877540054688
GOLDHILL GARDENS GOLDHILL PLACE,GOLDHILL GARDENS,1,GOLDHILL PLACE,GOLDHILL GARDENS,1 GOLDHILL PLACE GOLDHILL GARDENS SINGAPORE 308920,308920,27949.5626775799,33730.1521358062,1.32131803445973,103.832865373222
FLORIDA PARK SUNRISE WALK,,,,,,,,,,
LANDED HOUSING DEVELOPMENT GALISTAN AVENUE,,,,,,,,,,
LANDED HOUSING DEVELOPMENT JALAN JAMAL,,,,,,,,,,
SERANGOON GARDEN ESTATE ALNWICK ROAD,SERANGOON GARDEN ESTATE,1,ALNWICK ROAD,SERANGOON GARDEN ESTATE,1 ALNWICK ROAD SERANGOON GARDEN ESTATE SINGAPORE 559955,559955,31818.1927061919,38453.8936872818,1.36403762982402,103.867627642613
KEW VALE KEW CRESCENT,,,,,,,,,,
LANDED HOUSING DEVELOPMENT JALAN ARNAP,,,,,,,,,,
SANDY ISLAND SANDY ISLAND,SANDY ISLAND,,SANDY ISLAND,NIL,SANDY ISLAND,NIL,28539.1294926505,24997.9978946504,1.24234683810088,103.83816149913
FUDU PARK FUDU WALK,FUDU PARK,2,FUDU WALK,FUDU PARK,2 FUDU WALK FUDU PARK SINGAPORE 789503,789503,28451.674264092,41250.5585857462,1.3893299093502,103.8373772228
LA SALLE VILLAS LA SALLE STREET,LA SALLE VILLAS,6,LA SALLE STREET,LA SALLE VILLAS,6 LA SALLE STREET LA SALLE VILLAS SINGAPORE 456956,456956,37482.384605078,33271.4307027962,1.31716805475399,103.918522620884
LANDED HOUSING DEVELOPMENT JALAN TANJONG,,,,,,,,,,
MANDARIN PARK LORONG PISANG EMAS,MANDARIN PARK,43,LORONG PISANG EMAS,MANDARIN PARK,43 LORONG PISANG EMAS MANDARIN PARK SINGAPORE 597860,597860,21147.7753070416,36071.4993571024,1.34249156877069,103.771747221492
LUCKY HILL JALAN LANGGAR BEDOK,LUCKY HILL,101,JALAN LANGGAR BEDOK,LUCKY HILL,101 JALAN LANGGAR BEDOK LUCKY HILL SINGAPORE 468553,468553,40895.3085577544,34174.108846359,1.32533029519743,103.949189817665
OPERA ESTATE CARMEN TERRACE,OPERA ESTATE,1,CARMEN TERRACE,OPERA ESTATE,1 CARMEN TERRACE OPERA ESTATE SINGAPORE 459680,459680,38329.633807295,33394.9634247422,1.31828496599911,103.926135620197
EAST VIEW GARDEN UPPER CHANGI ROAD EAST,EAST VIEW GARDEN,687,UPPER CHANGI ROAD EAST,EAST VIEW GARDEN,687 UPPER CHANGI ROAD EAST EAST VIEW GARDEN SINGAPORE 486820,486820,42238.8503266135,36041.3018977866,1.34221588710778,103.961263111157
WOODLANDS PARK JALAN JENDELA,WOODLANDS PARK,2,JALAN JENDELA,WOODLANDS PARK,2 JALAN JENDELA WOODLANDS PARK SINGAPORE 739687,739687,19593.0920745181,44062.1802570261,1.41475597020926,103.757775187499
SUMMERLEA GREEN KISMIS GREEN,SUMMERLEA GREEN,1,KISMIS ROAD,SUMMERLEA GREEN,1 KISMIS ROAD SUMMERLEA GREEN SINGAPORE 596280,596280,21055.0831482615,35265.1422008872,1.33519914385447,103.770914511493
CLEMENTI GREEN CLEMENTI CRESCENT,CLEMENTI GREEN,1,CLEMENTI CRESCENT,CLEMENTI GREEN,1 CLEMENTI CRESCENT CLEMENTI GREEN SINGAPORE 599504,599504,21315.233471781,34066.5984210577,1.32436000296432,103.773252372796
JALAN KAYU ESTATE JALAN TARI PAYONG,JALAN KAYU ESTATE,4,JALAN TARI PAYONG,JALAN KAYU ESTATE,4 JALAN TARI PAYONG JALAN KAYU ESTATE SINGAPORE 799251,799251,32292.5361720305,42242.1667895895,1.3982973428565,103.871890493481
BEDOKVILLE JALAN LIMAU NIPIS,BEDOKVILLE,1,JALAN LIMAU NIPIS,BEDOKVILLE,1 JALAN LIMAU NIPIS BEDOKVILLE SINGAPORE 468254,468254,40604.5073605236,34072.5320960507,1.32441179442107,103.946576775261
WINDSOR PARK ESTATE WINDSOR PARK ROAD,,,,,,,,,,
LILAC PARK LILAC WALK,LILAC PARK,1,LILAC WALK,LILAC PARK,1 LILAC WALK LILAC PARK SINGAPORE 808134,808134,31219.9342943104,40396.4067698438,1.38160509277,103.862252094607
LOWLAND VIEW RICHARDS AVENUE,LOWLAND VIEW,16,RICHARDS AVENUE,LOWLAND VIEW,16 RICHARDS AVENUE LOWLAND VIEW SINGAPORE 546419,546419,33431.0273943925,38171.6987977363,1.36148530906735,103.882120007166
HAUS@SERANGOON GARDEN SERANGOON GARDEN CLOSE,HAUS@SERANGOON GARDEN,1,SERANGOON GARDEN CLOSE,HAUS@SERANGOON GARDEN,1 SERANGOON GARDEN CLOSE HAUS@SERANGOON GARDEN SINGAPORE 554404,554404,30962.0887869466,38419.4377950691,1.36372612100017,103.859934962633
TOH ESTATE CHIN TERRACE,TOH ESTATE,2,CHIN TERRACE,TOH ESTATE,2 CHIN TERRACE TOH ESTATE SINGAPORE 509875,509875,43681.1667569214,38444.2239139881,1.36394627580012,103.974224410075
LANDED HOUSING DEVELOPMENT SUNRISE PLACE,,,,,,,,,,
SPRINGWOOD SPRINGWOOD CLOSE,SPRINGWOOD CLOSE,,SPRINGWOOD CLOSE,NIL,SPRINGWOOD CLOSE,NIL,23234.7483805365,28957.4298519141,1.27815483994541,103.790501057662
LANDED HOUSING DEVELOPMENT BEDOK ROAD,,,,,,,,,,
LANDED HOUSING DEVELOPMENT WIMBORNE ROAD,,,,,,,,,,
LANDED HOUSING DEVELOPMENT LORONG 20 GEYLANG,,,,,,,,,,
WEST COAST GARDENS WEST COAST RISE,WEST COAST GARDENS,2,WEST COAST RISE,WEST COAST GARDENS,2 WEST COAST RISE WEST COAST GARDENS SINGAPORE 127453,127453,19060.8932949547,33077.9967360385,1.31541887015515,103.752996217919
LANDED HOUSING DEVELOPMENT LIMAU GROVE,,,,,,,,,,
LANDED HOUSING DEVELOPMENT JALAN MAHIR,,,,,,,,,,
CLOVER PARK CLOVER WAY,CLOVER PARK,1,CLOVER WAY,CLOVER PARK,1 CLOVER WAY CLOVER PARK SINGAPORE 579077,579077,29074.38436394,36938.122641677,1.35032976302859,103.842972600866
FUYONG ESTATE JALAN SIAP,FUYONG ESTATE,1,JALAN SIAP,FUYONG ESTATE,1 JALAN SIAP FUYONG ESTATE SINGAPORE 678541,678541,20784.5957332104,38000.1372629814,1.35993338776998,103.768483373559
LANDED HOUSING DEVELOPMENT TOH TUCK CLOSE,,,,,,,,,,
SANNY PARK MERRYN AVENUE,SANNY PARK,24,MERRYN AVENUE,SANNY PARK,24 MERRYN AVENUE SANNY PARK SINGAPORE 298599,298599,27166.730676082,34176.9585467577,1.32535878223105,103.82583120371
LANDED HOUSING DEVELOPMENT HOLLAND HEIGHTS,,,,,,,,,,
LANDED HOUSING DEVELOPMENT RIVIERA DRIVE,,,,,,,,,,
THE SPRINGSIDE SPRINGSIDE PLACE,,,,,,,,,,
HOLLAND GARDENS MOONBEAM WALK,HOLLAND GARDENS,2,MOONBEAM WALK,HOLLAND GARDENS,2 MOONBEAM WALK HOLLAND GARDENS SINGAPORE 277218,277218,22268.2878616313,33527.5701552574,1.31948541789601,103.781816174706
SARACA VILLAS SARACA TERRACE,SARACA VILLAS,1,SARACA TERRACE,SARACA VILLAS,1 SARACA TERRACE SARACA VILLAS SINGAPORE 805469,805469,30839.294906484,40855.153597692,1.38575387376732,103.858831809799
HOLLAND GROVE PARK HOLLAND GROVE DRIVE,HOLLAND GROVE PARK,1,HOLLAND GROVE DRIVE,HOLLAND GROVE PARK,1 HOLLAND GROVE DRIVE HOLLAND GROVE PARK SINGAPORE 278848,278848,22375.7909923485,33052.8767612595,1.31519248013843,103.782782232318
CALDECOTT HILL ESTATE ANDREW ROAD,CALDECOTT HILL ESTATE,1,ANDREW ROAD,CALDECOTT HILL ESTATE,1 ANDREW ROAD CALDECOTT HILL ESTATE SINGAPORE 299940,299940,27843.4110728726,35801.8194918577,1.34005345986134,103.831911534478
RAYA GARDEN JALAN LOKAM,RAYA GARDEN,3A,JALAN LOKAM,RAYA GARDEN,3A JALAN LOKAM RAYA GARDEN SINGAPORE 537848,537848,33403.4815920591,36446.0815462954,1.34587945147842,103.88187217937
CHARLTON PARK JALAN PELIKAT,CHARLTON PARK,101,JALAN PELIKAT,CHARLTON PARK,101 JALAN PELIKAT CHARLTON PARK SINGAPORE 537602,537602,33786.8111377424,37331.7800774239,1.35388931926802,103.885316799924
VENTANA VILLAS PASIR PANJANG HILL,VENTANA VILLAS,67,PASIR PANJANG HILL,VENTANA VILLAS,67 PASIR PANJANG HILL VENTANA VILLAS SINGAPORE 118882,118882,22644.0214146571,29373.3628201894,1.28191631054644,103.785193046527
SEMBAWANG STRAITS ESTATE JALAN MACHANG,SEMBAWANG STRAITS ESTATE,1,JALAN MACHANG,SEMBAWANG STRAITS ESTATE,1 JALAN MACHANG SEMBAWANG STRAITS ESTATE SINGAPORE 759161,759161,28276.9503303971,48725.1816835161,1.45692770252033,103.835807264561
BARTLEY RISE ESTATE EDEN GROVE,BARTLEY RISE ESTATE,2,EDEN GROVE,BARTLEY RISE ESTATE,2 EDEN GROVE BARTLEY RISE ESTATE SINGAPORE 539051,539051,32260.1846916536,36224.651904162,1.34387710487363,103.871598925171
SPRINGWOOD JALAN MAT JAMBOL,SPRINGWOOD,60,JALAN MAT JAMBOL,SPRINGWOOD,60 JALAN MAT JAMBOL SPRINGWOOD SINGAPORE 119533,119533,23313.8918480594,29166.9632599261,1.28004981255227,103.791212119976
SPRING PARK ESTATE JALAN KUPANG,SPRING PARK ESTATE,1,JALAN KUPANG,SPRING PARK ESTATE,1 JALAN KUPANG SPRING PARK ESTATE SINGAPORE 468597,468597,39458.1672564987,33068.5459516067,1.31533256536357,103.936275938681
BRADDELL HEIGHTS ESTATE CHILTERN DRIVE,BRADDELL HEIGHTS ESTATE,2,CHILTERN DRIVE,BRADDELL HEIGHTS ESTATE,2 CHILTERN DRIVE BRADDELL HEIGHTS ESTATE SINGAPORE 359719,359719,31081.2359504635,36709.3460518569,1.34826064988311,103.861005405284
HOCK SWEE HILL BEGONIA ROAD,HOCK SWEE HILL,10,BEGONIA ROAD,HOCK SWEE HILL,10 BEGONIA ROAD HOCK SWEE HILL SINGAPORE 809800,809800,31262.8589867586,41002.2868416328,1.38708444961569,103.862637872284
LANDED HOUSING DEVELOPMENT RICHARDS PLACE,,,,,,,,,,
LANDED HOUSING DEVELOPMENT JALAN BAIDURI,,,,,,,,,,
SERANGOON GARDEN ESTATE FARLEIGH AVENUE,SERANGOON GARDEN ESTATE,3,FARLEIGH AVENUE,SERANGOON GARDEN ESTATE,3 FARLEIGH AVENUE SERANGOON GARDEN ESTATE SINGAPORE 557796,557796,31570.350252891,38500.6266974416,1.36446029733043,103.86540061509
BUKIT LOYANG ESTATE JALAN BATALONG,BUKIT LOYANG ESTATE,1,JALAN BATALONG,BUKIT LOYANG ESTATE,1 JALAN BATALONG BUKIT LOYANG ESTATE SINGAPORE 509615,509615,42537.4033966186,38168.42558771,1.36145264396973,103.963946811219
LANDED HOUSING DEVELOPMENT FOWLIE ROAD,,,,,,,,,,
LANDED HOUSING DEVELOPMENT TEOW HOCK AVENUE,,,,,,,,,,
THOMSON PARK JALAN BELIBAS,THOMSON PARK,1,JALAN BELIBAS,THOMSON PARK,1 JALAN BELIBAS THOMSON PARK SINGAPORE 578653,578653,28144.2498296676,37512.7900962457,1.35552686987938,103.834614757467
CHANGI HEIGHTS JALAN SINAR BINTANG,CHANGI HEIGHTS,1,JALAN SINAR BINTANG,CHANGI HEIGHTS,1 JALAN SINAR BINTANG CHANGI HEIGHTS SINGAPORE 509253,509253,43352.6637894399,38377.1108650304,1.36333950316193,103.9712725612
LANDED HOUSING DEVELOPMENT JALAN SEMPADAN,,,,,,,,,,
